#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,P16B,P16H,P16L,P22B,P22H,P22L,P28B,P28H,P28L,P34B,P34H,P34L,P40B,P40H,P40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
206.0004,1.349797,1.337822,1.356428,1.356259,1.342876,1.363916,1.360402,1.346622,1.368441,1.362935,1.349258,1.371002,1.365744,1.352051,1.373921
206.1528,1.35677,1.346764,1.362458,1.364592,1.356232,1.36949,1.370757,1.362973,1.375436,1.374689,1.367031,1.379369,1.377751,1.371131,1.381839
206.3052,1.355724,1.34657,1.360893,1.363312,1.352337,1.369751,1.370251,1.361723,1.375376,1.373843,1.367148,1.377909,1.374164,1.364823,1.379887
206.4576,1.352822,1.347801,1.355594,1.360478,1.354909,1.36366,1.366907,1.361146,1.370294,1.371077,1.364646,1.374935,1.373791,1.366221,1.378399
206.6100,1.352157,1.345874,1.355624,1.360135,1.353704,1.363812,1.366529,1.360098,1.370311,1.371079,1.364706,1.374902,1.374965,1.368939,1.378637
206.7624,1.34717,1.339104,1.351542,1.356575,1.348344,1.36123,1.363096,1.356219,1.367085,1.366676,1.360979,1.370023,1.36969,1.363956,1.373102
206.9148,1.323916,1.308022,1.331809,1.337591,1.323229,1.345161,1.348196,1.332721,1.35678,1.355466,1.339042,1.364903,1.362123,1.348096,1.370374
207.0672,1.316338,1.297862,1.325243,1.323675,1.309426,1.330715,1.334331,1.318133,1.34278,1.339005,1.319406,1.349537,1.334571,1.316094,1.344272
207.2196,1.34237,1.341381,1.342886,1.347601,1.351653,1.345463,1.355508,1.357962,1.354162,1.361772,1.358128,1.363857,1.363799,1.356098,1.368289
207.3720,1.355852,1.350465,1.358868,1.361159,1.35614,1.364032,1.366918,1.36237,1.369584,1.370359,1.366343,1.372746,1.370788,1.367425,1.372787
207.5244,1.359228,1.352459,1.363087,1.365231,1.360027,1.368264,1.373662,1.370796,1.375383,1.378463,1.378371,1.378518,1.376966,1.379384,1.375512
207.6768,1.355608,1.34636,1.360829,1.36241,1.35437,1.367072,1.37061,1.364251,1.374416,1.375486,1.371901,1.377662,1.375371,1.375339,1.375391
207.8292,1.345427,1.33341,1.351954,1.353171,1.342614,1.359087,1.363969,1.355316,1.36903,1.37241,1.365492,1.376589,1.375101,1.369474,1.378528
207.9816,1.349781,1.33897,1.355751,1.358154,1.347166,1.364456,1.366017,1.355521,1.37224,1.371455,1.362139,1.377095,1.374582,1.366808,1.379332
208.1340,1.357465,1.350017,1.361685,1.368724,1.361559,1.372986,1.37602,1.370439,1.379433,1.379765,1.37455,1.383002,1.383337,1.376547,1.387636
208.2864,1.356386,1.347754,1.361268,1.366647,1.359608,1.370796,1.372622,1.366998,1.376012,1.374701,1.369503,1.377857,1.376733,1.371606,1.379873
208.4388,1.345925,1.331159,1.354016,1.35845,1.346077,1.36558,1.365822,1.353306,1.373277,1.368345,1.355153,1.376304,1.370799,1.359417,1.377708
208.5912,1.356125,1.346543,1.361551,1.366053,1.359639,1.369817,1.372149,1.365229,1.376325,1.374509,1.367404,1.378843,1.376749,1.373766,1.378566
208.7436,1.345065,1.330362,1.35309,1.353202,1.334633,1.363821,1.361429,1.342279,1.372812,1.366805,1.347194,1.378761,1.368573,1.345854,1.382654
208.8960,1.365941,1.356848,1.371312,1.372981,1.360874,1.380414,1.379866,1.36837,1.387127,1.384614,1.373242,1.391943,1.386758,1.371877,1.396535
209.0484,1.369463,1.359411,1.375508,1.376521,1.36315,1.384887,1.382236,1.367214,1.391917,1.386029,1.370345,1.396325,1.38872,1.372156,1.399751
209.2008,1.385889,1.374045,1.393576,1.391968,1.379909,1.400008,1.399737,1.38889,1.407187,1.405809,1.395053,1.413389,1.40811,1.395133,1.417408
209.3532,1.398488,1.390022,1.404232,1.407126,1.398809,1.412977,1.41318,1.406424,1.418032,1.415957,1.412244,1.418631,1.417651,1.417417,1.417819
209.5056,1.418683,1.419645,1.417991,1.427656,1.42596,1.428929,1.434091,1.430851,1.436601,1.436882,1.433717,1.439363,1.438062,1.435938,1.43973
209.6580,1.418473,1.416343,1.420015,1.428951,1.426119,1.431097,1.436673,1.433404,1.439233,1.439715,1.436539,1.442233,1.440394,1.437984,1.442306
209.8104,1.403646,1.391782,1.411958,1.415045,1.40219,1.424528,1.42284,1.40977,1.432813,1.427553,1.414041,1.438087,1.432204,1.41782,1.443676
209.9628,1.410129,1.399552,1.417716,1.419111,1.407387,1.427878,1.426331,1.414402,1.435535,1.430928,1.417276,1.441729,1.434097,1.416765,1.448174
210.1152,1.412166,1.394604,1.425156,1.421346,1.404507,1.434272,1.427603,1.410485,1.441113,1.431167,1.413991,1.444934,1.434646,1.418964,1.44734
210.2676,1.423024,1.424409,1.422014,1.431751,1.427925,1.434692,1.437831,1.431414,1.442933,1.440293,1.43028,1.448434,1.440948,1.424509,1.454653
210.4200,1.412216,1.396559,1.423728,1.425956,1.409657,1.438694,1.43664,1.421291,1.449155,1.443941,1.428975,1.456511,1.450246,1.434167,1.464176
210.5724,1.437355,1.431896,1.441672,1.444092,1.437763,1.449255,1.449678,1.443404,1.454914,1.453774,1.446583,1.459897,1.457102,1.44747,1.465491
210.7248,1.422324,1.412421,1.429788,1.434993,1.421252,1.446059,1.44356,1.428779,1.455946,1.446982,1.432696,1.459108,1.448573,1.434257,1.460807
210.8772,1.431149,1.432465,1.430156,1.439177,1.442912,1.436286,1.443858,1.442329,1.445084,1.445875,1.437391,1.452897,1.448633,1.439054,1.456686
211.0296,1.432218,1.422009,1.440247,1.442085,1.432979,1.449521,1.448866,1.438829,1.457324,1.451934,1.441167,1.461148,1.45413,1.445124,1.461859
211.1820,1.429524,1.41831,1.438274,1.43769,1.425012,1.447977,1.443516,1.429084,1.455595,1.446216,1.43104,1.459097,1.447757,1.433479,1.459916
211.3344,1.423683,1.412327,1.432332,1.433596,1.41847,1.445762,1.441458,1.425911,1.454405,1.444296,1.426665,1.459271,1.443358,1.419363,1.46414
211.4868,1.438763,1.430896,1.445073,1.445244,1.435709,1.453146,1.453323,1.441492,1.463546,1.459436,1.445844,1.471566,1.461753,1.447729,1.474412
211.6392,1.436753,1.430803,1.441457,1.443553,1.433546,1.451801,1.451219,1.439612,1.461152,1.456145,1.445824,1.465119,1.45699,1.448781,1.464099
211.7916,1.439158,1.431118,1.44562,1.44599,1.435722,1.454548,1.451959,1.440455,1.461832,1.456566,1.444063,1.467545,1.460228,1.446367,1.472651
211.9440,1.437972,1.430134,1.444238,1.444935,1.435423,1.452806,1.449747,1.438371,1.459415,1.453851,1.440201,1.46575,1.45895,1.443227,1.473066
212.0964,1.441959,1.437396,1.445627,1.446011,1.436566,1.453859,1.451488,1.438096,1.463037,1.455392,1.442341,1.466818,1.456027,1.446941,1.463888
212.2488,1.440911,1.433538,1.446867,1.444795,1.43458,1.453263,1.449395,1.436875,1.460063,1.453982,1.440074,1.466126,1.457554,1.442894,1.470586
212.4012,1.449011,1.444283,1.452925,1.455249,1.447655,1.461763,1.461471,1.452052,1.469819,1.466441,1.456597,1.47536,1.469789,1.460226,1.478566
212.5536,1.443864,1.435733,1.450531,1.452573,1.443895,1.459965,1.459799,1.450369,1.468097,1.464361,1.454322,1.473385,1.467391,1.457407,1.476479
212.7060,1.443152,1.432693,1.451771,1.453839,1.445075,1.461345,1.460587,1.450448,1.469563,1.464073,1.452734,1.474303,1.468047,1.458991,1.476284
212.8584,1.421562,1.401749,1.436937,1.433048,1.412707,1.449669,1.442562,1.42009,1.461849,1.44506,1.42158,1.46551,1.442247,1.420734,1.460619
213.0108,1.443244,1.429883,1.45437,1.447961,1.432928,1.460807,1.454574,1.438612,1.468653,1.460829,1.443872,1.476248,1.46452,1.445992,1.481743
213.1632,1.456471,1.451769,1.460484,1.463054,1.456319,1.469002,1.468854,1.460815,1.476161,1.47181,1.464841,1.478196,1.472384,1.468418,1.475986
213.3156,1.475582,1.468782,1.481908,1.477528,1.472363,1.482341,1.481366,1.480632,1.482049,1.482982,1.485698,1.480469,1.480432,1.482748,1.478308
213.4680,1.463597,1.460865,1.46598,1.468905,1.463087,1.47415,1.475732,1.471369,1.479756,1.478064,1.473497,1.482319,1.473893,1.463327,1.483795
213.6204,1.459151,1.460692,1.457849,1.466176,1.463352,1.468667,1.473634,1.468683,1.478171,1.478669,1.471959,1.484987,1.480257,1.470439,1.489678
213.7728,1.462014,1.458731,1.464867,1.469209,1.4647,1.473261,1.473079,1.466133,1.479476,1.474544,1.465988,1.482523,1.476619,1.46877,1.48398
213.9252,1.463999,1.460258,1.467281,1.466673,1.458718,1.473837,1.470122,1.462008,1.477539,1.472402,1.4656,1.478647,1.47236,1.464623,1.479489
214.0776,1.458218,1.452969,1.462738,1.467822,1.461785,1.473246,1.474253,1.467172,1.480811,1.477445,1.470701,1.483766,1.480206,1.475802,1.484343
214.2300,1.458915,1.452016,1.464909,1.47007,1.463697,1.475856,1.477374,1.470893,1.48344,1.479851,1.473665,1.485692,1.481005,1.476502,1.48525
214.3824,1.458705,1.449734,1.466552,1.467255,1.458844,1.474861,1.472978,1.465671,1.479716,1.476637,1.470234,1.482609,1.480705,1.474806,1.486289
214.5348,1.442914,1.431944,1.451961,1.455299,1.443252,1.465804,1.463953,1.450323,1.476353,1.468926,1.455696,1.481198,1.473527,1.463661,1.482735
214.6872,1.43176,1.419811,1.441194,1.444643,1.429162,1.45771,1.453768,1.436874,1.46867,1.461006,1.442763,1.47769,1.46922,1.44846,1.489094
214.8396,1.437429,1.425346,1.447204,1.447706,1.433572,1.459734,1.45477,1.440567,1.467226,1.459155,1.445403,1.471419,1.463464,1.44928,1.476369
214.9920,1.435138,1.428055,1.440719,1.445657,1.435391,1.4542,1.454286,1.442639,1.464383,1.460367,1.448638,1.470801,1.465159,1.453434,1.475801
215.1444,1.428115,1.413552,1.439537,1.436267,1.420868,1.448806,1.444484,1.428877,1.457654,1.450136,1.433941,1.464164,1.452753,1.435287,1.468125
215.2968,1.428856,1.418778,1.436669,1.43715,1.425138,1.446853,1.445483,1.433095,1.455862,1.450653,1.439509,1.460153,1.452185,1.442697,1.460277
215.4492,1.431548,1.42165,1.439303,1.438977,1.425458,1.45004,1.447702,1.433889,1.459441,1.454401,1.441416,1.46572,1.457175,1.443274,1.469477
215.6016,1.427332,1.420277,1.432714,1.435711,1.425224,1.444089,1.445132,1.433329,1.454986,1.453439,1.439677,1.465421,1.458872,1.440992,1.475052
215.7540,1.412321,1.396609,1.423881,1.42177,1.405163,1.434532,1.429792,1.412067,1.443943,1.435398,1.418237,1.449405,1.439667,1.425334,1.451463
215.9064,1.417418,1.410038,1.422825,1.425412,1.41465,1.433653,1.433194,1.419584,1.444065,1.441057,1.425847,1.453689,1.448737,1.433112,1.462163
216.0588,1.424305,1.417547,1.429391,1.432897,1.425475,1.438698,1.439826,1.429963,1.447825,1.444858,1.433672,1.454165,1.449404,1.440053,1.457283
216.2112,1.424724,1.419592,1.428573,1.432832,1.424535,1.439334,1.440336,1.430612,1.448235,1.445416,1.435453,1.45369,1.448154,1.437855,1.456815
216.3636,1.417845,1.400834,1.430715,1.424557,1.407992,1.437437,1.432167,1.416792,1.444468,1.437503,1.423714,1.448728,1.439393,1.427021,1.449494
216.5160,1.428419,1.417733,1.436704,1.436409,1.429435,1.441932,1.443841,1.436687,1.449686,1.447835,1.438252,1.455863,1.448923,1.438574,1.457655
216.6684,1.434842,1.422868,1.44442,1.443253,1.431602,1.452898,1.450331,1.438564,1.460369,1.452041,1.44234,1.460316,1.449451,1.444661,1.453425
216.8208,1.455615,1.451596,1.459025,1.460851,1.458692,1.46271,1.465758,1.46208,1.469006,1.467925,1.463422,1.471949,1.467722,1.466404,1.468886
216.9732,1.470846,1.467923,1.473475,1.479437,1.479021,1.47982,1.48648,1.48735,1.485659,1.490921,1.492595,1.489317,1.494139,1.497526,1.490875
217.1256,1.47372,1.474687,1.472851,1.484256,1.487726,1.48104,1.492647,1.497095,1.4884,1.49709,1.501575,1.492733,1.499538,1.504861,1.494333
217.2780,1.458416,1.450434,1.465364,1.46886,1.463278,1.473888,1.476759,1.472921,1.480305,1.48081,1.477504,1.483911,1.48329,1.480223,1.486192
217.4304,1.456599,1.454923,1.458016,1.469852,1.470726,1.469081,1.47756,1.479454,1.475841,1.485819,1.486094,1.485559,1.499697,1.4979,1.501506
217.5828,1.423216,1.41493,1.429454,1.443263,1.43563,1.449496,1.456881,1.449277,1.463448,1.465728,1.458552,1.472147,1.475759,1.470802,1.480341
217.7352,1.397234,1.392515,1.400383,1.437952,1.442267,1.434632,1.457691,1.464942,1.451714,1.460464,1.467052,1.454962,1.4678,1.477482,1.459566
217.8876,1.350005,1.32468,1.364531,1.390529,1.372306,1.402819,1.411978,1.393133,1.425959,1.416594,1.395591,1.432606,1.424003,1.408375,1.436088
218.0400,1.395766,1.371276,1.412996,1.427444,1.414543,1.437477,1.445218,1.440419,1.44913,1.451202,1.448337,1.453578,1.459665,1.45704,1.461919
218.1924,1.311807,1.248425,1.345222,1.330819,1.261121,1.372124,1.35006,1.286306,1.39099,1.365136,1.30629,1.405227,1.373451,1.307684,1.421336
218.3448,1.438575,1.431371,1.444335,1.442908,1.431548,1.452289,1.45524,1.443992,1.465017,1.460797,1.442354,1.477662,1.450818,1.414555,1.484963
218.4972,1.455328,1.4541,1.456359,1.462049,1.463102,1.461147,1.471789,1.47158,1.471975,1.477625,1.47715,1.478059,1.476648,1.480285,1.47338
218.6496,1.445328,1.41809,1.469428,1.455329,1.43462,1.473989,1.472535,1.460244,1.484067,1.485413,1.48833,1.482691,1.485618,1.509379,1.464968
218.8020,1.450216,1.435653,1.46276,1.459615,1.45096,1.467205,1.474977,1.469581,1.479957,1.481769,1.478761,1.484597,1.47402,1.474972,1.473165
218.9544,1.470369,1.463338,1.476776,1.474272,1.474358,1.474195,1.4818,1.485537,1.478373,1.481982,1.488289,1.476247,1.471434,1.482393,1.462022
219.1068,1.474742,1.468693,1.480335,1.466297,1.468702,1.464214,1.466265,1.473104,1.46043,1.466293,1.472924,1.460629,1.458635,1.463757,1.45437
219.2592,1.443652,1.453985,1.435675,1.443715,1.454367,1.435498,1.451489,1.462712,1.442578,1.460147,1.470155,1.451896,1.461913,1.468559,1.456334
219.4116,1.389702,1.432888,1.364891,1.410933,1.461115,1.380157,1.410379,1.454965,1.382734,1.413855,1.452712,1.389107,1.442888,1.489399,1.410501
219.5640,1.126181,1.055454,1.137437,1.185328,1.131015,1.198791,1.216643,1.17394,1.229338,1.227503,1.185271,1.240892,1.248292,1.20496,1.263813
219.7164,1.372555,1.414161,1.350111,1.416937,1.466709,1.38566,1.439466,1.498709,1.399946,1.450784,1.509459,1.409977,1.472721,1.521729,1.434973
219.8688,1.190955,1.153303,1.200367,1.232834,1.200565,1.243178,1.251699,1.224248,1.261386,1.259431,1.234999,1.268366,1.27916,1.259397,1.287105
220.0212,1.091803,1.018657,1.099921,1.115673,1.042508,1.126241,1.134564,1.04248,1.150929,1.139858,1.035632,1.159654,1.136812,1.046607,1.153118
220.1736,1.17769,1.060177,1.208668,1.176567,1.043239,1.212545,1.201643,1.073768,1.242592,1.225598,1.10291,1.271259,1.218908,1.07865,1.271056
220.3260,1.427692,1.487281,1.389609,1.421703,1.491323,1.379153,1.430741,1.503834,1.384962,1.441375,1.515415,1.39334,1.439253,1.517669,1.389258
220.4784,1.193994,1.125977,1.212274,1.219872,1.180889,1.231583,1.245138,1.212524,1.256346,1.25592,1.224132,1.267495,1.254555,1.242652,1.25869
220.6308,1.4111,1.437267,1.394053,1.410316,1.451137,1.384764,1.430078,1.480538,1.396854,1.44334,1.502012,1.403609,1.429186,1.49912,1.385333
220.7832,1.414592,1.445228,1.394621,1.419923,1.458858,1.394551,1.432062,1.475582,1.402719,1.439688,1.487974,1.406602,1.436008,1.492774,1.398414
220.9356,1.449667,1.466021,1.436974,1.457001,1.474864,1.442805,1.455989,1.476671,1.439755,1.452231,1.474696,1.434939,1.453609,1.475937,1.436325
221.0880,1.417669,1.428503,1.410136,1.428101,1.439113,1.420123,1.433064,1.445691,1.423778,1.435062,1.44859,1.42506,1.439014,1.451842,1.429361
221.2404,1.408207,1.410578,1.406581,1.420686,1.421187,1.420323,1.421024,1.420097,1.421701,1.418717,1.417165,1.41984,1.424969,1.424057,1.425645
221.3928,1.409282,1.39925,1.41644,1.420099,1.410618,1.42717,1.423966,1.418195,1.42829,1.424837,1.42257,1.426523,1.429129,1.427552,1.43032
221.5452,1.403039,1.396078,1.407832,1.412045,1.40361,1.418105,1.417831,1.408903,1.424414,1.423358,1.415509,1.429262,1.431388,1.425735,1.435753
221.6976,1.398679,1.386086,1.407335,1.412639,1.406947,1.416705,1.419021,1.414585,1.422263,1.42062,1.412905,1.426354,1.42479,1.415328,1.431986
221.8500,1.405343,1.410093,1.402148,1.412042,1.41223,1.41191,1.417532,1.41267,1.421068,1.422747,1.417064,1.426982,1.42856,1.427173,1.429605
222.0024,1.373335,1.357681,1.383054,1.390154,1.377473,1.398557,1.398916,1.388382,1.40612,1.403479,1.39294,1.410828,1.411364,1.40028,1.41937
222.1548,1.374156,1.364121,1.380315,1.391915,1.383538,1.397441,1.403158,1.394682,1.409024,1.410736,1.404297,1.41531,1.420852,1.421099,1.420673
222.3072,1.376148,1.360964,1.385682,1.387235,1.370852,1.39807,1.397248,1.37987,1.409288,1.403317,1.388003,1.414143,1.406086,1.396139,1.413088
222.4596,1.374677,1.363465,1.381596,1.385044,1.371476,1.39386,1.389851,1.375105,1.399668,1.394855,1.380468,1.404634,1.404995,1.392064,1.414137
222.6120,1.377723,1.357853,1.39045,1.394274,1.37703,1.406064,1.40666,1.387912,1.42025,1.414384,1.393994,1.42975,1.421448,1.403846,1.435
222.7644,1.393262,1.377267,1.404108,1.403799,1.385354,1.416992,1.416544,1.398638,1.430055,1.425205,1.40871,1.438064,1.426891,1.410128,1.440066
222.9168,1.420058,1.409919,1.427632,1.435097,1.424191,1.443799,1.447903,1.437031,1.457055,1.453925,1.444787,1.461764,1.454846,1.448874,1.459932
223.0692,1.431073,1.422379,1.437843,1.447854,1.438344,1.45582,1.461544,1.452366,1.469673,1.469169,1.458333,1.479136,1.47302,1.458168,1.487127
223.2216,1.449686,1.443782,1.454607,1.463697,1.455754,1.470762,1.474642,1.46598,1.482724,1.479896,1.470719,1.488667,1.481867,1.471678,1.491724
223.3740,1.488747,1.481844,1.495528,1.504138,1.498153,1.510375,1.512776,1.509021,1.516793,1.517478,1.517673,1.517269,1.524314,1.529359,1.518873
223.5264,1.480406,1.47288,1.487567,1.494048,1.486354,1.501797,1.503872,1.498884,1.509043,1.510896,1.507919,1.514044,1.518244,1.514681,1.522137
223.6788,1.507306,1.511487,1.503073,1.521429,1.52632,1.516212,1.529838,1.536978,1.52204,1.531703,1.53625,1.526644,1.531971,1.528372,1.53613
223.8312,1.493397,1.483488,1.503444,1.519671,1.515571,1.524188,1.534669,1.534253,1.535147,1.541607,1.545839,1.536704,1.551675,1.56416,1.537184
223.9836,1.497012,1.493736,1.500291,1.531808,1.533749,1.529623,1.552651,1.55874,1.545348,1.557351,1.562957,1.550485,1.559771,1.562237,1.556674
224.1360,1.517541,1.522675,1.51215,1.552328,1.562268,1.540629,1.569432,1.582333,1.553444,1.570477,1.585745,1.551688,1.573315,1.593169,1.549134
224.2884,1.480439,1.472676,1.487824,1.518179,1.516537,1.519948,1.53685,1.538803,1.534598,1.538262,1.543133,1.532701,1.541117,1.551602,1.52932
224.4408,1.382157,1.330018,1.419882,1.410664,1.365162,1.447505,1.430721,1.388912,1.467398,1.440402,1.401458,1.475727,1.448292,1.415181,1.478688
224.5932,1.425064,1.397708,1.447193,1.450914,1.429225,1.470158,1.46753,1.448395,1.485591,1.473745,1.455474,1.491397,1.478766,1.46344,1.493709
224.7456,1.525005,1.52342,1.526769,1.51497,1.521899,1.50782,1.518154,1.528229,1.507762,1.520366,1.530864,1.509462,1.509102,1.521793,1.496583
224.8980,1.475006,1.466586,1.482869,1.488947,1.49299,1.485138,1.49632,1.503516,1.489423,1.50143,1.511328,1.49185,1.511158,1.532737,1.490393
225.0504,1.476879,1.483452,1.471022,1.479581,1.485804,1.473972,1.488683,1.500305,1.478036,1.500234,1.515902,1.48545,1.507663,1.520791,1.494805
225.2028,1.401506,1.396466,1.404933,1.426433,1.42494,1.427547,1.439696,1.446217,1.43468,1.445326,1.45585,1.43715,1.45433,1.461419,1.448563
225.3552,1.425822,1.448043,1.410357,1.433627,1.459857,1.415018,1.441752,1.467565,1.42284,1.44516,1.474702,1.423462,1.443477,1.485477,1.413827
225.5076,1.332826,1.315805,1.341658,1.366194,1.368049,1.365126,1.38243,1.396836,1.373828,1.388012,1.40439,1.378054,1.400847,1.41648,1.390817
225.6600,1.255354,1.232894,1.263381,1.289813,1.278884,1.29437,1.304838,1.298643,1.307588,1.306304,1.299201,1.309487,1.313777,1.308799,1.316077
225.8124,1.201604,1.14459,1.217444,1.243282,1.197708,1.259228,1.269027,1.228091,1.285372,1.278956,1.237402,1.296465,1.289781,1.251579,1.306679
225.9648,1.230578,1.121931,1.270959,1.268381,1.202957,1.295871,1.307322,1.270292,1.325164,1.329211,1.315953,1.335917,1.335189,1.361166,1.322805
226.1172,1.06261,0.891175,1.076877,1.106071,0.9632192,1.126806,1.147072,1.018675,1.174133,1.167689,1.037079,1.200413,1.17259,1.041021,1.206906
226.2696,1.386876,1.426887,1.363956,1.422996,1.486955,1.383234,1.47278,1.554698,1.414713,1.500689,1.605021,1.423895,1.490274,1.628944,1.398419
226.4220,1.21629,1.155206,1.235027,1.259647,1.238667,1.267274,1.303048,1.294324,1.306881,1.327755,1.303097,1.340447,1.337498,1.299706,1.358607
226.5744,1.249605,1.11961,1.307271,1.278714,1.226945,1.301008,1.315534,1.308676,1.318743,1.326731,1.340858,1.320081,1.305345,1.360779,1.283424
226.7268,1.286841,1.246536,1.304486,1.321819,1.298944,1.333252,1.351012,1.346179,1.353656,1.359943,1.367668,1.355678,1.354695,1.370032,1.346561
226.8792,1.258685,1.175252,1.293312,1.289574,1.223043,1.321029,1.308382,1.252455,1.336779,1.317641,1.270669,1.342059,1.330566,1.299127,1.347292
227.0316,1.31919,1.288469,1.334638,1.347128,1.337579,1.352321,1.369065,1.376034,1.365056,1.386524,1.406767,1.374406,1.40681,1.443154,1.384139
227.1840,1.36526,1.373086,1.36084,1.385361,1.408965,1.371413,1.40416,1.445678,1.378837,1.434285,1.486329,1.399639,1.477869,1.531136,1.436591
227.3364,1.249136,1.24516,1.250464,1.311073,1.321347,1.306532,1.345466,1.36769,1.334305,1.379583,1.418677,1.3578,1.450042,1.516537,1.404816
227.4888,1.110716,1.077489,1.115031,1.187967,1.16386,1.193756,1.236848,1.224132,1.240879,1.267914,1.258966,1.271242,1.314277,1.30462,1.318796
227.6412,1.016069,0.8644332,1.019014,1.097921,0.966878,1.11494,1.145387,1.043418,1.165628,1.183491,1.10618,1.203206,1.25967,1.202645,1.282074
227.7936,0.9153041,0.8331766,0.9153025,1.033635,0.9410586,1.037215,1.092982,0.99739,1.104087,1.125986,1.033687,1.141154,1.196899,1.128059,1.215848
227.9460,0.7569341,0.5448902,0.75693,0.8491794,0.609484,0.8491753,0.9104379,0.6528125,0.9104359,0.9421709,0.6745599,0.94217,0.9863099,0.7075355,0.9863142
228.0984,0.7408377,0.4965381,0.7408363,0.790655,0.5145416,0.790654,0.8412026,0.5352377,0.8412017,0.8777186,0.5510243,0.877718,0.8997784,0.559451,0.899779
228.2508,0.9027795,0.7283436,0.9027776,0.9309835,0.7306945,0.9309835,0.9795607,0.7664081,0.9795629,1.016548,0.8027008,1.021161,1.025435,0.8005514,1.033134
228.4032,1.026736,0.8920543,1.031056,1.040351,0.9084943,1.046829,1.087629,0.9820991,1.099243,1.130962,1.049545,1.144715,1.127042,1.041451,1.141085
228.5556,1.041516,0.9825229,1.044247,1.061836,1.032507,1.063835,1.113418,1.095579,1.115752,1.150025,1.128891,1.153868,1.137906,1.117636,1.14124
228.7080,1.138635,1.046059,1.155708,1.156577,1.099806,1.168044,1.206578,1.159033,1.219987,1.245403,1.199113,1.261822,1.24097,1.215576,1.249408
228.8604,1.189425,1.128629,1.205113,1.205113,1.183665,1.210844,1.222326,1.199566,1.229089,1.234779,1.199273,1.246386,1.243687,1.225659,1.249686
229.0128,1.186284,1.171668,1.189709,1.223962,1.223186,1.224189,1.250438,1.248098,1.251224,1.266855,1.262383,1.268497,1.286162,1.296521,1.282093
229.1652,1.205667,1.118089,1.232146,1.246562,1.185146,1.269187,1.27095,1.239458,1.283406,1.280641,1.262097,1.288148,1.293871,1.269836,1.304389
229.3176,1.291044,1.325451,1.277805,1.360966,1.42382,1.330003,1.396727,1.481204,1.351028,1.409504,1.502735,1.3576,1.439153,1.537882,1.378915
229.4700,1.178339,1.120008,1.192213,1.234788,1.203958,1.244776,1.268812,1.271974,1.267652,1.28467,1.30926,1.275322,1.308778,1.338934,1.29609
229.6224,1.057716,0.9060023,1.068948,1.125645,1.002751,1.146785,1.169333,1.065272,1.19445,1.187407,1.090649,1.213702,1.209694,1.123477,1.236382
229.7748,1.106816,1.039058,1.115675,1.171249,1.104501,1.186553,1.210477,1.158925,1.225483,1.222468,1.18121,1.23515,1.232631,1.186557,1.247809
229.9272,1.138173,1.000773,1.165405,1.188452,1.08509,1.217118,1.228923,1.159961,1.252178,1.246719,1.200776,1.263125,1.254643,1.224328,1.265606
230.0796,1.133593,1.075266,1.143354,1.180097,1.128745,1.192325,1.219698,1.155986,1.239795,1.237447,1.169236,1.261614,1.242673,1.199174,1.25778
230.2320,1.155336,1.074576,1.172126,1.178414,1.092753,1.1998,1.20634,1.127645,1.229821,1.230059,1.156354,1.255329,1.242021,1.160475,1.272577
230.3844,1.195644,1.149799,1.207657,1.225771,1.192838,1.235936,1.25308,1.226577,1.262509,1.271199,1.240624,1.283281,1.282853,1.245858,1.298599
230.5368,1.3009,1.328517,1.289631,1.323053,1.34173,1.314479,1.344056,1.373388,1.329628,1.354545,1.383783,1.339511,1.352822,1.353649,1.352371
230.6892,1.320661,1.331497,1.315663,1.331125,1.337986,1.32778,1.350092,1.36879,1.34044,1.365641,1.394688,1.350001,1.367319,1.389442,1.355135
230.8416,1.350884,1.371512,1.340242,1.358291,1.384689,1.344418,1.376364,1.420852,1.352175,1.390172,1.443007,1.360396,1.38754,1.426336,1.365217
230.9940,1.252882,1.233463,1.259693,1.275677,1.240589,1.290009,1.294204,1.268166,1.305667,1.307246,1.300415,1.31032,1.316542,1.315518,1.317018
231.1464,1.233642,1.164929,1.257468,1.25682,1.207459,1.275598,1.285451,1.245697,1.302709,1.301925,1.280734,1.311514,1.300423,1.319409,1.292572
231.2988,1.234021,1.315535,1.212082,1.312507,1.423416,1.271229,1.328696,1.443946,1.283169,1.317182,1.435894,1.272678,1.344554,1.496477,1.284227
231.4512,1.059089,0.9096533,1.070408,1.104037,0.9554139,1.125333,1.142106,1.015045,1.167708,1.170345,1.05642,1.198571,1.19243,1.065363,1.230489
231.6036,1.084822,0.8617547,1.113334,1.154687,1.000636,1.191073,1.199819,1.082543,1.236056,1.219888,1.1271,1.250979,1.257061,1.223009,1.26963
231.7560,1.105446,0.9418075,1.129867,1.133705,0.9486969,1.172185,1.170658,1.024622,1.209317,1.205556,1.099958,1.238658,1.218241,1.089982,1.264322
231.9084,1.239713,1.333221,1.214207,1.293631,1.389435,1.259956,1.306013,1.395352,1.272529,1.30938,1.413537,1.270709,1.347186,1.501729,1.285442
