#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,323.1109
DEPTH_WMSF,GR,ECGR
m,gAPI,gAPI
137.3353,39.67746,42.3123
137.4877,39.51408,42.12585
137.6401,39.54831,42.15676
137.7925,37.84399,40.35876
137.9449,37.66394,40.15404
138.0973,36.46249,38.87927
138.2497,36.85953,39.31767
138.4021,38.33806,40.90797
138.5545,37.82059,40.3685
138.7069,34.79741,37.15015
138.8593,30.59529,32.66125
139.0117,30.65996,32.74461
139.1641,33.75268,36.19476
139.3165,36.23448,39.19006
139.4689,36.88203,39.90218
139.6213,34.56485,37.0118
139.7737,34.14833,36.53207
139.9261,32.9981,35.34268
140.0785,36.42851,39.12421
140.2309,37.76895,40.6751
140.3833,38.52912,41.50131
140.5357,34.87226,37.57032
140.6881,30.70485,33.06625
140.8405,32.72229,35.24137
140.9929,38.01382,40.97208
141.1453,40.67703,43.87036
141.2977,38.47115,41.54368
141.4501,34.34434,37.35403
141.6025,36.1427,39.38116
141.7549,35.92061,39.14957
141.9073,37.77469,41.16002
142.0597,36.51432,39.79485
142.2121,37.86473,41.31573
142.3645,39.5154,42.94057
142.5169,40.64199,43.97077
142.6693,42.13722,45.41339
142.8217,43.05291,46.3122
142.9741,46.18544,49.69447
143.1265,48.4534,52.15412
143.2789,51.23874,55.17737
143.4313,52.7781,56.84122
143.5837,51.59547,55.56404
143.7361,46.28947,49.87785
143.8885,40.24725,43.39267
144.0409,38.64571,41.71433
144.1933,40.96947,44.25245
144.3457,42.87695,46.3493
144.4981,41.76242,45.29509
144.6505,40.60064,44.1527
144.8029,43.30191,47.12154
144.9553,46.64491,50.76547
145.1077,47.5557,51.75155
145.2601,48.19373,52.45337
145.4125,48.75391,53.20547
145.5649,49.51441,54.29334
145.7173,44.21879,48.36537
145.8697,42.56866,46.37318
146.0221,43.67686,47.55569
146.1745,48.0504,52.28458
146.3269,47.71432,51.83651
146.4793,44.44827,48.21523
146.6317,40.90791,44.3368
146.7841,40.58028,43.97798
146.9365,41.62072,45.08091
147.0889,43.44734,47.04903
147.2413,41.73996,45.72989
147.3937,39.80531,43.42905
147.5461,35.2897,38.45179
147.6985,35.14125,38.33708
147.8509,34.90279,38.11675
148.0033,35.81832,39.25499
148.1557,38.92824,43.00584
148.3081,39.05315,42.90811
148.4605,39.93881,43.85277
148.6129,38.96047,42.93844
148.7653,40.37212,44.62285
148.9177,41.34907,45.68551
149.0701,37.64369,41.60685
149.2225,35.42052,39.20572
149.3749,34.72769,38.61277
149.5273,36.15639,40.51694
149.6797,36.59654,42.47477
149.8321,38.64684,46.97553
149.9845,41.84864,51.04957
150.1369,41.04728,49.69835
150.2893,35.35927,42.78159
150.4417,31.5415,38.32885
150.5941,32.67665,37.7755
150.7465,35.88583,40.65326
150.8989,35.86882,41.08672
151.0513,39.02907,45.00421
151.2037,43.59633,52.22905
151.3561,45.36301,53.71
151.5085,45.64803,51.61772
151.6609,44.87977,50.70924
151.8133,45.51985,51.16941
151.9657,45.77531,51.41633
152.1181,44.99118,50.40599
152.2705,40.60114,45.4711
152.4229,35.81825,40.01099
152.5753,33.76605,37.67963
152.7277,37.95107,42.57797
152.8801,38.88186,43.28837
153.0325,38.28476,42.62361
153.1849,37.44906,41.69361
153.3373,43.21908,48.12457
153.4897,43.78343,48.75255
153.6421,45.24337,50.36388
153.7945,37.7324,42.06682
153.9469,40.96103,47.43286
154.0993,40.95141,47.24575
154.2517,45.56073,52.62861
154.4041,44.63666,49.72506
154.5565,43.38646,48.2277
154.7089,42.36538,47.08718
154.8613,39.26743,43.63134
155.0137,40.02354,44.3846
155.1661,41.44427,45.93603
155.3185,45.332,50.26335
155.4709,46.84133,52.12294
155.6233,46.85066,52.241
155.7757,49.06044,55.02287
155.9281,47.89902,54.15706
156.0805,43.49285,49.16135
156.2329,39.84401,44.84881
156.3853,39.9502,44.98196
156.5377,41.55928,46.81108
156.6901,41.48127,46.61029
156.8425,37.2745,41.80502
156.9949,34.90178,39.06928
157.1473,33.21857,37.07323
157.2997,32.36437,35.93373
157.4521,32.09601,35.88441
157.6045,29.27666,32.97248
157.7569,28.49014,32.2766
157.9093,27.16031,30.85418
158.0617,28.59051,32.54916
158.2141,31.76805,36.00198
158.3665,34.16187,37.9399
158.5189,33.38605,37.29222
158.6713,32.05994,37.11372
158.8237,32.56837,38.33798
158.9761,35.09926,41.32024
159.1285,36.52841,42.92722
159.2809,34.89111,40.43612
159.4333,34.42833,38.92227
159.5857,35.18123,39.46401
159.7381,37.76915,42.57914
159.8905,40.17174,45.46927
160.0429,40.92865,46.44484
160.1953,43.52066,49.03946
160.3477,44.05605,49.62616
160.5001,42.63068,48.02314
160.6525,38.7169,43.62337
160.8049,35.48876,40.0307
160.9573,33.32164,37.53107
161.1097,32.53889,36.13539
161.2621,30.98778,33.99249
161.4145,31.70148,34.57578
161.5669,31.49148,34.22134
161.7193,32.3368,34.99414
161.8717,31.55994,34.0169
162.0241,31.98368,34.41303
162.1765,34.74198,37.17435
162.3289,36.57187,39.033
162.4813,38.4864,41.09865
162.6337,38.01721,40.59655
162.7861,40.6028,43.35149
162.9385,38.54885,41.16411
163.0909,34.55257,36.95026
163.2433,34.16229,36.64598
163.3957,35.37344,37.98108
163.5481,42.13002,45.22892
163.7005,39.47333,42.39536
163.8529,37.9047,40.69536
164.0053,35.63089,38.25148
164.1577,34.38269,36.93964
164.3101,33.91566,36.41973
164.4625,34.63447,37.18177
164.6149,35.69433,38.33429
164.7673,38.37252,41.23718
164.9197,38.29475,41.16987
165.0721,38.15562,41.11513
165.2245,37.02245,40.07603
165.3769,33.14307,35.85413
165.5293,35.69181,38.64835
165.6817,35.12922,38.25137
165.8341,40.72297,44.37693
165.9865,39.23497,42.59292
166.1389,40.28039,43.58541
166.2913,37.73044,40.8616
166.4437,39.45166,42.83078
166.5961,42.19324,45.40449
166.7485,43.37946,46.52504
166.9009,41.59878,44.56807
167.0533,41.27019,44.19597
167.2057,40.82613,43.87815
167.3581,38.9125,41.87126
167.5105,33.94449,36.56104
167.6629,31.9638,34.43339
167.8153,31.03197,33.41742
167.9677,31.86575,34.72009
168.1201,33.35075,37.18432
168.2725,34.52871,38.58867
168.4249,34.54994,38.02732
168.5773,33.78432,36.78995
168.7297,33.59453,36.94104
168.8821,34.34546,37.42953
169.0345,34.26611,36.93665
169.1869,34.79105,37.56159
169.3393,33.46179,36.29611
169.4917,33.4347,36.26054
169.6441,34.18033,36.90489
169.7965,36.23935,39.06286
169.9489,35.08887,37.82796
170.1013,33.76745,36.3965
170.2537,31.65298,34.11988
170.4061,35.12608,37.83186
170.5585,36.60886,39.24371
170.7109,37.18874,39.85709
170.8633,31.30319,33.48171
171.0157,31.54041,33.72609
171.1681,30.57876,32.70306
171.3205,34.51089,36.90256
171.4729,32.52861,34.78804
171.6253,31.85575,34.06371
171.7777,29.17093,31.20089
171.9301,29.6,31.67768
172.0825,29.66703,31.72985
172.2349,30.50098,32.65831
172.3873,31.14676,33.37135
172.5397,32.65314,34.98532
172.6921,33.98413,36.41661
172.8445,32.98436,35.37555
172.9969,33.2099,35.66672
173.1493,31.81215,34.21922
173.3017,31.02916,33.45253
173.4541,31.46924,34.32824
173.6065,34.22272,38.54995
173.7589,35.79795,41.36089
173.9113,33.23452,38.55717
174.0637,29.39306,33.41291
174.2161,29.77981,33.14794
174.3685,33.08647,36.06792
174.5209,34.34414,37.27325
174.6733,32.27504,35.13748
174.8257,32.36359,35.0509
174.9781,36.0704,38.8106
175.1305,38.03761,40.87402
175.2829,38.7708,41.77238
175.4353,38.60122,42.03993
175.5877,41.75101,46.00897
175.7401,42.43397,46.53059
175.8925,44.76678,50.32941
176.0449,43.11483,48.92461
176.1973,42.99976,47.82615
176.3497,40.20875,43.76596
176.5021,39.12786,42.20005
176.6545,39.81238,42.97112
176.8069,39.12328,42.2048
176.9593,42.09639,45.45509
177.1117,41.18734,44.49603
177.2641,41.02862,44.3618
177.4165,36.52571,39.58572
177.5689,34.62849,37.52128
177.7213,34.95079,37.84517
177.8737,35.59683,38.55043
178.0261,35.56181,38.47076
178.1785,35.44555,38.2303
178.3309,36.11871,38.8419
178.4833,36.4348,39.17036
178.6357,37.44012,40.33765
178.7881,38.51154,41.5042
178.9405,38.056,41.01599
179.0929,36.35809,39.20893
179.2453,35.62332,38.44579
179.3977,38.38449,41.43401
179.5501,43.19724,46.60702
179.7025,47.41941,51.14454
179.8549,48.6475,52.51094
180.0073,48.88569,52.79767
180.1597,47.1839,51.02792
180.3121,45.61932,49.38508
180.4645,44.10093,47.74905
180.6169,42.82548,46.40889
180.7693,38.80732,42.10344
180.9217,34.84724,37.8709
181.0741,31.49257,34.35445
181.2265,31.53428,34.54984
181.3789,30.91652,33.94202
181.5313,32.12228,35.31176
181.6837,32.6303,35.90696
181.8361,33.94102,37.36813
181.9885,35.04593,38.58353
182.1409,35.44186,39.03109
182.2933,36.49688,40.24467
182.4457,34.93996,38.57862
182.5981,32.92853,36.36654
182.7505,27.95276,30.86454
182.9029,26.62237,29.39883
183.0553,26.51818,29.28222
183.2077,30.54941,33.73228
183.3601,33.6332,37.18208
183.5125,36.89696,40.83475
183.6649,37.47028,41.48284
183.8173,37.37329,41.38195
183.9697,35.40238,39.19642
184.1221,31.47475,34.85474
184.2745,30.72089,34.05571
184.4269,33.84786,37.87769
184.5793,34.28933,38.76852
184.7317,32.9669,36.94993
184.8841,30.7529,34.31109
185.0365,31.75439,35.38665
185.1889,32.53851,36.25408
185.3413,32.21906,35.90439
185.4937,32.26358,35.94921
185.6461,30.37744,33.84204
185.7985,30.78913,34.32147
185.9509,31.39358,34.99552
186.1033,35.53421,39.50652
186.2557,35.31168,39.0691
186.4081,36.32096,40.13857
186.5605,33.99706,37.57343
186.7129,34.36854,37.99005
186.8653,32.29364,35.80028
187.0177,33.41735,37.20501
187.1701,32.5974,36.33318
187.3225,33.19952,36.97808
187.4749,32.44492,36.37717
187.6273,35.25851,39.34813
187.7797,35.70621,39.86261
187.9321,38.15612,42.46561
188.0845,38.19306,42.49445
188.2369,37.91743,42.13083
188.3893,33.50904,37.21583
188.5417,31.15497,34.5619
188.6941,30.03081,33.60079
188.8465,30.24476,33.55581
188.9989,30.95538,34.31867
189.1513,33.3133,36.88641
189.3037,33.77159,37.35741
189.4561,34.96687,38.68209
189.6085,33.53162,37.08948
189.7609,32.45189,35.93618
189.9133,29.54036,32.66799
190.0657,31.15795,34.25817
190.2181,35.59247,38.88693
190.3705,36.37637,39.64585
190.5229,33.27282,36.23677
190.6753,32.61184,35.51015
190.8277,34.74451,37.83205
190.9801,36.37364,39.59372
191.1325,34.95925,38.12419
191.2849,31.70409,34.61966
191.4373,33.51033,36.50826
191.5897,37.78318,41.17353
191.7421,40.87493,44.62715
191.8945,38.68617,42.25232
192.0469,34.14047,37.28192
192.1993,36.35507,39.6939
192.3517,42.45042,46.36375
192.5041,43.74508,47.78088
192.6565,43.94832,48.04732
192.8089,38.6174,42.58768
192.9613,36.56764,40.3717
193.1137,33.56145,37.09291
193.2661,32.12151,35.49597
193.4185,35.44452,39.16989
193.5709,34.57156,38.28428
193.7233,38.66285,42.92496
193.8757,35.26248,39.15588
194.0281,36.99675,41.08776
194.1805,37.7929,41.97254
194.3329,39.14513,43.49004
194.4853,38.5084,42.84362
194.6377,35.85775,39.96424
194.7901,40.03882,44.52403
194.9425,41.88306,46.68828
195.0949,44.10668,48.95438
195.2473,41.93645,46.24497
195.3997,41.4368,45.67614
195.5521,39.88116,44.17151
195.7045,35.68715,39.84479
195.8569,35.68771,40.17395
196.0093,36.04597,40.30781
196.1617,39.49243,44.98199
196.3141,39.38585,44.92237
196.4665,39.04936,44.55901
196.6189,38.40016,43.83253
196.7713,37.40141,42.56526
196.9237,42.17315,47.58007
197.0761,43.6408,49.30661
197.2285,42.52775,48.37729
197.3809,38.90543,44.80126
197.5333,35.76024,40.98685
197.6857,38.42141,43.63111
197.8381,36.19249,41.08332
197.9905,36.80415,41.77764
198.1429,30.8394,35.00685
198.2953,32.91787,37.36711
198.4477,31.81405,36.22936
198.6001,35.20107,40.25413
198.7525,33.29559,38.604
198.9049,33.04081,37.9406
199.0573,30.46553,34.80131
199.2097,33.07026,37.75618
199.3621,33.04963,37.73734
199.5145,33.89866,38.70765
199.6669,32.44142,37.113
199.8193,32.16093,36.7504
199.9717,34.31961,39.0744
200.1241,33.48348,38.25503
200.2765,37.04596,42.41311
200.4289,38.29584,43.59664
200.5813,38.82784,44.09679
200.7337,39.16723,44.48648
200.8861,40.59126,45.92775
201.0385,42.35303,47.7742
201.1909,41.9091,47.15605
201.3433,40.33082,45.06025
201.4957,39.59852,44.2576
201.6481,39.26403,44.42445
201.8005,38.38946,43.83282
201.9529,39.25978,44.2382
202.1053,40.75063,45.20443
202.2577,40.72081,45.17654
202.4101,40.38718,44.81002
202.5625,40.137,44.51991
202.7149,42.11342,46.83141
202.8673,43.36292,48.34284
203.0197,42.01482,46.67605
203.1721,41.36866,45.99146
203.3245,42.43266,47.23851
203.4769,42.31355,47.09444
203.6293,39.16565,43.63286
203.7817,33.66618,37.6141
203.9341,33.15095,37.17428
204.0865,37.31237,41.93049
204.2389,44.07236,49.62826
204.3913,45.88181,51.48171
204.5437,45.99628,52.03763
204.6961,43.6053,49.19125
204.8485,39.77129,44.73371
205.0009,35.33377,39.80748
205.1533,34.60872,39.04894
205.3057,36.8756,41.72761
205.4581,36.15896,41.01499
205.6105,37.45725,42.49329
205.7629,39.68526,45.02112
205.9153,43.86929,49.83794
206.0677,43.03059,49.06121
206.2201,40.521,46.22971
206.3725,37.61096,42.93906
206.5249,35.11547,40.0974
206.6773,31.9436,36.46624
206.8297,26.78191,30.61367
206.9821,24.62221,28.28767
207.1345,25.68538,29.74174
207.2869,26.45632,30.80198
207.4393,25.93488,30.12659
207.5917,25.50489,29.53064
207.7441,26.96328,31.12939
207.8965,28.20788,32.49052
208.0489,27.89208,32.18648
208.2013,29.90324,34.42461
208.3537,31.73298,36.44291
208.5061,34.21669,39.26813
208.6585,35.46161,40.57618
208.8109,34.55109,39.32024
208.9633,32.5329,36.90884
209.1157,29.33269,33.25157
209.2681,27.25451,30.89193
209.4205,26.03976,29.51031
209.5729,26.57614,29.98854
209.7253,28.10562,31.59414
209.8777,28.83166,32.4002
210.0301,28.69813,32.23087
210.1825,28.50555,31.98336
210.3349,30.25918,33.89504
210.4873,31.34093,35.0718
210.6397,30.12958,33.72013
210.7921,26.49513,29.58868
210.9445,23.74858,26.51696
211.0969,23.56142,26.31901
211.2493,24.63771,27.5003
211.4017,27.91645,31.17918
211.5541,30.7124,34.37857
211.7065,33.21658,37.24598
211.8589,31.68498,35.5378
212.0113,30.0792,33.73927
212.1637,31.01379,34.83498
212.3161,32.9514,37.09423
212.4685,31.45507,35.15034
212.6209,30.49327,34.10788
212.7733,28.81192,32.22199
212.9257,31.31251,34.95794
213.0781,30.50122,34.03539
213.2305,31.92656,35.52275
213.3829,31.58686,35.10418
213.5353,33.83305,37.58289
213.6877,33.44402,37.16664
213.8401,36.65538,40.63545
213.9925,36.06253,40.10506
214.1449,34.94846,38.95805
214.2973,31.17426,34.7714
214.4497,30.44649,33.95494
214.6021,33.45579,37.36182
214.7545,34.3236,38.39457
214.9069,34.06689,37.93488
215.0593,31.64303,35.38765
215.2117,29.84524,33.49022
215.3641,29.98884,33.66907
215.5165,32.75871,36.78993
215.6689,35.75954,40.18838
215.8213,35.44825,39.87317
215.9737,31.94178,35.9379
216.1261,29.23158,32.90588
216.2785,31.12398,35.11057
216.4309,30.93578,35.0047
216.5833,32.18469,36.52861
216.7357,28.99915,32.9106
216.8881,30.68175,34.81236
217.0405,30.20798,34.25607
217.1929,29.57149,33.48393
217.3453,27.3284,30.89377
217.4977,27.17012,30.64054
217.6501,28.62883,32.28369
217.8025,31.37517,35.10997
217.9549,29.9724,33.48489
218.1073,29.19639,32.65334
218.2597,27.81536,31.09814
218.4121,28.65151,31.99534
218.5645,30.6021,34.14801
218.7169,32.24399,35.96593
218.8693,33.06707,36.8037
219.0217,32.3525,35.78745
219.1741,30.27441,33.18649
219.3265,28.82803,31.40646
219.4789,28.97067,31.50433
219.6313,32.03603,34.8185
219.7837,37.16308,40.41021
219.9361,40.75195,44.35399
220.0885,41.28461,44.99451
220.2409,37.8152,41.27551
220.3933,34.69267,37.90937
220.5457,34.44786,37.64801
220.6981,35.08626,38.39288
220.8505,35.78282,39.21279
221.0029,33.08689,36.28086
221.1553,32.58116,36.01056
221.3077,32.02638,35.76339
221.4601,31.53948,35.58374
221.6125,32.19924,36.21635
221.7649,31.3205,35.33028
221.9173,34.51407,39.15512
222.0697,32.71268,36.91153
222.2221,33.97436,37.77915
222.3745,31.17301,34.73561
222.5269,32.12658,36.12328
222.6793,33.07327,37.51939
222.8317,34.57189,39.2172
222.9841,34.75864,38.49842
223.1365,36.41188,40.28165
223.2889,37.9526,41.6549
223.4413,42.85101,46.42881
223.5937,41.69121,45.19615
223.7461,41.07637,44.50318
223.8985,35.90993,38.90609
224.0509,36.62928,39.6927
224.2033,39.91048,43.27644
224.3557,44.37111,48.0729
224.5081,43.24037,46.8628
224.6605,41.48659,44.99778
224.8129,40.10956,44.31131
224.9653,41.98851,47.43046
225.1177,43.05249,49.06102
225.2701,39.96908,46.09338
225.4225,34.20987,39.53164
225.5749,30.91288,35.64072
225.7273,29.23018,33.47441
225.8797,28.77723,32.26474
226.0321,25.11201,27.77113
226.1845,26.09439,28.34137
226.3369,26.03076,28.18776
226.4893,27.53921,29.81825
226.6417,26.77513,29.14148
226.7941,27.61262,30.33446
226.9465,29.11854,31.96957
227.0989,28.56993,31.22414
227.2513,26.41117,28.84905
227.4037,22.83528,24.95396
227.5561,22.14373,24.18403
227.7085,23.57695,25.73938
227.8609,24.83236,27.09127
228.0133,25.91538,28.26369
228.1657,29.18495,31.85313
228.3181,32.6026,35.66834
228.4705,34.52467,37.50206
228.6229,32.89224,35.33392
228.7753,32.71661,34.97357
228.9277,32.17054,34.39164
229.0801,32.00995,34.22808
229.2325,32.82117,35.09253
229.3849,33.84172,36.18077
229.5373,35.59191,38.05504
229.6897,34.77302,37.17706
229.8421,34.65379,37.03989
229.9945,35.64985,38.0985
230.1469,32.98267,35.24938
230.2993,28.75371,30.73219
230.4517,25.69895,27.465
230.6041,26.08267,27.87705
230.7565,29.00067,30.98768
230.9089,31.31256,33.45457
231.0613,32.53931,34.75457
231.2137,31.91596,34.22776
231.3661,29.6196,32.20771
231.5185,28.90495,31.79138
231.6709,30.53722,33.46075
231.8233,33.76478,36.50167
231.9757,33.98784,36.62646
232.1281,32.96135,35.61292
232.2805,32.0169,34.64313
232.4329,33.87705,36.54222
232.5853,35.70647,38.49458
232.7377,35.76878,38.43263
232.8901,36.10075,38.83691
233.0425,38.68573,41.64602
233.1949,42.91844,46.10849
233.3473,44.98677,48.33214
233.4997,43.69912,46.94403
233.6521,40.55446,43.57126
233.8045,36.89045,39.65421
233.9569,33.57948,36.13144
234.1093,32.37573,34.88897
234.2617,34.30257,37.02716
234.4141,37.25055,40.18336
234.5665,38.53853,41.35621
234.7189,38.23999,40.83668
234.8713,37.54127,40.07638
235.0237,37.18492,39.70458
235.1761,36.67291,39.15864
235.3285,36.58188,39.07888
235.4809,38.6937,41.32381
235.6333,40.52128,43.27462
235.7857,40.01352,42.73959
235.9381,38.21305,40.82561
236.0905,34.7172,37.09306
236.2429,35.43319,37.89859
236.3953,37.76812,40.53027
236.5477,41.69367,44.93142
236.7001,43.20684,46.66381
236.8525,39.47305,42.62421
237.0049,36.26569,39.15625
237.1573,32.81075,35.42562
237.3097,31.98886,34.54439
237.4621,32.33413,34.93356
237.6145,31.82643,34.42984
237.7669,31.65438,34.37925
237.9193,30.64626,33.27591
238.0717,29.02006,31.53293
238.2241,27.38209,30.27806
238.3765,28.19885,31.3773
238.5289,32.6236,36.13687
238.6813,34.03367,37.90134
238.8337,31.93299,35.58483
238.9861,29.18563,32.21483
239.1385,28.70739,31.32951
239.2909,27.81997,30.26635
239.4433,24.61242,26.7629
239.5957,23.19125,25.27295
239.7481,25.65051,28.08505
239.9005,28.80344,31.6492
240.0529,29.88816,32.85968
240.2053,28.79583,31.65385
240.3577,28.57648,31.41503
240.5101,29.75844,32.71955
240.6625,30.86857,33.93653
240.8149,30.80144,33.7798
240.9673,28.75386,31.39229
241.1197,27.10419,29.51823
241.2721,26.23034,28.56798
241.4245,26.63315,29.00912
241.5769,26.88675,29.25497
241.7293,26.09521,28.37756
241.8817,25.17589,27.38003
242.0341,25.17649,27.41656
242.1865,27.6187,30.16429
242.3389,29.37544,32.03442
242.4913,27.83599,30.22274
242.6437,25.66965,27.77815
242.7961,24.67035,26.62366
242.9485,25.98119,27.99125
243.1009,28.79511,31.005
243.2533,31.98218,34.46644
243.4057,33.83653,36.50849
243.5581,33.15095,35.77629
243.7105,31.77068,34.26993
243.8629,30.75124,33.16506
244.0153,32.11172,34.74236
244.1677,34.42807,37.26735
244.3201,35.69941,38.6554
244.4725,35.10757,38.25818
244.6249,33.94708,37.60528
244.7773,33.83732,39.11106
244.9297,33.28673,39.71674
245.0821,33.08974,39.17945
245.2345,32.62473,38.01324
245.3869,31.62611,36.86478
245.5393,31.83506,37.26601
245.6917,31.03198,35.54906
245.8441,30.71188,33.82729
245.9965,30.58438,33.11689
246.1489,31.01311,33.66005
246.3013,31.51443,34.16459
246.4537,32.56755,35.31668
246.6061,34.54599,37.75377
246.7585,34.58131,37.9241
246.9109,33.30643,36.54598
247.0633,32.78616,36.19674
247.2157,32.67159,36.33818
247.3681,30.37887,33.55531
247.5205,28.15785,30.60088
247.6729,27.42897,29.57648
247.8253,28.83027,31.14427
247.9777,31.33064,33.94097
248.1301,34.25302,37.17236
248.2825,35.94485,39.06415
248.4349,36.59589,39.72955
248.5873,36.72565,40.06147
248.7397,37.06143,40.72849
248.8921,36.15614,39.65948
249.0445,34.2435,37.08477
249.1969,35.33064,38.01471
249.3493,36.2956,39.4729
249.5017,35.3544,38.82744
249.6541,31.17946,34.37495
249.8065,29.81749,32.69685
249.9589,30.33164,33.12682
250.1113,31.28583,34.16528
250.2637,31.67152,34.5433
250.4161,32.28133,35.10316
250.5685,33.11515,35.92698
250.7209,33.78818,36.53347
250.8733,34.56117,37.2742
251.0257,35.95607,38.75141
251.1781,35.20844,37.93355
251.3305,33.38738,35.97049
251.4829,30.58401,32.95447
251.6353,33.69841,36.3694
251.7877,36.99849,39.82874
251.9401,37.38187,40.16014
252.0925,35.78627,38.4475
252.2449,34.68915,37.31381
252.3973,35.40156,38.06913
252.5497,33.91639,36.52684
252.7021,34.92575,37.65701
252.8545,36.27288,39.1608
253.0069,38.16665,41.22321
253.1593,39.00519,42.12192
253.3117,37.27661,40.26767
253.4641,35.55387,38.40155
253.6165,36.59879,39.52323
253.7689,38.22337,41.30877
253.9213,38.82923,42.12323
254.0737,36.90216,40.1864
254.2261,39.04336,42.58636
254.3785,38.67525,42.18896
254.5309,37.47831,40.90262
254.6833,35.87173,39.14352
254.8357,38.65966,42.06296
254.9881,40.44268,43.93729
255.1405,40.78358,44.94114
255.2929,38.20911,42.33466
255.4453,37.21568,40.50226
255.5977,38.96008,41.85294
255.7501,38.68155,41.43269
255.9025,34.56093,37.0009
256.0549,27.96349,29.93594
256.2073,27.0828,28.9965
256.3597,31.18339,33.38849
256.5121,34.1624,36.58665
256.6645,31.63066,33.85271
256.8169,29.15525,31.18051
256.9693,27.80606,29.75315
257.1217,28.13058,30.07116
257.2741,29.53839,31.50687
257.4265,32.50708,34.66666
257.5789,33.92799,36.17587
257.7313,31.39043,33.46146
257.8837,27.21187,29.01544
258.0361,25.04394,26.69886
258.1885,27.20769,29.05466
258.3409,28.96054,31.02064
258.4933,30.15918,32.33847
258.6457,30.34056,32.16408
258.7981,31.93028,33.6388
258.9505,36.61773,38.54928
259.1029,38.55737,40.69456
259.2553,39.04504,41.4371
259.4077,36.59206,38.93219
259.5601,36.90667,39.28043
259.7125,38.68797,41.18139
259.8649,39.35536,41.88849
260.0173,40.71797,43.36912
260.1697,40.14117,42.80223
260.3221,42.01456,44.67917
260.4745,44.33274,47.09726
260.6269,49.88846,53.09487
260.7793,52.20327,55.60262
260.9317,52.01825,55.39648
261.0841,47.51207,50.60556
261.2365,46.78657,49.87503
261.3889,45.51696,48.53361
261.5413,46.74152,49.87098
261.6937,46.55243,49.72254
261.8461,48.36116,51.76816
261.9985,49.59297,53.33118
262.1509,50.16211,54.12568
262.3033,46.65218,50.49374
262.4557,45.90941,49.71281
262.6081,43.11616,46.6032
262.7605,42.81209,46.30617
262.9129,38.49051,41.6575
263.0653,39.09591,42.33775
263.2177,37.51801,40.61974
263.3701,35.40326,38.41124
263.5225,33.19081,36.11551
263.6749,32.48219,35.39074
263.8273,34.11223,37.25349
263.9797,32.21493,35.54357
264.1321,30.34767,33.65995
264.2845,28.22055,30.94113
264.4369,27.12181,29.84408
264.5893,25.15178,27.83053
264.7417,23.46358,25.79622
264.8941,24.68563,26.99883
265.0465,25.70079,28.08088
265.1989,27.27085,29.6946
265.3513,28.31381,31.08178
265.5037,30.31222,33.62946
265.6561,28.94525,31.47478
265.8085,28.4788,30.83964
265.9609,30.32217,32.66046
266.1133,35.2782,37.93737
266.2657,34.94899,37.58615
266.4181,30.69442,33.0074
266.5705,28.93838,31.07678
266.7229,31.21435,33.51011
266.8753,33.23187,35.76761
267.0277,36.6763,39.85015
267.1801,36.77053,39.97811
267.3325,36.63866,40.84484
267.4849,32.87987,36.59867
267.6373,32.04784,35.33094
267.7897,31.62597,34.93164
267.9421,32.63815,35.83862
268.0945,32.24479,35.41793
268.2469,32.96138,36.59751
268.3993,30.76268,34.24083
268.5517,31.81608,35.21377
268.7041,36.98929,40.85604
268.8565,38.18426,42.28496
269.0089,34.54685,38.38475
269.1613,28.15163,33.03811
269.3137,29.40225,35.32049
269.4661,33.06042,39.60948
269.6185,34.02248,40.17962
269.7709,33.8688,39.35464
269.9233,32.01778,35.45826
270.0757,34.05422,37.41238
270.2281,30.80518,33.88017
270.3805,28.76383,31.63253
270.5329,26.79025,29.27961
270.6853,27.79427,30.19951
270.8377,31.46749,33.89403
270.9901,29.86645,32.35448
271.1425,26.66063,29.01231
271.2949,22.25481,23.99369
271.4473,23.59493,25.60645
271.5997,24.54351,26.7842
271.7521,27.50246,30.04572
271.9045,25.51301,27.89294
272.0569,28.45741,31.28651
272.2093,26.73909,29.37838
272.3617,29.07697,32.02478
272.5141,31.72565,35.41774
272.6665,31.14892,34.71755
272.8189,31.01647,34.21932
272.9713,29.22738,31.91325
273.1237,30.78648,33.66628
273.2761,31.66515,35.09634
273.4285,31.75451,34.55119
273.5809,32.66078,34.98158
273.7333,33.26643,35.49279
273.8857,34.68015,36.99641
274.0381,38.92178,41.57823
274.1905,40.33086,43.13462
274.3429,43.68673,46.71552
274.4953,45.22506,48.20005
274.6477,48.32636,51.51728
274.8001,47.23156,50.33084
274.9525,49.33528,52.56988
275.1049,50.04315,53.26781
275.2573,51.69533,54.9618
275.4097,49.88107,53.02714
275.5621,49.45234,52.57936
275.7145,49.5325,52.68145
275.8669,46.69186,49.69936
276.0193,47.78984,50.92656
276.1717,48.05851,51.24919
276.3241,55.68734,59.43382
276.4765,52.18216,55.59476
276.6289,48.30448,51.46216
276.7813,40.71296,43.4013
276.9337,44.33124,47.24675
277.0861,46.56133,49.62234
277.2385,48.67842,51.8947
277.3909,46.20152,49.23001
277.5433,48.3525,51.52248
277.6957,49.2579,52.50376
277.8481,52.89791,56.36728
278.0005,53.59583,57.18104
278.1529,51.46849,55.44371
278.3053,50.5254,54.4897
278.4577,49.80115,53.67728
278.6101,52.63075,56.51401
