#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,333.7017
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
104.9493,2012.025,528.2175,907.6674
105.1017,1955.013,526.6948,908.7222
105.2541,1943.011,525.78,909.7766
105.4065,2016.979,525.1706,910.8287
105.5589,1872.002,526.0848,911.8475
105.7113,1893.992,525.7802,912.8986
105.8637,2192.998,526.6944,913.934
106.0161,2086.044,527.6085,914.9866
106.1685,2078,527.304,916.0405
106.3209,2004.035,526.6947,917.077
106.4733,1890.012,526.0848,918.1139
106.6257,1840.027,524.5616,919.15
106.7781,1909.988,525.1703,920.1868
106.9305,2000.945,525.7797,921.2389
107.0829,1977.006,526.6942,922.2917
107.2353,1898.011,526.3893,923.3446
107.3877,1975.977,524.5613,924.3967
107.5401,1969.993,526.0846,925.433
107.6925,1874.034,523.3426,926.4851
107.8449,1979.001,523.0369,927.5385
107.9973,2121.94,526.3882,928.5916
108.1497,2127,528.8279,929.6295
108.3021,2098.014,527.3047,930.6645
108.4545,1986.013,527.6088,931.7164
108.6069,1830.085,525.1718,932.7524
108.7593,1869.993,525.7799,933.8058
108.9117,1934.96,524.8661,934.8414
109.0641,1985.988,523.6467,935.8937
109.2165,2138.985,527.6089,936.9301
109.3689,2020.036,527.9135,937.9827
109.5213,1950.998,523.9512,939.0366
109.6737,1922.011,523.6465,940.0726
109.8261,1941,523.6464,941.1255
109.9785,2098.932,525.7791,942.1616
110.1309,2101,526.9991,943.1974
110.2833,2012.044,526.3899,944.2325
110.4357,1841.021,523.6467,945.2684
110.5881,1930.95,522.7325,946.3204
110.7405,2086.971,526.6937,947.3743
110.8929,1852.145,523.0391,948.4273
111.0453,2043.953,523.3416,949.4637
111.1977,2294.973,529.1325,950.5166
111.3501,2077.068,526.3904,951.5522
111.5025,1968.999,523.9512,952.6066
111.6549,1945.009,525.4747,953.6606
111.8073,1918,523.0368,954.68
111.9597,1955.983,522.7321,955.7156
112.1121,1961,522.732,956.7679
112.2645,1972.994,523.646,957.8199
112.4169,1997.997,523.9511,958.8569
112.5693,1889.061,524.2558,959.9011
112.7217,1950.988,524.256,960.9463
112.8741,2157.871,526.0836,961.9973
113.0265,2160,527.6085,963.0502
113.1789,1995.992,524.8651,964.0866
113.3313,1929.021,520.5997,965.1402
113.4837,1986.003,523.9512,966.1611
113.6361,2037.98,524.2559,967.1967
113.7885,1911.001,524.256,968.2325
113.9409,2223.862,528.2166,969.299
114.0933,2251.998,532.4853,970.3519
114.2457,2049.103,528.2205,971.372
114.3981,2000.007,525.7803,972.4099
114.5505,1934.037,525.78,973.4299
114.7029,1922.002,524.561,974.4498
114.8553,2004.948,524.2562,975.4693
115.0077,1981.006,523.3419,976.4893
115.1601,2014.985,524.256,977.5164
115.3125,1874.046,524.256,978.5442
115.4649,1987.006,523.0369,979.563
115.6173,2112.951,526.0836,980.5816
115.7697,1881.004,524.5608,981.619
115.9221,1934.976,523.6469,982.6375
116.0745,2176.98,525.4751,983.658
116.2269,2111.034,529.7402,984.66
116.3793,2117.999,527.9138,985.6964
116.5317,2028.052,527.3044,986.7329
116.6841,1973.011,522.4282,987.7528
116.8365,1881.059,520.9042,988.7883
116.9889,1950.981,524.2551,989.8073
117.1413,2017.995,524.561,990.8271
117.2937,1971.016,526.389,991.8466
117.4461,1901.002,526.6944,992.8846
117.5985,1953.979,526.085,993.9056
117.7509,1895.001,520.5985,994.927
117.9033,1904.995,522.1217,995.962
118.0557,2005.991,522.1224,996.9799
118.2081,2180.909,528.5199,998.0134
118.3605,2180,532.1802,999.0493
118.5129,1924.149,525.4791,1000.069
118.6653,1888.008,521.8184,1001.098
118.8177,1947.961,523.3406,1002.108
118.9701,2108.956,526.9982,1003.145
119.1225,1960.997,525.4753,1004.165
119.2749,1927.011,526.3893,1005.201
119.4273,2134.996,528.5232,1006.213
119.5797,2008.051,527.6092,1007.209
119.7321,1904.003,523.3417,1008.245
119.8845,1966.971,519.381,1009.263
120.0369,1970,522.1221,1010.315
120.1893,2029.968,523.3409,1011.334
120.3417,1992.006,522.7321,1012.371
120.4941,1939.031,523.3412,1013.374
120.6465,1932.002,523.6464,1014.394
120.7989,1934.013,523.3417,1015.415
120.9513,2023.974,524.2557,1016.451
121.1037,1969.995,524.5608,1017.469
121.2561,1913.02,524.8655,1018.503
121.4085,2038.001,525.78,1019.522
121.5609,2076.984,526.3893,1020.558
121.7133,1988.004,525.4753,1021.595
121.8657,1935.025,522.4286,1022.615
122.0181,1821.012,520.9034,1023.635
122.1705,1933.94,523.3403,1024.662
122.3229,1993.99,526.9986,1025.69
122.4753,1999.996,524.2576,1026.725
122.6277,2171.961,529.7411,1027.746
122.7801,2146.985,529.1326,1028.783
122.9325,2042.03,527.9139,1029.818
123.0849,1963.998,524.5608,1030.813
123.2373,1941.008,524.2561,1031.839
123.3897,2052.998,525.1704,1032.875
123.5421,1934.049,524.2563,1033.928
123.6945,1970.998,523.3417,1034.95
123.8469,2037.968,523.9509,1035.953
123.9993,1907.014,523.6465,1036.991
124.1517,1968.966,524.2557,1038.009
124.3041,2013.992,525.1702,1039.028
124.4565,1967.028,524.8658,1040.063
124.6089,2067.976,526.0845,1041.1
124.7613,2011.992,526.3895,1042.12
124.9137,1955.017,526.0848,1043.139
125.0661,1976.004,525.1705,1044.175
125.2185,2029.981,525.7798,1045.21
125.3709,1980,523.9512,1046.229
125.5233,2012.986,523.9512,1047.265
125.6757,2000.001,523.6464,1048.301
125.8281,1927.035,524.5604,1049.311
125.9805,1885.005,524.5608,1050.34
126.1329,2119.871,529.4349,1051.376
126.2853,2290.969,532.1803,1052.397
126.4377,2095.12,529.7438,1053.433
126.5901,1992.025,524.2573,1054.435
126.7425,1964.004,523.6466,1055.486
126.8949,1994.991,525.1699,1056.504
127.0473,1854.002,532.1807,1057.542
127.1997,1880.99,530.3527,1058.562
127.3521,2194,530.9616,1059.6
127.5045,2324.944,541.0157,1060.62
127.6569,2088.014,537.0579,1061.638
127.8093,2100.994,535.2297,1062.672
127.9617,2001.012,536.1431,1063.708
128.1141,1717.158,530.6599,1064.745
128.2665,1767.99,537.3612,1065.751
128.4189,1837.957,537.0578,1066.771
128.5713,1961.969,533.7056,1067.807
128.7237,2314.98,537.972,1068.842
128.8761,2152.051,538.2767,1069.876
129.0285,1971.001,535.8383,1070.895
129.1809,1983.995,534.0103,1071.932
129.3333,1852.001,534.3144,1072.953
129.4857,1879.988,534.3144,1073.973
129.6381,1987.993,534.924,1074.993
129.7905,2085.951,535.838,1076.029
129.9429,1943.019,536.4479,1077.064
130.0953,1923.011,534.6202,1078.082
130.2477,1997.985,534.3145,1079.102
130.4001,1989.006,534.0098,1080.138
130.5525,2019.992,533.4002,1081.175
130.7049,2034.995,534.0096,1082.195
130.8573,1994.013,534.3143,1083.229
131.0097,1965.998,534.0096,1084.249
131.1621,1927.015,534.619,1085.268
131.3145,1969,534.6192,1086.288
131.4669,1984.993,534.6192,1087.326
131.6193,2019.997,534.924,1088.362
131.7717,1932.045,534.6194,1089.398
131.9241,1929,534.6192,1090.401
132.0765,2136.882,535.2285,1091.42
132.2289,2257.976,540.1046,1092.458
132.3813,2172.054,537.9733,1093.478
132.5337,2080.024,537.6672,1094.507
132.6861,1839.998,530.9618,1095.535
132.8385,1819.007,532.7898,1096.552
132.9909,2097.994,539.191,1097.587
133.1433,1966.051,534.3163,1098.606
133.2957,1908.001,533.0952,1099.643
133.4481,2240.85,540.4071,1100.68
133.6005,2264.998,538.5817,1101.684
133.7529,2137.066,537.0584,1102.722
133.9053,1982.022,533.7053,1103.759
134.0577,1898.048,530.3539,1104.778
134.2101,1916.996,532.1804,1105.796
134.3625,1845.046,532.79,1106.813
134.5149,1928.977,531.2668,1107.831
134.6673,2281.984,536.1433,1108.867
134.8197,2123.053,537.362,1109.903
134.9721,1936.001,531.5713,1110.941
135.1245,1974.985,533.3993,1111.961
135.2769,1866.003,533.4,1112.948
135.4293,1918.976,533.0953,1113.983
135.5817,2067.987,533.0952,1115.018
135.7341,2329.864,538.2741,1116.037
135.8865,2103.034,537.972,1117.091
136.0389,1923.105,534.6212,1118.103
136.1913,2004.982,529.7434,1119.115
136.3437,2034.974,531.2667,1120.152
136.4961,1866.047,533.0947,1121.171
136.6485,1915.032,531.8764,1122.208
136.8009,2261.882,536.4465,1123.244
136.9533,2256.992,541.3246,1124.249
137.1057,1982.111,534.6219,1125.285
137.2581,2004.999,531.8761,1126.321
137.4105,1939.031,530.6573,1127.34
137.5629,1904.003,532.7902,1128.377
137.7153,1929.986,533.7043,1129.387
137.8677,2003.988,532.181,1130.414
138.0201,2041.978,532.79,1131.449
138.1725,2009.007,534.6188,1132.469
138.3249,1935.012,533.7048,1133.505
138.4773,2016.977,534.0095,1134.523
138.6297,1988.989,534.3143,1135.559
138.7821,1857.046,532.791,1136.594
138.9345,1943.001,533.4,1137.598
139.0869,1986.982,534.6187,1138.635
139.2393,1995,533.4001,1139.672
139.3917,2209.898,535.8372,1140.708
139.5441,2012.021,534.0098,1141.711
139.6965,1957.029,531.5725,1142.746
139.8489,2034.987,533.3997,1143.783
140.0013,2022.008,532.7908,1144.803
140.1537,2011.003,532.4857,1145.823
140.3061,2056.989,532.7905,1146.851
140.4585,1976.024,533.7045,1147.863
140.6109,1953.003,532.4856,1148.9
140.7633,1987.988,532.7903,1149.919
140.9157,2118.001,535.8384,1150.953
141.0681,2221.957,536.4478,1151.987
141.2205,2066.008,534.6193,1153.006
141.3729,1996.034,531.8773,1154.043
141.5253,1973.003,531.2665,1155.048
141.6777,1932.022,531.8757,1156.068
141.8301,1820.019,533.7045,1157.104
141.9825,1996.893,535.2279,1158.121
142.1349,2182.956,536.4477,1159.158
142.2873,2169.979,536.7526,1160.161
142.4397,2013.047,535.534,1161.198
142.5921,2022,535.5336,1162.234
142.7445,2018.001,534.6195,1163.253
142.8969,2006,534.0096,1164.271
143.0493,2045.983,533.7049,1165.307
143.2017,2022.001,533.7048,1166.328
143.3541,2014.004,531.2676,1167.365
143.5065,2078.992,533.7045,1168.385
143.6589,2027.029,536.7512,1169.404
143.8113,1976.009,534.6196,1170.406
143.9637,1953.014,535.2285,1171.425
144.1161,1893.015,532.791,1172.461
144.2685,2038.008,531.5715,1173.498
144.4209,2103.98,533.7041,1174.535
144.5733,2154.005,533.0956,1175.555
144.7257,2237.969,538.5796,1176.574
144.8781,2137,537.3624,1177.576
145.0305,2043.041,534.3157,1178.612
145.1829,1981.004,530.657,1179.65
145.3353,2001.99,531.8754,1180.67
145.4877,2150.981,535.5332,1181.69
145.6401,2058.052,537.0568,1182.709
145.7925,2022.007,534.9244,1183.728
145.9449,2101.95,537.3609,1184.746
146.0973,1963.035,534.9246,1185.781
146.2497,1924.018,529.1333,1186.818
146.4021,2072.953,533.3987,1187.855
146.5545,2096.011,532.4858,1188.859
146.7069,2288.927,537.3606,1189.879
146.8593,2203,537.972,1190.916
147.0117,1993.092,536.144,1191.933
147.1641,1873.008,534.3145,1192.952
147.3165,1816.029,533.0958,1193.987
147.4689,2048.969,533.0952,1195.007
147.6213,2238.893,536.1415,1196.026
147.7737,2107.026,534.3148,1197.062
147.9261,2103.002,536.142,1198.08
148.0785,2223.969,539.4951,1199.101
148.2309,2130.993,537.0573,1200.122
148.3833,2069.02,533.7059,1201.142
148.5357,1989.007,530.9617,1202.178
148.6881,2127.947,532.485,1203.213
148.8405,2173.999,537.6671,1204.231
148.9929,1880.131,533.4019,1205.25
149.1453,1983.992,534.6191,1206.287
149.2977,2105.938,536.1424,1207.307
149.4501,2029.011,535.2289,1208.343
149.6025,1961.039,534.3149,1209.379
149.7549,2040.984,533.7049,1210.399
149.9073,2052.992,534.314,1211.418
150.0597,1932.032,532.7908,1212.421
150.2121,2096.004,533.0953,1213.458
150.3645,2135.987,534.0093,1214.494
150.5169,2017.998,535.2288,1215.514
150.6693,1973.018,534.3148,1216.55
150.8217,1963,534.924,1217.568
150.9741,2037.966,534.924,1218.579
151.1265,2056.999,534.924,1219.607
151.2789,1965.047,534.3147,1220.642
151.4313,2018.992,533.0954,1221.678
151.5837,2136.932,534.6183,1222.697
151.7361,2034.021,533.705,1223.734
151.8885,1980.021,533.0953,1224.738
152.0409,2107.965,533.7046,1225.775
152.1933,2036.996,533.0952,1226.812
152.3457,1997.013,533.0952,1227.846
152.4981,1961.001,533.7048,1228.865
152.6505,1992.987,533.4001,1229.883
152.8029,2070.998,535.2288,1230.903
152.9553,1972.046,534.9241,1231.924
153.1077,2171.982,535.8383,1232.946
153.2601,2189.991,536.7523,1233.982
153.4125,2043.023,536.1433,1235.017
153.5649,2000.025,532.7924,1236.036
153.7173,2018.996,532.7904,1237.057
153.8697,1984.991,533.0952,1238.094
154.0221,1929.016,532.7905,1239.13
154.1745,2247.005,537.3627,1240.149
154.3269,2305.98,540.7141,1241.168
154.4793,2085.998,537.6671,1242.172
154.6317,2018.027,534.3157,1243.209
154.7841,1898.004,533.0953,1244.246
154.9365,1813.04,532.1812,1245.265
155.0889,1926.989,533.3999,1246.3
155.2413,2057.931,534.3139,1247.318
155.3937,2233.972,536.1429,1248.338
155.5461,2010.133,536.4478,1249.374
155.6985,1840.038,531.877,1250.394
155.8509,2092.011,532.486,1251.43
156.0033,2166.979,535.5328,1252.449
156.1557,1917.023,534.6194,1253.47
156.3081,2196.903,536.7521,1254.488
156.4605,2346.995,543.1536,1255.525
156.6129,2103.1,539.4975,1256.561
156.7653,1893.009,534.6194,1257.582
156.9177,1766.06,530.9633,1258.601
157.0701,1918.984,533.3998,1259.638
157.2225,2233.831,535.2278,1260.674
157.3749,2238.999,534.9241,1261.692
157.5273,2137.061,536.7517,1262.727
157.6797,1993.033,536.1433,1263.747
157.8321,1950.015,530.6574,1264.75
157.9845,2058.968,534.9228,1265.787
158.1369,1936.021,535.2289,1266.823
158.2893,2210.902,536.4476,1267.842
158.4417,2295.996,538.8864,1268.877
158.5941,1966.138,537.6677,1269.912
158.7465,1903.003,532.181,1270.932
158.8989,2035.936,531.8761,1271.95
159.0513,2159.986,535.5332,1272.97
159.2037,1984.096,531.2687,1273.99
159.3561,2041.99,533.0949,1275.027
159.5085,2214.895,540.7106,1276.054
159.6609,2133.02,538.8868,1277.073
159.8133,2007.989,537.0573,1278.101
159.9657,1924.025,534.9246,1279.121
160.1181,1979.014,534.924,1280.158
160.2705,2186.925,534.6193,1281.194
160.4229,2116.999,534.924,1282.213
160.5753,1966.064,534.3146,1283.233
160.7277,2008.998,533.7048,1284.269
160.8801,2201.906,536.7513,1285.288
161.0325,2194.001,535.8385,1286.307
161.1849,2021.095,535.2291,1287.326
161.3373,1990.006,535.5336,1288.33
161.4897,1903.053,534.3151,1289.367
161.6421,1986.979,536.1428,1290.387
161.7945,1987.996,534.9238,1291.422
161.9469,1953.011,533.4005,1292.457
162.0993,2106.999,533.7048,1293.477
162.2517,2086.008,534.0095,1294.481
162.4041,2025,532.7904,1295.503
162.5565,2195.926,536.1417,1296.54
162.7089,2128.004,537.9719,1297.576
162.8613,2021.053,535.2302,1298.594
163.0137,2020,535.5336,1299.613
163.1661,1997.013,534.3151,1300.631
163.3185,2060.988,534.3144,1301.667
163.4709,2037.015,536.142,1302.687
163.6233,2021.004,535.5338,1303.724
163.7757,1987.996,535.5332,1304.761
163.9281,1953.011,531.8771,1305.764
164.0805,2017.998,534.3143,1306.802
164.2329,1975.016,533.4004,1307.82
164.3853,2131.999,533.7048,1308.839
164.5377,2134.999,536.4468,1309.857
164.6901,1984.011,534.0098,1310.892
164.8425,1952.016,534.0096,1311.911
164.9949,1979.996,533.7048,1312.949
165.1473,2007.984,533.4002,1313.97
165.2997,1959.01,534.0095,1314.99
165.4521,1939.013,533.4004,1316.002
165.6045,2237.923,534.6189,1317.013
165.7569,2348.98,540.41,1318.033
165.9093,2169.058,537.0587,1319.069
166.0617,2043.996,534.0094,1320.104
166.2141,1964.031,529.744,1321.123
166.3665,1954,532.7903,1322.158
166.5189,1935.009,534.6184,1323.177
166.6713,1910.002,533.4001,1324.196
166.8237,2097.904,535.5325,1325.216
166.9761,2241.98,539.4954,1326.236
167.1285,2058.105,536.1451,1327.272
167.2809,2005.011,536.1432,1328.292
167.4333,2026.999,534.3145,1329.295
167.5857,2019.002,534.6191,1330.331
167.7381,2033.997,534.0095,1331.368
167.8905,2006.009,533.4002,1332.385
168.0429,1948.005,532.7905,1333.42
168.1953,2063.955,535.2278,1334.438
168.3477,2086,536.448,1335.458
168.5001,1986.045,534.0107,1336.479
168.6525,2042.995,534.924,1337.516
168.8049,2031.006,535.2286,1338.535
168.9573,2097.99,534.3145,1339.57
169.1097,2055.025,534.619,1340.588
169.2621,2001.011,534.3145,1341.599
169.4145,1993.008,534.0095,1342.611
169.5669,2044.986,533.7048,1343.648
169.7193,2116.99,533.7048,1344.668
169.8717,2015.034,533.4001,1345.704
170.0241,1976.002,534.0096,1346.74
170.1765,2025.98,534.9236,1347.758
170.3289,2015,534.6192,1348.778
170.4813,2038.989,535.2285,1349.797
170.6337,1968.006,535.2288,1350.818
170.7861,1995.985,533.7056,1351.855
170.9385,2060.99,534.6191,1352.875
171.0909,2036.015,534.6192,1353.893
171.2433,1992.01,534.0097,1354.929
171.3957,2025.004,534.0095,1355.948
171.5481,2050.993,533.4002,1356.984
171.7005,2052.002,533.705,1358.005
171.8529,2069.994,535.8376,1359.008
172.0053,2049.999,535.2288,1360.028
172.1577,1992.024,535.5335,1361.047
172.3101,2049.998,535.8384,1362.084
172.4625,2014.017,535.5338,1363.103
172.6149,2040.997,534.6193,1364.123
172.7673,2006.019,534.9238,1365.158
172.9197,1895.018,533.705,1366.195
173.0721,1938.974,532.791,1367.214
173.2245,1992.988,533.7046,1368.235
173.3769,2027.032,532.4863,1369.257
173.5293,2245.937,537.361,1370.277
173.6817,2223.992,539.8005,1371.296
173.8341,2129.033,537.0586,1372.331
173.9865,2125.996,537.6671,1373.368
174.1389,1915.087,534.6205,1374.387
174.2913,1853.003,532.7905,1375.406
174.4437,2176.846,535.8369,1376.426
174.5961,2220.995,534.6193,1377.463
174.7485,2098.066,534.3146,1378.482
174.9009,2231.977,537.9714,1379.519
175.0533,2225.004,538.8859,1380.554
175.2057,2091.031,536.4485,1381.574
175.3581,1989.985,535.2286,1382.594
175.5105,1882.032,533.7052,1383.629
175.6629,1927.015,533.4003,1384.665
175.8153,2132.927,537.0563,1385.685
175.9677,2075.999,533.7048,1386.705
176.1201,2024.022,534.0095,1387.743
176.2725,2012.001,535.2288,1388.765
176.4249,2020.996,534.6195,1389.8
176.5773,2054.996,534.0096,1390.836
176.7297,2143.951,534.3142,1391.854
176.8821,2177.994,534.9239,1392.873
177.0345,2164.009,536.1425,1393.909
177.1869,2050.027,537.0574,1394.929
177.3393,1883.011,534.0096,1395.966
177.4917,1963.976,534.0096,1397.002
177.6441,2234.991,536.4479,1398.005
177.7965,2098.05,535.2292,1399.04
177.9489,1930.001,533.4,1400.058
178.1013,2167.898,536.142,1401.094
178.2537,2277.994,541.6293,1402.131
178.4061,2302.988,537.9738,1403.167
178.5585,2171.016,537.972,1404.171
178.7109,1862.171,531.5748,1405.206
178.8633,1760.019,530.657,1406.243
179.0157,1918.902,535.226,1407.262
179.1681,2038.97,536.1429,1408.284
179.3205,2144.999,536.1434,1409.288
179.4729,2137.002,537.6667,1410.324
179.6253,1984.011,533.705,1411.359
179.7777,2159.935,537.0564,1412.394
179.9301,2233,538.5816,1413.432
180.0825,2147.037,536.7536,1414.468
180.2349,2077.005,537.0576,1415.473
180.3873,2031.023,533.0972,1416.51
180.5397,2054.997,534.3142,1417.53
180.6921,1997.032,534.619,1418.549
180.8445,1995,534.0097,1419.568
180.9969,1996.999,535.2281,1420.586
181.1493,2033.991,535.5336,1421.622
181.3017,2087.996,535.8384,1422.642
181.4541,2050.012,536.1431,1423.677
181.6065,2004.002,535.5336,1424.713
181.7589,2041.986,535.2289,1425.749
181.9113,2066,534.6192,1426.77
182.0637,2207.938,538.2752,1427.791
182.2161,2153.004,537.0577,1428.828
182.3685,2019.068,536.753,1429.848
182.5209,2017,535.8385,1430.875
182.6733,1979.021,535.8384,1431.901
182.8257,2013.993,535.2289,1432.92
182.9781,1957.005,534.9238,1433.956
183.1305,1983.993,534.0098,1434.974
183.2829,2008.015,534.6193,1436.011
183.4353,2144.956,535.5333,1437.046
183.5877,2152.996,535.5336,1438.074
183.7401,2057.037,535.5336,1439.086
183.8925,1985.001,534.3144,1440.123
184.0449,1963.01,532.4864,1441.141
184.1973,2067.992,534.619,1442.177
184.3497,2077.995,535.5331,1443.213
184.5021,2175.986,534.9241,1444.216
184.6545,2364.892,540.4072,1445.253
184.8069,2255.022,540.1057,1446.29
184.9593,2095.994,536.4477,1447.311
185.1117,2061.009,534.6197,1448.346
185.2641,1880.005,532.4857,1449.381
185.4165,1928.984,533.095,1450.399
185.5689,2003.002,533.4,1451.419
185.7213,2062.977,533.0953,1452.456
185.8737,2187.997,536.1431,1453.493
186.0261,2183.002,538.8852,1454.511
186.1785,2033.013,537.6673,1455.53
186.3309,2072.979,536.4486,1456.548
186.4833,2018.008,535.5338,1457.567
186.6357,2044.984,533.7058,1458.603
186.7881,2013.007,534.0095,1459.624
186.9405,1996.022,534.3143,1460.661
187.0929,2135.962,533.705,1461.696
187.2453,2148.001,534.6192,1462.715
187.3977,2155.997,534.3145,1463.734
187.5501,2061.999,533.7048,1464.772
187.7025,2022.016,534.0095,1465.809
187.8549,1984.001,533.0952,1466.829
188.0073,1907.036,532.4859,1467.832
188.1597,1870.003,533.0952,1468.851
188.3121,1999.932,533.0952,1469.886
188.4645,2066.99,535.2285,1470.906
188.6169,2035.019,533.7057,1471.943
188.7693,2022.003,532.7906,1472.963
188.9217,2153.008,533.4002,1474
189.0741,2202.986,534.6188,1475.018
189.2265,2101.992,533.7048,1476.037
189.3789,2017.029,534.0095,1477.055
189.5313,2003.002,534.0096,1478.092
189.6837,2076.97,533.4003,1479.111
189.8361,2135.998,534.0096,1480.147
189.9885,2031.049,535.5329,1481.149
190.1409,1949.008,533.0955,1482.185
190.2933,2037.953,533.3998,1483.203
190.4457,2155.981,534.9238,1484.24
190.5981,2159.998,534.924,1485.275
190.7505,2095.015,534.6193,1486.295
190.9029,2004.006,534.0095,1487.315
191.0553,2045.988,533.7048,1488.335
191.2077,2028.992,533.0952,1489.372
191.3601,1929.035,532.4858,1490.391
191.5125,2051,532.4856,1491.394
191.6649,2073.99,533.7043,1492.429
191.8173,2282.991,535.8383,1493.465
191.9697,2267.008,539.1896,1494.501
192.1221,2088.019,536.7531,1495.522
192.2745,2084.002,534.3157,1496.54
192.4269,2066.003,534.3144,1497.56
192.5793,1945.073,531.2682,1498.579
192.7317,1890.013,530.6569,1499.599
192.8841,1878.034,531.267,1500.636
193.0365,2124.927,535.2277,1501.654
193.1889,2346.989,539.1912,1502.69
193.3413,2193.055,538.5818,1503.708
193.4937,2124,537.0576,1504.71
193.6461,2082.018,536.1436,1505.747
193.7985,2006.004,532.7906,1506.785
193.9509,1928.038,533.0951,1507.822
194.1033,1946.998,533.0952,1508.842
194.2557,1936.006,532.4859,1509.861
194.4081,2083.974,531.8761,1510.88
194.5605,2175.944,533.7037,1511.915
194.7129,2006.041,532.4859,1512.951
194.8653,2057.003,532.4858,1513.971
195.0177,2083.992,534.3138,1514.991
195.1701,2018.003,533.7048,1516.012
195.3225,2066.982,534.6189,1517.031
195.4749,2090,534.924,1518.068
195.6273,2047.018,534.6193,1519.088
195.7797,2060.999,534.6192,1520.108
195.9321,2046.007,534.3145,1521.126
196.0845,2051,533.0953,1522.162
196.2369,2123.96,533.0952,1523.196
196.3893,2050.014,532.7905,1524.233
196.5417,2199.908,536.1411,1525.253
196.6941,2087.028,536.4479,1526.274
196.8465,1994.993,534.924,1527.278
196.9989,1939.017,534.6193,1528.296
197.1513,2052.004,534.0095,1529.315
197.3037,2118.975,533.0956,1530.35
197.4561,2076,532.4856,1531.386
197.6085,2142.971,533.3996,1532.422
197.7609,2079.004,534.0095,1533.441
197.9133,2055.012,533.7049,1534.46
198.0657,1943.014,533.0953,1535.48
198.2181,1881.035,532.1813,1536.516
198.3705,1983.98,532.4855,1537.536
198.5229,2069.947,532.4856,1538.556
198.6753,2139.982,534.0092,1539.577
198.8277,2239.987,539.8006,1540.595
198.9801,2128.035,538.2773,1541.629
199.1325,2048.998,537.0574,1542.665
199.2849,2008.016,532.7921,1543.701
199.4373,2081.999,534.3144,1544.722
199.5897,2082,533.705,1545.742
199.7421,2062.001,532.7905,1546.763
199.8945,2013.025,532.7904,1547.8
200.0469,2017.999,533.0952,1548.818
200.1993,2093.957,533.0952,1549.851
200.3517,2087.001,532.7905,1550.871
200.5041,2013.048,533.7059,1551.875
200.6565,2296.926,540.1039,1552.895
200.8089,2321.982,539.4958,1553.931
200.9613,2159.053,537.6678,1554.967
201.1137,2111.992,534.9239,1555.986
201.2661,1946.064,532.7913,1557.005
201.4185,1904.001,533.4,1558.026
201.5709,1896.004,534.0093,1559.062
201.7233,1978.993,533.0953,1560.081
201.8757,2242.865,535.5324,1561.099
202.0281,2201.006,540.1049,1562.135
202.1805,2038.094,534.3177,1563.138
202.3329,1963.015,534.0096,1564.176
202.4853,1970.016,535.2288,1565.196
202.6377,2067.974,534.9241,1566.231
202.7901,2214.987,537.3622,1567.251
202.9425,2086.043,535.8389,1568.27
203.0949,2050,534.6191,1569.29
203.2473,2052.999,531.2678,1570.308
203.3997,2047,533.0952,1571.327
203.5521,1987.027,532.7905,1572.363
203.7045,1965.002,534.3143,1573.383
203.8569,2103.928,535.533,1574.404
204.0093,2333.965,537.9716,1575.441
204.1617,2205.075,538.8859,1576.459
204.3141,2082.026,537.058,1577.477
204.4665,1931.003,531.8762,1578.513
204.6189,1949.995,533.0948,1579.532
204.7713,2209.99,534.924,1580.569
204.9237,2100.037,534.924,1581.571
205.0761,2108.005,534.3145,1582.607
205.2285,2267.936,537.6658,1583.625
205.3809,2181.003,537.972,1584.661
205.5333,2042.064,535.5348,1585.681
205.6857,2062.998,536.1431,1586.718
205.8381,2044.01,536.1432,1587.721
205.9905,2046,535.2289,1588.757
206.1429,1987.035,535.5334,1589.776
206.2953,2045.987,535.2289,1590.796
206.4477,2114.99,535.2288,1591.833
206.6001,2047.019,534.6194,1592.853
206.7525,2038.005,534.0096,1593.873
206.9049,2092.981,534.0096,1594.908
207.0573,2068,534.924,1595.927
207.2097,2076.996,534.3146,1596.946
207.3621,2036.002,534.6192,1597.968
207.5145,2109.965,534.0099,1598.989
207.6669,2130.998,535.8382,1600.009
207.8193,1996.072,534.0106,1601.044
207.9717,2148.975,534.9239,1602.063
208.1241,2205.966,537.361,1603.098
208.2765,2035.039,534.9246,1604.135
208.4289,2017.999,534.3145,1605.139
208.5813,2010.002,534.9238,1606.175
208.7337,2029.999,533.7048,1607.195
208.8861,2022.003,534.0095,1608.214
209.0385,2052.001,534.6192,1609.234
209.1909,2114.974,534.9239,1610.26
209.3433,2012.005,534.6192,1611.287
209.4957,2176.921,537.6657,1612.306
209.6481,2225.995,541.3244,1613.343
209.8005,2057.091,536.7552,1614.363
209.9529,1995.011,532.1816,1615.383
210.1053,2051.966,534.6177,1616.419
210.2577,2189.968,534.0097,1617.438
210.4101,2111.979,533.4001,1618.475
210.5625,1959.045,533.7047,1619.494
210.7149,2024.001,535.5336,1620.514
210.8673,2034.996,535.2289,1621.541
211.0197,2084,533.7048,1622.553
211.1721,2126.982,535.5328,1623.572
211.3245,2160.998,536.7527,1624.608
211.4769,2103.028,535.8388,1625.625
211.6293,2077.003,535.8384,1626.661
211.7817,2035.023,535.2291,1627.696
211.9341,2027.001,533.4003,1628.7
212.0865,2167.914,533.4,1629.736
