#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,203.7412
DEPTH_LSF,RES_BD,RES_BIT,RES_BM,RES_BS,RES_RING
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
66.7336,1.331884,1.329691,1.373999,1.357638,1.284335
66.8860,1.416978,1.231816,1.300791,1.435904,1.282575
67.0384,1.466267,1.268968,1.268326,1.296523,1.192905
67.1908,1.524225,1.348078,1.177683,1.338026,1.357678
67.3432,1.33936,1.293679,1.265635,1.602136,1.447168
67.4956,1.359075,1.270414,1.362442,1.193694,1.334892
67.6480,1.384778,1.354065,1.31592,1.319424,1.339267
67.8004,1.447016,1.326978,1.25174,1.237075,1.546145
67.9528,1.541358,1.264215,1.435541,1.262611,1.258182
68.1052,1.293601,1.421536,1.078867,0.8702813,1.34553
68.2576,1.34299,1.267795,1.273435,1.07555,1.291676
68.4100,1.295735,1.212789,1.661659,1.249661,1.43146
68.5624,1.351921,1.44214,1.419081,1.428599,1.353366
68.7148,1.403923,1.490852,1.520155,1.385562,1.409114
68.8672,1.490677,1.406927,1.378012,1.275722,1.380815
69.0196,1.456344,1.474717,1.415106,1.431705,1.41827
69.1720,1.427127,1.454381,1.419829,1.539671,1.516217
69.3244,1.46039,1.463087,1.441791,1.609646,1.421411
69.4768,1.581499,1.510645,1.472472,1.514046,1.382221
69.6292,1.688328,1.445581,1.574614,1.377038,1.497619
69.7816,1.693326,1.413661,1.397754,1.448774,1.391804
69.9340,1.470474,1.376423,1.362444,1.392497,1.484525
70.0864,1.569135,1.286959,1.352661,1.350194,1.31696
70.2388,1.533464,1.47495,1.346992,1.300077,1.515709
70.3912,1.452374,1.477674,1.303205,1.317257,1.410764
70.5436,1.409071,1.353984,1.430594,1.32173,1.430474
70.6960,1.475512,1.366629,1.2777,1.339005,1.365264
70.8484,1.425797,1.401021,1.414159,1.320738,1.337266
71.0008,1.428646,1.378389,1.400701,1.324453,1.377571
71.1532,1.440942,1.413661,1.482227,1.368801,1.411984
71.3056,1.43745,1.308202,1.481465,1.489062,1.381026
71.4580,1.477247,1.378829,1.501146,1.325243,1.325638
71.6104,1.617206,1.451522,1.382567,1.460306,1.386104
71.7628,1.428606,1.475753,1.453151,1.384313,1.594555
71.9152,1.548507,1.481705,1.357311,1.389684,1.388412
72.0676,1.420382,1.356742,1.421557,1.343375,1.212389
72.2200,1.434204,1.353739,1.424227,1.485261,1.366515
72.3724,1.321046,1.264947,1.446966,1.368336,1.380152
72.5248,1.497843,1.343816,1.491633,1.368405,1.277724
72.6772,1.467448,1.433351,1.435527,1.330789,1.254551
72.8296,1.471318,1.327073,1.387556,1.423757,1.415965
72.9820,1.487639,1.244766,1.409766,1.298942,1.391534
73.1344,1.410172,1.444256,1.646062,1.431867,1.396715
73.2868,1.326835,1.352615,1.471612,1.414849,1.316241
73.4392,1.555058,1.287134,1.459918,1.292344,1.229886
73.5916,1.45556,1.266939,1.480753,1.35027,1.256934
73.7440,1.346537,1.314327,1.342738,1.380558,1.215995
73.8964,1.376472,1.336015,1.294734,1.368965,1.285188
74.0488,1.43632,1.329542,1.47883,1.298658,1.537762
74.2012,1.375832,1.307341,1.383287,1.208405,1.324265
74.3536,1.367831,1.452606,1.497207,1.295587,1.327816
74.5060,1.271693,1.403186,1.351685,1.38955,1.335239
74.6584,1.346935,1.416398,1.418045,1.187694,1.288344
74.8108,1.46927,1.48748,1.29273,1.380095,1.301137
74.9632,1.268071,1.395054,1.433881,1.320312,1.389171
75.1156,1.490993,1.341754,1.540142,1.366241,1.245217
75.2680,1.423791,1.429219,1.211148,1.345943,1.44051
75.4204,1.48396,1.446112,1.417836,1.679893,1.237957
75.5728,1.399947,1.404306,1.484079,1.437094,1.423012
75.7252,1.489246,1.316167,1.597576,1.444546,1.462067
75.8776,1.417582,1.300373,1.504788,1.452612,1.464278
76.0300,1.396119,1.265651,1.401366,1.454791,1.344347
76.1824,1.258734,1.446604,1.481039,1.840377,1.45573
76.3348,1.343394,1.478651,1.519734,1.705792,1.457408
76.4872,1.390757,1.597358,1.716473,1.493997,1.481259
76.6396,1.498923,1.388434,1.466222,1.501504,1.422311
76.7920,1.453743,1.595157,1.468507,1.434914,1.432678
76.9444,1.581482,1.569868,1.502703,1.458519,1.54972
77.0968,1.530844,1.472011,1.571808,1.491764,1.523056
77.2492,1.547716,1.371691,1.475343,1.600477,1.461606
77.4016,1.48586,1.563536,1.554523,1.371824,1.587682
77.5540,1.628462,1.574846,1.493708,1.461802,1.617309
77.7064,1.566664,1.541726,1.489523,1.445584,1.352951
77.8588,1.589495,1.470924,1.532154,1.570418,1.495531
78.0112,1.562668,1.481524,1.371386,1.616693,1.565597
78.1636,1.665679,1.451298,1.523667,1.464691,1.487048
78.3160,1.788572,1.513054,1.5271,1.567392,1.584489
78.4684,1.520815,1.467685,1.521131,1.466801,1.47225
78.6208,1.50447,1.369322,1.486373,1.38146,1.632078
78.7732,1.379687,1.324731,1.55251,1.258703,1.376463
78.9256,1.407664,1.245125,1.431165,1.317889,1.256882
79.0780,1.37442,1.373877,1.391745,1.32385,1.413994
79.2304,1.414264,1.37159,1.401551,1.457475,1.324336
79.3828,1.43277,1.294533,1.505186,1.392386,1.345595
79.5352,1.582069,1.429112,1.444441,1.441545,1.263789
79.6876,1.434435,1.439681,1.474398,1.386999,1.480969
79.8400,1.452466,1.505413,1.465839,1.267135,1.376572
79.9924,1.36348,1.461873,1.540463,1.281964,1.425261
80.1448,1.278525,1.397783,1.413138,1.267897,1.514447
80.2972,1.450092,1.414138,1.328904,1.254377,1.319257
80.4496,1.396718,1.444664,1.35761,1.260755,1.393519
80.6020,1.461281,1.389428,1.557561,1.483227,1.48574
80.7544,1.420064,1.381397,1.63931,1.370266,1.365248
80.9068,1.716987,1.481858,1.455862,1.360944,1.388056
81.0592,1.562011,1.342692,1.440981,1.402378,1.614047
81.2116,1.459223,1.28537,1.431808,1.405596,1.464389
81.3640,1.477664,1.283725,1.437664,1.549209,1.540288
81.5164,1.39304,1.314018,1.461598,1.480462,1.441746
81.6688,1.527483,1.392843,1.358252,1.279258,1.378184
81.8212,1.554198,1.257198,1.364762,1.391613,1.47176
81.9736,1.432918,1.442459,1.402771,1.361631,1.463222
82.1260,1.518377,1.363248,1.44542,1.435323,1.361613
82.2784,1.447408,1.346769,1.470309,1.433922,1.522695
82.4308,1.461112,1.348788,1.429462,1.425916,1.250015
82.5832,1.434022,1.364349,1.434126,1.370259,1.36758
82.7356,1.525789,1.302081,1.272319,1.401212,1.263099
82.8880,1.398708,1.363878,1.410938,1.34266,1.38433
83.0404,1.450197,1.466805,1.364855,1.343914,1.384105
83.1928,1.416854,1.473837,1.390008,1.343315,1.371253
83.3452,1.495559,1.437157,1.378821,1.43838,1.503267
83.4976,1.409443,1.400883,1.370829,1.555962,1.295286
83.6500,1.352635,1.284885,1.342807,1.408839,1.401331
83.8024,1.588363,1.405634,1.30953,1.38844,1.297847
83.9548,1.452754,1.301176,1.448745,1.272226,1.505347
84.1072,1.452837,1.448765,1.610804,1.369964,1.365821
84.2596,1.315174,1.285417,1.422829,1.627844,1.265935
84.4120,1.419831,1.291158,1.519379,1.331945,1.286408
84.5644,1.65288,1.363216,1.35509,1.626971,1.353963
84.7168,1.311985,1.439695,1.496699,1.497908,1.567289
84.8692,1.692391,1.380992,1.383624,1.557519,1.355487
85.0216,1.539304,1.431709,1.479918,1.437761,1.603221
85.1740,1.561007,1.41694,1.460106,1.481271,1.558934
85.3264,1.426905,1.36775,1.358313,1.351511,1.521472
85.4788,1.577292,1.392657,1.508894,1.496116,1.434612
85.6312,1.479237,1.332287,1.620561,1.426098,1.539652
85.7836,1.59703,1.397294,1.730226,1.548167,1.396884
85.9360,1.54262,1.376359,1.583074,1.392478,1.404329
86.0884,1.679701,1.367808,1.546799,1.430823,1.311083
86.2408,1.552453,1.312562,1.539812,1.390875,1.676852
86.3932,1.459297,1.495513,1.389432,1.458651,1.219516
86.5456,1.378307,1.286633,1.477844,1.337894,1.349824
86.6980,1.519285,1.374262,1.475943,1.364177,1.368652
86.8504,1.341617,1.287971,1.490231,1.269781,1.40136
87.0028,1.373038,1.325033,1.534822,0.9655424,1.362286
87.1552,1.233995,1.349545,1.190832,1.508012,1.359242
87.3076,1.479266,1.291138,1.336655,1.478805,1.460486
87.4600,1.617647,1.477745,1.487936,1.381964,1.364505
87.6124,1.559289,1.390959,1.455344,1.480087,1.644692
87.7648,1.484617,1.488255,1.565433,1.417472,1.566993
87.9172,1.625859,1.279573,1.422529,1.29616,1.279493
88.0696,1.417276,1.450048,1.377039,1.481367,1.42291
88.2220,1.377818,1.306047,1.385272,1.262494,1.375236
88.3744,1.635645,1.340025,1.332945,1.496331,1.243312
88.5268,1.476668,1.39227,1.447823,1.369507,1.508968
88.6792,1.509827,1.241364,1.460692,1.360969,1.36877
88.8316,1.475513,1.348167,1.438021,1.345873,1.477989
88.9840,1.437994,1.261653,1.48671,1.353192,1.422112
89.1364,1.385497,1.301091,1.339724,1.357759,1.44435
89.2888,1.383797,1.425953,1.39436,1.3737,1.245931
89.4412,1.387428,1.261842,1.289453,1.473766,1.336823
89.5936,1.441808,1.25273,1.384443,1.221207,1.296712
89.7460,1.489866,1.355709,1.226603,1.304666,1.326327
89.8984,1.272836,1.292991,1.319966,1.229377,1.160588
90.0508,1.362803,1.297949,1.234987,1.268876,1.29068
90.2032,1.255616,1.263121,1.186289,1.221014,1.286295
90.3556,1.280528,1.405713,1.18486,1.178312,1.193705
90.5080,1.218045,1.280202,1.19094,1.341384,1.236586
90.6604,1.291281,1.275796,1.388455,1.331979,1.315687
90.8128,1.414276,1.347112,1.296204,1.208335,1.266652
90.9652,1.356416,1.40311,1.327081,1.316582,1.401779
91.1176,1.218595,1.365898,1.314871,1.268427,1.466127
91.2700,1.330936,1.211223,1.344652,1.225196,1.301387
91.4224,1.328316,1.4167,1.552744,1.415967,1.353295
91.5748,1.321222,1.338476,1.336884,1.30758,1.401102
91.7272,1.455566,1.363258,1.405365,1.343232,1.258286
91.8796,1.359134,1.295429,1.335636,1.427372,1.424502
92.0320,1.343742,1.322084,1.589618,1.238194,1.326144
92.1844,1.409626,1.263146,1.28397,1.539904,1.362373
92.3368,1.32312,1.423722,1.402804,1.283612,1.291016
92.4892,1.627779,1.384494,1.449593,1.375933,1.232509
92.6416,1.467913,1.395182,1.518443,1.23868,1.376298
92.7940,1.390476,1.437894,1.332972,1.297444,1.312607
92.9464,1.440671,1.284011,1.352,1.254924,1.354498
93.0988,1.390863,1.283475,1.373598,1.208543,1.304203
93.2512,1.300244,1.456442,1.346586,1.182051,1.285719
93.4036,1.385077,1.268874,1.230663,1.326982,1.237522
93.5560,1.26519,1.288772,1.379373,1.319927,1.286967
93.7084,1.379993,1.327434,1.434197,1.33393,1.352493
93.8608,1.458596,1.494379,1.379303,1.072914,1.354685
94.0132,1.271608,1.276131,1.340728,1.069725,1.320084
94.1656,1.117996,1.335752,1.362253,1.406465,1.473466
94.3180,1.292396,1.432147,1.412406,1.316375,1.266256
94.4704,1.52733,1.42124,1.646409,1.713508,1.194111
94.6228,1.562178,1.319577,1.62134,1.535998,1.649148
94.7752,1.507837,1.301227,1.172973,0.6558935,1.667411
94.9276,1.425346,1.181101,2.012947,1.420696,1.156159
95.0800,0.6351331,1.067116,0.5418971,0.7619103,1.000409
95.2324,0.6268966,1.019552,1.285861,0.9115848,0.545627
95.3848,0.5921217,1.028512,0.4523255,0.3833866,0.738647
95.5372,1.810739,1.020574,1.195231,0.9576539,1.388566
95.6896,0.629942,1.386247,0.5073019,0.4537746,0.6009486
95.8420,1.779189,1.71874,1.216089,0.9793072,2.136805
95.9944,1.580948,1.754259,1.242107,1.451319,1.429684
96.1468,1.56558,1.685375,1.79856,1.300552,1.542431
96.2992,1.671589,1.68583,1.471956,1.535012,1.510666
96.4516,1.358574,1.598593,1.735469,1.487567,1.423337
96.6040,1.616326,1.616439,1.744619,1.540265,1.261059
96.7564,1.61323,1.557769,1.588139,1.582662,1.425821
96.9088,1.654895,1.571364,1.623364,1.659648,1.548619
97.0612,1.71211,1.364882,1.815791,1.506331,1.620395
97.2136,1.821775,1.263082,1.993595,1.598784,1.798358
97.3660,1.020326,1.223835,0.9790859,0.7439268,1.087204
97.5184,1.617966,1.184028,0.990896,0.4122844,1.091854
97.6708,1.177063,1.027215,1.076629,0.5128781,1.029767
97.8232,1.692359,1.31922,1.041712,0.8567913,1.351915
97.9756,1.754307,1.326215,1.569115,1.10101,1.610643
98.1280,1.816359,1.231138,1.115552,1.277145,1.33612
98.2804,0.8808271,1.107445,0.8381492,0.8852835,0.8624972
98.4328,0.7130203,1.233664,1.124807,1.532107,0.661552
98.5852,1.114568,1.097212,0.872131,1.039367,0.9497834
98.7376,1.022118,1.254751,1.015871,0.5989451,1.005955
98.8900,1.20764,1.156049,0.9183547,0.8844147,1.279001
99.0424,0.8695611,1.183739,0.9283798,0.9493404,1.350103
99.1948,0.9138711,1.117809,1.042323,0.5697764,1.48439
99.3472,0.9847088,1.021581,0.8209351,0.6474006,1.089171
99.4996,1.343637,1.039283,0.9829235,0.6071271,1.188469
99.6520,1.244928,1.244084,1.04473,1.129992,0.9491661
99.8044,1.392805,1.248397,0.8472177,0.8631715,1.500103
99.9568,0.9025746,1.140679,1.560312,0.5478374,1.269271
100.1092,1.228006,1.144649,1.328722,0.80663,1.079184
100.2616,1.475527,1.147425,0.8387092,0.6909326,0.9186045
100.4140,1.148363,1.137848,1.09126,1.297248,0.9983593
100.5664,1.300157,1.150054,0.7294002,0.5553007,1.057313
100.7188,1.117507,1.238415,0.9434041,0.5613766,1.289301
100.8712,0.9940569,1.166227,1.170769,0.630702,1.068944
101.0236,1.020116,1.114603,0.7951643,1.672318,1.685186
101.1760,1.009957,1.088603,0.6578314,0.6349359,1.031528
101.3284,2.079262,1.221084,1.020026,0.588085,1.020761
101.4808,0.9845821,1.36656,1.086514,0.6242694,1.1756
101.6332,1.147476,1.189926,0.8624133,0.7189038,1.420019
101.7856,1.266018,1.270103,0.899232,0.8246308,1.352975
101.9380,1.336221,1.352759,1.089206,0.9648821,1.48244
102.0904,2.302448,2.10276,2.198872,1.214538,1.820441
102.2428,1.322591,1.740436,1.872611,1.97051,1.470807
102.3952,1.950918,1.691363,1.494955,1.208577,1.707302
102.5476,1.985168,1.688108,1.682217,2.03932,1.504114
102.7000,2.332183,1.656418,1.390111,1.799927,2.101426
102.8524,2.665852,1.312134,1.891439,1.785556,2.215331
103.0048,0.9776362,1.174918,0.5451407,1.793446,0.9554257
103.1572,1.377738,1.079573,0.5207802,0.4646486,0.7615074
103.3096,0.7466058,1.343781,0.6597946,0.6216584,0.7937807
103.4620,1.895506,1.61677,0.9735429,0.9609476,0.7989519
103.6144,0.7903544,2.230402,0.7559455,0.4189352,2.371531
103.7668,0.6819845,1.915656,0.7553254,0.5540692,1.241278
103.9192,1.677306,2.081444,1.59212,1.602691,1.265293
104.0716,1.842663,1.81653,2.032274,1.748313,2.002772
104.2240,1.964059,1.82732,1.780765,1.675992,1.895021
104.3764,1.902757,1.813609,1.957079,1.65687,1.987776
104.5288,1.919531,1.709568,1.82261,1.746653,1.842488
104.6812,1.866959,1.734349,1.895736,1.632083,1.72138
104.8336,1.964112,1.649342,1.841169,1.929047,1.792591
104.9860,1.920417,1.452036,1.897675,1.960211,1.65131
105.1384,2.062788,1.410567,1.83574,1.449656,1.771475
105.2908,1.580627,1.480904,2.088318,1.831321,1.842042
105.4432,1.781661,1.764076,1.556554,1.479886,1.848516
105.5956,1.872447,1.735241,1.674286,1.780923,1.697067
105.7480,1.912666,1.521015,2.085405,1.818653,1.822349
105.9004,2.060022,1.492452,1.860699,1.691508,1.580338
106.0528,1.559525,1.48838,1.004779,1.186632,1.103815
106.2052,1.697872,1.476599,1.903901,1.521659,1.715965
106.3576,1.789201,1.292343,1.183094,1.315402,1.376246
106.5100,1.131403,1.454358,1.69879,1.243218,1.459229
106.6624,1.619842,1.648347,1.546828,1.421985,1.590176
106.8148,1.69995,1.655237,1.496349,1.634884,1.590258
106.9672,1.686994,1.699223,1.756123,1.551386,1.616949
107.1196,1.755103,1.733621,1.726831,1.544517,1.625162
107.2720,1.810316,1.602581,1.681165,1.700936,1.796409
107.4244,2.395161,1.48237,1.906809,2.101788,1.655759
107.5768,2.043178,1.572269,2.16037,1.76968,1.630412
107.7292,1.726205,1.386376,1.91719,1.602351,1.576592
107.8816,1.497266,1.324188,1.427758,1.435806,1.370378
108.0340,1.62998,1.515238,1.524249,1.561762,1.427616
108.1864,1.446881,1.497539,1.515476,1.349498,1.474889
108.3388,1.547772,1.416482,1.381254,1.36824,1.35299
108.4912,1.366286,1.388388,1.420778,1.487452,1.55118
108.6436,1.48363,1.388713,1.574951,1.424929,1.514306
108.7960,1.65081,1.537907,1.464736,1.382076,1.452908
108.9484,1.477719,1.524957,1.456774,1.521471,1.559748
109.1008,1.460717,1.402114,1.328694,1.426065,1.346053
109.2532,1.506624,1.330133,1.508205,1.448199,1.405319
109.4056,1.5261,1.378237,1.683165,1.611833,1.38905
109.5580,1.543667,1.296866,1.634366,1.477237,1.44924
109.7104,1.617813,1.393595,1.453649,1.446799,1.297155
109.8628,1.60507,1.371222,1.524331,1.453278,1.590174
110.0152,1.528625,1.433951,1.62263,1.431183,1.439456
110.1676,1.530951,1.32563,1.481499,1.400082,1.503764
110.3200,1.45868,1.381145,1.44997,1.387666,1.403772
110.4724,1.412842,1.302797,1.345634,1.202031,1.376126
110.6248,1.377047,1.464747,1.418747,1.406622,1.283635
110.7772,1.246535,1.373256,1.486761,1.232298,1.333043
110.9296,1.506006,1.293659,1.272714,1.315469,1.20261
111.0820,1.294359,1.318658,1.209103,1.29391,1.475667
111.2344,1.415554,1.443647,1.243544,1.338484,1.582214
111.3868,1.371099,1.3327,1.28401,1.328334,1.357137
111.5392,1.375561,1.349592,1.319747,1.382831,1.314252
111.6916,1.413722,1.469145,1.493305,1.464222,1.287231
111.8440,1.50227,1.379699,1.53165,1.479086,1.315724
111.9964,1.574215,1.318523,1.605036,1.529581,1.412473
112.1488,1.584476,1.358917,1.536989,1.449369,1.505473
112.3012,1.665497,1.464572,1.500312,1.505458,1.626065
112.4536,1.620067,1.405563,1.767353,1.507553,1.575211
112.6060,1.662119,1.665749,1.492839,1.495858,1.498836
112.7584,1.732991,2.189976,1.477046,1.362258,1.472362
112.9108,1.697651,2.364245,1.51516,1.4365,1.710023
113.0632,1.68215,2.04424,2.594445,1.328337,1.95126
113.2156,3.58877,1.853458,11.26634,2.908477,9.255606
113.3680,1.773061,1.509757,1.945157,1.811025,1.636928
113.5204,1.73904,1.49721,1.688057,1.521246,1.493643
113.6728,1.623334,1.358441,1.629725,1.379269,1.487805
113.8252,1.542925,1.423586,1.451213,1.371611,1.494671
113.9776,1.438289,1.482715,1.468496,1.39176,1.397124
114.1300,1.419453,1.556997,1.4713,1.453428,1.371237
114.2824,1.562192,1.605249,1.570897,1.295454,1.372686
114.4348,1.697867,1.434213,1.443469,1.293523,1.464126
114.5872,1.363062,1.499295,1.575196,1.147087,1.507914
114.7396,1.420643,1.404568,1.533326,1.278732,1.337107
114.8920,1.372628,1.370402,1.34662,1.338619,1.234045
115.0444,1.401131,1.477276,1.318444,1.358114,1.24485
115.1968,1.442266,1.423329,1.355713,1.407848,1.4131
115.3492,1.432423,1.411179,1.625832,1.25822,1.360652
115.5016,1.481805,1.377038,1.43765,1.351913,1.263368
115.6540,1.34113,1.380975,1.367643,1.439562,1.351046
115.8064,1.419193,1.476208,1.409779,1.27099,1.263876
115.9588,1.501092,1.467541,1.383785,1.31661,1.321058
116.1112,1.333917,1.459128,1.368783,1.211796,1.427782
116.2636,1.37895,1.336182,1.279167,1.501078,1.208046
116.4160,1.296218,1.411906,1.678714,1.290145,1.286241
116.5684,1.560325,1.508021,1.491673,1.482279,1.26269
116.7208,1.364006,1.496004,1.378213,1.373995,1.370911
116.8732,1.582516,1.437086,1.367733,1.370548,1.445013
117.0256,1.496796,1.398369,1.584689,1.373529,1.621626
117.1780,1.475687,1.377788,1.809441,1.663389,1.65595
117.3304,1.390916,1.349177,1.649022,1.422608,1.394811
117.4828,1.553293,1.461804,1.37877,1.418963,1.444454
117.6352,1.461391,1.53552,1.389218,1.383443,1.446398
117.7876,1.539042,1.339663,1.521019,1.358677,1.502322
117.9400,1.507503,1.768099,1.493452,1.425123,1.510732
118.0924,1.525219,1.478934,1.401708,1.364067,1.370959
118.2448,1.7924,1.486658,2.173398,1.767012,2.112927
118.3972,1.556875,1.783942,1.781473,1.825511,1.566552
118.5496,1.720721,1.48744,1.879705,1.680662,1.582289
118.7020,1.780695,1.652008,2.004205,1.832172,1.849331
118.8544,1.590421,1.677988,1.604361,1.458599,1.711294
119.0068,2.321779,1.748876,1.631358,1.55739,1.483948
119.1592,1.500663,1.691096,1.600931,1.524305,1.87095
119.3116,1.580864,1.57666,1.740711,1.639815,1.454188
119.4640,1.727265,1.697356,1.579697,1.810563,1.658409
119.6164,1.614904,1.754296,1.914851,2.068785,1.632735
119.7688,1.858985,1.597516,1.709068,1.534394,1.576496
119.9212,1.803515,1.722093,1.666591,1.731674,1.704641
120.0736,1.791848,1.695519,1.782959,1.530424,1.772564
120.2260,1.843762,1.585976,1.703805,1.457223,1.738106
120.3784,1.656163,1.642147,1.719353,1.741543,1.738954
120.5308,1.639627,1.768341,1.693026,1.794404,1.615923
120.6832,1.686726,1.592757,1.797443,1.635929,1.522696
120.8356,1.932542,1.602237,1.688572,1.697441,1.711601
120.9880,1.809911,1.567038,1.86716,1.700019,1.853215
121.1404,1.866194,1.412538,1.686141,1.602611,1.646936
121.2928,1.778786,1.550628,1.657675,1.753331,1.750955
121.4452,1.757784,1.373988,1.545276,1.755359,1.597271
121.5976,1.656092,1.411154,1.497299,1.563112,1.520398
121.7500,1.765213,1.449366,1.411808,1.404231,1.545797
121.9024,1.724183,1.412679,1.638082,1.31997,1.535686
122.0548,1.591059,1.437662,1.411726,1.524577,1.554103
122.2072,1.551293,1.405,1.452503,1.457022,1.422986
122.3596,1.631178,1.422915,1.401789,1.396514,1.36922
122.5120,1.525788,1.482186,1.57006,1.388052,1.407413
122.6644,1.448621,1.406228,1.506914,1.346367,1.501281
122.8168,1.427269,1.313818,1.421562,1.449878,1.38652
122.9692,1.377806,1.310831,1.483263,1.428435,1.288161
123.1216,1.513328,1.445657,1.504701,1.35333,1.37123
123.2740,1.492635,1.312882,1.328291,1.541387,1.433722
123.4264,1.413361,1.37193,1.426045,1.386789,1.594396
123.5788,1.635048,1.351395,1.503804,1.42145,1.328235
123.7312,1.563887,1.266049,1.568451,1.240576,1.318388
123.8836,1.637497,1.504629,1.444004,1.349334,1.372081
124.0360,1.332773,1.332482,1.354423,1.409663,1.366002
124.1884,1.443946,1.479132,1.536672,1.373758,1.428268
124.3408,1.511476,1.318817,1.548383,1.378003,1.403637
124.4932,1.549062,1.375677,1.668687,1.464785,1.423137
124.6456,1.544358,1.317236,1.579371,1.408761,1.467057
124.7980,1.595924,1.450368,1.709587,1.255653,1.414561
124.9504,1.535353,1.275172,1.756809,1.263612,1.452048
125.1028,1.35864,1.293757,1.752835,1.322832,1.439186
125.2552,1.318876,1.313437,1.310696,1.309878,1.357151
125.4076,1.40823,1.368853,1.478245,1.311365,1.368781
125.5600,1.544402,1.408138,1.600017,1.37031,1.42122
125.7124,1.436739,1.36581,1.547571,1.329397,1.349712
125.8648,1.470871,1.361843,1.542704,1.371821,1.361539
126.0172,1.347435,1.407802,1.741757,1.334361,1.489381
126.1696,1.585655,1.428883,1.503706,1.361041,1.345405
126.3220,1.476457,1.358696,1.357789,1.288552,1.285009
126.4744,1.517625,1.361441,1.35595,1.414135,1.281444
126.6268,1.346015,1.392331,1.456497,1.413277,1.41601
126.7792,1.475161,1.40718,1.440308,1.320548,1.267221
126.9316,1.460805,1.392867,1.329849,1.297576,1.319388
127.0840,1.390661,1.381444,1.380825,1.221308,1.332774
127.2364,1.37826,1.326634,1.28797,1.421033,1.367065
127.3888,1.291224,1.436948,1.380777,1.361578,1.311096
127.5412,1.402147,1.292391,1.417815,1.364859,1.307597
127.6936,1.388895,1.270254,1.345161,1.432434,1.360901
127.8460,1.376931,1.362262,1.400236,1.316499,1.287891
127.9984,1.484533,1.422018,1.347125,1.409814,1.356339
128.1508,1.37408,1.39892,1.391505,1.238818,1.387297
128.3032,1.41687,1.456251,1.45142,1.278583,1.362209
128.4556,1.309589,1.450394,1.45267,1.454213,1.40006
128.6080,1.338747,1.470935,1.501161,1.381041,1.269886
128.7604,1.522883,1.493887,1.354903,1.391004,1.251417
128.9128,1.536255,1.530946,1.515447,1.450302,1.489111
129.0652,1.53034,1.494404,1.622179,1.521923,1.425429
129.2176,1.509247,1.509824,1.473543,1.394094,1.4045
129.3700,1.64893,1.561102,1.481008,1.385209,1.402724
129.5224,1.59114,1.527014,1.593965,1.494686,1.633102
129.6748,1.516381,1.514356,1.758878,1.349993,1.530677
129.8272,1.693923,1.490517,1.568736,1.547433,1.46418
129.9796,1.593128,1.47399,1.497829,1.52706,1.598322
130.1320,1.840706,1.559248,1.640139,1.342254,1.610548
130.2844,1.778795,1.599362,1.692477,1.387419,1.699291
130.4368,1.527151,1.370144,1.444643,1.494582,1.635454
130.5892,1.547788,1.410074,1.471356,1.501915,1.357877
130.7416,1.625402,1.536156,1.5228,1.485582,1.471351
130.8940,1.840515,1.544923,1.805694,1.603616,1.814296
131.0464,1.786212,1.702878,1.6962,1.533388,1.769198
131.1988,1.679309,1.566146,1.622897,1.469952,1.600622
131.3512,1.802689,1.697603,1.79141,1.705478,1.66135
131.5036,1.839321,1.64023,1.625412,1.54484,1.602991
131.6560,1.72399,1.771719,1.851623,1.478416,1.538745
131.8084,1.646985,1.61476,1.644971,1.443666,1.759731
131.9608,1.715292,1.691659,1.73535,1.465655,1.618789
132.1132,1.623401,1.587628,1.346111,1.529798,1.495853
132.2656,1.680785,1.529812,1.719543,1.557112,1.647933
132.4180,1.834134,1.587884,1.784455,1.673388,1.571941
132.5704,1.820374,1.707543,1.742345,1.530486,1.633621
132.7228,1.836696,1.785068,1.603275,1.36746,1.831395
132.8752,1.773132,1.771187,1.747267,1.568272,1.792721
133.0276,1.522625,1.827317,1.61655,1.595866,1.667274
133.1800,1.744625,2.168126,1.527458,1.52315,1.67082
133.3324,1.724516,2.131939,1.463111,1.797798,1.646734
133.4848,2.478184,2.201397,1.941181,2.392163,1.870807
133.6372,1.817916,1.928665,2.061948,1.978251,1.991491
133.7896,4.243345,1.51976,2.047267,1.951457,1.850223
133.9420,2.547587,1.723994,2.471901,2.167253,1.679761
134.0944,2.072796,1.757859,1.970941,2.080086,1.841186
134.2468,1.984881,1.799218,1.730776,1.661593,1.689922
134.3992,2.056865,1.995999,1.916414,1.442409,1.795046
134.5516,1.699281,1.665695,1.724304,1.489347,1.677554
134.7040,2.142992,1.583009,1.344536,1.940465,1.791934
134.8564,1.656992,1.783964,1.830256,1.632477,1.474414
135.0088,1.832603,1.788137,1.515786,1.594077,1.709712
135.1612,1.784997,1.626381,1.715426,1.624635,1.817427
135.3136,1.790431,1.76356,1.826509,1.535035,1.6613
135.4660,1.94567,1.874065,1.967866,1.594692,1.554492
135.6184,1.768412,1.918591,1.811844,1.548402,1.694132
135.7708,1.556897,1.967065,1.473814,1.725068,1.621722
135.9232,1.947606,2.06662,1.974358,1.777451,1.786014
136.0756,2.024158,1.959996,1.842202,3.175153,1.93217
136.2280,1.973343,1.834198,2.175838,2.967213,2.223163
136.3804,1.825368,1.831613,2.043863,1.694741,1.803601
136.5328,2.12186,2.122653,1.908996,1.606652,1.830664
