#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,322.4241
DEPTH_WMSF,GR,ECGR
m,gAPI,gAPI
136.6485,36.3406,37.76789
136.8009,37.04249,38.49735
136.9533,37.79895,39.28352
137.1057,34.22834,35.57268
137.2581,37.01814,38.47205
137.4105,34.73663,36.10093
137.5629,33.53916,34.85643
137.7153,29.98641,31.16414
137.8677,32.2737,33.54127
138.0201,34.90031,36.27103
138.1725,39.98083,41.5511
138.3249,38.16606,39.66505
138.4773,35.56914,36.96614
138.6297,32.01473,33.27213
138.7821,32.96806,34.26289
138.9345,37.80589,39.29073
139.0869,36.57947,38.01615
139.2393,35.91443,37.32499
139.3917,32.60404,33.88458
139.5441,34.27134,35.61736
139.6965,33.00023,34.29633
139.8489,35.50285,36.89724
140.0013,34.3043,35.65162
140.1537,34.09426,35.43333
140.3061,31.33121,32.56176
140.4585,29.03708,30.17752
140.6109,31.65929,32.90273
140.7633,33.19438,34.49811
140.9157,33.44475,34.7583
141.0681,33.32094,34.62964
141.2205,33.11152,34.41199
141.3729,32.60754,33.88822
141.5253,30.34707,31.53897
141.6777,29.28481,30.43499
141.8301,34.3712,35.72115
141.9825,34.37722,35.72741
142.1349,39.44915,40.99854
142.2873,36.64644,38.08575
142.4397,35.68798,37.08965
142.5921,29.08854,30.231
142.7445,33.65133,34.973
142.8969,39.91996,41.48784
143.0493,48.30304,50.20017
143.2017,45.45147,47.2366
143.3541,43.41005,45.11501
143.5065,38.84476,40.37041
143.6589,39.55322,41.10669
143.8113,39.31336,40.85741
143.9637,37.51754,38.99106
144.1161,35.37106,36.76027
144.2685,31.03424,32.25312
144.4209,32.57008,33.84929
144.5733,34.84731,36.21595
144.7257,39.96589,41.53556
144.8781,43.01311,44.70247
145.0305,41.93512,43.58215
145.1829,36.81419,38.26009
145.3353,34.23354,35.57808
145.4877,34.54751,35.90438
145.6401,39.38314,40.92994
145.7925,41.9955,43.6449
145.9449,45.04681,46.81605
146.0973,45.80407,47.60304
146.2497,44.00152,45.72971
146.4021,37.29255,38.75724
146.5545,34.75425,36.11924
146.7069,36.56232,37.99833
146.8593,40.73092,42.33064
147.0117,41.2329,42.85234
147.1641,39.57035,41.12449
147.3165,41.1032,42.71754
147.4689,37.28579,38.7502
147.6213,35.37275,36.76204
147.7737,31.54915,32.78827
147.9261,33.8271,35.15567
148.0785,32.28946,33.55765
148.2309,31.2668,32.49482
148.3833,33.57415,34.8928
148.5357,38.69094,40.21055
148.6881,40.73016,42.32986
148.8405,40.5685,42.16185
148.9929,36.47193,37.90438
149.1453,38.00307,39.49567
149.2977,37.05597,38.51137
149.4501,38.82355,40.34837
149.6025,35.76089,37.16542
149.7549,32.42019,33.6935
149.9073,30.39809,31.59199
150.0597,29.63421,30.79811
150.2121,30.82163,32.03217
150.3645,30.05878,31.23936
150.5169,32.79505,34.08309
150.6693,34.27575,35.62194
150.8217,37.07458,38.53071
150.9741,37.07464,38.53077
151.1265,37.84424,39.33059
151.2789,38.85463,40.38066
151.4313,38.13448,39.63223
151.5837,38.89063,40.41808
151.7361,36.3544,37.78224
151.8885,36.59724,38.03462
152.0409,33.28636,34.5937
152.1933,33.07614,34.37522
152.3457,33.61946,34.93989
152.4981,30.8266,32.03733
152.6505,32.49491,33.77117
152.8029,29.44295,30.59933
152.9553,34.20744,35.55095
153.1077,33.01006,34.30655
153.2601,35.03262,36.40854
153.4125,35.74886,37.15292
153.5649,38.54006,40.05374
153.7173,38.80745,40.33163
153.8697,40.71466,42.31376
154.0221,38.68041,40.1996
154.1745,45.81375,47.61311
154.3269,42.75021,44.42925
154.4793,43.25169,44.95042
154.6317,41.8217,43.46428
154.7841,41.05798,42.67055
154.9365,45.64961,47.44252
155.0889,41.7293,43.36824
155.2413,44.35693,46.09907
155.3937,40.02582,41.59785
155.5461,38.22662,39.72799
155.6985,41.19213,42.80998
155.8509,43.97153,45.69854
156.0033,45.25528,47.03271
156.1557,41.18507,42.80264
156.3081,37.61012,39.08727
156.4605,36.08889,37.5063
156.6129,31.25752,32.48517
156.7653,27.22019,28.28928
156.9177,26.2688,27.30052
157.0701,28.40085,29.51631
157.2225,31.69524,32.94008
157.3749,30.86325,32.07542
157.5273,33.24713,34.55293
157.6797,32.49152,33.76764
157.8321,31.4787,32.71505
157.9845,32.18789,33.45209
158.1369,29.90395,31.07844
158.2893,32.22154,33.48706
158.4417,29.53865,30.6988
158.5941,32.07615,33.33596
158.7465,34.22915,35.57352
158.8989,33.72567,35.05027
159.0513,33.29897,34.6068
159.2037,32.63209,33.91373
159.3561,34.40721,35.75857
159.5085,36.55212,37.98772
159.6609,38.09185,39.58792
159.8133,39.35767,40.90346
159.9657,39.11934,40.65577
160.1181,34.79487,36.16146
160.2705,38.86987,40.3965
160.4229,37.9176,39.40684
160.5753,36.13762,37.55695
160.7277,27.73807,28.82749
160.8801,24.88169,25.85893
161.0325,29.46505,30.6223
161.1849,31.54892,32.78802
161.3373,32.60393,33.88447
161.4897,32.84579,34.13583
161.6421,33.32793,34.6369
161.7945,36.12913,37.54811
161.9469,31.81267,33.06213
162.0993,34.42871,35.78091
162.2517,31.89197,33.14455
162.4041,34.94374,36.31617
162.5565,33.0371,34.33465
162.7089,35.57394,36.97112
162.8613,36.08861,37.50601
163.0137,36.88671,38.33546
163.1661,34.931,36.30293
163.3185,34.40953,35.76099
163.4709,34.8034,36.17032
163.6233,36.00317,37.41721
163.7757,36.00921,37.42349
163.9281,36.24754,37.67118
164.0805,34.46224,35.81576
164.2329,38.0222,39.51554
164.3853,36.12145,37.54014
164.5377,38.91713,40.44561
164.6901,34.88255,36.25258
164.8425,37.42241,38.8922
164.9949,36.9212,38.3713
165.1473,39.06068,40.59481
165.2997,40.57247,42.16597
165.4521,39.04736,40.58097
165.6045,37.3778,38.84584
165.7569,34.84924,36.21796
165.9093,37.64635,39.12493
166.0617,38.36255,39.86926
166.2141,38.35608,39.86253
166.3665,38.10169,39.59815
166.5189,40.69519,42.29351
166.6713,39.17373,40.7123
166.8237,39.68887,41.24767
166.9761,37.33904,38.80555
167.1285,41.90203,43.54776
167.2809,41.38275,43.00808
167.4333,41.62077,43.25544
167.5857,39.0872,40.62236
167.7381,35.27674,36.66225
167.8905,31.69586,32.94073
168.0429,27.37678,28.45201
168.1953,28.13963,29.24482
168.3477,30.76263,31.97085
168.5001,32.28302,33.55095
168.6525,34.57305,35.93093
168.8049,35.7648,37.16948
168.9573,37.30298,38.76807
169.1097,36.53476,37.96968
169.2621,35.58078,36.97823
169.4145,32.5174,33.79453
169.5669,33.79453,35.12182
169.7193,35.46395,36.85682
169.8717,35.97709,37.39011
170.0241,35.71646,37.11924
170.1765,30.23486,31.42235
170.3289,33.53968,34.85697
170.4813,31.81609,33.06569
170.6337,33.37533,34.68617
170.7861,31.59008,32.8308
170.9385,32.55652,33.83519
171.0909,34.57727,35.93531
171.2433,30.00598,31.18448
171.3957,27.84438,28.93798
171.5481,25.55979,26.56366
171.7005,28.86128,29.99482
171.8529,28.61848,29.74249
172.0053,31.68054,32.92481
172.1577,32.9569,34.2513
172.3101,34.14954,35.49078
172.4625,33.89531,35.22657
172.6149,34.40393,35.75516
172.7673,35.1189,36.49822
172.9197,33.84752,35.1769
173.0721,33.58736,34.90652
173.2245,32.87698,34.16824
173.3769,33.8878,35.21876
173.5293,29.57426,30.73581
173.6817,29.32947,30.4814
173.8341,26.79731,27.84979
173.9865,28.31059,29.4225
174.1389,28.31059,29.4225
174.2913,32.36926,33.64058
174.4437,32.07403,33.33375
174.5961,30.47077,31.66752
174.7485,25.64647,26.65374
174.9009,28.2662,29.37637
175.0533,31.826,33.07598
175.2057,36.90796,38.35753
175.3581,43.11665,44.81008
175.5105,44.63549,46.38857
175.6629,45.68822,47.48264
175.8153,42.25164,43.9111
175.9677,43.78361,45.50323
176.1201,41.87696,43.5217
176.2725,40.10148,41.67649
176.4249,37.23776,38.70029
176.5773,36.81382,38.2597
176.7297,37.96455,39.45563
176.8821,39.8123,41.37595
177.0345,39.31658,40.86076
177.1869,38.1244,39.62175
177.3393,36.34393,37.77135
177.4917,40.65861,42.2555
177.6441,41.38104,43.0063
177.7965,40.10404,41.67915
177.9489,37.65974,39.13884
178.1013,41.04212,42.65407
178.2537,42.32104,43.98322
178.4061,41.60616,43.24026
178.5585,38.55346,40.06767
178.7109,39.20134,40.741
178.8633,41.35865,42.98303
179.0157,42.10805,43.76187
179.1681,42.82364,44.50555
179.3205,41.54406,43.17573
179.4729,40.28636,41.86863
179.6253,42.90881,44.59408
179.7777,44.18023,45.91543
179.9301,44.114,45.8466
180.0825,44.69764,46.45316
180.2349,39.35599,40.90171
180.3873,37.44912,38.91995
180.5397,33.89564,35.22691
180.6921,37.70894,39.18998
180.8445,36.76198,38.20583
180.9969,35.75109,37.15523
181.1493,31.07492,32.2954
181.3017,29.66389,30.82896
181.4541,25.58495,26.58981
181.6065,24.40954,25.36824
181.7589,27.72047,28.80921
181.9113,30.52421,31.72307
182.0637,35.51128,36.906
182.2161,37.04258,38.49745
182.3685,34.67265,36.03444
182.5209,32.73519,34.02088
182.6733,26.67891,27.72674
182.8257,29.8033,30.97385
182.9781,29.04657,30.18739
183.1305,33.33652,34.64582
183.2829,32.33133,33.60116
183.4353,30.79192,32.00129
183.5877,30.07604,31.25729
183.7401,28.28603,29.39698
183.8925,29.6635,30.82855
184.0449,27.31,28.38261
184.1973,31.89222,33.14481
184.3497,29.9814,31.15894
184.5021,33.54548,34.863
184.6545,29.34853,30.50121
184.8069,31.16033,32.38417
184.9593,27.85344,28.94739
185.1117,26.90012,27.95663
185.2641,25.37821,26.37495
185.4165,30.33964,31.53124
185.5689,30.65258,31.85648
185.7213,32.16913,33.43259
185.8737,30.25605,31.44437
186.0261,30.51917,31.71782
186.1785,31.57078,32.81073
186.3309,31.31946,32.54955
186.4833,30.55627,31.75638
186.6357,29.60297,30.76565
186.7881,27.56771,28.65045
186.9405,30.10613,31.28856
187.0929,32.5561,33.83476
187.2453,36.04137,37.45691
187.3977,34.26685,35.6127
187.5501,30.62713,31.83002
187.7025,28.91294,30.04851
187.8549,29.67046,30.83578
188.0073,29.66635,30.83151
188.1597,28.28032,29.39104
188.3121,27.26366,28.33446
188.4645,32.17752,33.44131
188.6169,33.3203,34.62897
188.7693,33.95887,35.29263
188.9217,31.16104,32.38491
189.0741,33.44311,34.75661
189.2265,33.68683,35.0099
189.3789,34.45552,35.80878
189.5313,31.50246,32.73974
189.6837,31.88749,33.13989
189.8361,32.64495,33.9271
189.9885,33.59827,34.91785
190.1409,33.3545,34.66451
190.2933,33.09412,34.39391
190.4457,34.53016,35.88635
190.5981,34.52544,35.88144
190.7505,33.76852,35.0948
190.9029,30.90186,32.11554
191.0553,34.46676,35.82047
191.2077,35.4187,36.80979
191.3601,35.80746,37.21382
191.5125,36.83245,38.27907
191.6649,38.97743,40.50829
191.8173,39.72584,41.28609
191.9697,37.67824,39.15807
192.1221,33.1522,34.45427
192.2745,34.93594,36.30807
192.4269,37.23227,38.69459
192.5793,38.896,40.42367
192.7317,44.24422,45.98194
192.8841,39.98227,41.55259
193.0365,43.56104,45.27192
193.1889,37.20244,38.66359
193.3413,39.43639,40.98528
193.4937,37.76436,39.24758
193.6461,39.53115,41.08375
193.7985,38.50802,40.02044
193.9509,35.64815,37.04825
194.1033,31.33578,32.56652
194.2557,29.41006,30.56515
194.4081,32.92487,34.21801
194.5605,36.73271,38.1754
194.7129,36.97809,38.43042
194.8653,36.71641,38.15847
195.0177,33.92565,35.25809
195.1701,42.03546,43.68642
195.3225,43.8303,45.55176
195.4749,46.5466,48.37474
195.6273,41.62791,43.26287
195.7797,36.78475,38.22949
195.9321,38.69099,40.2106
196.0845,38.71172,40.23215
196.2369,40.74574,42.34605
196.3893,39.31653,40.86071
196.5417,38.55356,40.06777
196.6941,38.55309,40.06728
196.8465,38.07641,39.57188
196.9989,39.6021,41.1575
197.1513,39.98091,41.55118
197.3037,41.34193,42.96566
197.4561,40.06413,41.63767
197.6085,36.6297,38.06835
197.7609,38.36612,39.87297
197.9133,36.59272,38.02992
198.0657,41.93073,43.57758
198.2181,36.2169,37.63934
198.3705,35.44559,36.83773
198.5229,34.01954,35.35567
198.6753,37.22735,38.68948
198.8277,40.78788,42.38985
198.9801,40.79436,42.39658
199.1325,39.52228,41.07454
199.2849,37.24632,38.70918
199.4373,36.28525,37.71037
199.5897,34.74915,36.11394
199.7421,35.2515,36.63602
199.8945,34.77491,36.14072
200.0469,34.01718,35.35322
200.1993,35.17995,36.56166
200.3517,33.96999,35.30418
200.5041,39.57105,41.12523
200.6565,38.61159,40.12808
200.8089,39.88855,41.4552
200.9613,36.78645,38.23125
201.1137,38.10817,39.60489
201.2661,38.87103,40.39771
201.4185,41.98234,43.63122
201.5709,38.51535,40.02806
201.7233,39.00883,40.54092
201.8757,33.40747,34.71957
202.0281,37.21899,38.68079
202.1805,34.69078,36.05328
202.3329,40.5314,42.12329
202.4853,43.8713,45.59437
202.6377,47.68554,49.55841
202.7901,49.7288,51.68193
202.9425,43.29388,44.99427
203.0949,39.47564,41.02607
203.2473,33.84666,35.17601
203.3997,34.05381,35.3913
203.5521,29.98895,31.16678
203.7045,28.99347,30.13221
203.8569,29.73736,30.90531
204.0093,32.78644,34.07414
204.1617,31.15878,32.38256
204.3141,34.73739,36.10172
204.4665,38.03902,39.53302
204.6189,41.20398,42.82229
204.7713,36.43211,37.863
204.9237,33.64173,34.96303
205.0761,32.8777,34.16899
205.2285,35.976,37.38898
205.3809,34.70532,36.06839
205.5333,32.54603,33.8243
205.6857,29.38471,30.53881
205.8381,29.37503,30.52875
205.9905,31.51612,32.75393
206.1429,32.27918,33.54696
206.2953,33.55537,34.87328
206.4477,33.08369,34.38307
206.6001,30.7907,32.00003
206.7525,27.48825,28.56786
206.9049,27.01136,28.07225
207.0573,26.50268,27.54359
207.2097,27.23172,28.30126
207.3621,25.91477,26.93258
207.5145,25.15609,26.14411
207.6669,26.82918,27.88291
207.8193,30.1173,31.30017
207.9717,29.86102,31.03383
208.1241,27.71178,28.80017
208.2765,27.21452,28.28338
208.4289,30.271,31.45991
208.5813,31.70099,32.94606
208.7337,30.17488,31.36002
208.8861,28.13643,29.2415
209.0385,29.0941,30.23678
209.1909,26.5472,27.58986
209.3433,26.80904,27.86198
209.4957,27.98287,29.08191
209.6481,32.23921,33.50542
209.8005,34.77232,36.13802
209.9529,32.87964,34.17101
210.1053,31.42634,32.66063
210.2577,29.7755,30.94495
210.4101,28.87106,30.00499
210.5625,28.10821,29.21218
210.7149,26.45275,27.4917
210.8673,24.7378,25.70939
211.0197,23.97403,24.91562
211.1721,25.86675,26.88268
211.3245,27.33284,28.40635
211.4769,27.84146,28.93495
211.6293,28.48034,29.59892
211.7817,30.83049,32.04137
211.9341,31.8437,33.09438
212.0865,35.26292,36.64789
212.2389,31.88927,33.14174
212.3913,28.07742,29.18018
212.5437,23.30434,24.21963
212.6961,23.0522,23.95759
212.8485,25.33605,26.33113
213.0009,28.19809,29.30559
213.1533,32.52649,33.80399
213.3057,32.53305,33.8108
213.4581,31.57978,32.8201
213.6105,30.54612,31.74584
213.7629,31.81725,33.06689
213.9153,33.0099,34.30639
214.0677,31.49486,32.73184
214.2201,30.47661,31.67359
214.3725,30.71528,31.92164
214.5249,34.77746,36.14336
214.6773,37.27752,38.74162
214.8297,35.81303,37.21961
214.9821,33.27492,34.58181
215.1345,33.32603,34.63493
215.2869,32.82276,34.11189
215.4393,36.46788,37.90017
215.5917,35.44057,36.83252
215.7441,33.83328,35.1621
215.8965,27.38833,28.46403
216.0489,23.83177,24.76777
216.2013,27.1684,28.23545
216.3537,29.45436,30.6112
216.5061,33.01432,34.31097
216.6585,32.53854,33.8165
216.8109,31.52623,32.76443
216.9633,30.58522,31.78647
217.1157,32.13631,33.39847
217.2681,33.91761,35.24974
217.4205,31.29059,32.51955
217.5729,29.97609,31.15342
217.7253,32.77264,34.0598
217.8777,33.79921,35.1267
218.0301,30.93822,32.15333
218.1825,30.93822,32.15333
218.3349,34.49385,35.84861
218.4873,36.64407,38.08328
218.6397,33.3327,34.64185
218.7921,33.08451,34.38392
218.9445,32.0536,33.31252
219.0969,32.15138,33.41415
219.2493,30.62519,31.82802
219.4017,32.35949,33.63042
219.5541,35.31977,36.70697
219.7065,39.63501,41.1917
219.8589,39.16631,40.70459
220.0113,38.40275,39.91104
220.1637,36.63013,38.0688
220.3161,35.43736,36.82918
220.4685,34.16049,35.50216
220.6209,29.32661,30.47842
220.7733,29.32661,30.47842
220.9257,27.55137,28.63346
221.0781,31.33628,32.56703
221.2305,32.02966,33.28764
221.3829,35.57668,36.97397
221.5353,34.07639,35.41475
221.6877,31.95922,33.21443
221.8401,28.65958,29.78519
221.9925,30.95409,32.16983
222.1449,34.04826,35.38552
222.2973,36.3373,37.76446
222.4497,34.04875,35.38603
222.6021,35.95548,37.36765
222.7545,37.23273,38.69507
222.9069,37.23325,38.6956
223.0593,36.6328,38.07157
223.2117,35.58027,36.97771
223.3641,37.11169,38.56927
223.5165,33.54674,34.86431
223.6689,39.01877,40.55125
223.8213,35.96399,37.3765
223.9737,40.53971,42.13193
224.1261,37.93313,39.42298
224.2785,42.00254,43.65221
224.4309,40.40133,41.98811
224.5833,39.84985,41.41498
224.7357,40.10414,41.67925
224.8881,39.38897,40.93599
225.0405,34.3106,35.65816
225.1929,33.79947,35.12696
225.3453,33.0845,34.38391
225.4977,31.04931,32.26879
225.6501,27.23092,28.30043
225.8025,24.13351,25.08137
225.9549,26.16841,27.19619
226.1073,29.48463,30.64265
226.2597,31.62762,32.86981
226.4121,30.59832,31.80008
226.5645,27.5391,28.62071
226.7169,25.1558,26.1438
226.8693,25.42136,26.4198
227.0217,25.67565,26.68407
227.1741,27.46935,28.54823
227.3265,29.24933,30.39812
227.4789,29.1367,30.28106
227.6313,30.15313,31.33741
227.7837,29.99228,31.17025
227.9361,28.07064,29.17313
228.0885,27.41066,28.48723
228.2409,31.38789,32.62066
228.3933,31.89645,33.1492
228.5457,33.06538,34.36404
228.6981,28.22944,29.33817
228.8505,30.59853,31.80031
229.0029,32.88594,34.17756
229.1553,33.90908,35.24088
229.3077,35.09591,36.47432
229.4601,36.12068,37.53934
229.6125,34.52974,35.88591
229.7649,33.7633,35.08937
229.9173,31.21952,32.44568
230.0697,33.8464,35.17574
230.2221,31.05009,32.2696
230.3745,28.00314,29.10298
230.5269,25.94853,26.96767
230.6793,27.60292,28.68704
230.8317,26.31969,27.35341
230.9841,28.60516,29.72864
231.1365,30.00765,31.18622
231.2889,34.59196,35.95058
231.4413,34.08321,35.42185
231.5937,36.50267,37.93633
231.7461,35.98827,37.40173
231.8985,38.02829,39.52187
232.0509,34.20874,35.55231
232.2033,35.231,36.61472
232.3557,35.987,37.40041
232.5081,40.28553,41.86777
232.6605,37.23418,38.69658
232.8129,39.28259,40.82544
232.9653,37.36417,38.83167
233.1177,39.13801,40.67517
233.2701,35.75846,37.1629
233.4225,35.79094,37.19665
233.5749,34.01628,35.35229
233.7273,36.10997,37.52821
233.8797,37.51904,38.99262
234.0321,41.83486,43.47795
234.1845,38.53621,40.04974
234.3369,35.19333,36.57557
234.4893,32.90953,34.20207
234.6417,36.46942,37.90178
234.7941,41.46558,43.09416
234.9465,39.06403,40.59829
235.0989,38.05224,39.54676
235.2513,34.9892,36.36342
235.4037,35.941,37.3526
235.5561,33.1352,34.4366
235.7085,28.3122,29.42417
235.8609,30.69534,31.90091
236.0133,31.45819,32.69372
236.1657,37.82187,39.30734
236.3181,39.25185,40.79349
236.4705,43.06047,44.75169
236.6229,40.26349,41.84486
236.7753,37.63968,39.11799
236.9277,33.32475,34.6336
237.0801,31.80097,33.04997
237.2325,33.46882,34.78333
237.3849,33.72412,35.04866
237.5373,35.74292,37.14674
237.6897,31.6913,32.93599
237.8421,31.43588,32.67054
237.9945,32.20393,33.46875
238.1469,34.83249,36.20055
238.2993,36.606,38.04371
238.4517,40.15429,41.73137
238.6041,41.43911,43.06665
238.7565,37.37626,38.84423
238.9089,35.94604,37.35784
239.0613,30.85822,32.07019
239.2137,31.36593,32.59785
239.3661,26.83697,27.891
239.5185,26.07657,27.10074
239.6709,27.34265,28.41655
239.8233,27.46809,28.54691
239.9757,31.06949,32.28976
240.1281,31.58486,32.82537
240.2805,32.60148,33.88192
240.4329,28.78709,29.91772
240.5853,27.51559,28.59628
240.7377,27.08853,28.15244
240.8901,28.56809,29.69011
241.0425,27.80124,28.89315
241.1949,28.99794,30.13685
241.3473,28.99865,30.13758
241.4997,27.22275,28.29194
241.6521,29.12403,30.2679
241.8045,28.36549,29.47956
241.9569,31.66051,32.90399
242.1093,26.41618,27.45369
242.2617,29.45843,30.61543
242.4141,27.43529,28.51282
242.5665,27.4352,28.51274
242.7189,26.42307,27.46085
242.8713,26.92691,27.98448
243.0237,30.26755,31.45633
243.1761,28.94715,30.08407
243.3285,28.95093,30.088
243.4809,29.96884,31.14588
243.6333,32.35214,33.62279
243.7857,32.09831,33.35899
243.9381,30.32367,31.51465
244.0905,29.84622,31.01845
244.2429,33.64777,34.96931
244.3953,34.91593,36.28727
244.5477,36.82254,38.26876
244.7001,33.02068,34.31759
244.8525,33.77668,35.10328
245.0049,33.57347,34.89209
245.1573,34.92152,36.29308
245.3097,31.1137,32.3357
245.4621,33.14781,34.44971
245.6145,32.19448,33.45894
245.7669,31.17665,32.40113
245.9193,31.43093,32.66539
246.0717,33.81537,35.14349
246.2241,35.34576,36.73399
246.3765,33.04508,34.34294
246.5289,30.5165,31.71505
246.6813,31.35058,32.58189
246.8337,29.32858,30.48048
246.9861,30.66474,31.86911
247.1385,33.38646,34.69773
247.2909,33.88982,35.22086
247.4433,34.13318,35.47378
247.5957,32.34761,33.61808
247.7481,30.57155,31.77227
247.9005,31.04319,32.26243
248.0529,30.28578,31.47527
248.2053,32.36504,33.63619
248.3577,34.13996,35.48082
248.5101,35.91994,37.33071
248.6625,38.91442,40.44281
248.8149,39.04807,40.5817
248.9673,38.79379,40.31744
249.1197,35.79928,37.20531
249.2721,33.11669,34.41737
249.4245,33.31961,34.62825
249.5769,32.76604,34.05294
249.7293,33.30378,34.6118
249.8817,34.49543,35.85026
250.0341,35.28811,36.67407
250.1865,34.49623,35.85109
250.3389,32.11171,33.37292
250.4913,34.37089,35.72082
250.6437,35.14056,36.52073
250.7961,35.35471,36.74328
250.9485,34.7635,36.12886
251.1009,35.5146,36.90945
251.2533,31.72557,32.97161
251.4057,32.316,33.58523
251.5581,32.06756,33.32703
251.7105,34.92871,36.30055
251.8629,35.43727,36.82909
252.0153,35.91147,37.32191
252.1677,34.55873,35.91605
252.3201,31.76003,33.00743
252.4725,31.28605,32.51482
252.6249,36.45337,37.88509
252.7773,40.02079,41.59263
252.9297,39.54321,41.09629
253.0821,35.39146,36.78148
253.2345,32.83542,34.12505
253.3869,32.35798,33.62886
253.5393,33.38006,34.69108
253.6917,32.36888,33.64018
253.8441,34.27553,35.62172
253.9965,35.03943,36.41562
254.1489,34.77984,36.14584
254.3013,32.87241,34.1635
254.4537,37.44896,38.91978
254.6061,37.45132,38.92224
254.7585,39.12508,40.66174
254.9109,35.05662,36.43349
255.0633,33.44089,34.7543
255.2157,30.6888,31.89412
255.3681,29.39993,30.55462
255.5205,31.52756,32.76583
255.6729,33.79894,35.12641
255.8253,32.2896,33.5578
255.9777,32.54053,33.81858
256.1301,30.27087,31.45977
256.2825,26.70865,27.75765
256.4349,24.08693,25.03296
256.5873,25.60622,26.61192
256.7397,27.14942,28.21573
256.8921,29.51546,30.67469
257.0445,28.75876,29.88828
257.1969,32.09695,33.35758
257.3493,31.85435,33.10544
257.5017,29.55793,30.71884
257.6541,30.26739,31.45615
257.8065,28.99051,30.12913
257.9589,31.28223,32.51086
258.1113,28.42245,29.53876
258.2637,27.65801,28.74429
258.4161,30.45985,31.65617
258.5685,35.22923,36.61288
258.7209,38.52905,40.0423
258.8733,39.54835,41.10163
259.0257,40.74115,42.34128
259.1781,43.54436,45.25459
259.3305,44.81337,46.57344
259.4829,45.53218,47.32048
259.6353,43.75826,45.47689
259.7877,42.08359,43.73644
259.9401,43.6008,45.31324
260.0925,45.11989,46.89199
260.2449,46.28354,48.10135
260.3973,45.00101,46.76844
260.5497,42.96552,44.65301
260.7021,45.62182,47.41364
260.8545,48.44085,50.34339
261.0069,51.73999,53.77211
261.1593,47.31028,49.16842
261.3117,44.49078,46.23817
261.4641,42.97308,44.66087
261.6165,41.70646,43.3445
261.7689,44.32809,46.0691
261.9213,46.35598,48.17663
262.0737,51.17311,53.18296
262.2261,48.79137,50.70768
262.3785,46.00256,47.80933
262.5309,45.44891,47.23394
262.6833,43.19496,44.89146
262.8357,42.93395,44.6202
262.9881,39.42385,40.97224
263.1405,37.62506,39.1028
263.2929,37.1222,38.5802
263.4453,33.30796,34.61615
263.5977,30.92222,32.1367
263.7501,27.36226,28.43693
263.9025,30.16462,31.34935
264.0549,29.44983,30.60649
264.2073,25.62847,26.63504
264.3597,24.66622,25.635
264.5121,21.42492,22.26639
264.6645,22.95185,23.85329
264.8169,18.3138,19.03309
264.9693,18.69295,19.42713
265.1217,19.71364,20.4879
265.2741,21.96993,22.83281
265.4265,26.42131,27.45902
265.5789,27.44053,28.51827
265.7313,29.34717,30.4998
265.8837,29.60238,30.76502
266.0361,28.33106,29.44378
266.1885,29.52245,30.68195
266.3409,29.27343,30.42315
266.4933,29.7322,30.89995
266.6457,26.91286,27.96987
266.7981,28.94203,30.07875
266.9505,32.03974,33.29811
267.1029,35.57331,36.97047
267.2553,37.10082,38.55798
267.4077,37.86938,39.35672
267.5601,36.67752,38.11805
267.7125,34.89754,36.26817
267.8649,31.98503,33.24126
268.0173,33.21115,34.51553
268.1697,33.96849,35.30262
268.3221,36.63061,38.06929
268.4745,35.6438,37.04372
268.6269,31.07473,32.29521
268.7793,29.78668,30.95657
268.9317,26.21007,27.23948
269.0841,28.23519,29.34414
269.2365,26.21151,27.24098
269.3889,29.3098,30.46096
269.5413,32.36874,33.64004
269.6937,36.35463,37.78248
269.8461,36.036,37.45133
269.9985,34.51039,35.86581
270.1509,34.59225,35.95089
270.3033,35.86572,37.27436
270.4557,32.56002,33.83884
270.6081,31.52313,32.76122
270.7605,32.54312,33.82127
270.9129,33.82026,35.14857
271.0653,34.53525,35.89164
271.2177,30.71087,31.91705
271.3701,28.15965,29.26564
271.5225,24.91832,25.897
271.6749,26.76776,27.81908
271.8273,34.40328,35.75449
271.9797,35.42098,36.81216
272.1321,33.03753,34.33509
272.2845,28.7098,29.83739
272.4369,29.98148,31.15902
272.5893,32.05069,33.3095
272.7417,31.87852,33.13056
272.8941,30.09022,31.27203
273.0465,28.31025,29.42214
273.1989,26.7107,27.75978
273.3513,27.53933,28.62095
273.5037,32.62735,33.90881
273.6561,36.12664,37.54553
273.8085,37.84177,39.32803
273.9609,37.07915,38.53545
274.1133,39.4684,41.01855
274.2657,42.0173,43.66755
274.4181,42.27313,43.93343
274.5705,46.56499,48.39386
274.7229,46.55763,48.38621
274.8753,49.08879,51.01678
275.0277,46.28049,48.09818
275.1801,50.34769,52.32512
275.3325,47.05452,48.90261
275.4849,49.14732,51.07761
275.6373,47.37688,49.23763
275.7897,48.14563,50.03658
275.9421,44.33281,46.074
276.0945,44.05967,45.79014
276.2469,45.83284,47.63295
276.3993,43.47889,45.18655
276.5517,40.53417,42.12617
276.7041,39.26276,40.80482
276.8565,37.56454,39.03991
277.0089,37.47264,38.9444
277.1613,39.24958,40.79113
277.3137,41.20084,42.81903
277.4661,42.47356,44.14173
277.6185,39.93471,41.50316
277.7709,45.61065,47.40203
277.9233,44.08572,45.81721
278.0757,46.1478,47.96028
