#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,323.4909
DEPTH_WMSF,HSGR,HCGR,HFK,HTHO,HURA,HBHK
m,gAPI,gAPI,%,ppm,ppm,%
52.0664,14.38444,9.302873,0.288591,1.29199,0.5335667,-999.25
52.2188,13.4129,8.462917,0.2648338,1.161873,0.5116485,-999.25
52.3712,13.12564,7.843129,0.2561007,1.014359,0.5566032,-999.25
52.5236,13.45942,7.754992,0.2591524,0.9682437,0.6050098,-999.25
52.6760,12.77201,7.719237,0.2445892,1.042046,0.5524262,-999.25
52.8284,12.67065,8.297211,0.2482119,1.206079,0.4606611,-999.25
52.9808,13.37123,8.752448,0.2714182,1.216118,0.4564473,-999.25
53.1332,14.54967,9.31306,0.3066554,1.189494,0.5419929,-999.25
53.2856,14.32652,8.134702,0.2732796,1.007232,0.6612478,-999.25
53.4380,13.58917,7.35143,0.2442223,0.926312,0.647163,-999.25
53.5904,12.78703,6.08372,0.1993905,0.7824831,0.7321323,-999.25
53.7428,14.12524,8.040985,0.2402762,1.170418,0.6225017,-999.25
53.8952,14.98469,8.26709,0.2298063,1.304183,0.6706762,-999.25
54.0476,14.7427,8.159781,0.223296,1.307906,0.6551365,-999.25
54.2000,14.03705,8.125152,0.2030005,1.415631,0.6571404,-999.25
54.3524,13.94863,7.976162,0.192904,1.42699,0.6531634,-999.25
54.5048,15.43076,8.730835,0.2099262,1.569205,0.7580323,-999.25
54.6572,16.46395,8.807261,0.2242859,1.509629,0.8806946,-999.25
54.8096,17.21914,9.387662,0.2337801,1.640064,0.9191062,-999.25
54.9620,16.6219,9.691426,0.2365377,1.721276,0.7913674,-999.25
55.1144,16.2979,9.9693,0.2554662,1.699515,0.7050821,-999.25
55.2668,14.80148,9.410858,0.2407509,1.606687,0.5776433,-999.25
55.4192,14.79837,8.219803,0.2180078,1.358104,0.7151838,-999.25
55.5716,14.69799,8.622744,0.234699,1.389526,0.6828716,-999.25
55.7240,15.56223,9.508382,0.2522362,1.5707,0.7003742,-999.25
55.8764,15.9451,9.77138,0.2663722,1.572231,0.6666412,-999.25
56.0288,15.08095,9.271448,0.2684622,1.399765,0.6444911,-999.25
56.1812,13.54358,7.424028,0.2155511,1.117439,0.7314465,-999.25
56.3336,12.30435,6.394015,0.1933126,0.9175172,0.705733,-999.25
56.4860,13.51111,7.165588,0.2152803,1.036194,0.739117,-999.25
56.6384,14.87092,8.139669,0.2147158,1.351694,0.7675164,-999.25
56.7908,15.7465,8.666798,0.2248748,1.461163,0.8143326,-999.25
56.9432,15.19036,8.400579,0.2255776,1.371724,0.8114423,-999.25
57.0956,15.3969,8.739072,0.2304269,1.451821,0.79887,-999.25
57.2480,15.83593,8.967604,0.2353771,1.496085,0.8322731,-999.25
57.4004,16.45695,8.846144,0.253054,1.353664,0.9258239,-999.25
57.5528,17.19994,7.747276,0.2274829,1.151185,1.178475,-999.25
57.7052,17.68845,7.952023,0.221733,1.25047,1.221124,-999.25
57.8576,17.28063,9.295884,0.2570285,1.474537,0.9534989,-999.25
58.0100,16.91167,9.589504,0.2561929,1.573535,0.8873602,-999.25
58.1624,17.40749,9.397882,0.239603,1.609248,0.9531482,-999.25
58.3148,18.07685,9.418139,0.2822457,1.366082,1.012788,-999.25
58.4672,16.41837,8.35763,0.2521543,1.202362,0.9371064,-999.25
58.6196,15.13925,7.145895,0.2176741,1.015868,0.9230739,-999.25
58.7720,13.06756,6.445309,0.1980892,0.9059917,0.7754318,-999.25
58.9244,13.05769,6.409548,0.2126197,0.8094591,0.7815984,-999.25
59.0768,11.82492,5.759158,0.19381,0.7111324,0.6815422,-999.25
59.2292,12.55125,6.888191,0.2297485,0.862582,0.6108704,-999.25
59.3816,12.16777,6.69682,0.2395982,0.7435809,0.5733491,-999.25
59.5340,11.89064,5.786389,0.211732,0.614933,0.653697,-999.25
59.6864,13.00348,6.118773,0.2161276,0.6957273,0.736257,-999.25
59.8388,13.64619,7.037187,0.2473364,0.8073645,0.7267497,-999.25
59.9912,15.40467,8.303699,0.2683854,1.090049,0.7982518,-999.25
60.1436,14.98294,8.06554,0.2665012,1.024751,0.7946546,-999.25
60.2960,14.7177,8.444751,0.2757261,1.09228,0.7184927,-999.25
60.4484,14.26591,7.497503,0.2352329,1.025758,0.8172323,-999.25
60.6008,14.41074,7.442223,0.2051215,1.184333,0.8171008,-999.25
60.7532,15.51815,7.954027,0.2050105,1.349016,0.8921659,-999.25
60.9056,15.07888,8.20943,0.1864291,1.539662,0.8106378,-999.25
61.0580,14.14449,7.799924,0.1576325,1.577008,0.7399194,-999.25
61.2104,13.67816,7.991725,0.1540503,1.659453,0.6453765,-999.25
61.3628,14.14542,7.934479,0.1513464,1.656891,0.708568,-999.25
61.5152,14.32622,7.488703,0.1470309,1.539256,0.7975537,-999.25
61.6676,14.18095,7.523555,0.1617021,1.464473,0.7581421,-999.25
61.8200,13.76264,7.45441,0.1538568,1.488217,0.7167767,-999.25
61.9724,14.66068,7.896862,0.1670355,1.552818,0.7567462,-999.25
62.1248,14.39069,8.098422,0.2047093,1.39684,0.6275656,-0.4160
62.2772,15.13612,8.214388,0.2178228,1.357212,0.7362328,-0.4160
62.4296,14.68869,8.416387,0.22052,1.406133,0.6752149,-0.4160
62.5820,14.75881,8.111078,0.2527081,1.119811,0.6938419,-0.4160
62.7344,15.16752,8.257878,0.2850228,0.9776287,0.7144783,-0.4160
62.8868,14.95436,7.655217,0.290502,0.7523835,0.7965809,-0.4160
63.0392,14.33543,7.513547,0.3005718,0.6480483,0.7504752,-0.4160
63.1916,13.6152,7.004956,0.2822203,0.5925077,0.7149143,-0.4160
63.3440,13.44853,6.36936,0.2609552,0.5133608,0.7501931,-0.4160
63.4964,14.642,6.615676,0.2748587,0.5108755,0.8514504,-0.4160
63.6488,14.59519,6.468994,0.2727475,0.4762338,0.8862256,-0.4160
63.8012,14.79835,6.776021,0.2558262,0.6736579,0.9130595,-0.4160
63.9536,13.74849,6.916874,0.266395,0.6569295,0.7453401,-0.4160
64.1060,14.86148,7.203263,0.3005077,0.5489932,0.8411909,-0.4160
64.2584,15.17238,7.42901,0.2926404,0.6673908,0.8448412,-0.4160
64.4108,16.39604,7.620185,0.2978657,0.6980759,0.9738799,-0.4160
64.5632,16.46847,8.283904,0.2987989,0.905275,0.8758113,-0.4160
64.7156,17.39119,8.99888,0.334226,0.9269962,0.8800386,-0.4160
64.8680,17.98889,9.719644,0.3452945,1.09318,0.8678938,-0.4160
65.0204,17.70941,9.837149,0.3463499,1.124665,0.8349221,-0.4160
65.1728,17.28273,9.607556,0.3259272,1.170662,0.8530341,-0.4160
65.3252,19.16187,10.8604,0.3717228,1.304063,0.971664,-0.4160
65.4776,20.67559,11.34747,0.4000813,1.294158,1.134238,-0.4160
65.6300,23.26153,12.29172,0.4061613,1.561128,1.344171,-0.4160
65.7824,24.24623,13.2933,0.3901115,1.975969,1.363993,-0.4160
65.9348,25.25034,12.98674,0.3768173,1.955536,1.504631,-0.4160
66.0872,25.69842,14.71563,0.404628,2.346696,1.343065,-0.4160
66.2396,27.10493,15.85711,0.4261374,2.586551,1.367194,-0.4160
66.3920,29.16297,17.11327,0.4430579,2.890042,1.486145,-0.4160
66.5444,32.02014,17.76351,0.4594574,3.002392,1.789579,-0.4160
66.6968,30.85554,17.68743,0.4677567,2.92945,1.682282,-0.4160
66.8492,30.0292,17.46424,0.4895213,2.730561,1.559376,-0.4160
67.0016,28.25585,15.74662,0.4384079,2.479355,1.560602,-0.4160
67.1540,30.28242,17.27069,0.4909379,2.66018,1.598065,-0.4160
67.3064,29.74281,17.58334,0.5018294,2.696663,1.526301,-0.4160
67.4588,29.35756,16.36345,0.5032111,2.29772,1.630141,-0.4160
67.6112,27.99985,17.67977,0.5466588,2.465203,1.386211,-0.4160
67.7636,27.30704,16.14732,0.4823941,2.350372,1.505961,-0.4160
67.9160,26.29601,15.03216,0.468982,2.071601,1.580667,-0.4160
68.0684,24.5865,14.6676,0.4529763,2.048501,1.389712,-0.4160
68.2208,25.78208,15.72806,0.505286,2.082102,1.403389,-0.4160
68.3732,26.80773,15.81292,0.4992582,2.14456,1.520811,-0.4160
68.5256,28.34438,16.81805,0.5357945,2.252736,1.602512,-0.4160
68.6780,28.151,17.09872,0.5552741,2.228651,1.468429,-0.4160
68.8304,28.78778,17.761,0.600292,2.17738,1.471606,-0.4160
68.9828,29.56413,17.0932,0.6163841,1.869148,1.635976,-0.4160
69.1352,30.17902,17.7113,0.649503,1.873349,1.590452,-0.4160
69.2876,29.7309,16.03247,0.5739161,1.777882,1.658338,-0.4160
69.4400,29.93204,15.46972,0.5933364,1.483878,1.733381,-0.4160
69.5924,30.13808,14.94116,0.600995,1.269634,1.784014,-0.4160
69.7448,30.6109,14.88371,0.5991966,1.261741,1.841949,-0.4160
69.8972,30.5645,15.77151,0.6150726,1.453285,1.700364,-0.4160
70.0496,30.15875,16.21785,0.6306052,1.505368,1.60493,-0.4160
70.2020,28.13101,15.07305,0.5796042,1.437077,1.513479,-0.4160
70.3544,27.31073,14.74398,0.5551901,1.474569,1.520423,-0.4160
70.5068,26.90207,14.29445,0.5246088,1.509525,1.501816,-0.4160
70.6592,28.76629,16.35767,0.6091158,1.675947,1.466624,-0.4160
70.8116,29.60353,17.42819,0.6137171,1.992078,1.467944,-0.4160
70.9640,28.40339,18.22905,0.6638734,1.95506,1.238494,-0.4160
71.1164,28.76011,19.02431,0.6963634,2.019676,1.180588,-0.4160
71.2688,29.22625,20.66017,0.7044689,2.496422,1.023119,-0.4160
71.4212,30.87191,22.15958,0.7608404,2.646877,1.048684,-0.4160
71.5736,30.44481,20.83176,0.7192147,2.465056,1.185386,-0.4160
71.7260,29.25263,19.46437,0.6788485,2.263202,1.187995,-0.4160
71.8784,29.82396,19.98752,0.6958766,2.331153,1.232867,-0.4160
72.0308,30.18689,20.49445,0.7128959,2.393909,1.105613,-0.4160
72.1832,30.53907,20.14331,0.7101592,2.297416,1.153155,-0.4160
72.3356,29.61038,19.45061,0.650866,2.422579,1.164244,-0.4160
72.4880,28.83704,18.54324,0.6505201,2.133792,1.131698,-0.4160
72.6404,28.22947,16.88371,0.6064032,1.86029,1.277777,-0.4160
72.7928,28.21089,17.56953,0.6213635,1.992471,1.199063,-0.4160
72.9452,28.76001,17.94563,0.6332947,2.043131,1.215277,-0.4160
73.0976,28.77733,17.36254,0.6201565,1.933141,1.284702,-0.4160
73.2500,27.35892,16.97453,0.6093974,1.871786,1.200405,-0.4160
73.4024,26.03252,16.04273,0.576622,1.765065,1.159532,-0.4160
73.5548,26.49228,16.17302,0.5714484,1.837122,1.184248,-0.4160
73.7072,27.77447,17.36676,0.5960879,2.075448,1.255865,-0.4160
73.8596,29.22376,20.02317,0.6726887,2.478215,1.11345,-0.4160
74.0120,28.86603,21.2784,0.6860387,2.802291,0.865144,-0.4160
74.1644,28.87547,21.68158,0.6657592,3.050267,0.8419159,-0.4160
74.3168,30.67649,23.71059,0.7509081,3.201959,0.8405394,-0.4160
74.4692,29.58631,22.18965,0.7173112,2.911289,0.9262533,-0.4160
74.6216,27.57205,20.14086,0.7150629,2.267954,0.9455387,-0.4160
74.7740,23.79901,17.2383,0.610679,1.948953,0.8806525,-0.4160
74.9264,24.45662,18.56806,0.6173459,2.336091,0.7535287,-0.4160
75.0788,25.9388,20.02602,0.6652505,2.522864,0.8173591,-0.4160
75.2312,27.17566,20.87731,0.6757963,2.733879,0.8562434,-0.4160
75.3836,27.03267,20.1914,0.6690105,2.55378,0.8879666,-0.4160
75.5360,27.34588,19.31238,0.6389948,2.44783,1.061169,-0.4160
75.6884,26.79111,17.72168,0.6245978,2.022415,1.199802,-0.4160
75.8408,25.14831,17.47221,0.6120701,2.015758,1.050061,-0.4160
75.9932,25.17312,18.1978,0.5948001,2.34945,0.9767596,-0.4160
76.1456,25.48518,18.97653,0.6223252,2.43788,0.882211,-0.4160
76.2980,26.83378,19.13795,0.5772505,2.753473,1.049101,-0.4160
76.4504,27.38499,18.60383,0.5872217,2.523953,1.155634,-0.4160
76.6028,27.94957,17.94735,0.5928463,2.28062,1.316199,-0.4160
76.7552,28.13385,18.04054,0.6072921,2.225912,1.292926,-0.4160
76.9076,27.60022,18.17316,0.6384755,2.085897,1.197884,-0.4160
77.0600,27.245,18.75035,0.6356342,2.287516,1.047103,-0.4160
77.2124,26.15381,17.83104,0.6000098,2.201491,1.029136,-0.4160
77.3648,26.05346,18.60494,0.5762337,2.588619,0.922326,-0.4160
77.5172,24.95112,16.69193,0.5459962,2.152615,1.055328,-0.4160
77.6696,24.71746,15.35512,0.5194626,1.879503,1.172953,-0.4160
77.8220,22.57957,13.21833,0.440027,1.65977,1.152769,-0.4160
77.9744,21.46161,13.46299,0.4651196,1.591289,0.9734995,-0.4160
78.1268,22.9893,15.77117,0.5166922,2.029035,0.863526,-0.4160
78.2792,25.14528,17.45429,0.5721747,2.243561,0.8984596,-0.4160
78.4316,27.08269,17.8885,0.5892868,2.282511,1.049901,-0.4160
78.5840,26.13515,17.29214,0.5701383,2.203528,0.9929203,-0.4160
78.7364,26.42299,16.89941,0.5861086,1.984151,1.109498,-0.4160
78.8888,26.96531,17.71065,0.6269137,2.005205,1.079968,-0.4160
79.0412,29.44669,18.61389,0.7077557,1.821361,1.303728,-0.4160
79.1936,29.08062,19.51217,0.7390128,1.92626,1.095176,-0.4160
79.3460,29.10048,18.30926,0.7086532,1.718515,1.271459,-0.4160
79.4984,26.62378,17.24638,0.6517037,1.711309,1.130445,-0.4160
79.6508,24.99542,15.567,0.5853792,1.561406,1.096809,-0.4160
79.8032,23.58072,15.47081,0.5958536,1.46926,0.9337409,-0.4160
79.9556,24.20736,17.26672,0.6660995,1.633605,0.8034678,-0.4160
80.1080,25.42614,18.9559,0.72237,1.845474,0.7701375,-0.4160
80.2604,25.96776,18.96286,0.7246298,1.834434,0.8183776,-0.4160
80.4128,25.89097,18.67531,0.7084041,1.8373,0.8543473,-0.4160
80.5652,25.62901,17.98705,0.664035,1.876511,0.9591184,-0.4160
80.7176,26.03421,18.68197,0.6645985,2.095968,0.8859164,-0.4160
80.8700,25.82966,17.88325,0.6001253,2.217406,0.9325215,-0.4160
81.0224,26.28893,19.90888,0.6495211,2.577307,0.6726399,-0.4160
81.1748,25.46348,19.25009,0.6401127,2.421304,0.6704083,-0.4160
81.3272,25.48939,19.6509,0.6663834,2.395959,0.6412742,-0.4160
81.4796,24.40092,17.09688,0.5687526,2.149085,0.845315,-0.4160
81.6320,24.30499,15.51228,0.5150616,1.955595,1.045581,-0.4160
81.7844,23.94276,14.96023,0.4875138,1.939978,1.07165,-0.4160
81.9368,23.97749,14.8093,0.4835026,1.915117,1.143886,-0.4160
82.0892,24.67777,15.58935,0.5163937,1.972521,1.163825,-0.4160
82.2416,24.66675,17.27786,0.5643882,2.232559,0.9651743,-0.4160
82.3940,25.92646,17.12138,0.5882902,2.042433,1.098294,-0.4160
82.5464,25.99413,17.17558,0.6039082,1.968409,1.135856,-0.4160
82.6988,26.34494,17.59083,0.6383289,1.899989,1.143538,-0.4160
82.8512,25.69154,16.98488,0.6015301,1.921276,1.146492,-0.4160
83.0036,26.86295,18.38833,0.6248968,2.234211,1.144168,-0.4160
83.1560,29.00054,21.48476,0.7044818,2.760555,1.009056,-0.4160
83.3084,29.81182,22.17926,0.7216559,2.882542,1.003851,-0.4160
83.4608,29.13929,22.22953,0.7328926,2.832868,0.8896981,-0.4160
83.6132,28.45897,22.2374,0.7330945,2.834203,0.8381569,-0.4160
83.7656,28.44574,23.90815,0.7143055,3.479662,0.6178896,-0.4160
83.9180,29.08265,23.09103,0.6883305,3.369939,0.6908853,-0.4160
84.0704,29.42504,24.03892,0.701203,3.59829,0.648333,-0.4160
84.2228,30.85846,25.36838,0.7436851,3.775637,0.6698472,-0.4160
84.3752,30.19732,23.78178,0.6893017,3.585572,0.7947255,-0.4160
84.5276,30.32866,23.50077,0.6931044,3.473212,0.8631345,-0.4160
84.6800,29.00341,21.69197,0.6396644,3.206461,0.9045834,-0.4160
84.8324,28.79327,21.05299,0.6031719,3.215302,1.017376,-0.4160
84.9848,27.90746,20.8134,0.5914404,3.207164,0.9529485,-0.4160
85.1372,26.72688,19.92802,0.5512607,3.158628,0.9556214,-0.4160
85.2896,27.33228,19.75997,0.5601174,3.05294,1.017567,-0.4160
85.4420,27.13806,18.19645,0.5692715,2.498239,1.186764,-0.4160
85.5944,26.93113,17.13366,0.5507523,2.266111,1.403604,-0.4160
85.7468,26.43497,15.99703,0.5381084,1.975928,1.509077,-0.4160
85.8992,26.55183,15.03365,0.5015395,1.881273,1.607126,-0.4160
86.0516,27.29219,15.96755,0.5116076,2.121578,1.616377,-0.4160
86.2040,27.88149,17.49598,0.5259107,2.5276,1.442302,-0.4160
86.3564,28.02229,16.81651,0.5200008,2.344443,1.538686,-0.4160
86.5088,28.59352,16.09848,0.547161,1.955334,1.667157,-0.4160
86.6612,27.93708,15.59021,0.5571013,1.734307,1.61044,-0.4160
86.8136,27.49063,15.04238,0.5486905,1.608045,1.667961,-0.4160
86.9660,27.22496,16.57738,0.5721166,1.962757,1.405229,-0.4160
87.1184,28.0437,17.21578,0.5530927,2.278698,1.426342,-0.4160
87.2708,27.06996,18.29198,0.5498856,2.642364,1.092743,-0.4160
87.4232,26.76059,17.98176,0.5199958,2.717957,1.103358,-0.4160
87.5756,26.111,18.03591,0.5314521,2.668245,1.03718,-0.4160
87.7280,26.47646,17.32333,0.5160556,2.530054,1.144398,-0.4160
87.8804,26.70429,17.39692,0.5350685,2.442385,1.185796,-0.4160
88.0328,27.09983,18.87232,0.5677662,2.723786,1.059384,-0.4160
88.1852,26.35468,18.83816,0.5537776,2.794774,0.9943756,-0.4160
88.3376,26.05508,19.39592,0.5684909,2.887388,0.9397969,-0.4160
88.4900,25.99821,18.71494,0.5598114,2.719963,0.9512218,-0.4160
88.6424,27.36519,18.98185,0.5612912,2.796888,1.14009,-0.4160
88.7948,30.04861,20.37236,0.6274955,2.854943,1.301291,-0.4160
88.9472,29.19155,18.56951,0.6061416,2.402189,1.403995,-0.4160
89.0996,30.09256,19.62792,0.658831,2.432941,1.319746,-0.4160
89.2520,29.75798,19.75321,0.6667469,2.426778,1.302165,-0.4160
89.4044,27.76265,19.19447,0.6694517,2.231895,1.161295,-0.4160
89.5568,26.44724,18.45049,0.6558983,2.072818,1.070194,-0.4160
89.7092,24.22727,16.77996,0.5937845,1.90106,0.9944322,-0.4160
89.8616,26.7239,18.01313,0.6195189,2.145583,1.122729,-0.4160
90.0140,27.21406,17.84265,0.587043,2.281091,1.132419,-0.4160
90.1664,28.07194,20.4092,0.6228001,2.894168,0.9293181,-0.4160
90.3188,26.8663,19.32068,0.5833051,2.776483,0.9488383,-0.4160
90.4712,26.86303,19.66643,0.5943303,2.822736,0.8712791,-0.4160
90.6236,26.55094,19.88825,0.5989495,2.866751,0.8231943,-0.4160
90.7760,27.32116,20.99001,0.6236722,3.075034,0.8269103,-0.4160
90.9284,27.6959,22.4279,0.6540335,3.358098,0.6703863,-0.4160
91.0808,27.34282,21.66146,0.6269106,3.271285,0.6468315,-0.4160
91.2332,27.12062,20.3242,0.5852954,3.086375,0.8276604,-0.4160
91.3856,26.27169,18.82843,0.5581394,2.766089,0.8860407,-0.4160
91.5380,26.12124,19.72718,0.6055747,2.776408,0.7765021,-0.4160
91.6904,27.183,20.09563,0.6666052,2.537166,0.8372988,-0.4160
91.8428,27.83328,19.43574,0.6764169,2.268334,1.027516,-0.4160
91.9952,27.27337,18.74097,0.6682848,2.093345,0.9752987,-0.4160
92.1476,26.40165,17.9668,0.662324,1.880162,1.035364,-0.4160
92.3000,25.4644,17.07304,0.6494728,1.669031,1.047277,-0.4160
92.4524,27.11407,17.79876,0.6625519,1.825034,1.163378,-0.4160
92.6048,27.07216,17.03407,0.6528627,1.636674,1.23023,-0.4160
92.7572,28.49758,18.31656,0.6926571,1.814702,1.293085,-0.4160
92.9096,27.98921,19.80204,0.6816447,2.355113,1.050717,-0.4160
93.0620,28.37429,20.82361,0.6800168,2.691993,1.018687,-0.4160
93.2144,27.91743,20.11249,0.6368852,2.716619,1.032505,-0.4160
93.3668,28.84242,20.92687,0.6216853,3.066573,1.104598,-0.4160
93.5192,28.16256,20.6082,0.6037993,3.069177,0.9819449,-0.4160
93.6716,27.59449,20.18402,0.5800695,3.072178,0.9409143,-0.4160
93.8240,25.87959,18.49566,0.5231045,2.86462,0.9259663,-0.4160
93.9764,26.48823,18.55503,0.5329303,2.826127,0.9644971,-0.4160
94.1288,26.6172,18.79149,0.5378618,2.873066,0.9151133,-0.4160
94.2812,28.69355,19.8669,0.5630441,3.070286,1.051582,-0.4160
94.4336,28.49537,20.6223,0.5800319,3.212906,0.9035195,-0.4160
94.5860,28.84993,20.15867,0.613422,2.86895,0.9627522,-0.4160
94.7384,27.64184,18.55105,0.5979918,2.444123,1.006891,-0.4160
94.8908,29.00128,18.82429,0.6486742,2.234928,1.118448,-0.4160
95.0432,29.08483,19.96007,0.6284509,2.71723,1.009919,-0.4160
95.1956,27.92232,19.18019,0.6343374,2.432789,0.9832058,-0.4160
95.3480,28.26568,19.15676,0.6268089,2.4693,1.085883,-0.4160
95.5004,28.19066,19.92473,0.6548194,2.55145,0.9635575,-0.4160
95.6528,29.0419,21.70984,0.664143,3.068966,0.857664,-0.4160
95.8052,29.05272,21.28385,0.6868678,2.799381,0.9480141,-0.4160
95.9576,29.64838,21.57306,0.6636952,3.027651,0.9962737,-0.4160
96.1100,30.50792,21.44666,0.6651967,2.978333,1.163455,-0.4160
96.2624,28.48476,20.02913,0.6337684,2.708096,1.111204,-0.4160
96.4148,28.1259,20.86435,0.6755064,2.731406,0.9057854,-0.4160
96.5672,28.71046,21.29636,0.6772972,2.859373,0.9564052,-0.4160
96.7196,28.6705,20.71944,0.7078176,2.495895,1.00987,-0.4160
96.8720,28.20806,20.00554,0.6512492,2.598309,1.00743,-0.4160
97.0244,27.04451,17.96132,0.5943149,2.276581,1.154149,-0.4160
97.1768,27.88261,17.98272,0.6142515,2.166677,1.277349,-0.4160
97.3292,27.82432,17.02719,0.5975534,1.958157,1.341477,-0.4160
97.4816,26.56532,16.09512,0.5525472,1.922976,1.280508,-0.4160
97.6340,26.8672,16.33515,0.5946833,1.753242,1.254802,-0.4160
97.7864,26.62796,16.51987,0.6091251,1.727906,1.170031,-0.4160
97.9388,26.94293,15.73393,0.5772856,1.66242,1.297385,-0.4160
98.0912,26.59636,15.65667,0.5685485,1.688798,1.322598,-0.4160
98.2436,26.50752,16.63226,0.5909954,1.86999,1.171741,-0.4160
98.3960,27.08249,16.85669,0.606396,1.851697,1.237318,-0.4160
98.5484,27.85587,18.62915,0.6789691,1.994817,1.128959,-0.4160
98.7008,27.70829,19.88015,0.7402237,2.037116,0.8708893,-0.4160
98.8532,27.35234,19.14935,0.6780031,2.167212,0.9440641,-0.4160
99.0056,26.91435,18.30319,0.6682996,1.952873,1.053096,-0.4160
99.1580,27.10611,19.89832,0.7115465,2.210804,0.8381558,-0.4160
99.3104,28.10472,21.02582,0.7575106,2.303026,0.8555192,-0.4160
99.4628,26.76736,19.37818,0.6691125,2.292536,0.8795237,-0.4160
99.6152,27.17332,20.39491,0.6865904,2.516036,0.7604528,-0.4160
99.7676,26.11941,19.83813,0.6538914,2.529072,0.6723335,-0.4160
99.9200,27.31509,20.13132,0.6811596,2.463446,0.7474211,-0.4160
100.0724,26.9318,19.75558,0.6725795,2.39327,0.6742043,-0.4160
100.2248,28.56803,19.96825,0.6628889,2.518165,0.8901886,-0.4160
100.3772,27.97334,20.66133,0.6785106,2.648795,0.7416987,-0.4160
100.5296,28.88317,21.03918,0.7026442,2.628589,0.7396135,-0.4160
100.6820,25.81092,19.23941,0.6467397,2.379113,0.5916641,-0.4160
100.8344,25.78559,18.80206,0.6439174,2.255515,0.666024,-0.4160
100.9868,25.25882,17.24991,0.5925922,2.058587,0.7830473,-0.4160
101.1392,28.68345,20.00855,0.7180343,2.208219,0.8974006,-0.4160
101.2916,30.75657,21.52418,0.8024665,2.199632,0.9974782,-0.4160
101.4440,32.08554,21.3844,0.8206838,2.048163,1.206555,-0.4160
101.5964,31.9194,22.76742,0.834242,2.411921,1.097183,-0.4160
101.7488,29.67007,20.54989,0.7519675,2.183026,1.143018,-0.4160
101.9012,28.62993,19.6688,0.7514571,1.903666,1.082059,-0.4160
102.0536,28.27767,19.12133,0.6941505,2.063761,1.112704,-0.4160
102.2060,29.07389,20.39404,0.753476,2.124279,1.048893,-0.4160
102.3584,29.23747,21.28663,0.7939535,2.173341,0.9580857,-0.4160
102.5109,29.32812,22.11698,0.7717592,2.569346,0.8947015,-0.4160
102.6633,29.91257,23.01242,0.8090315,2.638102,0.8063404,-0.4160
102.8157,30.51636,23.9132,0.8212724,2.855112,0.7244146,-0.4160
102.9681,28.86032,23.00513,0.776216,2.827867,0.5977959,-0.4160
103.1205,28.26778,23.12313,0.7552594,2.988346,0.49604,-0.4160
103.2729,27.67512,20.41099,0.7000058,2.442715,0.7449369,-0.4160
103.4253,27.7793,20.60018,0.6915668,2.552764,0.749769,-0.4160
103.5777,27.07005,20.87298,0.6890576,2.654861,0.6018085,-0.4160
103.7301,26.81549,20.8021,0.7566296,2.236522,0.5824683,-0.4160
103.8825,28.4121,21.59184,0.7865903,2.314188,0.6741809,-0.4160
104.0349,30.225,22.9539,0.7742524,2.822873,0.7136693,-0.4160
104.1873,30.9811,22.56921,0.8256015,2.398993,0.8104421,-0.4160
104.3397,33.04581,24.02989,0.8666015,2.627006,0.9063469,-0.4160
104.4921,32.06729,21.50614,0.7786472,2.333185,1.147266,-0.4160
104.6445,31.2385,20.39553,0.7309033,2.25679,1.197573,-0.4160
104.7969,28.24051,17.79634,0.6481619,1.908301,1.215653,-0.4160
104.9493,27.235,17.90211,0.6457312,1.956451,1.11803,-0.4160
105.1017,25.91279,16.53937,0.6253704,1.638898,1.119026,-0.4160
105.2541,25.49517,15.7052,0.6191967,1.407741,1.207965,-0.4160
105.4065,27.12699,16.38999,0.59862,1.74767,1.352868,-0.4160
105.5589,29.25471,18.52285,0.705193,1.807266,1.391058,-0.4160
105.7113,32.05052,19.28952,0.76114,1.725445,1.651177,-0.4160
105.8637,34.35496,19.89387,0.8116354,1.623508,1.893128,-0.4160
106.0161,38.03633,22.94671,0.9396622,1.852351,1.929446,-0.4160
106.1685,37.15741,23.54235,0.9274803,2.114547,1.717091,-0.4160
106.3209,35.97506,22.75018,0.8863023,2.101773,1.705392,-0.4160
106.4733,32.52611,20.70679,0.8196269,1.83729,1.489323,-0.4160
106.6257,33.6526,22.89158,0.8680263,2.254035,1.272136,-0.4160
106.7781,32.85191,23.04039,0.8840038,2.208202,1.110511,-0.4160
106.9305,32.11916,22.2652,0.8226613,2.318911,1.17226,-0.4160
107.0829,31.4297,21.18525,0.789871,2.16477,1.268024,-0.4160
107.2353,30.87607,21.41054,0.7302774,2.585886,1.150059,-0.4160
107.3877,32.06821,23.41049,0.8385153,2.593093,1.03688,-0.4160
107.5401,31.78862,23.58289,0.8291241,2.703293,0.9577648,-0.4160
107.6925,32.42931,23.99323,0.8303986,2.827353,1.031862,-0.4160
107.8449,33.31319,24.95548,0.8747455,2.876093,1.004498,-0.4160
107.9973,35.04379,26.76798,0.923212,3.173226,0.9587708,-0.4160
108.1497,36.97555,27.71188,0.9655531,3.227811,1.037019,-0.4160
108.3021,35.51387,26.24036,0.9176328,3.036872,1.093032,-0.4160
108.4545,35.07495,25.62106,0.8830143,3.041103,1.195523,-0.4160
108.6069,34.49206,25.7432,0.8998152,2.981909,1.053993,-0.4160
108.7593,35.15804,26.74598,0.935256,3.095756,0.9418231,-0.4160
