#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.0223
#BOTTOM:,748.8494
DEPTH_LSF,RHON
m,g/cm3
209.9628,1.754812
210.1152,1.731489
210.2676,1.7224
210.4200,1.724485
210.5724,1.731698
210.7248,1.711038
210.8772,1.722126
211.0296,1.738058
211.1820,1.770604
211.3344,1.80374
211.4868,1.829086
211.6392,1.836363
211.7916,1.855723
211.9440,1.838802
212.0964,1.829201
212.2488,1.821746
212.4012,1.823546
212.5536,1.816269
212.7060,1.833172
212.8584,1.848098
213.0108,1.845297
213.1632,1.825681
213.3156,1.829652
213.4680,1.820826
213.6204,1.814803
213.7728,1.814453
213.9252,1.813588
214.0776,1.816727
214.2300,1.82291
214.3824,1.811671
214.5348,1.809075
214.6872,1.806911
214.8396,1.798471
214.9920,1.783323
215.1444,1.793238
215.2968,1.798116
215.4492,1.806684
215.6016,1.818761
215.7540,1.817978
215.9064,1.81404
216.0588,1.797182
216.2112,1.799424
216.3636,1.798252
216.5160,1.809424
216.6684,1.796186
216.8208,1.80214
216.9732,1.801798
217.1256,1.80707
217.2780,1.774926
217.4304,1.759192
217.5828,1.755845
217.7352,1.739305
217.8876,1.734333
218.0400,1.740034
218.1924,1.747764
218.3448,1.763052
218.4972,1.791086
218.6496,1.807156
218.8020,1.822968
218.9544,1.836957
219.1068,1.83888
219.2592,1.816796
219.4116,1.764611
219.5640,1.695422
219.7164,1.637298
219.8688,1.584831
220.0212,1.564674
220.1736,1.574597
220.3260,1.618754
220.4784,1.651779
220.6308,1.706402
220.7832,1.757991
220.9356,1.778997
221.0880,1.819662
221.2404,1.825696
221.3928,1.812329
221.5452,1.812009
221.6976,1.831771
221.8500,1.837557
222.0024,1.845828
222.1548,1.844105
222.3072,1.821974
222.4596,1.820501
222.6120,1.840535
222.7644,1.830163
222.9168,1.81536
223.0692,1.788164
223.2216,1.794549
223.3740,1.798227
223.5264,1.807878
223.6788,1.798522
223.8312,1.783157
223.9836,1.77179
224.1360,1.759629
224.2884,1.734566
224.4408,1.746999
224.5932,1.755898
224.7456,1.759891
224.8980,1.765419
225.0504,1.764491
225.2028,1.704314
225.3552,1.68849
225.5076,1.611418
225.6600,1.522299
225.8124,1.45832
225.9648,1.442888
226.1172,1.420934
226.2696,1.422656
226.4220,1.47925
226.5744,1.517962
226.7268,1.558736
226.8792,1.594781
227.0316,1.596613
227.1840,1.586749
227.3364,1.548607
227.4888,1.472666
227.6412,1.398196
227.7936,1.354042
227.9460,1.275228
228.0984,1.279026
228.2508,1.308115
228.4032,1.338082
228.5556,1.373225
228.7080,1.437169
228.8604,1.435737
229.0128,1.428693
229.1652,1.394747
229.3176,1.375424
229.4700,1.35805
229.6224,1.337906
229.7748,1.30066
229.9272,1.298847
230.0796,1.29128
230.2320,1.321262
230.3844,1.38556
230.5368,1.494158
230.6892,1.55603
230.8416,1.614092
230.9940,1.668388
231.1464,1.679737
231.2988,1.664692
231.4512,1.654913
231.6036,1.661167
231.7560,1.602609
231.9084,1.551521
232.0608,1.501876
232.2132,1.522937
232.3656,1.554439
232.5180,1.554892
232.6704,1.579032
232.8228,1.663191
232.9752,1.657099
233.1276,1.654961
233.2800,1.621994
233.4324,1.597919
233.5848,1.585109
233.7372,1.532935
233.8896,1.488075
234.0420,1.469324
234.1944,1.440191
234.3468,1.396974
234.4992,1.367017
234.6516,1.348258
234.8040,1.338995
234.9564,1.311826
235.1088,1.302288
235.2612,1.296192
235.4136,1.283517
235.5660,1.281833
235.7184,1.276997
235.8708,1.291125
236.0232,1.312515
236.1756,1.328165
236.3280,1.345137
236.4804,1.355762
236.6328,1.359187
236.7852,1.365397
236.9376,1.4181
237.0900,1.443528
237.2424,1.473723
237.3948,1.497982
237.5472,1.540683
237.6996,1.577049
237.8520,1.622621
238.0044,1.629193
238.1568,1.63475
238.3092,1.618603
238.4616,1.606185
238.6140,1.565502
238.7664,1.538009
238.9188,1.503213
239.0712,1.471035
239.2236,1.461114
239.3760,1.440625
239.5284,1.434354
239.6808,1.423803
239.8332,1.418383
239.9856,1.398301
240.1380,1.410997
240.2904,1.417453
240.4428,1.429752
240.5952,1.433456
240.7476,1.426399
240.9000,1.402749
241.0524,1.393735
241.2048,1.387041
241.3572,1.379083
241.5096,1.378975
241.6620,1.389575
241.8144,1.453797
241.9668,1.489112
242.1192,1.528052
242.2716,1.556059
242.4240,1.590806
242.5764,1.592197
242.7288,1.582951
242.8812,1.559834
243.0336,1.523857
243.1860,1.488937
243.3384,1.472071
243.4908,1.452889
243.6432,1.42563
243.7956,1.395165
243.9480,1.412434
244.1004,1.465396
244.2528,1.495604
244.4052,1.540597
244.5576,1.601994
244.7100,1.627214
244.8624,1.646908
245.0148,1.670417
245.1672,1.677395
245.3196,1.646618
245.4720,1.634547
245.6244,1.629922
245.7768,1.614553
245.9292,1.590318
246.0816,1.574138
246.2340,1.596919
246.3864,1.631494
246.5388,1.634825
246.6912,1.635345
246.8436,1.636021
246.9960,1.60057
247.1484,1.582067
247.3008,1.563682
247.4532,1.534373
247.6056,1.544135
247.7580,1.580774
247.9104,1.614546
248.0628,1.623087
248.2152,1.595414
248.3676,1.565452
248.5200,1.521798
248.6724,1.47313
248.8248,1.443963
248.9772,1.444296
249.1296,1.464113
249.2820,1.487227
249.4344,1.507994
249.5868,1.505864
249.7392,1.499525
249.8916,1.508803
250.0440,1.499057
250.1964,1.529143
250.3488,1.545033
250.5012,1.552269
250.6536,1.510463
250.8060,1.504561
250.9584,1.476183
251.1108,1.455478
251.2632,1.473705
251.4156,1.50474
251.5680,1.54896
251.7204,1.581951
251.8728,1.608515
252.0252,1.602091
252.1776,1.610002
252.3300,1.61945
252.4824,1.612946
252.6348,1.624523
252.7872,1.632365
252.9396,1.681587
253.0920,1.703115
253.2444,1.711326
253.3968,1.714645
253.5492,1.73146
253.7016,1.717091
253.8540,1.728423
254.0064,1.728143
254.1588,1.760458
254.3112,1.736798
254.4636,1.721589
254.6160,1.710644
254.7684,1.665349
254.9208,1.608358
255.0732,1.600638
255.2256,1.607727
255.3780,1.629966
255.5304,1.672497
255.6828,1.702771
255.8352,1.748741
255.9876,1.768891
256.1400,1.778371
256.2924,1.785772
256.4448,1.78721
256.5972,1.778184
256.7496,1.789449
256.9020,1.777164
257.0544,1.783548
257.2068,1.781272
257.3592,1.813472
257.5116,1.815266
257.6640,1.824375
257.8164,1.826635
257.9688,1.831043
258.1212,1.823747
258.2736,1.809458
258.4260,1.796745
258.5784,1.811768
258.7308,1.798815
258.8832,1.768617
259.0356,1.760737
259.1880,1.741166
259.3404,1.727564
259.4928,1.73605
259.6452,1.736429
259.7976,1.742959
259.9500,1.772582
260.1024,1.784073
260.2548,1.787114
260.4072,1.774252
260.5596,1.763923
260.7120,1.757749
260.8644,1.76248
261.0168,1.777146
261.1692,1.774625
261.3216,1.771971
261.4740,1.775355
261.6264,1.760595
261.7788,1.748245
261.9312,1.744522
262.0836,1.723031
262.2360,1.70094
262.3884,1.698416
262.5408,1.692316
262.6932,1.694448
262.8456,1.689243
262.9980,1.707793
263.1504,1.725786
263.3028,1.744049
263.4552,1.766671
263.6076,1.755672
263.7600,1.72849
263.9124,1.684262
264.0648,1.671543
264.2172,1.645919
264.3696,1.638853
264.5220,1.618656
264.6744,1.629748
264.8268,1.632186
264.9792,1.676432
265.1316,1.66519
265.2840,1.646451
265.4364,1.645457
265.5888,1.656082
265.7412,1.676225
265.8936,1.674706
266.0460,1.693869
266.1984,1.716445
266.3508,1.729259
266.5032,1.747393
266.6556,1.763481
266.8080,1.738328
266.9604,1.733326
267.1128,1.736876
267.2652,1.737723
267.4176,1.719432
267.5700,1.704732
267.7224,1.698836
267.8748,1.685215
268.0272,1.676508
268.1796,1.670316
268.3320,1.643423
268.4844,1.599752
268.6368,1.555621
268.7892,1.537346
268.9416,1.5233
269.0940,1.520822
269.2464,1.547793
269.3988,1.577292
269.5512,1.596392
269.7036,1.594135
269.8560,1.613425
270.0084,1.624906
270.1608,1.628339
270.3132,1.599182
270.4656,1.573603
270.6180,1.552661
270.7704,1.528874
270.9228,1.519014
271.0752,1.517305
271.2276,1.534906
271.3800,1.560626
271.5324,1.584817
271.6848,1.599948
271.8372,1.596416
271.9896,1.58346
272.1420,1.543036
272.2944,1.5436
272.4468,1.541958
272.5992,1.536597
272.7516,1.528995
272.9040,1.523514
273.0564,1.533257
273.2088,1.52313
273.3612,1.526547
273.5136,1.557772
273.6660,1.590945
273.8184,1.594389
273.9708,1.582785
274.1232,1.555171
274.2756,1.535742
274.4280,1.520374
274.5804,1.482546
274.7328,1.465005
274.8852,1.427437
275.0376,1.424179
275.1900,1.40833
275.3424,1.417784
275.4948,1.433668
275.6472,1.4779
275.7996,1.518247
275.9520,1.553502
276.1044,1.560852
276.2568,1.566902
276.4092,1.562468
276.5616,1.574168
276.7140,1.573162
276.8664,1.613246
277.0188,1.625634
277.1712,1.629238
277.3236,1.652367
277.4760,1.653085
277.6284,1.63927
277.7808,1.661215
277.9332,1.635958
278.0856,1.61493
278.2380,1.571435
278.3904,1.523095
278.5428,1.513225
278.6952,1.529948
278.8476,1.537651
279.0000,1.549097
279.1524,1.536117
279.3048,1.502199
279.4572,1.473459
279.6096,1.454488
279.7620,1.461976
279.9144,1.46206
280.0668,1.481544
280.2192,1.486993
280.3716,1.487474
280.5240,1.473719
280.6764,1.470437
280.8288,1.479381
280.9812,1.478599
281.1336,1.475388
281.2860,1.517335
281.4384,1.555796
281.5908,1.596685
281.7432,1.598472
281.8956,1.58262
282.0480,1.566605
282.2004,1.561342
282.3528,1.534712
282.5052,1.523206
282.6576,1.528701
282.8100,1.519223
282.9624,1.521394
283.1148,1.508902
283.2672,1.496254
283.4196,1.476798
283.5720,1.450938
283.7244,1.427126
283.8768,1.390972
284.0292,1.362072
284.1816,1.362446
284.3340,1.350791
284.4864,1.332738
284.6388,1.364229
284.7912,1.395536
284.9436,1.375763
285.0960,1.397389
285.2484,1.454273
285.4008,1.488241
285.5532,1.501501
285.7056,1.547961
285.8580,1.561139
286.0104,1.554315
286.1628,1.561612
286.3152,1.547925
286.4676,1.528295
286.6200,1.507965
286.7724,1.520088
286.9248,1.515278
287.0772,1.518941
287.2296,1.523445
287.3820,1.54571
287.5344,1.540352
287.6868,1.541842
287.8392,1.511494
287.9916,1.481328
288.1440,1.46075
288.2964,1.459082
288.4488,1.489209
288.6012,1.537871
288.7536,1.572075
288.9060,1.617895
289.0584,1.65301
289.2108,1.655092
289.3632,1.655741
289.5156,1.651456
289.6680,1.614977
289.8204,1.573994
289.9728,1.569228
290.1252,1.551248
290.2776,1.523434
290.4300,1.520179
290.5824,1.493493
290.7348,1.466294
290.8872,1.464181
291.0396,1.452227
291.1920,1.457967
291.3444,1.477064
291.4968,1.4698
291.6492,1.484592
291.8016,1.533449
291.9540,1.541958
292.1064,1.583569
292.2588,1.57344
292.4112,1.605371
292.5636,1.584203
292.7160,1.576738
292.8684,1.536624
293.0208,1.533649
293.1732,1.474933
293.3256,1.448616
293.4780,1.464761
293.6304,1.464658
293.7828,1.46419
293.9352,1.424662
294.0876,1.409426
294.2400,1.392083
294.3924,1.372738
294.5448,1.330423
294.6972,1.315297
294.8496,1.318637
295.0020,1.33884
295.1544,1.385591
295.3068,1.401021
295.4592,1.420732
295.6116,1.43888
295.7640,1.457778
295.9164,1.491691
296.0688,1.52661
296.2212,1.543687
296.3736,1.561742
296.5260,1.54694
296.6784,1.502946
296.8308,1.467896
296.9832,1.474648
297.1356,1.459351
297.2880,1.451175
297.4404,1.439661
297.5928,1.436055
297.7452,1.432899
297.8976,1.464562
298.0500,1.438168
298.2024,1.458582
298.3548,1.48268
298.5072,1.504837
298.6596,1.511369
298.8120,1.543313
298.9644,1.520747
299.1168,1.524383
299.2692,1.518636
299.4216,1.505858
299.5740,1.508837
299.7264,1.486379
299.8788,1.485457
300.0312,1.482134
300.1836,1.460708
300.3360,1.425844
300.4884,1.408809
300.6408,1.401781
300.7932,1.414657
300.9456,1.424254
301.0980,1.449098
301.2504,1.47668
301.4028,1.519336
301.5552,1.505276
301.7076,1.529896
301.8600,1.53984
302.0124,1.54681
302.1648,1.527316
302.3172,1.529154
302.4696,1.519833
302.6220,1.53846
302.7744,1.539852
302.9268,1.538043
303.0792,1.517393
303.2316,1.515313
303.3840,1.486783
303.5364,1.463995
303.6888,1.433917
303.8412,1.415255
303.9936,1.378631
304.1460,1.385599
304.2984,1.39915
304.4508,1.435636
304.6032,1.493224
304.7556,1.540282
304.9080,1.560828
305.0604,1.572131
305.2128,1.587489
305.3652,1.579744
305.5176,1.587716
305.6700,1.547708
305.8224,1.524966
305.9748,1.507443
306.1272,1.501667
306.2796,1.470956
306.4320,1.497002
306.5844,1.500619
306.7368,1.540613
306.8892,1.56851
307.0416,1.621467
307.1940,1.640329
307.3464,1.66215
307.4988,1.630626
307.6512,1.636814
307.8036,1.635597
307.9560,1.621522
308.1084,1.620375
308.2608,1.630847
308.4132,1.650536
308.5656,1.646451
308.7180,1.64704
308.8704,1.636809
309.0228,1.620507
309.1752,1.610318
309.3276,1.606671
309.4800,1.57314
309.6324,1.582627
309.7848,1.575717
309.9372,1.576744
310.0896,1.563782
310.2420,1.576723
310.3944,1.574818
310.5468,1.564707
310.6992,1.566357
310.8516,1.558744
311.0040,1.581477
311.1564,1.609574
311.3088,1.65286
311.4612,1.670408
311.6136,1.691349
311.7660,1.656763
311.9184,1.658396
312.0708,1.632174
312.2232,1.620762
312.3756,1.612475
312.5280,1.618528
312.6804,1.633106
312.8328,1.677801
312.9852,1.692541
313.1376,1.688012
313.2900,1.669173
313.4424,1.651013
313.5948,1.638302
313.7472,1.67336
313.8996,1.659772
314.0520,1.654912
314.2044,1.672419
314.3568,1.675114
314.5092,1.640008
314.6616,1.633329
314.8140,1.634604
314.9664,1.641342
315.1188,1.641194
315.2712,1.644796
315.4236,1.658867
315.5760,1.656662
315.7284,1.673371
315.8808,1.685942
316.0332,1.687461
316.1856,1.685975
316.3380,1.668419
316.4904,1.655255
316.6428,1.65246
316.7952,1.636797
316.9476,1.6288
317.1000,1.610475
317.2524,1.586616
317.4048,1.597349
317.5572,1.611488
317.7096,1.595515
317.8620,1.596758
318.0144,1.599843
318.1668,1.607491
318.3192,1.6118
318.4716,1.625657
318.6240,1.630622
318.7764,1.657614
318.9288,1.683303
319.0812,1.698914
319.2336,1.674758
319.3860,1.655322
319.5384,1.618389
319.6908,1.578082
319.8432,1.564746
319.9956,1.575287
320.1480,1.60178
320.3004,1.637629
320.4528,1.646224
320.6052,1.663925
320.7576,1.650263
320.9100,1.636632
321.0624,1.640416
321.2148,1.633647
321.3672,1.628044
321.5196,1.624807
321.6720,1.629993
321.8244,1.611534
321.9768,1.600838
322.1292,1.588441
322.2816,1.570163
322.4340,1.577027
322.5864,1.571294
322.7388,1.528104
322.8912,1.496356
323.0436,1.498066
323.1960,1.48723
323.3484,1.474537
323.5008,1.480703
323.6532,1.475771
323.8056,1.508174
323.9580,1.54368
324.1104,1.533189
324.2628,1.531542
324.4152,1.533448
324.5676,1.508451
324.7200,1.500949
324.8724,1.525148
325.0248,1.514477
325.1772,1.53973
325.3296,1.546409
325.4820,1.55542
325.6344,1.546919
325.7868,1.558133
325.9392,1.551776
326.0916,1.552283
326.2440,1.548208
326.3964,1.566086
326.5488,1.561006
326.7012,1.573289
326.8536,1.574908
327.0060,1.563247
327.1584,1.544001
327.3108,1.549865
327.4632,1.54711
327.6156,1.518374
327.7680,1.534945
327.9204,1.522708
328.0728,1.552558
328.2252,1.593702
328.3776,1.59953
328.5300,1.589687
328.6824,1.629358
328.8348,1.645638
328.9872,1.632728
329.1396,1.652409
329.2920,1.717821
329.4444,1.716167
329.5968,1.692289
329.7492,1.662904
329.9016,1.652766
330.0540,1.617487
330.2064,1.619206
330.3588,1.580236
330.5112,1.609654
330.6636,1.624709
330.8160,1.650016
330.9684,1.631694
331.1208,1.604518
331.2732,1.575917
331.4256,1.585399
331.5780,1.588388
331.7304,1.603573
331.8828,1.582326
332.0352,1.597161
332.1876,1.596928
332.3400,1.56082
332.4924,1.537905
332.6448,1.532563
332.7972,1.494312
332.9496,1.509588
333.1020,1.513606
333.2544,1.512206
333.4068,1.499895
333.5592,1.517226
333.7116,1.544709
333.8640,1.567125
334.0164,1.563447
334.1688,1.597861
334.3212,1.624018
334.4736,1.621438
334.6260,1.600335
334.7784,1.60823
334.9308,1.573163
335.0832,1.536015
335.2356,1.503577
335.3880,1.449985
335.5404,1.449412
335.6928,1.49141
335.8452,1.498719
335.9976,1.486039
336.1500,1.491913
336.3024,1.520306
336.4548,1.526622
336.6072,1.502374
336.7596,1.518783
336.9120,1.522853
337.0644,1.520879
337.2168,1.5342
337.3692,1.50697
337.5216,1.5145
337.6740,1.512678
337.8264,1.508089
337.9788,1.465286
338.1312,1.473154
338.2836,1.503594
338.4360,1.548346
338.5884,1.545691
338.7408,1.556503
338.8932,1.579412
339.0456,1.585107
339.1980,1.589164
339.3504,1.590605
339.5028,1.601428
339.6552,1.603421
339.8076,1.618451
339.9600,1.645457
340.1124,1.658816
340.2648,1.668431
340.4172,1.657082
340.5696,1.641815
340.7220,1.615195
340.8744,1.601674
341.0268,1.565703
341.1792,1.562073
341.3316,1.52571
341.4840,1.542716
341.6364,1.62138
341.7888,1.625056
341.9412,1.629135
342.0936,1.627463
342.2460,1.60061
342.3984,1.543519
342.5508,1.56585
342.7032,1.583282
342.8556,1.613422
343.0080,1.645497
343.1604,1.673102
343.3128,1.702017
343.4652,1.716416
343.6176,1.74532
343.7700,1.724848
343.9224,1.679331
344.0748,1.652606
344.2272,1.635893
344.3796,1.605419
344.5320,1.60284
344.6844,1.598095
344.8368,1.616015
344.9892,1.632565
345.1416,1.659472
345.2940,1.678259
345.4464,1.684298
345.5988,1.668709
345.7512,1.687272
345.9036,1.696801
346.0560,1.694846
346.2084,1.68587
346.3608,1.698891
346.5132,1.684832
346.6656,1.693996
346.8180,1.696746
346.9704,1.684752
347.1228,1.687438
347.2752,1.688943
347.4276,1.689852
347.5800,1.686961
347.7324,1.70233
347.8848,1.717787
348.0372,1.717798
348.1896,1.713063
348.3420,1.685299
348.4944,1.664503
348.6468,1.65303
348.7992,1.652049
348.9516,1.655425
349.1040,1.690623
349.2564,1.692598
349.4088,1.726395
349.5612,1.738262
349.7136,1.742904
349.8660,1.740571
350.0184,1.743505
350.1708,1.73688
350.3232,1.756023
350.4756,1.754934
350.6280,1.761793
350.7804,1.798797
350.9328,1.819354
351.0852,1.815526
351.2376,1.805023
351.3900,1.771467
351.5424,1.719994
351.6948,1.642624
351.8472,1.600497
351.9996,1.562827
352.1520,1.548875
352.3044,1.511395
352.4568,1.55031
352.6092,1.561524
352.7616,1.583089
352.9140,1.607572
353.0664,1.604384
353.2188,1.590446
353.3712,1.612035
353.5236,1.601016
353.6760,1.553133
353.8284,1.528117
353.9808,1.502213
354.1332,1.461786
354.2856,1.458885
354.4380,1.490885
354.5904,1.517534
354.7428,1.503334
354.8952,1.529522
355.0476,1.555313
355.2000,1.587757
355.3524,1.609632
355.5048,1.678009
355.6572,1.721113
355.8096,1.709221
355.9620,1.68478
356.1144,1.660921
356.2668,1.68122
356.4192,1.693774
356.5716,1.702467
356.7240,1.723933
356.8764,1.770484
357.0288,1.824852
357.1812,1.838744
357.3336,1.840309
357.4860,1.862986
357.6384,1.864185
357.7908,1.848092
357.9432,1.851224
358.0956,1.811503
358.2480,1.812907
358.4004,1.806354
358.5528,1.811505
358.7052,1.825635
358.8576,1.866421
359.0100,1.879118
359.1624,1.903022
359.3148,1.897204
359.4672,1.894652
359.6196,1.864329
359.7720,1.811676
359.9244,1.775276
360.0768,1.736101
360.2292,1.711039
360.3816,1.690078
360.5340,1.692147
360.6864,1.713601
360.8388,1.773758
360.9912,1.808842
361.1436,1.83235
361.2960,1.854485
361.4484,1.887604
361.6008,1.877228
361.7532,1.854693
361.9056,1.851205
362.0580,1.853562
362.2104,1.858825
362.3628,1.861821
362.5152,1.87704
362.6676,1.876318
362.8200,1.882267
362.9724,1.879746
363.1248,1.872186
363.2772,1.864377
363.4296,1.863057
363.5820,1.862551
363.7344,1.84418
363.8869,1.844313
364.0393,1.837766
364.1917,1.83918
364.3441,1.830624
364.4965,1.841666
364.6489,1.83526
364.8013,1.859033
364.9537,1.866003
365.1061,1.857729
365.2585,1.844277
365.4109,1.828421
365.5633,1.840755
365.7157,1.852663
365.8681,1.834834
366.0205,1.851165
366.1729,1.873863
366.3253,1.864995
366.4777,1.86568
366.6301,1.874147
366.7825,1.875331
366.9349,1.877539
367.0873,1.877012
367.2397,1.882596
367.3921,1.884501
367.5445,1.870658
367.6969,1.870649
367.8493,1.855114
368.0017,1.853835
368.1541,1.851023
368.3065,1.852404
368.4589,1.852559
368.6113,1.869562
368.7637,1.870182
368.9161,1.885423
369.0685,1.90667
369.2209,1.896661
369.3733,1.877839
369.5257,1.876355
369.6781,1.88571
369.8305,1.876249
369.9829,1.880166
370.1353,1.884587
370.2877,1.891773
370.4401,1.887
370.5925,1.871611
370.7449,1.848043
370.8973,1.856653
371.0497,1.845873
371.2021,1.858166
371.3545,1.87249
371.5069,1.866343
371.6593,1.853633
371.8117,1.841308
371.9641,1.827227
372.1165,1.826135
372.2689,1.823273
372.4213,1.832935
372.5737,1.863358
372.7261,1.897868
372.8785,1.908454
373.0309,1.926477
373.1833,1.915909
373.3357,1.894969
373.4881,1.873956
373.6405,1.829273
373.7929,1.807229
373.9453,1.747918
374.0977,1.762886
374.2501,1.744371
374.4025,1.785242
374.5549,1.788223
374.7073,1.856098
374.8597,1.860078
375.0121,1.901823
375.1645,1.904345
375.3169,1.932366
375.4693,1.927153
375.6217,1.91195
375.7741,1.867685
375.9265,1.825175
376.0789,1.766161
376.2313,1.758182
376.3837,1.745789
376.5361,1.742535
376.6885,1.794117
376.8409,1.846128
376.9933,1.873249
377.1457,1.895231
377.2981,1.879242
377.4505,1.848232
377.6029,1.809063
377.7553,1.769888
377.9077,1.77162
378.0601,1.784521
378.2125,1.797669
378.3649,1.837347
378.5173,1.896151
378.6697,1.932085
378.8221,1.922715
378.9745,1.91197
379.1269,1.892258
379.2793,1.882679
379.4317,1.872024
379.5841,1.86166
379.7365,1.873783
379.8889,1.905588
380.0413,1.912271
380.1937,1.92498
380.3461,1.921563
380.4985,1.919004
380.6509,1.915288
380.8033,1.895139
380.9557,1.890276
381.1081,1.890686
381.2605,1.882674
381.4129,1.884264
381.5653,1.894244
381.7177,1.894633
381.8701,1.898396
382.0225,1.905655
382.1749,1.910721
382.3273,1.914794
382.4797,1.918167
382.6321,1.923129
382.7845,1.933692
382.9369,1.923718
383.0893,1.913177
383.2417,1.911336
383.3941,1.91771
383.5465,1.922384
383.6989,1.90374
383.8513,1.90673
384.0037,1.903053
384.1561,1.910945
384.3085,1.887209
384.4609,1.887718
384.6133,1.880509
384.7657,1.890337
384.9181,1.856782
385.0705,1.869112
385.2229,1.868937
385.3753,1.899325
385.5277,1.891249
385.6801,1.879083
385.8325,1.87701
385.9849,1.862995
386.1373,1.870009
386.2897,1.87638
386.4421,1.876047
386.5945,1.88412
386.7469,1.885963
386.8993,1.847944
387.0517,1.84076
387.2041,1.819165
387.3565,1.805226
387.5089,1.824198
387.6613,1.848628
387.8137,1.877002
387.9661,1.899854
388.1185,1.924686
388.2709,1.909522
388.4233,1.901114
388.5757,1.904362
388.7281,1.897063
388.8805,1.888491
389.0329,1.890386
389.1853,1.892288
389.3377,1.907263
389.4901,1.914222
389.6425,1.918563
389.7949,1.937145
389.9473,1.934558
390.0997,1.911516
390.2521,1.903857
390.4045,1.91033
390.5569,1.895369
390.7093,1.878971
390.8617,1.878893
391.0141,1.871456
391.1665,1.877875
391.3189,1.865945
391.4713,1.878837
391.6237,1.882331
391.7761,1.885096
391.9285,1.902848
392.0809,1.909844
392.2333,1.885065
392.3857,1.908044
392.5381,1.909453
392.6905,1.915543
392.8429,1.920548
392.9953,1.907955
393.1477,1.915213
393.3001,1.935336
393.4525,1.899972
393.6049,1.891033
393.7573,1.906154
393.9097,1.904272
394.0621,1.926887
394.2145,1.916451
394.3669,1.924173
394.5193,1.917811
394.6717,1.914619
394.8241,1.896716
394.9765,1.874801
395.1289,1.865135
395.2813,1.869937
395.4337,1.866655
395.5861,1.839312
395.7385,1.851792
395.8909,1.865649
396.0433,1.869688
396.1957,1.855867
396.3481,1.864501
396.5005,1.834566
396.6529,1.806769
396.8053,1.800102
396.9577,1.813061
397.1101,1.802815
397.2625,1.831169
397.4149,1.847715
397.5673,1.853995
397.7197,1.870438
397.8721,1.879402
398.0245,1.870103
398.1769,1.867024
398.3293,1.863984
398.4817,1.870954
398.6341,1.886646
398.7865,1.890657
398.9389,1.89905
399.0913,1.889623
399.2437,1.887745
399.3961,1.902548
399.5485,1.905622
399.7009,1.917897
399.8533,1.910975
400.0057,1.906111
400.1581,1.909486
400.3105,1.911716
400.4629,1.88642
400.6153,1.891251
400.7677,1.895264
400.9201,1.886164
401.0725,1.89088
401.2249,1.912278
401.3773,1.908819
401.5297,1.912194
401.6821,1.926304
401.8345,1.909126
401.9869,1.890367
402.1393,1.870939
402.2917,1.863129
402.4441,1.857635
402.5965,1.865636
402.7489,1.876418
402.9013,1.901742
403.0537,1.916284
403.2061,1.939393
403.3585,1.928935
403.5109,1.931407
403.6633,1.911601
403.8157,1.90713
403.9681,1.884317
404.1205,1.883381
404.2729,1.869728
404.4253,1.851638
404.5777,1.83954
404.7301,1.801519
404.8825,1.752203
405.0349,1.679016
405.1873,1.622502
405.3397,1.559793
405.4921,1.50755
405.6445,1.476896
405.7969,1.493866
405.9493,1.496728
406.1017,1.537033
406.2541,1.528016
406.4065,1.498048
406.5589,1.485874
406.7113,1.444475
406.8637,1.384179
407.0161,1.393272
407.1685,1.419575
407.3209,1.432797
407.4733,1.45241
407.6257,1.496177
407.7781,1.535303
407.9305,1.565269
408.0829,1.595882
408.2353,1.667744
408.3877,1.729358
408.5401,1.78338
408.6925,1.841553
408.8449,1.885967
408.9973,1.892582
409.1497,1.908885
409.3021,1.907546
409.4545,1.90498
409.6069,1.907053
409.7593,1.909402
409.9117,1.901366
410.0641,1.90523
410.2165,1.883023
410.3689,1.864391
410.5213,1.842748
410.6737,1.826567
410.8261,1.801717
410.9785,1.808057
411.1309,1.812241
411.2833,1.817852
411.4357,1.79196
411.5881,1.789688
411.7405,1.807027
411.8929,1.809008
412.0453,1.809888
412.1977,1.826658
412.3501,1.829283
412.5025,1.834296
412.6549,1.832376
412.8073,1.809705
412.9597,1.807586
413.1121,1.816259
413.2645,1.790618
413.4169,1.780561
413.5693,1.752279
413.7217,1.726996
413.8741,1.732942
414.0265,1.714296
414.1789,1.696744
414.3313,1.724348
414.4837,1.743698
414.6361,1.761991
414.7885,1.782288
414.9409,1.775458
415.0933,1.775493
415.2457,1.792563
415.3981,1.793039
415.5505,1.808745
415.7029,1.804036
415.8553,1.781555
416.0077,1.752419
416.1601,1.739594
416.3125,1.732161
416.4649,1.722723
416.6173,1.756087
416.7697,1.801993
416.9221,1.857884
417.0745,1.877318
417.2269,1.907648
417.3793,1.906532
417.5317,1.907194
417.6841,1.890345
417.8365,1.882523
417.9889,1.855867
418.1413,1.85936
418.2937,1.828513
418.4461,1.814163
418.5985,1.801136
418.7509,1.776137
418.9033,1.789767
419.0557,1.799106
419.2081,1.806788
419.3605,1.83261
419.5129,1.861334
419.6653,1.84821
419.8177,1.850116
419.9701,1.833396
420.1225,1.811792
420.2749,1.813924
420.4273,1.808949
420.5797,1.793504
420.7321,1.816143
420.8845,1.839997
421.0369,1.850065
421.1893,1.873655
421.3417,1.881337
421.4941,1.885004
421.6465,1.893979
421.7989,1.883109
421.9513,1.871907
422.1037,1.878133
