#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,33.3504
#BOTTOM:,96.1393
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
43.8660,0.9046892,0.6284679,0.9046879,0.9968921,0.6838432,0.9968921,1.075552,0.7680348,1.115844,1.138373,0.8739705,1.207677,1.185374,0.9782662,1.257028
44.0184,0.834476,0.5403217,0.8344738,0.9963235,0.5973879,0.9963235,1.071827,0.6572556,1.138449,1.116828,0.7359013,1.231722,1.167848,0.8407896,1.326186
44.1708,0.8647131,0.603534,0.8647129,0.9832956,0.6289967,0.9832956,1.05599,0.666859,1.098516,1.097116,0.7379562,1.171425,1.133655,0.8372551,1.214693
44.3232,0.9694746,0.7128284,0.9694744,1.032965,0.778187,1.044959,1.084866,0.8325092,1.11893,1.120231,0.8722488,1.171599,1.14198,0.9074955,1.200949
44.4756,0.9587322,0.6817658,0.9587245,1.003599,0.7366046,1.004887,1.071149,0.8160248,1.099239,1.119354,0.8778842,1.168156,1.123927,0.8939148,1.171547
44.6280,1.20531,1.188222,1.209849,1.21878,1.204583,1.222851,1.229137,1.209828,1.235072,1.23107,1.205871,1.238984,1.226472,1.201899,1.233979
44.7804,1.191817,1.198034,1.190355,1.206287,1.219715,1.20287,1.209568,1.216889,1.20765,1.207667,1.207701,1.207659,1.208437,1.212817,1.207293
44.9328,1.189344,1.147098,1.199898,1.210868,1.180236,1.219481,1.226872,1.216639,1.229927,1.231656,1.237726,1.229844,1.227577,1.237778,1.224622
45.0852,1.207192,1.172694,1.216738,1.224084,1.212149,1.227602,1.234945,1.238425,1.233882,1.239745,1.252336,1.235859,1.242193,1.263596,1.235596
45.2376,1.193171,1.157613,1.202181,1.214308,1.187336,1.222005,1.229753,1.213622,1.234699,1.237164,1.227321,1.240277,1.238698,1.229466,1.241639
45.3900,1.211413,1.187393,1.218114,1.226015,1.213715,1.229683,1.234415,1.235988,1.233934,1.23566,1.243396,1.233306,1.233464,1.238073,1.232072
45.5424,1.202682,1.165262,1.212798,1.221153,1.207058,1.22525,1.229595,1.231594,1.229002,1.230257,1.242834,1.226573,1.230363,1.254293,1.223476
45.6948,1.218789,1.187696,1.22797,1.233232,1.212399,1.239803,1.24414,1.229716,1.24892,1.250606,1.237474,1.255104,1.253814,1.24071,1.25838
45.8472,1.212716,1.189839,1.219136,1.225144,1.22135,1.226254,1.234656,1.236194,1.234185,1.235524,1.235454,1.235546,1.230122,1.232839,1.229313
45.9996,1.216598,1.178765,1.227757,1.234616,1.223303,1.238153,1.24673,1.252803,1.244762,1.24851,1.26284,1.243888,1.244263,1.26503,1.237784
46.1520,1.20686,1.173762,1.215977,1.219347,1.199455,1.225126,1.228946,1.218691,1.232044,1.230433,1.223456,1.232546,1.225491,1.218223,1.227632
46.3044,1.202005,1.166919,1.211411,1.216374,1.197994,1.221606,1.226707,1.217295,1.229511,1.226998,1.219622,1.229191,1.220202,1.214259,1.221897
46.4568,1.204624,1.16964,1.214158,1.215526,1.201918,1.219349,1.224625,1.221698,1.225477,1.226734,1.222033,1.228124,1.222972,1.213036,1.225871
46.6092,1.19424,1.162782,1.202214,1.206997,1.183774,1.213293,1.217997,1.200575,1.222998,1.228007,1.215109,1.2319,1.236395,1.22927,1.238629
46.7616,1.181027,1.154365,1.187167,1.199851,1.180063,1.204952,1.212569,1.19957,1.216154,1.226948,1.227637,1.226747,1.245289,1.26784,1.238236
46.9140,1.150818,1.116509,1.157218,1.183965,1.155723,1.190617,1.20027,1.181209,1.20519,1.211666,1.210224,1.212055,1.2282,1.253021,1.221152
47.0664,1.100568,1.019206,1.110695,1.15498,1.106739,1.164476,1.18271,1.150632,1.190246,1.201432,1.187853,1.204931,1.231015,1.258557,1.223106
47.2188,1.068091,0.9430689,1.078782,1.134941,1.049485,1.150023,1.169171,1.110626,1.182216,1.186953,1.145002,1.197261,1.215192,1.207962,1.217198
47.3712,1.049855,0.8968912,1.059538,1.117932,0.9995199,1.136678,1.154815,1.062199,1.174375,1.1746,1.101498,1.191967,1.204454,1.178117,1.211519
47.5236,1.05864,0.9078961,1.069984,1.110902,0.9612665,1.134069,1.147597,1.01747,1.175247,1.175888,1.079266,1.200052,1.200767,1.138744,1.218064
47.6760,1.065111,0.9054098,1.078766,1.121723,0.9849654,1.144897,1.157894,1.04041,1.184469,1.189773,1.101232,1.21386,1.23451,1.203971,1.244387
47.8284,1.082122,0.9287123,1.098971,1.123059,0.9869639,1.1464,1.156993,1.054414,1.179422,1.180073,1.110437,1.197176,1.193425,1.149119,1.204839
47.9808,1.120422,1.011767,1.137782,1.150853,1.060451,1.169271,1.179509,1.115908,1.194905,1.198363,1.15946,1.208617,1.204397,1.180197,1.210863
48.1332,1.126201,1.044673,1.139408,1.154938,1.086817,1.168769,1.178926,1.1225,1.192366,1.197647,1.155141,1.208869,1.211451,1.187703,1.218074
48.2856,1.170213,1.118011,1.181813,1.176276,1.137697,1.185035,1.18986,1.15963,1.19729,1.19704,1.170395,1.203863,1.191436,1.166427,1.197594
48.4380,1.143603,1.059048,1.159669,1.164318,1.096592,1.179094,1.186348,1.138016,1.198304,1.201236,1.167782,1.210137,1.204897,1.178909,1.211884
48.5904,1.164642,1.124034,1.173145,1.176797,1.14237,1.184591,1.190603,1.16249,1.197523,1.199857,1.178718,1.205319,1.201502,1.187521,1.20511
48.7428,1.174948,1.135974,1.183719,1.186804,1.157425,1.19387,1.201381,1.18823,1.204767,1.21067,1.213148,1.210011,1.210495,1.220964,1.20775
48.8952,1.177229,1.135766,1.186751,1.192285,1.165964,1.198816,1.207072,1.193764,1.210622,1.217293,1.2188,1.216876,1.221408,1.240624,1.216111
49.0476,1.183298,1.156834,1.189485,1.196861,1.17948,1.20124,1.210803,1.206822,1.211874,1.220726,1.233314,1.217232,1.224256,1.252066,1.216568
49.2000,1.164538,1.10555,1.177245,1.189994,1.15603,1.1984,1.204355,1.188785,1.208455,1.211277,1.202792,1.213582,1.217587,1.211869,1.219193
49.3524,1.156687,1.077213,1.173353,1.194933,1.154383,1.205415,1.212662,1.190695,1.218814,1.216538,1.200504,1.221089,1.222222,1.219425,1.223025
49.5048,1.153451,1.080375,1.168231,1.183341,1.14106,1.193484,1.19793,1.168717,1.205485,1.202648,1.172929,1.210576,1.208282,1.181862,1.215541
49.6572,1.149858,1.05936,1.168151,1.188804,1.137769,1.201698,1.208317,1.180329,1.21603,1.212663,1.194673,1.217669,1.216588,1.211833,1.217913
49.8096,1.148445,1.051531,1.168016,1.184713,1.123105,1.200127,1.207834,1.172819,1.21757,1.218925,1.195201,1.225847,1.226418,1.207803,1.232042
49.9620,1.15426,1.08715,1.167791,1.184749,1.136111,1.196656,1.204408,1.171063,1.213457,1.213432,1.187644,1.220737,1.217874,1.19615,1.22415
50.1144,1.154654,1.082899,1.169276,1.173592,1.11495,1.187089,1.185854,1.139925,1.197132,1.190442,1.151456,1.2002,1.19089,1.153996,1.200121
50.2668,1.161358,1.109867,1.172058,1.184706,1.150855,1.192791,1.203247,1.187545,1.207355,1.213703,1.205644,1.215922,1.21716,1.206495,1.220171
50.4192,1.170029,1.128249,1.179147,1.190091,1.164694,1.196293,1.20373,1.191147,1.207015,1.210717,1.204947,1.212272,1.214233,1.212946,1.214585
50.5716,1.191772,1.161448,1.19932,1.200169,1.171963,1.207557,1.212578,1.190181,1.218854,1.230015,1.21175,1.235646,1.246087,1.227805,1.252255
50.7240,1.170381,1.126328,1.180055,1.19776,1.164152,1.206507,1.216183,1.196984,1.221651,1.230033,1.224148,1.231809,1.242936,1.247323,1.241539
50.8764,1.171636,1.131762,1.180414,1.194949,1.162645,1.203187,1.210936,1.187299,1.217506,1.223126,1.207558,1.227716,1.23423,1.226674,1.236571
51.0288,1.171609,1.108826,1.185951,1.210242,1.197533,1.213696,1.230449,1.244818,1.226247,1.227487,1.226485,1.227782,1.217067,1.182989,1.227079
51.1812,1.1664,1.109763,1.178724,1.2033,1.166959,1.213144,1.221526,1.195994,1.229114,1.224759,1.199444,1.232425,1.226006,1.201183,1.233571
51.3336,1.140439,0.9794461,1.17446,1.201944,1.119906,1.225883,1.235473,1.186807,1.251857,1.237501,1.180238,1.257345,1.236565,1.177218,1.257105
51.4860,1.172499,1.06634,1.198847,1.21685,1.159142,1.23453,1.240761,1.201923,1.253983,1.247886,1.204748,1.263304,1.254776,1.212672,1.270379
51.6384,1.203858,1.1452,1.220445,1.240122,1.224433,1.24522,1.251846,1.232427,1.258621,1.24559,1.204429,1.260056,1.242471,1.203166,1.255994
51.7908,1.208169,1.163939,1.220694,1.231328,1.212141,1.237298,1.241738,1.22068,1.248709,1.239907,1.205575,1.251438,1.236281,1.201242,1.247826
51.9432,1.216544,1.18202,1.226662,1.234963,1.212521,1.242133,1.23968,1.213611,1.248291,1.237218,1.194024,1.251751,1.237205,1.179629,1.257135
52.0956,1.226421,1.246742,1.220667,1.23015,1.228865,1.230535,1.230575,1.206833,1.237989,1.235259,1.206944,1.244418,1.245477,1.233074,1.249603
52.2480,1.231043,1.242051,1.227796,1.251053,1.268805,1.245284,1.251544,1.252612,1.251186,1.244401,1.228221,1.249788,1.244182,1.23213,1.24816
52.4004,1.207336,1.165364,1.219107,1.229167,1.200683,1.238066,1.245636,1.22163,1.253801,1.25605,1.23269,1.264449,1.262789,1.24482,1.269416
52.5528,1.134741,0.9560669,1.171802,1.202519,1.09607,1.235268,1.246187,1.169926,1.275131,1.270711,1.208396,1.297037,1.304398,1.288689,1.311496
52.7052,1.174177,1.071473,1.199822,1.192345,1.113608,1.21375,1.199396,1.10897,1.225763,1.19978,1.096779,1.230657,1.202746,1.116389,1.228287
52.8576,1.175959,1.093124,1.196175,1.180076,1.077966,1.206677,1.1877,1.079502,1.217832,1.19374,1.08468,1.225492,1.193671,1.079321,1.22731
53.0100,1.204605,1.198866,1.206094,1.205424,1.183543,1.211286,1.213356,1.186277,1.221039,1.217803,1.190104,1.225886,1.21239,1.179565,1.221742
53.1624,1.191622,1.143703,1.203895,1.201609,1.156706,1.213822,1.21462,1.175302,1.226107,1.222794,1.184095,1.23466,1.221979,1.17691,1.235892
53.3148,1.184928,1.115646,1.202523,1.193505,1.133464,1.209408,1.207751,1.159339,1.221527,1.218887,1.180554,1.230361,1.220598,1.187532,1.230503
53.4672,1.194362,1.144364,1.207449,1.207309,1.175829,1.21598,1.221424,1.212872,1.223891,1.23288,1.239994,1.230746,1.238394,1.248961,1.235144
53.6196,1.187043,1.140796,1.198496,1.196208,1.15439,1.207133,1.212427,1.198136,1.216373,1.222801,1.233539,1.219776,1.218821,1.229107,1.215988
53.7720,1.206875,1.202143,1.208118,1.219285,1.223261,1.218176,1.225618,1.232033,1.223768,1.227995,1.232002,1.22682,1.229993,1.233074,1.229078
53.9244,1.196879,1.184095,1.200076,1.207173,1.197973,1.209612,1.212885,1.202681,1.215691,1.214412,1.201873,1.217905,1.214377,1.202836,1.217587
54.0768,1.186878,1.173885,1.189924,1.199911,1.186709,1.20328,1.211881,1.206381,1.213372,1.218984,1.216721,1.21962,1.219687,1.210271,1.222379
54.2292,1.189769,1.153726,1.198707,1.205027,1.181857,1.211231,1.213841,1.200857,1.217448,1.215212,1.205434,1.217937,1.213174,1.202383,1.21615
54.3816,1.184259,1.151217,1.192116,1.196115,1.174374,1.201604,1.203176,1.187192,1.207358,1.202101,1.18604,1.206275,1.196338,1.179254,1.200626
54.5340,1.19109,1.172472,1.195617,1.200842,1.200801,1.200852,1.20693,1.217934,1.204108,1.210466,1.224299,1.206858,1.213362,1.228336,1.209396
54.6864,1.176369,1.144256,1.18359,1.191024,1.164852,1.197463,1.199768,1.174778,1.206262,1.203843,1.183688,1.209174,1.206546,1.199529,1.208393
54.8388,1.164738,1.130815,1.171774,1.181141,1.164143,1.185,1.193312,1.18319,1.195777,1.204945,1.200126,1.206197,1.217496,1.225707,1.215243
54.9912,1.169029,1.128069,1.177888,1.180215,1.152997,1.186451,1.189488,1.169035,1.194424,1.20395,1.195528,1.206137,1.223466,1.238704,1.219188
55.1436,1.065109,0.9536994,1.074014,1.130934,1.048531,1.144898,1.164731,1.105041,1.177623,1.195446,1.167358,1.202582,1.250843,1.286149,1.239711
55.2960,1.032614,0.9323746,1.036401,1.130307,1.10959,1.133499,1.173672,1.202894,1.167781,1.200049,1.249133,1.188638,1.262772,1.357419,1.233878
55.4484,0.9496272,0.7364076,0.9496272,1.079904,0.9549421,1.092664,1.151228,1.091868,1.162768,1.187985,1.147014,1.198108,1.262524,1.270119,1.259859
55.6008,0.9078847,0.6590031,0.9078844,1.047666,0.8541586,1.060021,1.121961,0.979413,1.14641,1.16763,1.069958,1.190635,1.260434,1.256806,1.26172
55.7532,0.8318987,0.5415348,0.8318983,0.9984008,0.6913795,0.9984007,1.079846,0.8094013,1.114983,1.129363,0.9229352,1.172352,1.229691,1.166652,1.250795
55.9056,0.7911819,0.4295057,0.7911811,0.9816173,0.571512,0.9816173,1.076338,0.703974,1.133913,1.135116,0.8464565,1.213459,1.235752,1.101323,1.290904
56.0580,0.7800381,0.4356695,0.7800381,0.9718367,0.5810485,0.9718367,1.073511,0.7191319,1.123395,1.134116,0.8587233,1.20523,1.230323,1.093936,1.284573
56.2104,0.8078598,0.4410949,0.8078598,0.952723,0.5039066,0.952723,1.046065,0.6008549,1.090209,1.098055,0.7013769,1.192805,1.13782,0.7853067,1.264758
56.3628,0.8250378,0.4974061,0.8250352,0.9553495,0.5447076,0.9553494,1.046332,0.6325957,1.084541,1.105419,0.7576824,1.18365,1.155612,0.8756724,1.247876
56.5152,0.9392976,0.6664839,0.939297,0.9773523,0.6702473,0.9773546,1.046747,0.7812614,1.065287,1.11542,0.9281999,1.147919,1.13237,0.9571535,1.167668
56.6676,1.009613,0.8444729,1.011546,1.017765,0.8368469,1.021796,1.078104,0.9572728,1.09006,1.142621,1.112372,1.147869,1.136858,1.106136,1.141942
56.8200,1.025218,0.918934,1.028315,1.050769,0.9395697,1.05756,1.105331,1.009592,1.118159,1.153617,1.094516,1.165323,1.159316,1.121596,1.16687
56.9724,1.069641,0.9721751,1.077871,1.090349,1.001977,1.100189,1.14753,1.103188,1.155707,1.201863,1.209762,1.199888,1.208929,1.243346,1.200307
57.1248,1.047728,0.9208043,1.055131,1.072211,0.9370052,1.084723,1.122798,1.011073,1.141159,1.169207,1.101653,1.184489,1.175037,1.124367,1.186665
57.2772,1.09865,1.035656,1.106125,1.115643,1.062561,1.123091,1.156361,1.124072,1.16263,1.192,1.179742,1.194968,1.196611,1.190706,1.198068
57.4296,1.154605,1.087816,1.1681,1.180582,1.143066,1.189344,1.193024,1.169934,1.198751,1.193907,1.162833,1.201761,1.192849,1.14684,1.204691
57.5820,1.147795,1.072199,1.162459,1.17622,1.141494,1.184053,1.1906,1.179377,1.193289,1.191889,1.182439,1.194166,1.190738,1.178011,1.193797
57.7344,1.157085,1.087165,1.171565,1.180478,1.137178,1.19068,1.190268,1.163782,1.196756,1.195553,1.163466,1.203764,1.204439,1.156136,1.217896
57.8868,1.164711,1.099557,1.178907,1.190367,1.151539,1.200079,1.205862,1.18639,1.211071,1.212196,1.195133,1.216923,1.215476,1.191475,1.222337
58.0392,1.15358,1.083115,1.167787,1.191871,1.155037,1.201145,1.211715,1.202602,1.214199,1.21714,1.211505,1.218718,1.220716,1.202554,1.22602
58.1917,1.134207,1.031906,1.152634,1.17996,1.123861,1.193412,1.205156,1.18142,1.211524,1.214081,1.200054,1.217991,1.221894,1.210026,1.225346
58.3441,1.122684,1.009238,1.141361,1.177913,1.105265,1.195576,1.206055,1.150936,1.221762,1.215124,1.163569,1.230574,1.226048,1.18859,1.237729
58.4965,1.124422,1.017315,1.142174,1.177088,1.114715,1.191899,1.204459,1.158994,1.217065,1.217751,1.174433,1.230744,1.236506,1.209114,1.245414
58.6489,1.133847,0.9985705,1.159523,1.185498,1.108744,1.20533,1.212848,1.163544,1.227356,1.223476,1.183111,1.23594,1.237901,1.219041,1.243987
58.8013,1.170924,1.097836,1.187826,1.173013,1.103994,1.189109,1.183369,1.119727,1.1992,1.191072,1.128194,1.207539,1.18878,1.120065,1.206681
