#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,332.5597
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
71.1937,2309.976,540.5439,1716.314
71.3461,2344.746,539.1912,1715.307
71.4985,2281.575,541.6639,1714.297
71.6509,2150.187,542.9892,1713.297
71.8033,2163.454,541.8326,1712.289
71.9557,2219.012,541.1071,1711.289
72.1081,2210.359,540.5887,1710.282
72.2605,2290.551,540.1971,1709.271
72.4129,2341.452,541.3707,1708.259
72.5653,2292.307,542.7679,1707.259
72.7177,2270.382,542.1228,1706.263
72.8701,2232.558,540.407,1705.257
73.0225,2242.069,539.5994,1704.246
73.1749,2274.619,539.2971,1703.236
73.3273,2303.357,539.1912,1702.224
73.4797,2317.824,538.8027,1701.222
73.6321,2289.782,539.3491,1700.216
73.7845,2251.475,540.5591,1699.204
73.9369,2278.477,541.396,1698.19
74.0893,2263.614,541.8201,1697.164
74.2417,2231.667,542.1298,1696.14
74.3941,2228.315,542.2392,1695.12
74.5465,2237.755,542.2392,1694.089
74.6989,2205.465,541.819,1693.053
74.8513,2244.708,541.6296,1692.029
75.0037,2250.682,540.7498,1691.009
75.1561,2221.151,540.6351,1689.978
75.3085,2310.174,540.256,1688.954
75.4609,2277.377,541.5125,1687.923
75.6133,2213.996,543.1319,1686.888
75.7657,2163.545,543.4584,1685.854
75.9181,2196.51,542.2125,1684.831
76.0705,2261.888,542.1887,1683.811
76.2229,2209.241,544.053,1682.778
76.3753,2226.577,542.2612,1681.756
76.5277,2282.144,540.3218,1680.724
76.6801,2192.876,540.3794,1679.687
76.8325,2297.198,539.853,1678.674
76.9849,2344.274,540.0843,1677.649
77.1373,2214.568,541.2589,1676.599
77.2897,2207,541.6182,1675.578
77.4421,2232.418,542.5236,1674.544
77.5945,2214.109,543.4531,1673.507
77.7469,2254.778,543.1506,1672.471
77.8993,2233.481,542.8406,1671.468
78.0517,2252.774,542.5182,1670.432
78.2041,2289.429,541.9344,1669.405
78.3565,2225.38,541.903,1668.392
78.5089,2306.633,541.357,1667.387
78.6613,2313.396,541.9513,1666.372
78.8137,2236.871,542.0491,1665.353
78.9661,2270.933,538.8864,1664.349
79.1185,2314.483,538.794,1663.328
79.2709,2257.372,537.4196,1662.307
79.4233,2215.193,538.374,1661.286
79.5757,2180.445,539.2797,1660.279
79.7281,2268.681,532.516,1659.256
79.8805,2221.745,541.3461,1658.22
80.0329,2214.75,541.4548,1657.201
80.1853,2334.96,539.2586,1656.182
80.3377,2252.878,540.1056,1655.176
80.4901,2178.154,540.1525,1654.155
80.6425,2180.795,540.7637,1653.132
80.7949,2194.199,541.3002,1652.11
80.9473,2242.579,541.0956,1651.09
81.0997,2249.672,541.96,1650.085
81.2521,2269.213,541.9224,1649.064
81.4045,2386.052,539.1172,1648.052
81.5569,2240.081,544.9514,1647.038
81.7093,2029.201,547.3898,1646.018
81.8617,2148.159,543.8679,1645.015
82.0141,2230.352,543.131,1644.009
82.1665,2260.632,554.1631,1642.988
82.3189,2241.524,550.7162,1641.975
82.4713,2196.115,541.8729,1640.976
82.6237,2312.589,541.3248,1639.955
82.7761,2297.364,541.4207,1638.948
82.9285,2213.154,542.1416,1637.916
83.0809,2335.569,541.3907,1636.926
83.2333,2299.443,542.0018,1635.903
83.3857,2286.547,542.4075,1634.884
83.5381,2144.505,541.3248,1633.878
83.6905,2062.371,541.2195,1632.856
83.8429,2134.557,540.3745,1631.836
83.9953,2245.492,540.2881,1630.837
84.1477,2219.774,541.2236,1629.82
84.3001,2329.226,538.6161,1628.784
84.4525,2333.629,541.2485,1627.764
84.6049,2249.558,542.8488,1626.747
84.7573,2221.707,542.731,1625.741
84.9097,2242.354,541.9344,1624.724
85.0621,2252.718,542.1759,1623.731
85.2145,2211.701,543.7224,1622.708
85.3669,2182.832,543.4584,1621.689
85.5193,2250.142,543.1642,1620.682
85.6717,2202.81,540.9004,1619.665
85.8241,2226.631,538.2335,1618.66
85.9765,2294.804,538.0596,1617.651
86.1289,2253.108,538.2721,1616.616
86.2813,2295.735,536.4928,1615.594
86.4337,2290.016,537.2979,1614.572
86.5861,2230.133,540.4564,1613.553
86.7385,2214,540.4367,1612.547
86.8909,2224.683,539.1224,1611.524
87.0433,2278.629,540.5056,1610.502
87.1957,2247.57,541.1646,1609.48
87.3481,2231.21,541.5441,1608.465
87.5005,2348.139,539.3478,1607.472
87.6529,2306.447,539.231,1606.451
87.8053,2211.419,542.5944,1605.431
87.9577,2159.175,542.9511,1604.409
88.1101,2175.487,543.5099,1603.389
88.2625,2236.24,543.5024,1602.372
88.4149,2266.633,542.925,1601.372
88.5673,2224.939,545.4019,1600.361
88.7197,2355.701,541.5759,1599.355
88.8721,2348.941,541.4878,1598.335
