#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,0.0052
#BOTTOM:,103.4544
DEPTH_LSF,GR_RAB
8.1434,56.25536
8.1739,55.80975
8.2044,55.36116
8.2348,54.53158
8.2653,53.69387
8.2958,52.86428
8.3263,52.02659
8.3568,51.19697
8.3872,51.1352
8.4177,51.07816
8.4482,51.02076
8.4787,50.96372
8.5092,50.90633
8.5396,51.4678
8.5701,52.02815
8.6006,52.59199
8.6311,53.15234
8.6616,53.71617
8.6920,54.23118
8.7225,54.7429
8.7530,55.25782
8.7835,55.76954
8.8140,56.28445
8.8444,56.53017
8.8749,56.77825
8.9054,57.02393
8.9359,57.27201
8.9664,57.5177
8.9968,57.63072
9.0273,57.7422
9.0578,57.85436
9.0883,57.96673
9.1188,58.07801
9.1492,58.16446
9.1797,58.25025
9.2102,58.33658
9.2407,58.42238
9.2712,58.50871
9.3016,58.53783
9.3321,58.56662
9.3626,58.59559
9.3931,58.62439
9.4236,58.65336
9.4540,58.37653
9.4845,58.09676
9.5150,57.8197
9.5455,57.53994
9.5760,57.2603
9.6064,56.6728
9.6369,56.07954
9.6674,55.49203
9.6979,54.89879
9.7284,54.31127
9.7588,54.06105
9.7893,53.81411
9.8198,53.56562
9.8503,53.31866
9.8808,53.07019
9.9112,53.07744
9.9417,53.08547
9.9722,53.09355
10.0027,53.10158
10.0332,53.10966
10.0636,52.71331
10.0941,52.31251
10.1246,51.9124
10.1551,51.51478
10.1856,51.11465
10.2160,50.64304
10.2465,50.16681
10.2770,49.6952
10.3075,49.21898
10.3380,48.74735
10.3684,48.72055
10.3989,48.69646
10.4294,48.67221
10.4599,48.64811
10.4904,48.62386
10.5208,48.86802
10.5513,49.1117
10.5818,49.35688
10.6123,49.60056
10.6428,49.84574
10.6732,50.19813
10.7037,50.54855
10.7342,50.90116
10.7647,51.25158
10.7952,51.60418
10.8256,51.85147
10.8561,52.10115
10.8866,52.34843
10.9171,52.59811
10.9476,52.84539
10.9780,52.56093
11.0085,52.27489
11.0390,51.98707
11.0695,51.69873
11.1000,51.41319
11.1304,51.47402
11.1609,51.53602
11.1914,51.5984
11.2219,51.6604
11.2524,51.72279
11.2828,52.52547
11.3133,53.32511
11.3438,54.12974
11.3743,54.92939
11.4048,55.734
11.4352,55.94865
11.4657,56.16494
11.4962,56.37912
11.5267,56.5954
11.5572,56.811
11.5876,56.72314
11.6181,56.63442
11.6486,56.54656
11.6791,56.45785
11.7096,56.36999
11.7400,56.5258
11.7705,56.68189
11.8010,56.83894
11.8315,56.99503
11.8620,57.15209
11.8924,56.7887
11.9229,56.42587
11.9534,56.06078
11.9839,55.69796
12.0144,55.33287
12.0448,55.03524
12.0753,54.7348
12.1058,54.43487
12.1363,54.1368
12.1668,53.83698
12.1972,53.77233
12.2277,53.70705
12.2582,53.6424
12.2887,53.57713
12.3192,53.51247
12.3496,53.06567
12.3801,52.61945
12.4106,52.17046
12.4411,51.72424
12.4716,51.27525
12.5020,51.42759
12.5325,51.58131
12.5630,51.73598
12.5935,51.88971
12.6240,52.04438
12.6544,52.32341
12.6849,52.60096
12.7154,52.88024
12.7459,53.15779
12.7764,53.43707
12.8068,53.10648
12.8373,52.77254
12.8678,52.44183
12.8983,52.10789
12.9288,51.77716
12.9592,51.85367
12.9897,51.93229
13.0202,52.01141
13.0507,52.09066
13.0812,52.16914
13.1116,52.40178
13.1421,52.63365
13.1726,52.86697
13.2031,53.09885
13.2336,53.33217
13.2640,52.89914
13.2945,52.46703
13.3250,52.03223
13.3555,51.60012
13.3860,51.16532
13.4164,50.70834
13.4469,50.24687
13.4774,49.78985
13.5079,49.32839
13.5384,48.86868
13.5688,49.3686
13.5993,49.8734
13.6298,50.37332
13.6603,50.87812
13.6908,51.37805
13.7212,52.29466
13.7517,53.20772
13.7822,54.12645
13.8127,55.03951
13.8432,55.95823
13.8736,56.2137
13.9041,56.46541
13.9346,56.71869
13.9651,56.97039
13.9956,57.22367
14.0260,57.01458
14.0565,56.80278
14.0870,56.59134
14.1175,56.38121
14.1480,56.16991
14.1784,56.32785
14.2089,56.48733
14.2394,56.64526
14.2699,56.80473
14.3004,56.96267
14.3308,57.39935
14.3613,57.83493
14.3918,58.2732
14.4223,58.70877
14.4528,59.14705
14.4832,59.38683
14.5137,59.62435
14.5442,59.86335
14.5747,60.10087
14.6052,60.33987
14.6356,60.23049
14.6661,60.12107
14.6966,60.01097
14.7271,59.90155
14.7576,59.79145
14.7880,59.1325
14.8185,58.46697
14.8490,57.80788
14.8795,57.14237
14.9100,56.48326
14.9404,55.92121
14.9709,55.35881
15.0014,54.80187
15.0319,54.23948
15.0624,53.68253
15.0928,53.67502
15.1233,53.67005
15.1538,53.66505
15.1843,53.66009
15.2148,53.65509
15.2452,53.77362
15.2757,53.89174
15.3062,54.01059
15.3367,54.12872
15.3672,54.24757
15.3976,54.51674
15.4281,54.78868
15.4586,55.05799
15.4891,55.32993
15.5196,55.60161
15.5500,56.08121
15.5805,56.56551
15.6110,57.04512
15.6415,57.5294
15.6720,58.00902
15.7024,58.11157
15.7329,58.21154
15.7634,58.31212
15.7939,58.41208
15.8244,58.51266
15.8548,58.01212
15.8853,57.51267
15.9158,57.01012
15.9463,56.51068
15.9768,56.00813
16.0072,55.62092
16.0377,55.23009
16.0682,54.83994
16.0987,54.4522
16.1292,54.06219
16.1596,54.05342
16.1901,54.04457
16.2206,54.03581
16.2511,54.02696
16.2816,54.01819
16.3120,54.10731
16.3425,54.19643
16.3730,54.28611
16.4035,54.37524
16.4340,54.46492
16.4644,54.41821
16.4949,54.37125
16.5254,54.324
16.5559,54.27703
16.5864,54.22979
16.6168,54.19423
16.6473,54.15892
16.6778,54.12339
16.7083,54.08808
16.7388,54.05254
16.7692,54.12808
16.7997,54.20438
16.8302,54.27995
16.8607,54.35625
16.8912,54.43182
16.9216,54.55407
16.9521,54.67683
16.9826,54.7984
17.0131,54.92117
17.0436,55.04275
17.0740,55.35427
17.1045,55.66474
17.1350,55.97714
17.1655,56.28761
17.1960,56.6
17.2264,56.71199
17.2569,56.82273
17.2874,56.93417
17.3179,57.04491
17.3484,57.15635
17.3788,56.86501
17.4093,56.57045
17.4398,56.27874
17.4703,55.9842
17.5008,55.69038
17.5312,55.64696
17.5617,55.60312
17.5922,55.5597
17.6227,55.51586
17.6532,55.47244
17.6836,55.46153
17.7141,55.45085
17.7446,55.44011
17.7751,55.42944
17.8056,55.41869
17.8360,55.25594
17.8665,55.09367
17.8970,54.9304
17.9275,54.76814
17.9580,54.60487
17.9884,55.37282
18.0189,56.14971
18.0494,56.92527
18.0799,57.69601
18.1104,58.47164
18.1408,59.53724
18.1713,60.61328
18.2018,61.67891
18.2323,62.75492
18.2628,63.82056
18.2932,64.01687
18.3237,64.20689
18.3542,64.39809
18.3847,64.5881
18.4152,64.7793
18.4456,64.3521
18.4761,63.9251
18.5066,63.49545
18.5371,63.06844
18.5676,62.63879
18.5980,62.09047
18.6285,61.5453
18.6590,60.99674
18.6895,60.45157
18.7200,59.903
18.7504,59.70183
18.7809,59.49878
18.8114,59.2977
18.8419,59.09467
18.8724,58.89358
18.9028,58.75642
18.9333,58.61943
18.9638,58.48377
18.9943,58.34679
19.0248,58.21113
19.0552,57.93718
19.0857,57.66428
19.1162,57.38969
19.1467,57.1168
19.1772,56.84222
19.2076,56.86904
19.2381,56.89653
19.2686,56.92419
19.2991,56.95168
19.3296,56.97934
19.3600,57.27577
19.3905,57.57534
19.4210,57.87203
19.4515,58.1716
19.4820,58.47009
19.5124,58.12936
19.5429,57.78529
19.5734,57.44456
19.6039,57.1005
19.6344,56.75976
19.6648,55.38374
19.6953,54.01083
19.7258,52.62939
19.7563,51.25648
19.7868,49.87507
19.8172,49.43574
19.8477,49.00233
19.8782,48.56623
19.9087,48.13282
19.9392,47.69672
19.9696,48.20602
20.0001,48.72179
20.0306,49.23669
20.0611,49.74838
20.0916,50.26296
20.1220,49.75898
20.1525,49.25006
20.1830,48.74607
20.2135,48.23717
20.2440,47.73317
20.2744,47.07388
20.3049,46.41777
20.3354,45.75758
20.3659,45.09622
20.3964,44.44126
20.4268,44.55839
20.4573,44.67791
20.4878,44.79816
20.5183,44.91767
20.5488,45.03792
20.5792,45.32967
20.6097,45.61998
20.6402,45.9121
20.6707,46.20241
20.7012,46.49453
20.7316,46.16788
20.7621,45.83783
20.7926,45.51096
20.8231,45.18091
20.8536,44.85404
20.8840,44.20618
20.9145,43.5551
20.9450,42.91033
20.9755,42.25926
21.0060,41.61448
21.0364,41.15359
21.0669,40.69641
21.0974,40.23639
21.1279,39.77921
21.1584,39.31919
21.1888,39.8839
21.2193,40.44797
21.2498,41.01555
21.2803,41.57962
21.3108,42.1472
21.3412,43.20806
21.3717,44.27978
21.4022,45.34116
21.4327,46.41285
21.4632,47.48165
21.4936,47.29515
21.5241,47.10682
21.5546,46.92031
21.5851,46.73199
21.6156,46.54548
21.6460,46.46861
21.6765,46.39279
21.7070,46.31651
21.7375,46.24069
21.7680,46.16441
21.7984,46.34293
21.8289,46.52123
21.8594,46.70064
21.8899,46.87894
21.9204,47.05834
21.9508,46.56925
21.9813,46.0743
22.0118,45.5802
22.0423,45.08917
22.0728,44.59525
22.1032,44.74976
22.1337,44.90578
22.1642,45.0603
22.1947,45.21632
22.2252,45.37084
22.2556,46.0178
22.2861,46.66364
22.3166,47.3135
22.3471,47.9645
22.3776,48.60921
22.4080,48.92956
22.4385,49.24661
22.4690,49.56563
22.4995,49.88268
22.5300,50.2017
22.5604,50.38675
22.5909,50.57037
22.6214,50.75512
22.6519,50.93874
22.6824,51.12349
22.7128,51.31615
22.7433,51.51069
22.7738,51.70335
22.8043,51.8979
22.8348,52.09057
22.8652,52.14391
22.8957,52.19641
22.9262,52.24842
22.9567,52.30093
22.9872,52.35293
23.0176,52.06182
23.0481,51.77091
23.0786,51.47819
23.1091,51.18727
23.1396,50.89456
23.1700,50.6561
23.2005,50.41927
23.2310,50.18097
23.2615,49.94414
23.2920,49.70584
23.3224,49.70535
23.3529,49.7051
23.3834,49.70484
23.4139,49.70459
23.4444,49.70448
23.4748,49.86975
23.5053,50.03665
23.5358,50.20193
23.5663,50.36882
23.5968,50.53411
23.6272,50.16809
23.6577,49.80153
23.6882,49.43269
23.7187,49.06613
23.7492,48.6973
23.7796,47.73635
23.8101,46.77931
23.8406,45.81632
23.8711,44.85929
23.9016,43.89631
23.9320,43.53927
23.9625,43.17974
23.9930,42.82083
24.0235,42.46414
24.0540,42.10542
24.0844,42.5801
24.1149,43.05944
24.1454,43.53413
24.1759,44.01345
24.2064,44.48816
24.2368,44.97839
24.2673,45.46566
24.2978,45.95597
24.3283,46.44714
24.3588,46.93356
24.3892,47.01971
24.4197,47.10369
24.4502,47.18819
24.4807,47.27217
24.5112,47.35667
24.5416,48.10672
24.5721,48.85362
24.6026,49.60517
24.6331,50.35207
24.6636,51.10361
24.6940,52.42934
24.7245,53.76828
24.7550,55.09428
24.7855,56.43319
24.8160,57.75922
24.8464,57.84406
24.8769,57.92082
24.9074,57.99683
24.9379,58.07359
24.9684,58.1496
24.9988,57.4636
25.0293,56.77826
25.0598,56.08866
25.0903,55.40332
25.1208,54.71373
25.1512,54.15692
25.1817,53.60395
25.2122,53.04754
25.2427,52.49457
25.2732,51.93816
25.3036,51.79068
25.3341,51.64219
25.3646,51.49514
25.3951,51.34665
25.4256,51.19909
25.4560,51.89727
25.4865,52.6023
25.5170,53.30049
25.5475,54.0055
25.5780,54.70371
25.6084,54.73437
25.6389,54.76127
25.6694,54.78835
25.6999,54.81524
25.7304,54.84231
25.7608,54.40681
25.7913,53.97239
25.8218,53.53528
25.8523,53.10086
25.8828,52.66375
25.9132,52.69818
25.9437,52.73375
25.9742,52.76925
26.0047,52.80454
26.0352,52.84001
26.0656,52.69605
26.0961,52.55067
26.1266,52.4067
26.1571,52.26133
26.1876,52.11736
26.2180,51.85424
26.2485,51.59206
26.2790,51.32825
26.3095,51.06397
26.3400,50.80225
26.3704,51.13526
26.4009,51.46865
26.4314,51.80412
26.4619,52.13752
26.4924,52.47298
26.5228,53.10746
26.5533,53.73869
26.5838,54.37384
26.6143,55.00507
26.6448,55.64022
26.6752,55.46214
26.7057,55.28194
26.7362,55.10349
26.7667,54.9233
26.7972,54.74484
26.8276,54.12052
26.8581,53.49215
26.8886,52.86987
26.9191,52.24152
26.9496,51.61922
26.9800,51.24726
27.0105,50.87879
27.0410,50.50803
27.0715,50.13956
27.1020,49.76881
27.1324,49.63153
27.1629,49.49578
27.1934,49.35919
27.2239,49.22344
27.2544,49.08685
27.2848,49.13856
27.3153,49.19098
27.3458,49.24289
27.3763,49.29531
27.4068,49.34769
27.4372,49.46354
27.4677,49.58052
27.4982,49.69637
27.5287,49.81335
27.5592,49.9292
27.5896,49.95435
27.6201,49.97885
27.6506,50.00349
27.6811,50.028
27.7116,50.05264
27.7420,49.56352
27.7725,49.07561
27.8030,48.58467
27.8335,48.09677
27.8640,47.60583
27.8944,46.89901
27.9249,46.1849
27.9554,45.47202
27.9859,44.76355
28.0164,44.05083
28.0468,44.32293
28.0773,44.59769
28.1078,44.8698
28.1383,45.14455
28.1688,45.41666
28.1992,46.30254
28.2297,47.1866
28.2602,48.07615
28.2907,48.96729
28.3212,49.8498
28.3516,50.05212
28.3821,50.25036
28.4126,50.44983
28.4431,50.64808
28.4736,50.84754
28.5040,50.40278
28.5345,49.95929
28.5650,49.51303
28.5955,49.06953
28.6260,48.62328
28.6564,48.50638
28.6869,48.3885
28.7174,48.27177
28.7479,48.15389
28.7784,48.03715
28.8088,48.20813
28.8393,48.38132
28.8698,48.55284
28.9003,48.72604
28.9308,48.89756
28.9612,48.74926
28.9917,48.60035
29.0222,48.45052
29.0527,48.30161
29.0832,48.15177
29.1136,47.55531
29.1441,46.96124
29.1746,46.36347
29.2051,45.76939
29.2356,45.17162
29.2660,44.85322
29.2965,44.53202
29.3270,44.21392
29.3575,43.89273
29.3880,43.5725
29.4184,43.83038
29.4489,44.09077
29.4794,44.34866
29.5099,44.60905
29.5404,44.86694
29.5708,44.89184
29.6013,44.91532
29.6318,44.93896
29.6623,44.96244
29.6928,44.98607
29.7232,45.4357
29.7537,45.88405
29.7842,46.33519
29.8147,46.78355
29.8452,47.23468
29.8756,48.1889
29.9061,49.13808
29.9366,50.09317
29.9671,51.04234
29.9976,51.99734
30.0280,52.13496
30.0585,52.27393
30.0890,52.41157
30.1195,52.55053
30.1500,52.68817
30.1804,52.63438
30.2109,52.57978
30.2414,52.52483
30.2719,52.46979
30.3024,52.41528
30.3328,52.89516
30.3633,53.37431
30.3938,53.85644
30.4243,54.33558
30.4548,54.8177
30.4852,55.09961
30.5157,55.3793
30.5462,55.66072
30.5767,55.94041
30.6072,56.22184
30.6376,55.89054
30.6681,55.55568
30.6986,55.22406
30.7291,54.88921
30.7596,54.55758
30.7900,53.99509
30.8205,53.43008
30.8510,52.87055
30.8815,52.30555
30.9120,51.746
30.9424,51.76395
30.9729,51.78458
31.0034,51.80533
31.0339,51.82595
31.0644,51.84671
31.0948,51.80019
31.1253,51.75377
31.1558,51.70705
31.1863,51.66063
31.2168,51.61391
31.2472,50.70627
31.2777,49.78875
31.3082,48.88009
31.3387,47.9626
31.3692,47.04688
31.3996,46.46886
31.4301,45.88518
31.4606,45.30716
31.4911,44.72349
31.5216,44.14545
31.5520,44.56489
31.5825,44.98716
31.6130,45.41206
31.6435,45.83434
31.6740,46.25923
31.7044,46.8357
31.7349,47.40915
31.7654,47.98615
31.7959,48.55959
31.8264,49.1366
31.8568,49.42196
31.8873,49.70504
31.9178,49.98988
31.9483,50.27296
31.9788,50.55779
32.0092,50.53841
32.0397,50.51885
32.0702,50.49948
32.1007,50.47992
32.1312,50.46055
32.1616,49.89121
32.1921,49.32206
32.2226,48.74939
32.2531,48.17569
32.2836,47.60754
32.3140,46.97729
32.3445,46.3507
32.3750,45.7202
32.4055,45.0936
32.4360,44.46311
32.4664,44.86556
32.4969,45.26798
32.5274,45.67291
32.5579,46.07533
32.5884,46.48026
32.6188,47.50925
32.6493,48.54867
32.6798,49.57804
32.7103,50.61744
32.7408,51.64684
32.7712,51.6087
32.8017,51.56327
32.8322,51.51827
32.8627,51.47284
32.8932,51.42785
32.9236,50.61499
32.9541,49.80345
32.9846,48.98686
33.0151,48.17531
33.0456,47.35873
33.0760,47.1134
33.1065,46.87132
33.1370,46.62772
33.1675,46.38564
33.1980,46.14204
33.2284,46.62308
33.2589,47.10968
33.2894,47.59158
33.3199,48.07817
33.3504,48.56407
33.3808,49.22581
33.4113,49.89403
33.4418,50.55578
33.4723,51.22399
33.5028,51.88575
33.5332,51.6127
33.5637,51.33622
33.5942,51.05802
33.6247,50.78153
33.6552,50.50333
33.6856,49.39996
33.7161,48.30042
33.7466,47.19405
33.7771,46.09452
33.8076,44.98816
33.8380,44.79316
33.8685,44.60101
33.8990,44.40766
33.9295,44.21551
33.9600,44.0222
33.9904,44.89493
34.0209,45.7762
34.0514,46.64895
34.0819,47.5302
34.1124,48.40297
34.1428,48.38483
34.1733,48.36135
34.2038,48.33772
34.2343,48.31404
34.2648,48.2906
34.2952,47.11396
34.3257,45.9397
34.3562,44.75814
34.3867,43.58388
34.4172,42.40233
34.4476,42.12085
34.4781,41.8433
34.5086,41.56402
34.5391,41.28647
34.5696,41.00719
34.6000,41.61087
34.6305,42.22098
34.6610,42.82519
34.6915,43.43528
34.7220,44.03951
34.7524,44.22005
34.7829,44.39802
34.8134,44.57425
34.8439,44.75222
34.8744,44.92846
34.9048,44.89447
34.9353,44.85965
34.9658,44.82462
34.9963,44.78981
35.0268,44.75478
35.0572,44.79174
35.0877,44.82869
35.1182,44.86586
35.1487,44.90282
35.1792,44.93999
35.2096,44.88215
35.2401,44.82363
35.2706,44.76521
35.3011,44.70715
35.3316,44.64868
35.3620,44.51627
35.3925,44.38257
35.4230,44.25016
35.4535,44.11647
35.4840,43.98405
35.5144,44.02151
35.5449,44.05967
35.5754,44.09806
35.6059,44.13622
35.6364,44.17462
35.6668,44.50038
35.6973,44.82517
35.7278,45.15199
35.7583,45.47678
35.7888,45.80359
35.8192,46.07465
35.8497,46.34393
35.8802,46.61489
35.9107,46.88417
35.9412,47.15513
35.9716,47.29473
36.0021,47.43569
36.0326,47.57528
36.0631,47.71624
36.0936,47.85584
36.1240,47.94724
36.1545,48.03778
36.1850,48.12887
36.2155,48.22013
36.2460,48.31051
36.2764,48.11925
36.3069,47.92796
36.3374,47.73547
36.3679,47.54419
36.3984,47.35171
36.4288,47.06856
36.4593,46.78694
36.4898,46.50357
36.5203,46.22195
36.5508,45.93858
36.5812,46.0451
36.6117,46.15292
36.6422,46.25968
36.6727,46.36749
36.7032,46.47426
36.7336,46.59448
36.7641,46.715
36.7946,46.83435
36.8251,46.95486
36.8556,47.07421
36.8860,46.77445
36.9165,46.47448
36.9470,46.17265
36.9775,45.87267
37.0080,45.57084
37.0384,45.42509
37.0689,45.28072
37.0994,45.13544
37.1299,44.99107
37.1604,44.84581
37.1908,44.92628
37.2213,45.00784
37.2518,45.08925
37.2823,45.17015
37.3128,45.25149
37.3432,45.21271
37.3737,45.17354
37.4042,45.13476
37.4347,45.0956
37.4652,45.05681
37.4956,45.15545
37.5261,45.25425
37.5566,45.35365
37.5871,45.45245
37.6176,45.55185
37.6480,45.96813
37.6785,46.383
37.7090,46.80045
37.7395,47.21532
37.7700,47.63277
37.8004,48.07598
37.8309,48.51648
37.8614,48.95973
37.8919,49.40024
37.9224,49.84349
37.9528,49.94365
37.9833,50.04478
38.0138,50.14493
38.0443,50.24606
38.0748,50.34621
38.1052,50.45646
38.1357,50.56607
38.1662,50.67636
38.1967,50.78686
38.2272,50.89628
38.2576,51.06968
38.2881,51.24228
38.3186,51.41594
38.3491,51.58854
38.3796,51.76221
38.4100,51.34084
38.4405,50.9206
38.4710,50.49774
38.5015,50.0775
38.5320,49.65464
38.5624,49.51202
38.5929,49.36819
38.6234,49.22576
38.6539,49.08193
38.6844,48.93949
38.7148,49.46235
38.7453,49.99068
38.7758,50.5139
38.8063,51.04223
38.8368,51.56546
38.8672,51.40881
38.8977,51.24974
38.9282,51.0897
38.9587,50.93064
38.9892,50.77059
39.0196,50.22291
39.0501,49.67741
39.0806,49.12852
39.1111,48.58302
39.1416,48.03414
39.1720,48.18209
39.2025,48.33239
39.2330,48.48243
39.2635,48.63155
39.2940,48.78184
39.3244,49.3889
39.3549,50.0019
39.3854,50.60896
39.4159,51.22195
39.4464,51.82903
39.4768,51.87037
39.5073,51.90829
39.5378,51.94644
39.5683,51.98435
39.5988,52.0225
39.6292,51.91405
39.6597,51.80572
39.6902,51.6967
39.7207,51.58838
39.7512,51.47937
39.7816,52.14794
39.8121,52.81385
39.8426,53.48391
39.8731,54.14982
39.9036,54.81987
39.9340,55.33116
39.9645,55.84744
39.9950,56.35873
40.0255,56.875
40.0560,57.3863
40.0864,57.05688
40.1169,56.72428
40.1474,56.38961
40.1779,56.05434
40.2084,55.72232
40.2388,55.25253
40.2693,54.78506
40.2998,54.31468
40.3303,53.84721
40.3608,53.37684
40.3912,53.41732
40.4217,53.45885
40.4522,53.50063
40.4827,53.54216
40.5132,53.58394
40.5436,54.26291
40.5741,54.94896
40.6046,55.62838
40.6351,56.31441
40.6656,56.99888
40.6960,57.32247
40.7265,57.64923
40.7570,57.97284
40.7875,58.29959
40.8180,58.6232
40.8484,57.51916
40.8789,56.41484
40.9094,55.30365
40.9399,54.19933
40.9704,53.08816
41.0008,52.10307
41.0313,51.12449
41.0618,50.13982
41.0923,49.16124
41.1228,48.17657
41.1532,48.02516
41.1837,47.87337
41.2142,47.72185
41.2447,47.57127
41.2752,47.4196
41.3056,46.97918
41.3361,46.53445
41.3666,46.09402
41.3971,45.6493
41.4276,45.20887
41.4580,44.14439
41.4885,43.08302
41.5190,42.01506
41.5495,40.95368
41.5800,39.88573
41.6104,38.78821
41.6409,37.69739
41.6714,36.59978
41.7019,35.50896
41.7324,34.41137
41.7628,33.96371
41.7933,33.52007
41.8238,33.07368
41.8543,32.63004
41.8848,32.18365
41.9152,31.91919
41.9457,31.65216
41.9762,31.38771
42.0067,31.12068
42.0372,30.85623
42.0676,30.6397
42.0981,30.42482
42.1286,30.2086
42.1591,29.992
42.1896,29.7775
42.2200,29.54128
42.2505,29.30643
