#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.0165
#BOTTOM:,756.3170
DEPTH_LSF,GR_RAB
m,gAPI
227.2450,92.54655
227.2754,93.79631
227.3059,95.03836
227.3364,96.28812
227.3669,96.61915
227.3974,96.9474
227.4278,97.2777
227.4583,97.60596
227.4888,97.93596
227.5193,97.98698
227.5498,98.0377
227.5802,98.08872
227.6107,98.13943
227.6412,98.19206
227.6717,98.79467
227.7022,99.40318
227.7326,100.0058
227.7631,100.6143
227.7936,101.2169
227.8241,101.4401
227.8546,101.6608
227.8850,101.8828
227.9155,102.1052
227.9460,102.3254
227.9765,101.1852
228.0070,100.0501
228.0374,98.90794
228.0679,97.77283
228.0984,96.63071
228.1289,95.58161
228.1594,94.53899
228.1898,93.48988
228.2203,92.44727
228.2508,91.39953
228.2813,90.95551
228.3118,90.50713
228.3422,90.06311
228.3727,89.61474
228.4032,89.17072
228.4337,88.35556
228.4642,87.53758
228.4946,86.72752
228.5251,85.90952
228.5556,85.09946
228.5861,84.52161
228.6166,83.9478
228.6470,83.37042
228.6775,82.79662
228.7080,82.21925
228.7385,82.19857
228.7690,82.17813
228.7994,82.15757
228.8299,82.13713
228.8604,82.11768
228.8909,82.77359
228.9214,83.43592
228.9518,84.09708
228.9823,84.75416
229.0128,85.41689
229.0433,86.52273
229.0738,87.63937
229.1042,88.74518
229.1347,89.86183
229.1652,90.96765
229.1957,91.67045
229.2262,92.36783
229.2566,93.06954
229.2871,93.76691
229.3176,94.46863
229.3481,94.87111
229.3786,95.27087
229.4090,95.67311
229.4395,96.07287
229.4700,96.47488
229.5005,96.66324
229.5310,96.85043
229.5614,97.03877
229.5919,97.22597
229.6224,97.41305
229.6529,97.15916
229.6834,96.9028
229.7138,96.64893
229.7443,96.39256
229.7748,96.13869
229.8053,95.87166
229.8358,95.60625
229.8662,95.33918
229.8967,95.07165
229.9272,94.8067
229.9577,94.93008
229.9882,95.05324
230.0186,95.17718
230.0491,95.30033
230.0796,95.42419
230.1101,95.38123
230.1406,95.33852
230.1710,95.29556
230.2015,95.25286
230.2320,95.20884
230.2625,94.70318
230.2930,94.19257
230.3234,93.68692
230.3539,93.17631
230.3844,92.67064
230.4149,92.14273
230.4454,91.61382
230.4758,91.09006
230.5063,90.56114
230.5368,90.03737
230.5673,89.23396
230.5978,88.43496
230.6282,87.63098
230.6587,86.83199
230.6892,86.02802
230.7197,85.31962
230.7502,84.61562
230.7806,83.90725
230.8111,83.20325
230.8416,82.4969
230.8721,83.01905
230.9026,83.54632
230.9330,84.07265
230.9635,84.59573
230.9940,85.12262
231.0245,85.80521
231.0550,86.49448
231.0854,87.17706
231.1159,87.86633
231.1464,88.54892
231.1769,88.11317
231.2074,87.67715
231.2378,87.23843
231.2683,86.80241
231.2988,86.36369
231.3293,85.80463
231.3598,85.24893
231.3902,84.68977
231.4207,84.13408
231.4512,83.57587
231.4817,83.94048
231.5122,84.30283
231.5426,84.66744
231.5731,85.0298
231.6036,85.395
231.6341,85.96297
231.6646,86.53651
231.6950,87.10448
231.7255,87.67801
231.7560,88.24598
231.7865,88.27711
231.8170,88.30629
231.8474,88.33565
231.8779,88.36506
231.9084,88.39419
231.9389,88.29054
231.9694,88.18735
231.9998,88.08352
232.0303,87.98032
232.0608,87.87643
232.0913,87.60967
232.1218,87.34457
232.1522,87.07783
232.1827,86.81273
232.2132,86.5471
232.2437,86.77692
232.2742,87.00899
232.3046,87.23881
232.3351,87.47087
232.3656,87.7058
232.3961,88.732
232.4266,89.76822
232.4570,90.7944
232.4875,91.83064
232.5180,92.85682
232.5485,93.43886
232.5790,94.01639
232.6094,94.5975
232.6399,95.17502
232.6704,95.75613
232.7009,95.71329
232.7314,95.67059
232.7618,95.62763
232.7923,95.58493
232.8228,95.5406
232.8533,94.66573
232.8838,93.7823
232.9142,92.90042
232.9447,92.024
232.9752,91.14257
233.0057,90.39557
233.0362,89.64126
233.0666,88.89427
233.0971,88.13996
233.1276,87.39296
233.1581,88.02473
233.1886,88.65627
233.2190,89.29173
233.2495,89.92326
233.2800,90.55873
233.3105,90.8604
233.3410,91.15995
233.3714,91.46136
233.4019,91.76089
233.4324,92.06113
233.4629,91.22159
233.4934,90.38723
233.5238,89.54768
233.5543,88.71332
233.5848,87.87544
233.6153,87.62651
233.6458,87.37515
233.6762,87.12624
233.7067,86.87488
233.7372,86.62595
233.7677,87.20889
233.7982,87.79094
233.8286,88.37663
233.8591,88.96333
233.8896,89.54435
233.9201,89.26659
233.9506,88.9893
233.9810,88.71028
234.0115,88.433
234.0420,88.15374
234.0725,87.25333
234.1030,86.35851
234.1334,85.4581
234.1639,84.56327
234.1944,83.66341
234.2249,83.01419
234.2554,82.35861
234.2858,81.7094
234.3163,81.05383
234.3468,80.40205
234.3773,80.40419
234.4078,80.40633
234.4382,80.40847
234.4687,80.41062
234.4992,80.41275
234.5297,80.56283
234.5602,80.71228
234.5906,80.86266
234.6211,81.01211
234.6516,81.16249
234.6821,80.51817
234.7126,79.87767
234.7430,79.23318
234.7735,78.59268
234.8040,77.9494
234.8345,78.05917
234.8650,78.17
234.8954,78.28063
234.9259,78.39059
234.9564,78.50269
234.9869,79.03551
235.0174,79.57352
235.0478,80.10632
235.0783,80.64435
235.1088,81.17715
235.1393,81.6478
235.1698,82.11538
235.2002,82.58585
235.2307,83.05343
235.2612,83.5239
235.2917,84.48164
235.3222,85.43385
235.3526,86.39199
235.3831,87.34422
235.4136,88.30148
235.4441,88.37811
235.4746,88.45425
235.5050,88.53088
235.5355,88.60703
235.5660,88.68279
235.5965,88.45759
235.6270,88.23019
235.6574,88.005
235.6879,87.7776
235.7184,87.5524
235.7489,87.90496
235.7794,88.25724
235.8098,88.61171
235.8403,88.96681
235.8708,89.31847
235.9013,89.47057
235.9318,89.62144
235.9622,89.77325
235.9927,89.92412
236.0232,90.07597
236.0537,90.33448
236.0842,90.59139
236.1146,90.84989
236.1451,91.1068
236.1756,91.36588
236.2061,91.87737
236.2366,92.39388
236.2670,92.90536
236.2975,93.42186
236.3280,93.93403
236.3585,93.60262
236.3890,93.26797
236.4194,92.93657
236.4499,92.60192
236.4804,92.27052
236.5109,91.80425
236.5414,91.3406
236.5718,90.87406
236.6023,90.41041
236.6328,89.94387
236.6633,90.27345
236.6938,90.60117
236.7242,90.93093
236.7547,91.25866
236.7852,91.58786
236.8157,91.5662
236.8462,91.54431
236.8766,91.52248
236.9071,91.50076
236.9376,91.47742
236.9681,91.0192
236.9986,90.5565
237.0290,90.0983
237.0595,89.6356
237.0900,89.17738
237.1205,89.09211
237.1510,89.00838
237.1814,88.92414
237.2119,88.84042
237.2424,88.75617
237.2729,89.00605
237.3034,89.25468
237.3338,89.50484
237.3643,89.75347
237.3948,90.00385
237.4253,90.45831
237.4558,90.90997
237.4862,91.36444
237.5167,91.81611
237.5472,92.26971
237.5777,92.41581
237.6082,92.56333
237.6386,92.70942
237.6691,92.85694
237.6996,93.00304
237.7301,92.53887
237.7606,92.07188
237.7910,91.60941
237.8215,91.1424
237.8520,90.67992
237.8825,90.61595
237.9130,90.55298
237.9434,90.4896
237.9739,90.42662
238.0044,90.36345
238.0349,90.87511
238.0654,91.3836
238.0958,91.89525
238.1263,92.40374
238.1568,92.91431
238.1873,92.93343
238.2178,92.95274
238.2482,92.97185
238.2787,92.99116
238.3092,93.009
238.3397,92.67644
238.3702,92.34062
238.4006,92.00806
238.4311,91.67223
238.4616,91.33968
238.4921,91.40261
238.5226,91.46598
238.5530,91.52974
238.5835,91.59312
238.6140,91.65688
238.6445,91.98778
238.6750,92.3167
238.7054,92.64767
238.7359,92.97659
238.7664,93.30755
238.7969,93.63588
238.8274,93.96743
238.8578,94.2984
238.8883,94.62732
238.9188,94.95825
238.9493,95.27726
238.9798,95.59939
239.0102,95.91838
239.0407,96.24051
239.0712,96.55952
239.1017,97.07719
239.1322,97.59219
239.1626,98.1104
239.1931,98.6254
239.2236,99.14361
239.2541,100.1734
239.2846,101.1973
239.3150,102.2276
239.3455,103.2514
239.3760,104.2817
239.4065,105.2716
239.4370,106.2554
239.4674,107.2454
239.4979,108.2292
239.5284,109.2169
239.5589,109.3729
239.5894,109.5305
239.6198,109.6866
239.6503,109.8442
239.6808,110.0002
239.7113,109.6234
239.7418,109.2442
239.7722,108.8687
239.8027,108.4894
239.8332,108.1139
239.8637,107.7185
239.8942,107.3255
239.9246,106.9301
239.9551,106.5372
239.9856,106.1419
240.0161,106.0669
240.0466,105.9923
240.0770,105.9173
240.1075,105.8428
240.1380,105.7688
240.1685,106.1909
240.1990,106.6171
240.2294,107.0392
240.2599,107.4654
240.2904,107.8917
240.3209,108.5192
240.3514,109.1528
240.3818,109.7803
240.4123,110.4139
240.4428,111.0414
240.4733,111.151
240.5038,111.2589
240.5342,111.3673
240.5647,111.4752
240.5952,111.5837
240.6257,110.4123
240.6562,109.2479
240.6866,108.0763
240.7171,106.9118
240.7476,105.7401
240.7781,104.5186
240.8086,103.2851
240.8390,102.0538
240.8695,100.8301
240.9000,99.60318
240.9305,99.64017
240.9610,99.67751
240.9914,99.7145
241.0219,99.75185
241.0524,99.78883
241.0829,99.85535
241.1134,99.92153
241.1438,99.98814
241.1743,100.0543
241.2048,100.1209
241.2353,99.1787
241.2658,98.24143
241.2962,97.29833
241.3267,96.36106
241.3572,95.41772
241.3877,94.23616
241.4182,93.0619
241.4486,91.88035
241.4791,90.70609
241.5096,89.52679
241.5401,89.16208
241.5706,88.79382
241.6010,88.42912
241.6315,88.06085
241.6620,87.69614
241.6925,87.73783
241.7230,87.78097
241.7534,87.82368
241.7839,87.86682
241.8144,87.90955
241.8449,87.48336
241.8754,87.0591
241.9058,86.63222
241.9363,86.20796
241.9668,85.78088
241.9973,84.77324
242.0278,83.77182
242.0582,82.76418
242.0887,81.76276
242.1192,80.75588
242.1497,80.10657
242.1802,79.4509
242.2106,78.80158
242.2411,78.14592
242.2716,77.49757
242.3021,78.37991
242.3326,79.27086
242.3630,80.15318
242.3935,81.04414
242.4240,81.92648
242.4545,83.06133
242.4850,84.18968
242.5154,85.32507
242.5459,86.45342
242.5764,87.5888
242.6069,87.83692
242.6374,88.08326
242.6678,88.33113
242.6983,88.57746
242.7288,88.82565
242.7593,89.27401
242.7898,89.72677
242.8202,90.17874
242.8507,90.6279
242.8812,91.0796
242.9117,91.45069
242.9422,91.82541
242.9726,92.1965
243.0031,92.57121
243.0336,92.94231
243.0641,92.58688
243.0946,92.23165
243.1250,91.87421
243.1555,91.51614
243.1860,91.16155
243.2165,90.06552
243.2470,88.97559
243.2774,87.87888
243.3079,86.78896
243.3384,85.69278
243.3689,85.16537
243.3994,84.64123
243.4298,84.11382
243.4603,83.58967
243.4908,83.06709
243.5213,84.27763
243.5518,85.50002
243.5822,86.71055
243.6127,87.93293
243.6432,89.14348
243.6737,89.94247
243.7042,90.74142
243.7346,91.53264
243.7651,92.33161
243.7956,93.12282
243.8261,93.4313
243.8566,93.73714
243.8870,94.04488
243.9175,94.35072
243.9480,94.65848
243.9785,94.99307
244.0090,95.3256
244.0394,95.6602
244.0699,95.99273
244.1004,96.32605
244.1309,96.0687
244.1614,95.80884
244.1918,95.5515
244.2223,95.29163
244.2528,95.03381
244.2833,95.17128
244.3138,95.31008
244.3442,95.44755
244.3747,95.58635
244.4052,95.72382
244.4357,95.26215
244.4662,94.80205
244.4966,94.3391
244.5271,93.879
244.5576,93.41605
244.5881,91.92673
244.6186,90.44633
244.6490,88.9567
244.6795,87.4763
244.7100,85.9873
244.7405,84.90701
244.7710,83.81612
244.8014,82.72716
244.8319,81.64493
244.8624,80.55978
244.8929,80.60217
244.9234,80.64499
244.9538,80.68738
244.9843,80.73019
245.0148,80.7726
245.0453,81.50367
245.0758,82.23212
245.1062,82.96511
245.1367,83.69939
245.1672,84.42654
245.1977,84.53731
245.2282,84.64683
245.2586,84.75703
245.2891,84.86655
245.3196,84.97656
245.3501,84.8814
245.3806,84.78682
245.4110,84.69166
245.4415,84.59708
245.4720,84.50352
245.5025,84.98774
245.5330,85.4767
245.5634,85.96092
245.5939,86.44987
245.6244,86.9341
245.6549,87.41133
245.6854,87.88935
245.7158,88.36275
245.7463,88.84077
245.7768,89.31416
245.8073,89.14785
245.8378,88.98158
245.8682,88.81429
245.8987,88.64801
245.9292,88.48043
245.9597,87.38454
245.9902,86.29541
246.0206,85.19952
246.0511,84.1104
246.0816,83.01608
246.1121,82.66096
246.1426,82.30238
246.1730,81.94727
246.2035,81.58869
246.2340,81.23457
246.2645,81.83984
246.2950,82.45103
246.3254,83.0563
246.3559,83.66749
246.3864,84.27276
246.4169,84.05113
246.4474,83.82909
246.4778,83.60567
246.5083,83.38362
246.5388,83.16019
246.5693,83.57998
246.5998,83.99738
246.6302,84.41737
246.6607,84.83477
246.6912,85.25529
246.7217,86.02146
246.7522,86.79514
246.7826,87.56745
246.8131,88.335
246.8436,89.10378
246.8741,88.82245
246.9046,88.53837
246.9350,88.25706
246.9655,87.97298
246.9960,87.69166
247.0265,87.7476
247.0570,87.80414
247.0874,87.86103
247.1179,87.91802
247.1484,87.97446
247.1789,88.68275
247.2094,89.38726
247.2398,90.09615
247.2703,90.80067
247.3008,91.50925
247.3313,91.85731
247.3618,92.20322
247.3922,92.5513
247.4227,92.89722
247.4532,93.24271
247.4837,92.65488
247.5142,92.0613
247.5446,91.47349
247.5751,90.87991
247.6056,90.29208
247.6361,89.74232
247.6666,89.19175
247.6970,88.64651
247.7275,88.09593
247.7580,87.5507
247.7885,87.7361
247.8190,87.92149
247.8494,88.10804
247.8799,88.29343
247.9104,88.47999
247.9409,88.73098
247.9714,88.98042
248.0018,89.23141
248.0323,89.48086
248.0628,89.73035
248.0933,89.27427
248.1238,88.81371
248.1542,88.35764
248.1847,87.89709
248.2152,87.43746
248.2457,87.00873
248.2762,86.57581
248.3066,86.14707
248.3371,85.71414
248.3676,85.28542
248.3981,85.9845
248.4286,86.68171
248.4590,87.38327
248.4895,88.08047
248.5200,88.78202
248.5505,89.12564
248.5810,89.46702
248.6114,89.81052
248.6419,90.15189
248.6724,90.49424
248.7029,90.0764
248.7334,89.65446
248.7638,89.23325
248.7943,88.81467
248.8248,88.39457
248.8553,88.3028
248.8858,88.21012
248.9162,88.11835
248.9467,88.02568
248.9772,87.93391
249.0077,87.8031
249.0382,87.673
249.0686,87.54207
249.0991,87.41092
249.1296,87.28104
249.1601,87.19305
249.1906,87.10565
249.2210,87.0177
249.2515,86.93029
249.2820,86.84297
249.3125,87.45582
249.3430,88.06488
249.3734,88.67773
249.4039,89.2868
249.4344,89.90145
249.4649,91.17012
249.4954,92.45119
249.5258,93.71985
249.5563,95.00092
249.5868,96.26959
249.6173,96.77637
249.6478,97.28139
249.6782,97.78152
249.7087,98.28654
249.7392,98.78667
249.7697,97.47548
249.8002,96.16956
249.8306,94.85551
249.8611,93.5496
249.8916,92.23556
249.9221,90.94193
249.9526,89.65629
249.9830,88.36266
250.0135,87.07701
250.0440,85.78651
250.0745,85.97733
250.1050,86.17003
250.1354,86.36085
250.1659,86.55354
250.1964,86.74663
250.2269,87.12075
250.2574,87.49852
250.2878,87.87263
250.3183,88.2504
250.3488,88.62452
250.3793,88.48038
250.4098,88.33601
250.4402,88.19074
250.4707,88.04637
250.5012,87.9011
250.5317,87.80565
250.5622,87.71081
250.5927,87.61537
250.6231,87.52053
250.6536,87.42535
250.6841,87.49663
250.7146,87.56862
250.7451,87.64047
250.7755,87.71189
250.8060,87.78426
250.8365,88.00815
250.8670,88.23422
250.8975,88.45811
250.9279,88.68419
250.9584,88.90807
250.9889,89.30782
251.0194,89.70557
251.0499,90.1058
251.0803,90.50674
251.1108,90.90379
251.1413,91.16601
251.1718,91.42648
251.2023,91.68858
251.2327,91.94904
251.2632,92.21078
251.2937,92.06255
251.3242,91.91524
251.3547,91.767
251.3851,91.61968
251.4156,91.47171
251.4461,91.41843
251.4766,91.36462
251.5071,91.31135
251.5375,91.25755
251.5680,91.20426
251.5985,91.17197
251.6290,91.13969
251.6595,91.10771
251.6899,91.07544
251.7204,91.04347
251.7509,90.88255
251.7814,90.72242
251.8119,90.56129
251.8423,90.40117
251.8728,90.24006
251.9033,90.16487
251.9338,90.09015
251.9643,90.01495
251.9947,89.94023
252.0252,89.86486
252.0557,89.70396
252.0862,89.54147
252.1167,89.38057
252.1471,89.21809
252.1776,89.05782
252.2081,89.38362
252.2386,89.71261
252.2691,90.03841
252.2995,90.36741
252.3300,90.69321
252.3605,91.45034
252.3910,92.20373
252.4215,92.9618
252.4519,93.71519
252.4824,94.47327
252.5129,94.72757
252.5434,94.98012
252.5739,95.23425
252.6043,95.48679
252.6348,95.73969
252.6653,95.16995
252.6958,94.60372
252.7263,94.03397
252.7567,93.46774
252.7872,92.89604
252.8177,91.74269
252.8482,90.57807
252.8787,89.42474
252.9091,88.26012
252.9396,87.10677
252.9701,86.41335
253.0006,85.72553
253.0311,85.03342
253.0615,84.3401
253.0920,83.65351
253.1225,84.46624
253.1530,85.27541
253.1835,86.08961
253.2139,86.89878
253.2444,87.71299
253.2749,88.52505
253.3054,89.33208
253.3359,90.14414
253.3663,90.95117
253.3968,91.75995
253.4273,91.35502
253.4578,90.94612
253.4883,90.54119
253.5187,90.13229
253.5492,89.72736
253.5797,89.11899
253.6102,88.50889
253.6407,87.90469
253.6711,87.29457
253.7016,86.69037
253.7321,86.69905
253.7626,86.70866
253.7931,86.71832
253.8235,86.72794
253.8540,86.73766
253.8845,87.02444
253.9150,87.30946
253.9455,87.59624
253.9759,87.88125
254.0064,88.16599
254.0369,87.47226
254.0674,86.77174
254.0979,86.07802
254.1283,85.3775
254.1588,84.67976
254.1893,84.38139
254.2198,84.08012
254.2503,83.78178
254.2807,83.48049
254.3112,83.18214
254.3417,83.82669
254.3722,84.46935
254.4027,85.116
254.4331,85.75866
254.4636,86.40531
254.4941,86.29066
254.5246,86.17645
254.5551,86.0615
254.5855,85.94728
254.6160,85.83231
254.6465,85.69161
254.6770,85.55179
254.7075,85.4111
254.7379,85.27129
254.7684,85.13184
254.7989,85.36806
254.8294,85.60661
254.8599,85.84284
254.8903,86.08139
254.9208,86.31763
254.9513,86.58049
254.9818,86.84181
255.0123,87.10475
255.0427,87.36816
255.0732,87.62901
255.1037,87.83347
255.1342,88.03661
255.1647,88.24102
255.1951,88.44416
255.2256,88.64835
255.2561,88.59467
255.2866,88.54131
255.3171,88.48763
255.3475,88.43429
255.3780,88.38048
255.4085,88.28246
255.4390,88.18349
255.4695,88.08548
255.4999,87.98651
255.5304,87.8885
255.5609,87.6431
255.5914,87.39679
255.6219,87.15286
255.6523,86.90654
255.6828,86.66261
255.7133,86.05621
255.7438,85.45299
255.7743,84.84601
255.8047,84.24279
255.8352,83.63578
255.8657,82.87
255.8962,82.10894
255.9267,81.34315
255.9571,80.5821
255.9876,79.81744
256.0181,79.6044
256.0486,79.38927
256.0791,79.17623
256.1095,78.96111
256.1400,78.74917
256.1705,79.25427
256.2010,79.76432
256.2315,80.26942
256.2619,80.77946
256.2924,81.28456
256.3229,81.63037
256.3534,81.97369
256.3839,82.31913
256.4143,82.66245
256.4448,83.00789
256.4753,83.01534
256.5058,83.02262
256.5363,83.02995
256.5667,83.03722
256.5972,83.04431
256.6277,82.89209
256.6582,82.74081
256.6887,82.58859
256.7191,82.43731
256.7496,82.28532
256.7801,82.20538
256.8106,82.12467
256.8411,82.04474
256.8715,81.96403
256.9020,81.88409
256.9325,82.35864
256.9630,82.83182
256.9935,83.30795
257.0239,83.78491
257.0544,84.25726
257.0849,84.35409
257.1154,84.44994
257.1459,84.54639
257.1763,84.64224
257.2068,84.73831
257.2373,84.36739
257.2678,83.99876
257.2983,83.62785
257.3287,83.25922
257.3592,82.88914
257.3897,82.83653
257.4202,82.78341
257.4507,82.7308
257.4811,82.67767
257.5116,82.62506
257.5421,82.17119
257.5726,81.71513
257.6031,81.2635
257.6335,80.80743
257.6640,80.3558
257.6945,79.27384
257.7250,78.19755
257.7555,77.11456
257.7859,76.03827
257.8164,74.95541
257.8469,74.47311
257.8774,73.9938
257.9079,73.51151
257.9383,73.0322
257.9688,72.55196
257.9993,73.07518
258.0298,73.60352
258.0603,74.13092
258.0907,74.65507
258.1212,75.18176
258.1517,75.52083
258.1822,75.86321
258.2127,76.20227
258.2431,76.54466
258.2736,76.88373
258.3041,76.95704
258.3346,77.02929
258.3651,77.102
258.3955,77.17426
258.4260,77.24696
258.4565,77.35685
258.4870,77.46607
258.5175,77.57597
258.5479,77.68519
258.5784,77.7951
258.6089,77.90983
258.6394,78.02385
258.6699,78.13858
258.7003,78.2526
258.7308,78.36871
258.7613,78.90085
258.7918,79.4382
258.8223,79.97034
258.8527,80.5077
258.8832,81.03984
258.9137,81.42897
258.9442,81.81528
258.9747,82.20399
259.0051,82.59339
259.0356,82.97901
259.0661,82.94843
259.0966,82.91759
259.1271,82.88658
259.1575,82.85575
259.1880,82.82528
259.2185,83.46184
259.2490,84.09447
259.2795,84.73103
259.3099,85.36366
259.3404,85.99966
259.3709,86.42165
259.4014,86.84776
259.4319,87.26974
259.4623,87.69585
259.4928,88.11784
259.5233,87.06814
259.5538,86.01148
259.5843,84.96506
259.6147,83.90838
259.6452,82.86195
259.6757,81.81142
259.7062,80.7674
259.7367,79.71687
259.7671,78.67285
259.7976,77.62244
259.8281,77.08965
259.8586,76.56017
259.8891,76.02739
259.9195,75.49791
259.9500,74.966
259.9805,74.85944
260.0110,74.75183
260.0415,74.64441
260.0719,74.53766
260.1024,74.43347
260.1329,75.15597
260.1634,75.88552
260.1939,76.608
260.2243,77.33756
260.2548,78.06004
260.2853,78.47109
260.3158,78.87888
260.3463,79.28921
260.3767,79.697
260.4072,80.10732
260.4377,79.50838
260.4682,78.91271
260.4987,78.31333
260.5291,77.71766
260.5596,77.11913
260.5901,77.11913
260.6206,77.11913
260.6511,77.11913
260.6815,77.11913
260.7120,77.12058
260.7425,77.56601
260.7730,78.0158
260.8035,78.46122
260.8339,78.91101
260.8644,79.35644
260.8949,79.50553
260.9254,79.65284
260.9559,79.80109
260.9863,79.94958
261.0168,80.09663
261.0473,80.5496
261.0778,81.00008
261.1083,81.45338
261.1387,81.90387
261.1692,82.35687
261.1997,82.44281
261.2302,82.52821
261.2607,82.61414
261.2911,82.69954
261.3216,82.78468
261.3521,82.56728
261.3826,82.34777
261.4131,82.13039
261.4435,81.91088
261.4740,81.69349
261.5045,81.73553
261.5350,81.77858
261.5655,81.8212
261.5959,81.86425
261.6264,81.90687
261.6569,82.09246
261.6874,82.27714
261.7179,82.46296
261.7483,82.64764
261.7788,82.83344
261.8093,82.84418
261.8398,82.85486
261.8703,82.86559
261.9007,82.87627
261.9312,82.88686
261.9617,82.8204
261.9922,82.75328
262.0227,82.68628
262.0531,82.61969
262.0836,82.55106
262.1141,82.06047
262.1446,81.5651
262.1751,81.07452
262.2055,80.57915
262.2360,80.08856
262.2665,80.14249
262.2970,80.19733
262.3275,80.25252
262.3579,80.30735
262.3884,80.36253
262.4189,81.61175
262.4494,82.85376
262.4799,84.10352
262.5103,85.34553
262.5408,86.59376
262.5713,86.75928
262.6018,86.92379
262.6323,87.08931
262.6627,87.25381
262.6932,87.41676
262.7237,86.78473
262.7542,86.14653
262.7847,85.51453
262.8151,84.87633
262.8456,84.2443
262.8761,83.92854
262.9066,83.61566
262.9371,83.30082
262.9675,82.98544
262.9980,82.67311
263.0285,81.59976
263.0590,80.53225
263.0895,79.45811
263.1199,78.39059
263.1504,77.31637
263.1809,76.15522
263.2114,75.00124
263.2419,73.84009
263.2723,72.68611
263.3028,71.52946
263.3333,72.08677
263.3638,72.64954
263.3943,73.20684
263.4247,73.7696
263.4552,74.335
263.4857,75.70007
263.5162,77.07846
263.5467,78.4435
263.5771,79.82191
263.6076,81.18695
263.6381,82.07609
263.6686,82.95893
263.6991,83.84725
263.7295,84.73009
263.7600,85.61835
263.7905,86.07915
263.8210,86.53713
263.8515,86.99795
263.8819,87.45592
263.9124,87.91621
263.9429,88.11379
263.9734,88.31331
264.0039,88.51248
264.0343,88.71041
264.0648,88.90877
264.0953,88.89429
264.1258,88.87968
264.1563,88.86521
264.1867,88.85059
264.2172,88.83612
264.2477,88.2087
264.2782,87.58376
264.3087,86.95494
264.3391,86.33
264.3696,85.70117
264.4001,84.77171
264.4306,83.84787
264.4611,82.91828
264.4915,81.99444
264.5220,81.06528
264.5525,80.45516
264.5830,79.84882
264.6135,79.23871
264.6439,78.63237
264.6744,78.02309
264.7049,77.67961
264.7354,77.33276
264.7659,76.98929
264.7963,76.64244
264.8268,76.29896
264.8573,76.57099
264.8878,76.84314
264.9183,77.11697
264.9487,77.39129
264.9792,77.66296
265.0097,78.58775
265.0402,79.50751
265.0707,80.433
265.1011,81.35276
265.1316,82.27798
265.1621,82.84198
265.1926,83.40249
265.2231,83.96649
265.2535,84.527
265.2840,85.0879
265.3145,84.45889
265.3450,83.82374
265.3755,83.19475
265.4059,82.5596
265.4364,81.92398
265.4669,80.94146
265.4974,79.94936
265.5279,78.96687
265.5583,77.97475
265.5888,76.99226
265.6193,76.66889
265.6498,76.34864
265.6803,76.02639
265.7107,75.70614
265.7412,75.38397
265.7717,75.60847
265.8022,75.83158
265.8327,76.05608
265.8631,76.27919
265.8936,76.50404
265.9241,76.90051
265.9546,77.30087
265.9851,77.70052
266.0155,78.0977
266.0460,78.49581
266.0765,78.48949
266.1070,78.4831
266.1375,78.47677
266.1679,78.47038
266.1984,78.46406
266.2289,78.39861
266.2594,78.33342
266.2899,78.26782
266.3203,78.20264
266.3508,78.13705
266.3813,78.43542
266.4118,78.73212
266.4423,79.03066
266.4727,79.32737
266.5032,79.62624
266.5337,80.16223
266.5642,80.69492
266.5947,81.23092
266.6251,81.76361
266.6556,82.29898
266.6861,82.63892
266.7166,82.98218
266.7471,83.3221
266.7775,83.66535
266.8080,84.00529
266.8385,83.61216
266.8690,83.21931
266.8995,82.82403
266.9299,82.42805
266.9604,82.0359
266.9909,81.66101
267.0214,81.28844
267.0519,80.91357
267.0823,80.541
267.1128,80.16683
267.1433,80.7329
267.1738,81.29549
267.2043,81.86156
267.2347,82.42414
267.2652,82.99091
267.2957,83.81996
267.3262,84.65712
267.3567,85.48616
267.3871,86.32331
267.4176,87.15494
267.4481,87.06695
267.4786,86.9781
267.5091,86.89011
267.5395,86.80127
267.5700,86.71328
267.6005,85.90614
267.6310,85.10276
267.6615,84.29439
267.6919,83.49101
267.7224,82.68269
267.7529,82.22356
267.7834,81.76728
267.8139,81.30814
267.8443,80.85186
267.8748,80.39381
267.9053,80.48215
267.9358,80.57136
267.9663,80.66042
267.9967,80.74892
268.0272,80.83884
268.0577,81.15889
268.0882,81.48206
268.1187,81.80209
268.1491,82.12527
268.1796,82.44531
268.2101,82.63967
268.2406,82.83253
268.2711,83.0266
268.3015,83.21945
268.3320,83.41352
268.3625,83.29623
268.3930,83.17952
268.4235,83.06208
268.4539,82.94537
268.4844,82.82803
268.5149,82.78865
268.5454,82.74951
268.5759,82.71012
268.6063,82.67097
268.6368,82.63193
268.6673,82.69606
268.6978,82.76082
268.7283,82.82496
268.7587,82.88972
268.7892,82.95385
268.8197,83.13882
268.8502,83.32445
268.8807,83.50829
268.9111,83.69393
268.9416,83.87777
268.9721,84.25953
269.0026,84.63914
269.0331,85.02111
269.0635,85.40072
269.0940,85.78287
269.1245,86.39614
269.1550,87.00563
269.1855,87.6189
269.2159,88.22839
269.2464,88.8409
269.2769,89.15583
269.3074,89.47385
269.3379,89.78878
269.3683,90.1068
269.3988,90.42113
269.4293,90.03168
269.4598,89.63844
269.4903,89.249
269.5207,88.85575
269.5512,88.46631
269.5817,88.19196
269.6122,87.91949
269.6427,87.64534
269.6731,87.37288
269.7036,87.09879
269.7341,87.34023
