#HOLE:,U1517A,,
#EXPEDITION:,372,,
#TOP:,0.4396,,
#BOTTOM:,205.4176,,
DEPTH_LSF,DHAP,DHAT,ECD
m,psi,degC,g/cm3
115.1968,1268.001967,11,1.299022
115.3492,1266.002038,11,1.285604
115.5016,1264.002544,11,1.272189
115.654,1265.002291,11,1.27658
115.8064,1265.002001,11,1.274828
115.9588,1261.002288,11,1.250116
116.1112,1263.002217,11,1.260247
116.2636,1265.002146,11,1.269963
116.416,1261.002578,11,1.245203
116.5684,1267.00164,11,1.27861
116.7208,1265.002581,11,1.265241
116.8732,1267.00193,11,1.275241
117.0256,1267.001785,11,1.273821
117.178,1265.002436,11,1.260475
117.3304,1266.002473,11,1.26515
117.4828,1267.002365,11,1.269255
117.6352,1268.001677,11,1.273123
117.7876,1260.002686,11,1.225935
117.94,1267.00222,11,1.264085
118.0924,1265.002291,11,1.251118
118.2448,1267.002075,11,1.261468
118.3972,1268.002257,11,1.265116
118.5496,1270.002041,11,1.275018
118.702,1266.002908,11,1.250846
118.8544,1266.002328,11,1.249438
119.0068,1266.002908,11,1.247512
119.1592,1269.002584,11,1.262967
119.3116,1271.002078,11,1.273506
119.464,1270.002186,11,1.265513
119.6164,1268.002692,11,1.253006
119.7688,1271.002223,11,1.268051
119.9212,1270.002331,11,1.26103
120.0736,1272.00226,11,1.270707
120.226,1271.002223,11,1.263679
120.3784,1272.002115,11,1.267501
120.5308,1274.002044,11,1.278102
120.6832,1272.00255,11,1.264494
120.8356,1269.003019,11,1.246293
120.988,1272.00284,11,1.26145
121.1404,1275.002081,11,1.276645
121.2928,1274.002914,11,1.269742
121.4452,1278.001757,11,1.290318
121.5976,1272.00226,11,1.255605
121.75,1272.002405,11,1.253822
121.9024,1275.002226,11,1.269004
122.0548,1275.002226,11,1.267479
122.2072,1273.002442,11,1.255282
122.3596,1273.002297,11,1.253345
122.512,1271.002513,11,1.241093
122.6644,1272.002115,11,1.244944
122.8168,1278.000597,11,1.276335
122.9692,1270.004071,11,1.231163
123.1216,1279.002519,11,1.278955
123.274,1281.001578,11,1.288298
123.4264,1274.002914,11,1.248313
123.5788,1280.001976,11,1.280188
123.7312,1275.002226,11,1.250871
123.8836,1276.002263,11,1.255094
124.036,1276.002263,11,1.253383
124.1884,1275.002226,11,1.246505
124.3408,1275.002226,11,1.244892
124.4932,1278.001902,11,1.2599
124.6456,1277.002445,11,1.253006
124.798,1277.002735,11,1.251467
124.9504,1279.002229,11,1.261184
125.1028,1278.002192,11,1.254088
125.2552,1277.002445,11,1.247052
125.4076,1278.002337,11,1.250954
125.56,1278.002337,11,1.249444
125.7124,1278.002337,11,1.247995
125.8648,1276.002263,11,1.236147
126.0172,1280.002121,11,1.256122
126.1696,1277.00259,11,1.238454
126.322,1281.002013,11,1.258369
126.4744,1278.002772,11,1.240851
126.6268,1282.00263,11,1.260773
126.7792,1283.002377,11,1.264651
126.9316,1283.001507,11,1.263341
127.084,1278.003352,11,1.235215
127.2364,1285.002451,11,1.271144
127.3888,1286.002488,11,1.274799
127.5412,1287.00209,11,1.27905
127.6936,1279.002374,11,1.235096
127.846,1281.002448,11,1.244265
127.9984,1283.002232,11,1.253016
128.1508,1287.00209,11,1.272796
128.3032,1285.002596,11,1.261071
128.4556,1284.002414,11,1.254408
128.608,1285.001871,11,1.257916
128.7604,1283.002522,11,1.245847
128.9128,1284.001979,11,1.250135
129.0652,1282.00292,11,1.23798
129.2176,1286.001908,11,1.257478
129.37,1281.002593,11,1.230217
129.5224,1283.002812,11,1.238871
129.6748,1294.002349,11,1.294995
129.8272,1287.002525,11,1.257056
129.9796,1285.002451,11,1.245048
130.132,1283.002522,11,1.233343
130.2844,1282.002485,11,1.226525
130.4368,1286.001763,11,1.246192
130.5892,1288.001112,11,1.255184
130.7416,1283.002522,11,1.227978
130.894,1284.0043,11,1.231512
131.0464,1297.002025,11,1.297405
131.1988,1295.001516,11,1.285802
131.3512,1286.002923,11,1.237643
131.5036,1296.002278,11,1.288159
131.656,1296.002278,11,1.286992
131.8084,1289.002599,11,1.249092
131.9608,1291.002238,11,1.258145
132.1132,1290.002491,11,1.251353
132.2656,1291.002238,11,1.255445
132.418,1296.001553,11,1.279442
132.5704,1288.003287,11,1.23701
132.7228,1293.001732,11,1.261359
132.8752,1290.002926,11,1.245218
133.0276,1294.002784,11,1.263446
133.18,1298.002062,11,1.282462
133.3324,1295.002096,11,1.265718
133.4848,1288.002272,11,1.228694
133.6372,1291.002383,11,1.24256
133.7896,1295.002241,11,1.261601
133.942,1297.00217,11,1.270562
134.0944,1296.002423,11,1.263842
134.2468,1296.002278,11,1.26254
134.3992,1298.000176,11,1.271483
134.5516,1289.002889,11,1.224579
134.704,1292.003435,11,1.238225
134.8564,1299.001084,11,1.272281
135.0088,1290.002201,11,1.225886
135.1612,1288.002707,11,1.213918
135.3136,1294.002639,11,1.242847
135.466,1302.002355,11,1.281847
135.6184,1295.002531,11,1.245065
135.7708,1293.002457,11,1.234125
135.9232,1294.002204,11,1.237506
136.0756,1294.002349,11,1.23624
136.228,1294.002349,11,1.234843
136.3804,1295.003546,11,1.238375
136.5328,1300.002861,11,1.26204
136.6852,1302.001195,11,1.270935
136.8376,1295.002966,11,1.234653
136.99,1299.001954,11,1.253093
137.1424,1294.002494,11,1.227005
137.2948,1296.002133,11,1.235369
137.4472,1290.002346,11,1.204659
137.5996,1293.002167,11,1.21837
137.752,1300.001991,11,1.251112
137.9044,1302.00221,11,1.259651
138.0568,1295.003256,11,1.224366
138.2092,1294.002494,11,1.21761
138.3616,1295.002676,11,1.221291
138.514,1296.002133,11,1.224884
138.6664,1295.003401,11,1.218586
138.8188,1302.001485,11,1.251738
138.9712,1295.002676,11,1.216043
139.1236,1298.002497,11,1.229563
139.276,1301.002463,11,1.242749
139.4284,1306.002358,11,1.265854
139.5808,1298.002497,11,1.225467
139.7332,1300.002281,11,1.233956
139.8856,1302.00221,11,1.242489
140.038,1301.002463,11,1.236215
140.1904,1302.00221,11,1.239758
140.3428,1301.002318,11,1.2336
140.4952,1301.002463,11,1.232595
140.6476,1302.002645,11,1.236036
140.8,1304.002574,11,1.244221
140.9524,1305.002611,11,1.247742
141.1048,1308.002287,11,1.260941
141.2572,1306.002358,11,1.250006
141.4096,1308.002432,11,1.258296
141.562,1306.002503,11,1.247432
141.7144,1308.002287,11,1.255739
141.8668,1308.002432,11,1.254697
142.0192,1303.003117,11,1.229291
142.1716,1311.001528,11,1.266671
142.324,1308.001562,11,1.250865
142.4764,1304.002719,11,1.230237
142.6288,1306.002358,11,1.238405
142.7812,1306.002503,11,1.237195
142.9336,1307.00225,11,1.240501
143.086,1305.002321,11,1.22981
143.2384,1305.002321,11,1.228531
143.3908,1310.002216,11,1.251015
143.5432,1311.002253,11,1.254475
143.6956,1316.002003,11,1.276813
143.848,1311.002833,11,1.251813
144.0004,1304.003444,11,1.21759
144.1528,1305.004352,11,1.220909
144.3052,1314.000624,11,1.262372
144.4576,1305.003771,11,1.218788
144.61,1314.001784,11,1.260103
144.7624,1310.001926,11,1.239459
144.9148,1306.002938,11,1.219421
145.0672,1315.002111,11,1.260499
145.2196,1311.002253,11,1.240444
145.372,1305.002466,11,1.21106
145.5244,1320.001426,11,1.280779
145.6768,1310.003376,11,1.231943
145.8292,1311.002108,11,1.23559
145.9816,1312.00229,11,1.238798
146.134,1310.003666,11,1.228239
146.2864,1316.001278,11,1.255207
146.4388,1310.002796,11,1.226474
146.5912,1313.001602,11,1.238523
146.7436,1306.003083,11,1.204709
146.896,1314.002074,11,1.240607
147.0484,1310.002506,11,1.220757
147.2008,1318.002367,11,1.257169
147.3532,1309.002759,11,1.213681
147.5056,1319.001679,11,1.258876
147.658,1310.003376,11,1.216219
147.8104,1313.001892,11,1.228497
147.9628,1309.003049,11,1.208983
148.1152,1318.002222,11,1.249193
148.2676,1317.00233,11,1.243266
148.42,1316.002003,11,1.237641
148.5724,1313.002907,11,1.223194
148.7248,1318.001932,11,1.244173
148.8772,1313.002327,11,1.220479
149.0296,1314.002509,11,1.223374
149.182,1321.002333,11,1.254212
149.3344,1314.002654,11,1.221478
149.4868,1315.002111,11,1.224445
149.6392,1320.001861,11,1.246102
149.7916,1315.002981,11,1.221989
149.944,1322.001935,11,1.252705
150.0964,1320.002296,11,1.242301
150.2488,1319.001679,11,1.236453
150.4012,1315.002691,11,1.21725
150.5536,1318.002222,11,1.229581
150.706,1317.002475,11,1.22389
150.8584,1320.002151,11,1.236081
151.0108,1314.002364,11,1.207972
151.1632,1317.00233,11,1.220534
151.3156,1322.00208,11,1.241778
151.468,1323.002262,11,1.245083
151.6204,1317.003055,11,1.216614
151.7728,1319.002114,11,1.224535
151.9252,1318.002657,11,1.218759
152.0776,1319.001679,11,1.222055
152.23,1315.003126,11,1.20312
152.3824,1320.003021,11,1.224087
152.5348,1324.001864,11,1.24104
152.6872,1319.002549,11,1.217415
152.8396,1322.002515,11,1.229479
152.992,1326.002373,11,1.246294
153.1444,1324.002299,11,1.236026
153.2968,1315.002836,11,1.195183
153.4492,1326.001358,11,1.242547
153.6016,1320.003166,11,1.215766
153.754,1319.002549,11,1.209183
153.9064,1321.002913,11,1.216812
154.0588,1323.002987,11,1.225052
154.2112,1326.003098,11,1.236839
154.3636,1331.002268,11,1.258153
154.516,1330.001651,11,1.252197
154.6684,1321.002768,11,1.210973
154.8208,1327.00241,11,1.236353
154.9732,1330.002376,11,1.248265
155.1256,1321.002913,11,1.207522
155.278,1323.002262,11,1.21523
155.4304,1325.002336,11,1.222727
155.5828,1324.002444,11,1.217252
155.7352,1324.002299,11,1.216302
155.8876,1332.001145,11,1.250092
156.04,1326.002518,11,1.222759
156.1924,1327.002265,11,1.225667
156.3448,1326.002663,11,1.220189
156.4972,1328.002012,11,1.227952
156.6496,1325.002336,11,1.213484
156.802,1322.002515,11,1.199301
156.9544,1329.002339,11,1.228852
157.1068,1329.002484,11,1.227575
157.2592,1324.002734,11,1.204594
157.4116,1329.001904,11,1.225176
157.564,1331.002123,11,1.233112
157.7164,1332.00274,11,1.236129
157.8688,1334.000203,11,1.24341
158.0212,1322.003385,11,1.190464
158.1736,1328.002302,11,1.215124
158.326,1328.002882,11,1.21398
158.4784,1333.002197,11,1.234778
158.6308,1328.002447,11,1.211823
158.7832,1331.002413,11,1.223704
158.9356,1334.002234,11,1.236254
159.088,1333.002487,11,1.230229
159.2404,1326.002953,11,1.19857
159.3928,1328.002012,11,1.206267
159.5452,1334.001654,11,1.230671
159.6976,1327.002845,11,1.199687
159.85,1329.003789,11,1.20698
160.0024,1336.001728,11,1.235921
160.1548,1331.002558,11,1.213744
160.3072,1332.002305,11,1.216485
160.4596,1332.00245,11,1.215462
160.612,1334.002234,11,1.223174
160.7644,1330.002376,11,1.204655
160.9168,1329.002484,11,1.19953
161.0692,1331.002268,11,1.20677
161.2216,1332.00216,11,1.209808
161.374,1334.002089,11,1.217492
161.5264,1336.002163,11,1.224553
161.6788,1334.002379,11,1.214918
161.8312,1334.002959,11,1.214114
161.9836,1337.00249,11,1.225365
162.136,1338.002092,11,1.228481
162.2884,1334.002089,11,1.21047
162.4408,1331.002558,11,1.196804
162.5932,1333.002487,11,1.204105
162.7456,1330.002376,11,1.19036
162.898,1335.002271,11,1.210431
163.0504,1329.002919,11,1.183941
163.2028,1336.001728,11,1.212766
163.3552,1340.001876,11,1.228021
163.5076,1335.003286,11,1.205823
163.66,1334.002814,11,1.200628
163.8124,1336.002888,11,1.20786
163.9648,1339.001839,11,1.219321
164.1172,1335.003286,11,1.201796
164.2696,1343.002567,11,1.23365
164.422,1344.002024,11,1.237149
164.5744,1335.002561,11,1.198396
164.7268,1350.002101,11,1.259637
164.8792,1336.003033,11,1.200315
165.0316,1340.002166,11,1.21602
165.184,1336.002743,11,1.198426
165.3364,1340.001876,11,1.213519
165.4888,1342.00108,11,1.22073
165.6412,1336.002743,11,1.194884
165.7936,1338.002817,11,1.202279
165.946,1341.002348,11,1.213386
166.0984,1341.002493,11,1.212611
166.2508,1342.00253,11,1.215605
166.4032,1342.002675,11,1.214424
166.5556,1346.002533,11,1.229524
166.708,1336.002598,11,1.187914
166.8604,1346.001953,11,1.22742
167.0128,1344.002604,11,1.218242
167.1652,1343.002567,11,1.213169
167.3176,1346.002098,11,1.224211
167.47,1345.002351,11,1.219336
167.6224,1345.001626,11,1.217882
167.7748,1341.002348,11,1.20049
167.9272,1341.002928,11,1.199345
168.0796,1346.002388,11,1.218893
168.232,1345.001916,11,1.213568
168.3844,1338.002672,11,1.184309
168.5368,1342.00253,11,1.199233
168.6892,1343.002422,11,1.202219
168.8416,1348.002172,11,1.221455
168.994,1345.002641,11,1.208218
169.1464,1347.002135,11,1.215717
169.2988,1344.002894,11,1.2021
169.4512,1344.002459,11,1.201136
169.6036,1344.002314,11,1.200103
169.756,1343.002857,11,1.195412
169.9084,1346.002243,11,1.206204
170.0608,1343.002567,11,1.192774
170.2132,1345.002496,11,1.19983
170.3656,1348.002462,11,1.211227
170.518,1348.002462,11,1.210035
170.6704,1347.002425,11,1.205075
170.8228,1350.002101,11,1.215992
170.9752,1349.002499,11,1.210815
171.1276,1353.001922,11,1.225588
171.28,1346.003693,11,1.196711
171.4324,1345.001916,11,1.191509
171.5848,1343.004162,11,1.182541
171.7372,1353.002357,11,1.221382
171.8896,1353.001922,11,1.220315
172.042,1348.002172,11,1.199385
172.1944,1345.002206,11,1.186818
172.3468,1342.002675,11,1.173447
172.4992,1348.002317,11,1.196193
172.6516,1354.002104,11,1.219425
172.804,1348.002897,11,1.194211
172.9564,1351.002138,11,1.204994
173.1088,1350.002536,11,1.20021
173.2612,1352.002175,11,1.207124
173.4136,1351.002428,11,1.202028
173.566,1351.002283,11,1.201068
173.7184,1350.002681,11,1.196056
173.8708,1352.002465,11,1.202754
174.0232,1352.002465,11,1.201892
174.1756,1351.002573,11,1.197019
174.328,1356.002468,11,1.215937
174.4804,1355.002431,11,1.210538
174.6328,1359.002289,11,1.225266
174.7852,1358.002542,11,1.220518
174.9376,1358.002397,11,1.219174
175.09,1357.00265,11,1.214245
175.2424,1356.003338,11,1.209308
175.3948,1360.001456,11,1.224068
175.5472,1355.003156,11,1.203273
175.6996,1360.001746,11,1.221961
175.852,1354.002249,11,1.197455
176.0044,1352.002465,11,1.188855
176.1568,1351.002573,11,1.183737
176.3092,1355.002431,11,1.198513
176.4616,1350.002536,11,1.178049
176.614,1354.002104,11,1.192337
176.7664,1358.001962,11,1.206998
176.9188,1352.00319,11,1.182603
177.0712,1352.002465,11,1.181643
177.2236,1359.001709,11,1.2081
177.376,1355.003156,11,1.191257
177.5284,1359.002579,11,1.205721
177.6808,1359.003159,11,1.204705
177.8332,1365.001641,11,1.226984
177.9856,1354.002829,11,1.183597
178.138,1361.002508,11,1.209963
178.2904,1364.002474,11,1.219941
178.4428,1364.002474,11,1.218896
178.5952,1356.003048,11,1.187235
178.7476,1356.002468,11,1.186216
178.9,1365.001206,11,1.219956
179.0524,1357.00381,11,1.188003
179.2048,1366.999829,11,1.22537
179.3572,1354.002684,11,1.174629
179.5096,1356.002613,11,1.1816
179.662,1357.003085,11,1.184332
179.8144,1364.002764,11,1.209879
179.9668,1367.002295,11,1.220369
180.1192,1365.002511,11,1.211702
180.2716,1362.0024,11,1.199469
180.424,1363.002437,11,1.201959
180.5764,1368.002042,11,1.220488
180.7288,1356.003918,11,1.1736
180.8812,1370.000521,11,1.22612
181.0336,1361.003958,11,1.190578
181.186,1362.001965,11,1.193231
181.3384,1360.003776,11,1.185091
181.4908,1368.001752,11,1.214584
181.6432,1363.003162,11,1.194224
181.7956,1370.002406,11,1.219667
181.948,1370.002406,11,1.218571
182.1004,1368.002477,11,1.210264
182.2528,1360.002761,11,1.178979
182.4052,1366.001968,11,1.200487
182.5576,1367.002295,11,1.20378
182.71,1359.003449,11,1.172293
182.8624,1373.000342,11,1.223883
183.0148,1363.001567,11,1.185744
183.1672,1359.00432,11,1.169428
183.3196,1369.002804,11,1.206181
183.472,1371.001863,11,1.212602
183.6244,1366.002258,11,1.192716
183.7768,1365.003091,11,1.188295
183.9292,1376.002338,11,1.22863
184.0816,1367.00244,11,1.193563
184.234,1374.002264,11,1.219302
184.3864,1361.003378,11,1.169355
184.5388,1365.002076,11,1.183553
184.6912,1369.001934,11,1.197559
184.8436,1372.002045,11,1.207549
184.996,1365.003961,11,1.180466
185.1484,1372.00277,11,1.205617
185.3008,1374.001394,11,1.212031
185.4532,1366.003563,11,1.181664
185.6056,1376.001903,11,1.217651
185.758,1368.002477,11,1.186844
185.9104,1367.00244,11,1.182136
186.0628,1365.002511,11,1.174027
186.2152,1370.002116,11,1.191376
186.3676,1371.002298,11,1.194522
186.52,1376.002048,11,1.211796
186.6724,1371.003168,11,1.192083
186.8248,1369.002804,11,1.184312
186.9772,1375.001286,11,1.205495
187.1296,1369.002659,11,1.182277
187.282,1370.003566,11,1.184875
187.4344,1378.001687,11,1.213291
187.5868,1370.002841,11,1.183
187.7392,1375.002301,11,1.200271
187.8916,1372.00248,11,1.188253
188.044,1375.002446,11,1.198211
188.1964,1376.002628,11,1.200892
188.3488,1370.002986,11,1.17852
188.5012,1373.002227,11,1.188167
188.6536,1375.002156,11,1.194497
188.806,1373.002952,11,1.18664
188.9584,1372.002915,11,1.181833
189.1108,1374.002264,11,1.187961
189.2632,1372.003205,11,1.179867
189.4156,1377.00252,11,1.196992
189.568,1377.00252,11,1.196992
189.7204,1377.00252,11,1.196992
189.8728,1377.00252,11,1.196992
190.0252,1377.00252,11,1.196992
190.1776,1377.00252,11,1.196992
190.33,1377.00252,11,1.196992
190.4824,1377.00252,11,1.196992
190.6348,1377.00252,11,1.196992
190.7872,1377.00252,11,1.196992
190.9396,1377.00252,11,1.196992
191.092,1377.00252,11,1.196992
191.2444,1377.00252,11,1.196992
191.3968,1377.00252,11,1.196992
191.5492,1377.00252,11,1.196992
191.7016,1377.00252,11,1.196992
191.854,1377.00252,11,1.196992
192.0064,1377.00252,11,1.196992
192.1588,1377.00252,11,1.196992
192.3112,1377.00252,11,1.196992
192.4636,1377.00252,11,1.196992
192.616,1377.00252,11,1.196992
192.7684,1377.00252,11,1.196992
192.9208,1377.00252,11,1.196992
193.0732,1377.00252,11,1.196992
193.2256,1377.00252,11,1.196992
193.378,1377.00252,11,1.196992
193.5304,1377.00252,11,1.196992
193.6828,1377.00252,11,1.196992
193.8352,1377.00252,11,1.196992
193.9876,1377.00252,11,1.196992
194.14,1377.00252,11,1.196992
194.2924,1377.00252,11,1.196992
194.4448,1377.00252,11,1.196992
194.5972,1377.00252,11,1.196992
194.7496,1377.00252,11,1.196992
194.902,1377.00252,11,1.196992
195.0544,1377.00252,11,1.196992
195.2068,1377.00252,11,1.196992
195.3592,1377.00252,11,1.196992
195.5116,1377.00252,11,1.196992
195.664,1377.00252,11,1.196992
195.8164,1377.00252,11,1.196992
195.9688,1377.00252,11,1.196992
196.1212,1377.00252,11,1.196992
196.2736,1377.00252,11,1.196992
196.426,1377.00252,11,1.196992
196.5784,1377.00252,11,1.196992
196.7308,1377.00252,11,1.196992
196.8832,1377.00252,11,1.196992
197.0356,1377.00252,11,1.196992
197.188,1377.00252,11,1.196992
197.3404,1377.00252,11,1.196992
197.4928,1377.00252,11,1.196992
197.6452,1377.00252,11,1.196992
197.7976,1377.00252,11,1.196992
197.95,1377.00252,11,1.196992
198.1024,1377.00252,11,1.196992
198.2548,1377.00252,11,1.196992
198.4072,1377.00252,11,1.196992
198.5596,1377.00252,11,1.196992
198.712,1377.00252,11,1.196992
198.8644,1377.00252,11,1.196992
199.0168,1377.00252,11,1.196992
199.1692,1377.00252,11,1.196992
199.3216,1377.00252,11,1.196992
199.474,1377.00252,11,1.196992
199.6264,1377.00252,11,1.196992
199.7788,1377.00252,11,1.196992
199.9312,1377.00252,11,1.196992
200.0836,1377.00252,11,1.196992
200.236,1377.00252,11,1.196992
200.3884,1377.00252,11,1.196992
200.5408,1377.00252,11,1.196992
200.6932,1377.00252,11,1.196992
200.8456,1377.00252,11,1.196992
200.998,1377.00252,11,1.196992
201.1504,1377.00252,11,1.196992
201.3028,1377.00252,11,1.196992
201.4552,1377.00252,11,1.196992
201.6076,1377.00252,11,1.196992
201.76,1377.00252,11,1.196992
201.9124,1377.00252,11,1.196992
202.0648,1377.00252,11,1.196992
202.2172,1377.00252,11,1.196992
202.3696,1377.00252,11,1.196992
202.522,1377.00252,11,1.196992
202.6744,1377.00252,11,1.196992
202.8268,1377.00252,11,1.196992
202.9792,1377.00252,11,1.196992
203.1316,1377.00252,11,1.196992
203.284,1377.00252,11,1.196992
203.4364,1377.00252,11,1.196992
203.5888,1377.00252,11,1.196992
203.7412,1377.00252,11,1.196992
203.8936,1377.00252,11,1.196992
204.046,1377.00252,11,1.196992
204.1984,1377.00252,11,1.196992
204.3508,1377.00252,11,1.196992
204.5032,1377.00252,11,1.196992
204.6556,1377.00252,11,1.196992
204.808,1377.00252,11,1.196992
204.9604,1377.00252,11,1.196992
205.1128,1377.00252,11,1.196992
205.2652,1377.00252,11,1.196992
205.4176,1377.00252,11,1.196992

