#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
127.9716,1.287975,1.278984,1.291677,1.295426,1.282401,1.301036,1.301412,1.28688,1.307876,1.304242,1.290523,1.310418,1.303913,1.291727,1.309372
128.1240,1.289457,1.274889,1.295569,1.292638,1.279778,1.2981,1.296497,1.284882,1.30151,1.298344,1.288368,1.302675,1.297163,1.289333,1.300527
128.2764,1.29238,1.276637,1.299098,1.294304,1.280172,1.300371,1.297213,1.284281,1.302831,1.298526,1.286844,1.303619,1.297096,1.28675,1.301563
128.4288,1.290562,1.275786,1.296798,1.293498,1.279805,1.299348,1.29761,1.284906,1.303136,1.299771,1.288691,1.304625,1.298547,1.289507,1.302466
128.5812,1.286409,1.284109,1.287336,1.28931,1.285974,1.290678,1.296284,1.289904,1.299006,1.300346,1.293212,1.303455,1.297881,1.293496,1.299757
128.7336,1.289462,1.279932,1.29342,1.292702,1.282557,1.296987,1.295601,1.287095,1.299232,1.297203,1.290806,1.299943,1.297042,1.291366,1.299469
128.8860,1.287544,1.279106,1.291007,1.289976,1.281131,1.293654,1.293499,1.28471,1.297215,1.296661,1.288805,1.300028,1.297857,1.29139,1.300637
129.0384,1.280259,1.274784,1.282414,1.286656,1.278461,1.290004,1.291432,1.281276,1.295696,1.291917,1.285136,1.294752,1.288806,1.290083,1.288288
129.1908,1.280657,1.269353,1.285167,1.284185,1.273562,1.288492,1.28913,1.277929,1.293789,1.293618,1.281581,1.298746,1.295648,1.28367,1.300802
129.3432,1.276273,1.263785,1.281157,1.280577,1.268177,1.285532,1.286627,1.273035,1.29224,1.293308,1.278128,1.299808,1.297987,1.282235,1.304897
129.4956,1.278707,1.265383,1.283992,1.281691,1.270867,1.286027,1.287533,1.277243,1.291772,1.291764,1.280084,1.296691,1.29146,1.277939,1.297177
129.6480,1.274247,1.258146,1.280525,1.280432,1.265346,1.286489,1.285015,1.271854,1.290401,1.289187,1.276532,1.294469,1.29289,1.279117,1.298757
129.8004,1.272791,1.257403,1.278738,1.27709,1.263151,1.28258,1.282299,1.269138,1.287613,1.285824,1.274264,1.290559,1.286205,1.277464,1.289771
129.9528,1.271423,1.255994,1.277344,1.274029,1.259159,1.279806,1.279195,1.265146,1.284789,1.285071,1.270491,1.291057,1.288489,1.271937,1.295429
130.1052,1.271875,1.256603,1.277748,1.277871,1.262283,1.284055,1.282006,1.267833,1.287732,1.284393,1.271839,1.289508,1.285458,1.273638,1.290293
130.2576,1.272316,1.258402,1.277664,1.278349,1.263927,1.284071,1.283561,1.270295,1.288952,1.287104,1.274929,1.292129,1.288475,1.276279,1.293542
130.4100,1.275392,1.262912,1.280252,1.281085,1.270002,1.285515,1.288629,1.277048,1.293438,1.293834,1.280749,1.299427,1.294294,1.280355,1.300276
130.5624,1.278278,1.264388,1.283782,1.283472,1.269254,1.289259,1.288514,1.274586,1.294323,1.291561,1.278957,1.296882,1.29185,1.281183,1.296343
130.7148,1.281848,1.266382,1.288107,1.287915,1.27451,1.293483,1.29321,1.280688,1.29854,1.295925,1.283548,1.301262,1.295868,1.284028,1.300966
130.8672,1.300802,1.281307,1.309543,1.306325,1.292587,1.312572,1.311546,1.302617,1.315665,1.314541,1.310304,1.316502,1.314903,1.315589,1.314588
131.0196,1.291259,1.29534,1.289596,1.307047,1.3033,1.30872,1.316028,1.310057,1.318823,1.31671,1.316575,1.316773,1.312854,1.322932,1.308361
131.1720,1.296827,1.276099,1.305966,1.30208,1.283074,1.310645,1.304007,1.287993,1.311244,1.303521,1.290523,1.309342,1.302671,1.291752,1.30752
131.3244,1.293203,1.275746,1.300711,1.299964,1.284184,1.306952,1.30484,1.291102,1.311043,1.307578,1.295256,1.313197,1.308679,1.29712,1.313969
131.4768,1.293878,1.281391,1.299209,1.304953,1.292449,1.310587,1.310363,1.299001,1.315602,1.312205,1.303737,1.316119,1.313731,1.309648,1.315615
131.6292,1.298947,1.286147,1.304553,1.305937,1.292337,1.312108,1.311077,1.29631,1.317961,1.314975,1.298965,1.322599,1.317884,1.301541,1.325781
131.7816,1.297461,1.282548,1.303975,1.305848,1.290632,1.312774,1.312908,1.297698,1.320067,1.317938,1.303082,1.325094,1.320647,1.306751,1.327412
131.9340,1.305579,1.292805,1.311355,1.312318,1.300075,1.318028,1.318808,1.308563,1.323711,1.322512,1.311076,1.328097,1.322405,1.305882,1.330564
132.0864,1.302822,1.281374,1.312575,1.311035,1.289947,1.321004,1.31447,1.295551,1.323518,1.315328,1.296362,1.324436,1.316233,1.294358,1.326854
132.2388,1.31761,1.29802,1.327134,1.324976,1.308679,1.333116,1.333701,1.318738,1.341459,1.338753,1.324973,1.346044,1.338228,1.326874,1.344188
132.3912,1.315986,1.299079,1.324093,1.322116,1.30641,1.329847,1.328073,1.312453,1.335975,1.330677,1.315772,1.338297,1.329418,1.316739,1.335829
132.5436,1.324029,1.311759,1.330074,1.330297,1.317866,1.336604,1.33619,1.32364,1.342734,1.337874,1.326713,1.343719,1.335054,1.326686,1.339352
132.6960,1.324704,1.314647,1.32965,1.328857,1.315939,1.335376,1.334728,1.319838,1.342485,1.340272,1.324587,1.348668,1.342967,1.327243,1.351489
132.8484,1.34694,1.344123,1.348446,1.342376,1.339163,1.344061,1.345362,1.340421,1.347999,1.348919,1.342703,1.3523,1.34709,1.340324,1.350745
133.0008,1.331963,1.311928,1.342395,1.336107,1.321195,1.343925,1.341151,1.327373,1.348521,1.346982,1.330235,1.35625,1.351856,1.331719,1.363348
133.1532,1.337881,1.336939,1.338363,1.343073,1.342548,1.343347,1.350942,1.34949,1.351729,1.355199,1.354832,1.355401,1.353137,1.356599,1.351262
133.3056,1.344282,1.331031,1.351463,1.347354,1.335602,1.353788,1.350856,1.339245,1.357311,1.354001,1.342069,1.360734,1.355793,1.344265,1.362344
133.4580,1.344889,1.347544,1.343499,1.349761,1.346381,1.351594,1.354446,1.346962,1.358631,1.358086,1.34887,1.363346,1.359678,1.350207,1.365125
133.6104,1.344141,1.32887,1.352452,1.348814,1.334946,1.356497,1.352134,1.34081,1.358461,1.35375,1.34476,1.358781,1.35404,1.346244,1.358395
133.7628,1.3417,1.334605,1.345445,1.347442,1.339724,1.351627,1.352255,1.343359,1.357198,1.354278,1.345443,1.359232,1.353586,1.346689,1.357422
133.9152,1.338427,1.327824,1.343987,1.346327,1.334054,1.353023,1.351981,1.339021,1.359247,1.352118,1.34095,1.358355,1.347926,1.340342,1.352046
134.0676,1.342115,1.333656,1.346602,1.347329,1.339421,1.351617,1.353139,1.344418,1.358002,1.356372,1.347621,1.361323,1.355918,1.349028,1.35979
134.2200,1.343006,1.331391,1.34924,1.348161,1.335151,1.355333,1.351055,1.336298,1.359332,1.351218,1.335362,1.360142,1.349885,1.334268,1.358616
134.3724,1.344502,1.33298,1.350727,1.346872,1.335538,1.353057,1.349969,1.338681,1.356215,1.350788,1.340151,1.356686,1.348443,1.338974,1.353624
134.5248,1.341433,1.333114,1.345832,1.34545,1.336779,1.350122,1.350318,1.339907,1.356074,1.352883,1.341635,1.359187,1.35195,1.34191,1.357537
134.6772,1.34316,1.334879,1.347571,1.344727,1.335267,1.349817,1.348889,1.340163,1.353665,1.351894,1.343957,1.356287,1.351007,1.34216,1.355896
134.8296,1.341577,1.331978,1.346671,1.343474,1.333952,1.348569,1.347724,1.337119,1.353524,1.350916,1.339089,1.357497,1.350664,1.338337,1.357524
134.9820,1.335574,1.324937,1.341081,1.337209,1.32792,1.342037,1.341056,1.332065,1.345808,1.343603,1.335726,1.347803,1.342737,1.337254,1.345633
135.1344,1.335081,1.322141,1.341801,1.336798,1.326068,1.342385,1.339253,1.329837,1.344195,1.341506,1.332103,1.346492,1.342436,1.332432,1.347771
135.2868,1.32629,1.312001,1.333438,1.328993,1.316449,1.335321,1.331918,1.320132,1.337933,1.334643,1.323464,1.340413,1.336367,1.326443,1.341513
135.4392,1.321553,1.307173,1.32859,1.324835,1.312126,1.331126,1.329222,1.318141,1.334799,1.330971,1.32303,1.334971,1.32882,1.325073,1.33067
135.5916,1.317114,1.300628,1.325054,1.319541,1.304585,1.326801,1.324695,1.309832,1.332086,1.328779,1.313239,1.336667,1.329006,1.313018,1.337138
135.7440,1.308478,1.294058,1.315112,1.309711,1.294051,1.316979,1.313391,1.298968,1.320184,1.316323,1.303365,1.322491,1.315872,1.302335,1.322311
135.8964,1.313969,1.302718,1.319245,1.319162,1.305851,1.325589,1.323619,1.310208,1.330232,1.325781,1.314645,1.331298,1.325393,1.317384,1.329326
136.0488,1.306904,1.292489,1.313487,1.310283,1.29655,1.316647,1.316255,1.301682,1.323215,1.321668,1.304365,1.330198,1.323499,1.303048,1.333743
136.2012,1.308589,1.29784,1.313497,1.311687,1.300826,1.316721,1.316846,1.305091,1.32244,1.320423,1.308877,1.326007,1.320168,1.310404,1.324866
136.3536,1.307419,1.305803,1.308139,1.30856,1.304406,1.310431,1.312472,1.306772,1.315094,1.315076,1.310227,1.31733,1.313699,1.31099,1.314945
136.5060,1.303183,1.294093,1.307214,1.309351,1.298759,1.314203,1.314856,1.303228,1.320337,1.318045,1.306416,1.323609,1.318465,1.307816,1.323559
136.6584,1.297368,1.282048,1.304062,1.306131,1.290888,1.313078,1.311709,1.295435,1.319343,1.311783,1.299157,1.317661,1.308339,1.304964,1.309854
136.8108,1.295915,1.277616,1.303905,1.303323,1.289874,1.309347,1.310591,1.295369,1.317679,1.315343,1.295214,1.325036,1.316929,1.294658,1.327789
136.9632,1.299789,1.28498,1.306329,1.307914,1.291871,1.315302,1.314051,1.297853,1.321733,1.316788,1.302363,1.323692,1.316666,1.305362,1.322036
137.1156,1.298136,1.280822,1.305761,1.306738,1.29066,1.3141,1.313958,1.297265,1.321881,1.317779,1.298219,1.327296,1.318196,1.295693,1.329241
137.2680,1.312872,1.301492,1.318182,1.315428,1.304696,1.320489,1.319561,1.308744,1.324763,1.32259,1.312057,1.327724,1.322683,1.31326,1.327267
137.4204,1.324337,1.32265,1.325149,1.326772,1.322546,1.328842,1.333315,1.325725,1.337176,1.336836,1.328124,1.341351,1.333689,1.326428,1.337386
137.5728,1.316061,1.307934,1.319883,1.31932,1.310824,1.323381,1.323531,1.315643,1.32737,1.325293,1.319355,1.328193,1.323331,1.319627,1.325115
137.7252,1.324798,1.318969,1.327638,1.324728,1.319561,1.327241,1.327949,1.323309,1.330237,1.331725,1.327808,1.333686,1.332898,1.329677,1.334518
137.8776,1.317816,1.309287,1.321865,1.322408,1.313216,1.326872,1.325851,1.31732,1.330053,1.327063,1.320041,1.33053,1.326263,1.320612,1.329034
138.0300,1.315271,1.302602,1.321268,1.318926,1.306968,1.324674,1.322345,1.310883,1.327938,1.323872,1.313729,1.328842,1.323166,1.315258,1.327009
138.1824,1.327578,1.325455,1.328617,1.327616,1.326478,1.328172,1.331514,1.32913,1.332702,1.33896,1.331606,1.342796,1.345606,1.331985,1.353039
138.3348,1.311487,1.298092,1.317725,1.317058,1.301497,1.324535,1.3192,1.307012,1.32507,1.322097,1.310376,1.327813,1.326765,1.309106,1.335689
138.4872,1.31515,1.305793,1.319544,1.321213,1.310676,1.326316,1.325613,1.315921,1.330395,1.32889,1.319361,1.333662,1.33112,1.31999,1.336772
138.6396,1.311585,1.299533,1.317184,1.315517,1.30412,1.320903,1.319879,1.307781,1.325724,1.323824,1.310147,1.330578,1.326115,1.31141,1.333473
138.7920,1.309632,1.29501,1.3164,1.312983,1.299319,1.319395,1.317148,1.304925,1.32298,1.320631,1.308177,1.326673,1.32188,1.30728,1.32904
138.9444,1.312003,1.301741,1.31676,1.317197,1.305515,1.322765,1.321009,1.309956,1.326363,1.32302,1.31339,1.327714,1.323401,1.314569,1.327707
139.0968,1.307866,1.298168,1.31227,1.313603,1.302137,1.318974,1.317889,1.307036,1.323069,1.320212,1.310406,1.324932,1.320683,1.310771,1.325466
139.2492,1.314368,1.303669,1.319389,1.312771,1.303738,1.316962,1.316706,1.306754,1.321419,1.321579,1.309892,1.327265,1.322628,1.310054,1.328788
139.4016,1.309415,1.299433,1.313983,1.312791,1.302308,1.317672,1.317408,1.305564,1.32306,1.322118,1.30951,1.32828,1.325019,1.31314,1.330894
139.5540,1.309289,1.296428,1.315209,1.31581,1.303236,1.321775,1.318781,1.310619,1.322669,1.319313,1.317411,1.320209,1.319361,1.322137,1.318066
139.7064,1.306139,1.296936,1.310278,1.312703,1.301579,1.317887,1.317639,1.306404,1.323,1.323289,1.310257,1.329698,1.329175,1.312261,1.337803
139.8588,1.312639,1.296829,1.320082,1.31648,1.302459,1.323175,1.322551,1.306968,1.330234,1.329876,1.31003,1.340104,1.335444,1.311928,1.347995
140.0112,1.315785,1.303654,1.321533,1.320721,1.307537,1.327131,1.32408,1.312575,1.329741,1.327313,1.315701,1.333113,1.330353,1.31527,1.338056
140.1636,1.313569,1.306055,1.317057,1.319973,1.309791,1.324873,1.325221,1.313541,1.331,1.329371,1.317196,1.335518,1.332077,1.320069,1.338213
140.3160,1.327833,1.328249,1.32763,1.331563,1.328688,1.332999,1.335882,1.332848,1.337427,1.339933,1.336028,1.341963,1.341966,1.33446,1.345936
140.4684,1.315675,1.308785,1.318901,1.323561,1.314875,1.327797,1.328712,1.318182,1.333993,1.330934,1.31861,1.337204,1.331335,1.318064,1.338114
140.6208,1.314094,1.30872,1.316583,1.32254,1.312395,1.32748,1.326329,1.315307,1.331802,1.330613,1.319926,1.336021,1.337214,1.32619,1.342968
140.7732,1.329743,1.314653,1.337428,1.334823,1.3219,1.341525,1.339791,1.328077,1.345988,1.342719,1.332498,1.348179,1.343031,1.33529,1.347146
140.9256,1.326381,1.313494,1.332809,1.335084,1.323888,1.340873,1.341459,1.331482,1.346755,1.345673,1.336083,1.350856,1.348376,1.339243,1.353368
141.0780,1.338579,1.322487,1.347136,1.342617,1.327677,1.350687,1.347818,1.332922,1.356055,1.349671,1.337011,1.35669,1.346931,1.339167,1.351132
141.2304,1.334464,1.325719,1.338948,1.341567,1.332489,1.346378,1.347244,1.33854,1.351972,1.350534,1.343799,1.354229,1.351595,1.348056,1.35353
141.3828,1.347216,1.33857,1.35191,1.349599,1.342381,1.353547,1.354027,1.347862,1.357457,1.356897,1.351036,1.360196,1.356054,1.349833,1.359547
141.5352,1.354139,1.342458,1.360731,1.355352,1.345595,1.36086,1.358556,1.350323,1.363252,1.360708,1.35429,1.364387,1.359893,1.355463,1.362411
141.6876,1.357105,1.349599,1.361352,1.357759,1.35205,1.360984,1.36047,1.357558,1.362124,1.362306,1.361655,1.362676,1.361249,1.361044,1.361366
141.8400,1.359752,1.352814,1.363719,1.360999,1.356,1.363858,1.363384,1.35996,1.365355,1.364264,1.36278,1.365117,1.362534,1.363228,1.36214
141.9924,1.360229,1.354545,1.363474,1.360874,1.3569,1.363139,1.363359,1.360371,1.365077,1.365951,1.364139,1.367001,1.366791,1.366639,1.366879
142.1448,1.351664,1.345703,1.354945,1.354711,1.34826,1.358313,1.357721,1.351649,1.361154,1.359234,1.354503,1.361917,1.358723,1.355547,1.360513
142.2972,1.346559,1.337691,1.351362,1.348697,1.340091,1.3534,1.350556,1.34164,1.355473,1.356077,1.343441,1.363287,1.364002,1.345746,1.374954
142.4496,1.341214,1.329202,1.347614,1.343844,1.333476,1.349413,1.345858,1.336877,1.350709,1.348947,1.340863,1.353364,1.352801,1.345508,1.356849
142.6020,1.333471,1.320107,1.340366,1.337156,1.324153,1.343974,1.339022,1.328166,1.344734,1.340659,1.332393,1.345013,1.342721,1.336157,1.346197
142.7544,1.325745,1.306787,1.335308,1.328651,1.311484,1.337392,1.330539,1.315525,1.338212,1.333481,1.319312,1.340807,1.337376,1.322707,1.345106
142.9068,1.322532,1.304417,1.331516,1.329638,1.313401,1.337925,1.335763,1.320417,1.343802,1.339745,1.324642,1.347799,1.341376,1.326946,1.349116
143.0592,1.316928,1.294749,1.327741,1.323204,1.307323,1.331064,1.32903,1.315329,1.335961,1.333442,1.319772,1.3405,1.336045,1.323695,1.342478
143.2116,1.319049,1.297661,1.329562,1.325169,1.309219,1.333138,1.332841,1.322089,1.338338,1.338584,1.330674,1.342709,1.34011,1.332591,1.344054
143.3640,1.309742,1.2912,1.318404,1.315256,1.296518,1.324246,1.321047,1.304829,1.328999,1.324425,1.31105,1.331044,1.324163,1.311658,1.330332
143.5164,1.311052,1.289288,1.321358,1.318765,1.303567,1.32612,1.325193,1.314268,1.330588,1.329346,1.3194,1.334342,1.33129,1.321057,1.336478
143.6688,1.310191,1.290643,1.319363,1.318653,1.303792,1.325835,1.329038,1.32004,1.333541,1.335256,1.33135,1.337243,1.334586,1.333506,1.335131
143.8212,1.306029,1.285473,1.315504,1.312341,1.294986,1.320528,1.318936,1.302878,1.326728,1.32299,1.30617,1.331324,1.323406,1.305468,1.332334
143.9736,1.30793,1.289551,1.316438,1.317489,1.299042,1.326429,1.326671,1.309609,1.335277,1.330876,1.315018,1.339009,1.329206,1.313374,1.337263
144.1260,1.314916,1.301042,1.321491,1.32103,1.311122,1.325819,1.326466,1.317913,1.330692,1.328159,1.319734,1.332353,1.326191,1.318749,1.329854
144.2784,1.308998,1.293669,1.316082,1.317755,1.308508,1.322149,1.323163,1.315082,1.327091,1.326242,1.316604,1.331012,1.328807,1.31948,1.333473
144.4308,1.314282,1.291787,1.325119,1.319127,1.298652,1.329175,1.323405,1.30762,1.331223,1.327658,1.31375,1.334653,1.331037,1.314261,1.339667
144.5832,1.317385,1.308034,1.321822,1.321758,1.312028,1.326475,1.328162,1.318878,1.332792,1.336385,1.32572,1.341926,1.343121,1.329163,1.350659
144.7356,1.313797,1.303395,1.318662,1.325047,1.311184,1.331935,1.333372,1.320606,1.339946,1.33775,1.324522,1.344708,1.338604,1.320716,1.348158
144.8880,1.32835,1.301589,1.342277,1.338885,1.319251,1.349431,1.344281,1.329743,1.352184,1.348342,1.339211,1.353331,1.354188,1.352654,1.355032
145.0404,1.313472,1.289584,1.324971,1.330604,1.310631,1.340936,1.338686,1.322564,1.347263,1.341501,1.326125,1.349772,1.344613,1.32826,1.353556
145.1928,1.326211,1.312473,1.333072,1.341902,1.33046,1.348009,1.352493,1.341893,1.358414,1.359013,1.346999,1.365947,1.363707,1.350452,1.371543
145.3452,1.334514,1.315339,1.344596,1.345589,1.330376,1.353923,1.352937,1.34108,1.359594,1.356871,1.345438,1.363397,1.359087,1.346276,1.366498
145.4976,1.346623,1.318222,1.362794,1.36469,1.347634,1.37492,1.376958,1.365062,1.384386,1.384052,1.372511,1.391476,1.389408,1.379206,1.3961
145.6500,1.355434,1.339357,1.364662,1.361718,1.344391,1.371981,1.370269,1.350581,1.382462,1.377304,1.357026,1.390285,1.379957,1.361859,1.391606
145.8024,1.356251,1.339595,1.365861,1.366328,1.353004,1.374299,1.374069,1.36289,1.380948,1.377661,1.366605,1.38457,1.377981,1.366367,1.385259
145.9548,1.367409,1.349476,1.378321,1.374182,1.359899,1.383051,1.382541,1.372193,1.389133,1.387626,1.378307,1.393676,1.387154,1.375625,1.394671
146.1072,1.3744,1.358798,1.384131,1.383623,1.370879,1.391833,1.388229,1.377045,1.395548,1.390004,1.381631,1.395481,1.391941,1.388966,1.393874
146.2596,1.397525,1.390535,1.402228,1.397737,1.391349,1.402032,1.400574,1.394728,1.404545,1.402333,1.397263,1.405795,1.400701,1.396296,1.403683
146.4120,1.401107,1.393172,1.406542,1.403167,1.396295,1.407902,1.406088,1.400305,1.410109,1.407857,1.403566,1.41085,1.407433,1.404779,1.409272
146.5644,1.409034,1.4045,1.412214,1.412762,1.408915,1.415497,1.414543,1.412264,1.416168,1.415421,1.413614,1.416711,1.416353,1.413489,1.418414
146.7168,1.404706,1.399469,1.40832,1.409048,1.403894,1.412669,1.413329,1.408159,1.417028,1.416843,1.410972,1.421115,1.418828,1.411959,1.423882
146.8692,1.404014,1.396502,1.409217,1.408767,1.403431,1.412513,1.413105,1.408949,1.416066,1.414951,1.411412,1.417487,1.414211,1.411498,1.416145
147.0216,1.399371,1.397855,1.400383,1.406927,1.404159,1.408842,1.415303,1.410716,1.418606,1.418774,1.414223,1.422099,1.416043,1.413848,1.417618
147.1740,1.403441,1.399152,1.406377,1.409031,1.404587,1.412148,1.413514,1.408378,1.417191,1.415856,1.409931,1.420149,1.416271,1.410225,1.420661
147.3264,1.398045,1.389864,1.403581,1.403746,1.398605,1.40728,1.408618,1.404433,1.411545,1.412143,1.406316,1.416299,1.414219,1.40623,1.420004
147.4788,1.400827,1.391096,1.40752,1.403133,1.395355,1.408505,1.407709,1.399667,1.413376,1.410276,1.402971,1.415468,1.408863,1.404662,1.411804
147.6312,1.396957,1.390799,1.401081,1.401531,1.395112,1.405917,1.406669,1.400531,1.410952,1.411084,1.405186,1.415273,1.413399,1.407461,1.417657
147.7836,1.393479,1.387171,1.397643,1.400925,1.392681,1.406573,1.405791,1.398436,1.410921,1.407505,1.402887,1.410724,1.407214,1.405146,1.408643
147.9360,1.388516,1.377056,1.396031,1.391815,1.382974,1.397651,1.396998,1.388143,1.402974,1.400763,1.390125,1.408097,1.401108,1.389042,1.409475
148.0884,1.386632,1.377605,1.392463,1.390513,1.381539,1.396407,1.396798,1.386771,1.403584,1.401141,1.390754,1.408309,1.401019,1.391731,1.407405
148.2408,1.382092,1.369823,1.389934,1.382087,1.371315,1.388944,1.385925,1.376681,1.391882,1.391374,1.380424,1.398632,1.394413,1.378611,1.405176
148.3932,1.383211,1.375561,1.388062,1.385107,1.376505,1.390621,1.390179,1.380262,1.396699,1.393821,1.384121,1.400296,1.393039,1.385091,1.3983
148.5456,1.383604,1.374354,1.389506,1.382782,1.373705,1.38855,1.386871,1.377763,1.392762,1.391702,1.38233,1.397895,1.39281,1.382754,1.399501
148.6980,1.373616,1.367647,1.377232,1.380252,1.372827,1.384898,1.384795,1.37778,1.389267,1.387228,1.382985,1.389941,1.388314,1.387904,1.388575
148.8504,1.364283,1.354619,1.369958,1.372957,1.367513,1.376241,1.376813,1.374839,1.378012,1.3793,1.379428,1.379221,1.38332,1.385274,1.382113
149.0028,1.344925,1.325688,1.355538,1.35332,1.335004,1.363794,1.360432,1.342456,1.371036,1.367023,1.348294,1.378425,1.372634,1.353215,1.384779
149.1552,1.347856,1.326805,1.359682,1.356782,1.340925,1.365933,1.36417,1.347297,1.374261,1.367646,1.350602,1.378005,1.368077,1.356747,1.374871
149.3076,1.341846,1.323044,1.352062,1.346074,1.327152,1.35656,1.352035,1.33337,1.362656,1.356961,1.339333,1.36719,1.358552,1.342371,1.367972
149.4600,1.335579,1.31723,1.345255,1.342501,1.323316,1.352967,1.348101,1.330122,1.358133,1.353107,1.336912,1.362308,1.3572,1.342124,1.365899
149.6124,1.334618,1.319763,1.342351,1.342795,1.327849,1.350874,1.350789,1.334608,1.359886,1.357074,1.340932,1.36641,1.360592,1.34704,1.368499
149.7648,1.328275,1.317782,1.333527,1.333794,1.320795,1.340505,1.341205,1.324847,1.350013,1.346809,1.328446,1.357005,1.348097,1.330045,1.35817
149.9172,1.328958,1.316296,1.335347,1.336014,1.319803,1.344535,1.343891,1.326505,1.353392,1.349523,1.332937,1.358805,1.350895,1.335459,1.359561
150.0696,1.331809,1.316996,1.339421,1.336945,1.320133,1.345833,1.343131,1.325366,1.352816,1.347787,1.33032,1.357506,1.349026,1.332427,1.358294
150.2220,1.341551,1.320115,1.353259,1.344035,1.327858,1.352855,1.349792,1.335282,1.357879,1.356116,1.339675,1.36559,1.359562,1.340502,1.370794
150.3744,1.33947,1.326501,1.346341,1.346186,1.332081,1.353912,1.353187,1.338045,1.361771,1.357281,1.343224,1.365374,1.357334,1.346479,1.363535
150.5268,1.335728,1.323378,1.342152,1.342618,1.32826,1.350361,1.348225,1.331874,1.357315,1.350647,1.334642,1.359636,1.350093,1.337038,1.357352
150.6792,1.341334,1.331118,1.346757,1.347042,1.334964,1.353651,1.354419,1.341071,1.361993,1.360695,1.347634,1.36831,1.363349,1.351829,1.370117
150.8316,1.350571,1.341979,1.355306,1.358275,1.349459,1.363306,1.364726,1.356123,1.369774,1.367724,1.360338,1.372101,1.367362,1.362046,1.370491
150.9840,1.35131,1.339121,1.35811,1.356575,1.345237,1.363036,1.361614,1.350743,1.367941,1.366175,1.354975,1.372833,1.369393,1.357723,1.376438
151.1364,1.372298,1.36341,1.377692,1.375906,1.368699,1.380329,1.380717,1.374545,1.384574,1.384568,1.379544,1.38775,1.385843,1.38247,1.38798
151.2888,1.361048,1.351927,1.36632,1.367468,1.359645,1.372104,1.373226,1.367126,1.376917,1.376885,1.37162,1.380114,1.378009,1.372555,1.381371
151.4412,1.37811,1.367318,1.384863,1.381464,1.371841,1.387553,1.385697,1.380071,1.389284,1.390396,1.386495,1.392921,1.393674,1.387043,1.398059
151.5936,1.372548,1.364207,1.377609,1.378702,1.36924,1.384616,1.384033,1.374855,1.389898,1.386299,1.378755,1.391145,1.385371,1.379768,1.388937
151.7460,1.369396,1.359587,1.375289,1.377454,1.36678,1.384112,1.383305,1.374348,1.389007,1.387969,1.380921,1.392522,1.391807,1.385278,1.396089
151.8984,1.37704,1.370543,1.381039,1.381755,1.373947,1.386678,1.387975,1.380707,1.392675,1.393395,1.387559,1.397242,1.395697,1.390756,1.398977
152.0508,1.377204,1.369187,1.382163,1.382785,1.373955,1.388392,1.387231,1.37894,1.39259,1.391652,1.384565,1.396304,1.395822,1.389893,1.399771
152.2032,1.380998,1.367414,1.389672,1.387409,1.373345,1.396654,1.39185,1.379243,1.400263,1.396041,1.386538,1.402441,1.400453,1.394387,1.404575
152.3556,1.378165,1.368316,1.384312,1.386308,1.375189,1.393523,1.393159,1.381209,1.401165,1.398822,1.386553,1.407251,1.402998,1.391182,1.411252
152.5080,1.375946,1.365034,1.382711,1.38664,1.375078,1.394162,1.394386,1.381954,1.40277,1.401405,1.387041,1.411447,1.408315,1.392272,1.41993
152.6604,1.38626,1.366965,1.399074,1.397123,1.38008,1.408914,1.406028,1.388374,1.418746,1.411896,1.393134,1.425809,1.415267,1.397702,1.428434
152.8128,1.387756,1.375205,1.395985,1.397326,1.384458,1.406126,1.405533,1.392365,1.41487,1.412176,1.39899,1.421795,1.416947,1.404604,1.426112
152.9652,1.389204,1.37811,1.396491,1.398404,1.386956,1.406237,1.406132,1.394036,1.414701,1.411275,1.399229,1.419997,1.413877,1.403274,1.421605
153.1176,1.411726,1.408978,1.413664,1.420801,1.414976,1.425109,1.428036,1.421222,1.433245,1.431661,1.425827,1.436173,1.432009,1.42792,1.435159
153.2700,1.420461,1.410656,1.427791,1.428962,1.419857,1.436,1.436539,1.428129,1.443234,1.441069,1.432997,1.44761,1.442328,1.434538,1.448667
153.4224,1.435339,1.427851,1.441253,1.43899,1.431919,1.444652,1.445698,1.439878,1.450469,1.449853,1.446126,1.452938,1.448424,1.446555,1.449952
153.5748,1.455993,1.459904,1.452758,1.460299,1.461693,1.459115,1.465123,1.464938,1.465284,1.469049,1.46721,1.470684,1.470763,1.466944,1.474207
153.7272,1.450806,1.448694,1.452552,1.455434,1.451745,1.458559,1.460816,1.457292,1.463865,1.46481,1.462424,1.4669,1.465986,1.464416,1.467363
153.8796,1.45562,1.451155,1.459414,1.461709,1.458313,1.464657,1.465453,1.465,1.465848,1.466735,1.46943,1.464398,1.466908,1.471442,1.462999
154.0320,1.468261,1.471648,1.465313,1.474593,1.475486,1.473789,1.478595,1.479035,1.478192,1.480126,1.48141,1.478945,1.480345,1.482546,1.478326
