#HOLE:,U1520A,,
#EXPEDITION:,372,,
#TOP:,36.0936,,
#BOTTOM:,99.1873,,
DEPTH_LSF,DHAP,DHAT,ECD
45.6948,5291.009446,2,2.889856
45.8472,5289.009372,2,2.846326
45.9996,5288.610518,2,2.830501
46.152,5288.01006,2,2.807238
46.3044,5290.510515,2,2.842078
46.4568,5293.00807,2,2.876884
46.6092,5290.013035,2,2.808597
46.7616,5295.006693,2,2.883619
46.914,5287.010748,2,2.736862
47.0664,5291.007996,2,2.795044
47.2188,5285.012125,2,2.680776
47.3712,5289.006471,2,2.743533
47.5236,5290.010134,2,2.745697
47.676,5290.010134,2,2.73997
47.8284,5290.011585,2,2.73364
47.9808,5294.005931,2,2.78335
48.1332,5287.012199,2,2.656377
48.2856,5294.008832,2,2.762854
48.438,5296.008906,2,2.787582
48.5904,5292.008758,2,2.713116
48.7428,5291.009446,2,2.68499
48.8952,5292.008758,2,2.690993
49.0476,5292.008758,2,2.686493
49.2,5292.008758,2,2.671855
49.3524,5292.008758,2,2.662758
49.5048,5292.008758,2,2.653672
49.6572,5291.009446,2,2.627614
49.8096,5293.00952,2,2.652756
49.962,5292.010208,2,2.62649
50.1144,5294.008832,2,2.649093
50.2668,5294.008832,2,2.639332
50.4192,5296.010356,2,2.661609
50.5716,5297.012569,2,2.671415
50.724,5300.007604,2,2.707796
50.8764,5296.010356,2,2.63448
51.0288,5297.011119,2,2.64433
51.1812,5301.009816,2,2.697242
51.3336,5300.010504,2,2.670372
51.486,5303.00844,2,2.710092
51.6384,5307.008588,2,2.760608
51.7908,5301.011267,2,2.658139
51.9432,5304.007752,2,2.697214
52.0956,5306.009276,2,2.718991
52.248,5302.009128,2,2.652711
52.4004,5303.00989,2,2.653532
52.5528,5303.00989,2,2.646292
52.7052,5303.00989,2,2.636902
52.8576,5301.009816,2,2.598748
53.01,5300.009054,2,2.575213
53.1624,5297.012569,2,2.522981
53.3148,5301.006915,2,2.572474
53.4672,5302.009128,2,2.580889
53.6196,5300.010504,2,2.541278
53.772,5303.00844,2,2.577697
53.9244,5302.010578,2,2.554699
54.0768,5300.010504,2,2.5182
54.2292,5298.01043,2,2.480746
54.3816,5305.008514,2,2.579426
54.534,5304.007752,2,2.552782
54.6864,5301.011267,2,2.503157
54.8388,5305.008514,2,2.551102
54.9912,5303.00989,2,2.513059
55.1436,5304.009202,2,2.52212
55.296,5304.009202,2,2.513638
55.4484,5303.00989,2,2.491091
55.6008,5303.00989,2,2.486323
55.7532,5305.008514,2,2.508151
55.9056,5303.011341,2,2.469022
56.058,5306.007826,2,2.50193
56.2104,5304.009202,2,2.467405
56.3628,5303.00844,2,2.445587
56.5152,5299.015544,2,2.384253
56.6676,5306.006375,2,2.472011
56.82,5304.009202,2,2.437296
56.9724,5305.008514,2,2.444902
57.1248,5301.014167,2,2.38197
57.2772,5308.004999,2,2.471439
57.4296,5304.010652,2,2.4087
57.582,5308.00935,2,2.45613
57.7344,5306.010726,2,2.424138
57.8868,5308.0079,2,2.443095
58.0392,5308.00935,2,2.434343
58.1917,5306.009276,2,2.404185
58.3441,5308.0108,2,2.421303
58.4965,5310.006523,2,2.440768
58.6489,5307.011489,2,2.395714
58.8013,5309.010112,2,2.411768
58.9537,5309.010112,2,2.405051
59.1061,5312.009498,2,2.438817
59.2585,5312.009498,2,2.431038
59.4109,5311.008736,2,2.413899
59.5633,5308.00935,2,2.36452
59.7157,5309.010112,2,2.371472
59.8681,5310.009424,2,2.379206
60.0205,5314.008122,2,2.423344
60.1729,5317.010408,2,2.455758
60.3253,5315.008884,2,2.425237
60.4777,5314.009572,2,2.403816
60.6301,5313.01026,2,2.382839
60.7825,5317.008958,2,2.428728
60.9349,5313.01026,2,2.36996
61.0873,5318.011171,2,2.426752
61.2397,5321.007656,2,2.460207
61.3921,5323.00918,2,2.477786
61.5445,5321.009106,2,2.448327
61.6969,5323.01063,2,2.468669
61.8493,5324.008492,2,2.471035
62.0017,5314.013923,2,2.338732
62.1541,5319.009032,2,2.394997
62.3065,5319.009032,2,2.386533
62.4589,5319.009032,2,2.380764
62.6113,5319.009032,2,2.376081
62.7637,5314.011023,2,2.306043
62.9161,5319.009032,2,2.36187
63.0685,5318.011171,2,2.344658
63.2209,5321.007656,2,2.376112
63.3733,5319.010482,2,2.345041
63.5257,5318.00972,2,2.325369
63.6781,5316.009646,2,2.293821
63.8305,5315.010334,2,2.27902
63.9829,5315.010334,2,2.27031
64.1353,5320.009794,2,2.326882
64.2877,5317.011859,2,2.281643
64.4401,5322.008418,2,2.33548
64.5925,5321.010556,2,2.317489
64.7449,5324.008492,2,2.350449
64.8973,5321.25422,2,2.311079
65.0497,5323.00918,2,2.323397
65.2021,5323.00918,2,2.318644
65.3545,5323.00918,2,2.313321
65.5069,5323.01063,2,2.305175
65.6593,5326.007115,2,2.338085
65.8117,5320.014145,2,2.259186
65.9641,5322.008418,2,2.277864
66.1165,5325.009254,2,2.305607
66.2689,5324.009942,2,2.289699
66.4213,5325.007804,2,2.294926
66.5737,5322.011319,2,2.257434
66.7261,5325.009254,2,2.283556
66.8785,5323.00918,2,2.254384
67.0309,5324.012843,2,2.26105
67.1833,5329.006501,2,2.311997
67.3357,5329.009402,2,2.306515
67.4881,5328.01009,2,2.290965
67.6405,5328.00864,2,2.282827
67.7929,5326.011467,2,2.254644
67.9453,5329.007952,2,2.28397
68.0977,5329.009402,2,2.279879
68.2501,5329.009402,2,2.27158
68.4025,5327.009328,2,2.24631
68.5549,5326.010016,2,2.227077
68.7073,5328.01009,2,2.244525
68.8597,5329.009402,2,2.251556
69.0121,5330.007264,2,2.256219
69.1645,5327.010778,2,2.21645
69.3169,5328.01009,2,2.22248
69.4693,5329.009402,2,2.22771
69.6217,5328.01009,2,2.211824
69.7741,5328.01009,2,2.207294
69.9265,5329.009402,2,2.211783
70.0789,5331.009476,2,2.230003
70.2313,5331.009476,2,2.225463
70.3837,5330.008714,2,2.207591
70.5361,5330.008714,2,2.203955
70.6885,5331.009476,2,2.208976
70.8409,5331.009476,2,2.20292
70.9933,5329.010852,2,2.175946
71.1457,5331.008026,2,2.193186
71.2981,5332.010238,2,2.198066
71.4505,5332.010238,2,2.195043
71.6029,5332.011689,2,2.188235
71.7553,5334.008862,2,2.204403
71.9077,5332.010238,2,2.177891
72.0601,5332.010238,2,2.172591
72.2125,5335.009624,2,2.199571
72.3649,5335.008174,2,2.194813
72.5173,5333.011001,2,2.168077
72.6697,5331.009476,2,2.141897
72.8221,5334.008862,2,2.170266
72.9745,5332.011689,2,2.143181
73.1269,5334.008862,2,2.159439
73.2793,5333.00955,2,2.143824
73.4317,5333.00955,2,2.138751
73.5841,5331.010926,2,2.113873
73.7365,5335.008174,2,2.149685
73.8889,5334.010312,2,2.135704
74.0413,5335.009624,2,2.140823
74.1937,5336.008936,2,2.147264
74.3461,5335.009624,2,2.130569
74.4985,5335.009624,2,2.126635
74.6509,5333.00955,2,2.102014
74.8033,5335.009624,2,2.117662
74.9557,5335.009624,2,2.113915
75.1081,5335.009624,2,2.11131
75.2605,5337.009698,2,2.123214
75.4129,5339.009772,2,2.140736
75.5653,5336.013287,2,2.104567
75.7177,5341.006945,2,2.149471
75.8701,5338.01046,2,2.116095
76.0225,5334.010312,2,2.072391
76.1749,5340.007634,2,2.127933
76.3273,5335.011075,2,2.070624
76.4797,5335.421532,2,2.072246
76.6321,5337.009698,2,2.081872
76.7845,5338.01046,2,2.088904
76.9369,5340.009084,2,2.103839
77.0893,5338.01046,2,2.077907
77.2417,5336.010386,2,2.053757
77.3941,5340.009084,2,2.089788
77.5465,5338.00901,2,2.065974
77.6989,5338.00756,2,2.060737
77.8513,5336.010386,2,2.037596
78.0037,5339.009772,2,2.062545
78.1561,5344.009232,2,2.107403
78.3085,5343.00847,2,2.093096
78.4609,5341.011297,2,2.068577
78.6133,5344.009232,2,2.093091
78.7657,5339.009772,2,2.040543
78.9181,5341.012747,2,2.055315
79.0705,5345.007093,2,2.089265
79.2229,5346.009306,2,2.094394
79.3753,5344.009232,2,2.071945
79.5277,5343.011371,2,2.057374
79.6801,5346.006405,2,2.081457
79.8325,5343.011371,2,2.049947
79.9849,5346.009306,2,2.073223
80.1373,5345.009994,2,2.060333
80.2897,5348.00938,2,2.085181
80.4421,5349.008692,2,2.08974
80.5945,5350.009454,2,2.093811
80.7469,5350.009454,2,2.092186
80.8993,5349.011593,2,2.07854
81.0517,5352.008078,2,2.099458
81.2041,5348.00938,2,2.058769
81.3565,5350.009454,2,2.073295
81.5089,5348.00793,2,2.05027
81.6613,5346.015108,2,2.028927
81.8137,5353.00739,2,2.088497
81.9661,5350.009454,2,2.05617
82.1185,5348.00793,2,2.033967
82.2709,5346.010756,2,2.010579
82.4233,5347.008618,2,2.016409
82.5757,5345.009994,2,1.993525
82.7281,5347.010068,2,2.007685
82.8805,5347.008618,2,2.004544
83.0329,5345.009994,2,1.982373
83.1853,5343.00992,2,1.95933
83.3377,5348.00938,2,2.001166
83.4901,5347.010068,2,1.989294
83.6425,5347.011519,2,1.984191
83.7949,5349.008692,2,1.9988
83.9473,5352.009528,2,2.02246
84.0997,5350.009454,2,2.002001
84.2521,5350.010904,2,1.997712
84.4045,5351.008766,2,2.001399
84.5569,5351.010216,2,1.997152
84.7093,5353.01029,2,2.010749
84.8617,5354.011053,2,2.017732
85.0141,5355.008914,2,2.023173
85.1665,5351.010216,2,1.98207
85.3189,5355.010364,2,2.01371
85.4713,5356.009676,2,2.018189
85.6237,5356.011127,2,2.015101
85.7761,5358.00975,2,2.029364
85.9285,5355.010364,2,1.998184
86.0809,5355.010364,2,1.994023
86.2333,5355.008914,2,1.993137
86.3857,5354.011053,2,1.978734
86.5381,5354.009602,2,1.974046
86.6905,5355.010364,2,1.980662
86.8429,5355.010364,2,1.97609
86.9953,5356.009676,2,1.980635
87.1477,5352.010979,2,1.943663
87.3001,5354.009602,2,1.956066
87.4525,5355.010364,2,1.961585
87.6049,5355.011815,2,1.960169
87.7573,5357.008988,2,1.970366
87.9097,5358.00975,2,1.975682
88.0621,5356.009676,2,1.954723
88.2145,5356.009676,2,1.950948
88.3669,5356.009676,2,1.948587
88.5193,5355.010364,2,1.936279
88.6717,5352.010979,2,1.905834
88.8241,5355.010364,2,1.928332
88.9765,5355.010364,2,1.925296
89.1289,5355.010364,2,1.921632
89.2813,5354.009602,2,1.909111
89.4337,5355.007464,2,1.915135
89.5861,5352.013879,2,1.885041
89.7385,5357.007538,2,1.923679
89.8909,5355.010364,2,1.903845
90.0433,5356.009676,2,1.910028
90.1957,5357.008988,2,1.913367
90.3481,5356.009676,2,1.902724
90.5005,5359.009062,2,1.923911
90.6529,5358.0083,2,1.910991
90.8053,5354.012503,2,1.874944
90.9577,5358.006849,2,1.904396
91.1101,5356.009676,2,1.885135
91.2625,5357.008988,2,1.889628
91.4149,5357.008988,2,1.886983
91.5673,5357.011889,2,1.882723
91.7197,5359.009062,2,1.895743
91.8721,5359.009062,2,1.892275
92.0245,5358.00975,2,1.881894
92.1769,5359.009062,2,1.886112
92.3293,5358.00975,2,1.875175
92.4817,5360.009824,2,1.887461
92.6341,5361.009136,2,1.891834
92.7865,5358.012651,2,1.864426
92.9389,5363.006309,2,1.902795
93.0913,5359.010512,2,1.866444
93.2437,5357.010438,2,1.848045
93.3961,5362.008448,2,1.883621
93.5485,5361.009136,2,1.873225
93.7009,5360.009824,2,1.861956
93.8533,5362.009898,2,1.87441
94.0057,5362.009898,2,1.871787
94.1581,5362.009898,2,1.867261
94.3105,5363.00921,2,1.873188
94.4629,5365.009284,2,1.885069
94.6153,5364.008522,2,1.874837
94.7677,5361.010586,2,1.846209
94.9201,5363.00776,2,1.859786
95.0725,5365.009284,2,1.872427
95.2249,5367.009358,2,1.884256
95.3773,5364.011423,2,1.857791
95.5297,5367.006457,2,1.8791
95.6821,5364.009972,2,1.852619
95.8345,5362.009898,2,1.833199
95.9869,5365.010734,2,1.852908
96.1393,5367.009358,2,1.865543
96.2917,5366.010046,2,1.855517
96.4441,5365.009284,2,1.843251
96.5965,5363.01066,2,1.825335
96.7489,5366.012947,2,1.845459
96.9013,5369.007982,2,1.864737
97.0537,5366.010046,2,1.839068
97.2061,5365.010734,2,1.827681
97.3585,5367.010808,2,1.841164
97.5109,5368.00867,2,1.844662
97.6633,5367.009358,2,1.834107
97.8157,5368.01012,2,1.840284
97.9681,5369.009432,2,1.845142
98.1205,5368.01012,2,1.833845
98.2729,5368.01012,2,1.830451
98.4253,5365.009284,2,1.805464
98.5777,5368.01012,2,1.825547
98.7301,5369.009432,2,1.828663
98.8825,5369.009432,2,1.825635
99.0349,5371.009506,2,1.837481
99.1873,5371.009506,2,1.837482

