#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.0165
#BOTTOM:,752.1717
DEPTH_LSF,GRMA_FILT
m,gAPI
93.3768,49.52821
93.4072,50.43135
93.4377,51.34334
93.4682,52.24649
93.4987,53.15846
93.5292,54.06163
93.5596,54.52467
93.5901,54.98279
93.6206,55.44376
93.6511,55.90554
93.6816,56.36284
93.7120,56.39613
93.7425,56.42802
93.7730,56.4601
93.8035,56.49199
93.8340,56.52408
93.8644,55.81141
93.8949,55.10242
93.9254,54.38903
93.9559,53.68005
93.9864,52.96708
94.0168,52.74979
94.0473,52.53038
94.0778,52.3131
94.1083,52.09369
94.1388,51.87639
94.1692,52.57713
94.1997,53.28396
94.2302,53.98392
94.2607,54.69075
94.2912,55.39074
94.3216,55.72863
94.3521,56.0632
94.3826,56.39984
94.4131,56.73441
94.4436,57.07104
94.4740,57.08599
94.5045,57.10035
94.5350,57.11478
94.5655,57.12913
94.5960,57.14345
94.6264,56.67731
94.6569,56.20661
94.6874,55.74046
94.7179,55.26977
94.7484,54.79993
94.7788,54.36041
94.8093,53.91659
94.8398,53.47708
94.8703,53.03326
94.9008,52.59373
94.9312,52.81728
94.9617,53.04213
94.9922,53.26838
95.0227,53.49322
95.0532,53.71946
95.0836,54.14307
95.1141,54.56448
95.1446,54.98851
95.1751,55.40993
95.2056,55.83396
95.2360,56.28184
95.2665,56.72696
95.2970,57.17485
95.3275,57.61997
95.3580,58.06751
95.3884,58.27643
95.4189,58.4874
95.4494,58.69632
95.4799,58.90729
95.5104,59.11622
95.5408,59.07875
95.5713,59.04036
95.6018,59.00173
95.6323,58.96303
95.6628,58.92471
95.6932,59.02482
95.7237,59.1247
95.7542,59.2252
95.7847,59.32508
95.8152,59.42558
95.8456,59.12421
95.8761,58.82431
95.9066,58.52254
95.9371,58.22264
95.9676,57.92122
95.9980,58.0118
96.0285,58.10328
96.0590,58.19387
96.0895,58.28534
96.1200,58.37593
96.1504,58.98557
96.1809,59.59902
96.2114,60.20652
96.2419,60.81997
96.2724,61.42748
96.3028,61.77335
96.3333,62.11617
96.3638,62.46111
96.3943,62.80392
96.4248,63.14887
96.4552,62.98154
96.4857,62.81442
96.5162,62.64626
96.5467,62.47915
96.5772,62.3109
96.6076,61.78968
96.6381,61.26336
96.6686,60.74213
96.6991,60.21582
96.7296,59.69149
96.7600,59.69342
96.7905,59.69537
96.8210,59.6973
96.8515,59.69925
96.8820,59.70118
96.9124,60.26135
96.9429,60.82033
96.9734,61.38278
97.0039,61.94176
97.0344,62.5042
97.0648,62.64785
97.0953,62.78967
97.1258,62.93238
97.1563,63.0742
97.1868,63.21691
97.2172,63.10168
97.2477,62.98706
97.2782,62.87173
97.3087,62.75712
97.3392,62.64131
97.3696,62.20091
97.4001,61.7562
97.4306,61.31579
97.4611,60.87109
97.4916,60.43068
97.5220,60.54574
97.5525,60.66269
97.5830,60.78038
97.6135,60.89827
97.6440,61.01502
97.6744,61.38938
97.7049,61.76216
97.7354,62.13725
97.7659,62.51003
97.7964,62.88512
97.8268,63.56658
97.8573,64.24413
97.8878,64.92589
97.9183,65.60343
97.9488,66.28493
97.9792,66.6498
98.0097,67.01826
98.0402,67.38313
98.0707,67.75158
98.1012,68.11646
98.1316,68.07402
98.1621,68.02933
98.1926,67.98505
98.2231,67.94035
98.2536,67.89609
98.2840,67.13924
98.3145,66.38463
98.3450,65.62533
98.3755,64.87071
98.4060,64.11141
98.4364,63.58632
98.4669,63.06486
98.4974,62.54016
98.5279,62.0187
98.5584,61.49408
98.5888,61.34531
98.6193,61.19508
98.6498,61.04631
98.6803,60.89609
98.7108,60.74816
98.7412,61.5833
98.7717,62.42662
98.8022,63.26176
98.8327,64.10506
98.8632,64.94022
98.8936,65.02425
98.9241,65.1047
98.9546,65.18564
98.9851,65.26608
99.0156,65.34702
99.0460,65.50051
99.0765,65.65321
99.1070,65.80684
99.1375,65.95953
99.1680,66.11318
99.1984,65.60255
99.2289,65.09483
99.2594,64.58393
99.2899,64.0762
99.3204,63.56614
99.3508,63.63487
99.3813,63.70428
99.4118,63.77301
99.4423,63.84241
99.4728,63.91115
99.5032,63.95197
99.5337,63.9924
99.5642,64.03309
99.5947,64.07384
99.6252,64.1142
99.6556,63.62387
99.6861,63.13506
99.7166,62.6432
99.7471,62.15439
99.7776,61.66254
99.8080,61.33677
99.8385,61.01319
99.8690,60.68759
99.8995,60.36401
99.9300,60.03838
99.9604,59.67561
99.9909,59.30929
100.0214,58.94651
100.0519,58.5802
100.0824,58.21742
100.1128,58.12616
100.1433,58.0362
100.1738,57.94712
100.2043,57.85716
100.2348,57.76807
100.2652,57.64718
100.2957,57.52693
100.3262,57.40593
100.3567,57.28568
100.3872,57.16468
100.4176,57.33644
100.4481,57.50763
100.4786,57.67989
100.5091,57.85107
100.5396,58.02341
100.5700,58.61535
100.6005,59.2131
100.6310,59.8098
100.6615,60.40281
100.6920,60.99858
100.7224,61.14128
100.7529,61.28537
100.7834,61.42806
100.8139,61.57215
100.8444,61.71485
100.8748,61.69456
100.9053,61.67373
100.9358,61.65277
100.9663,61.63194
100.9968,61.61098
101.0272,61.15226
101.0577,60.6954
101.0882,60.23569
101.1187,59.77883
101.1492,59.31912
101.1796,59.88997
101.2101,60.4577
101.2406,61.02898
101.2711,61.59672
101.3016,62.1671
101.3320,62.1074
101.3625,62.04712
101.3930,61.98743
101.4235,61.92716
101.4540,61.86747
101.4844,62.31397
101.5149,62.76009
101.5454,63.20899
101.5759,63.65868
101.6064,64.10401
101.6368,64.19845
101.6673,64.2913
101.6978,64.38473
101.7283,64.47758
101.7588,64.571
101.7892,65.13839
101.8197,65.70275
101.8502,66.27061
101.8807,66.83498
101.9112,67.40269
101.9416,67.75632
101.9721,68.11343
102.0026,68.46707
102.0331,68.82417
102.0636,69.17782
102.0940,69.0195
102.1245,68.85815
102.1550,68.69837
102.1855,68.53703
102.2160,68.37724
102.2464,68.24671
102.2769,68.1171
102.3074,67.98668
102.3379,67.85707
102.3684,67.72665
102.3988,67.68887
102.4293,67.65147
102.4598,67.61385
102.4903,67.57645
102.5208,67.53883
102.5512,67.59241
102.5817,67.64651
102.6122,67.70052
102.6427,67.75418
102.6732,67.80801
102.7036,67.77664
102.7341,67.74496
102.7646,67.7136
102.7951,67.68192
102.8256,67.65055
102.8560,67.77674
102.8865,67.90279
102.9170,68.02962
102.9475,68.15568
102.9780,68.28252
103.0084,68.25111
103.0389,68.21954
103.0694,68.18777
103.0999,68.1562
103.1304,68.12443
103.1608,67.83302
103.1913,67.54331
103.2218,67.25181
103.2523,66.9621
103.2828,66.67079
103.3132,66.53106
103.3437,66.38995
103.3742,66.25022
103.4047,66.10912
103.4352,65.96938
103.4656,66.10238
103.4961,66.23583
103.5266,66.37012
103.5571,66.50465
103.5876,66.63787
103.6180,67.15424
103.6485,67.6685
103.6790,68.18597
103.7095,68.70024
103.7400,69.21771
103.7704,68.8031
103.8009,68.39008
103.8314,67.97449
103.8619,67.56148
103.8924,67.14604
103.9228,66.92046
103.9533,66.69268
103.9838,66.46711
104.0143,66.23933
104.0448,66.01375
104.0752,65.32426
104.1057,64.63107
104.1362,63.94461
104.1667,63.25143
104.1972,62.56496
104.2276,62.28895
104.2581,62.01609
104.2886,61.74154
104.3191,61.46869
104.3496,61.19413
104.3800,60.48449
104.4105,59.77852
104.4410,59.06815
104.4715,58.36218
104.5020,57.65183
104.5324,57.05491
104.5629,56.45214
104.5934,55.85043
104.6239,55.25244
104.6544,54.65065
104.6848,54.01393
104.7153,53.37097
104.7458,52.73425
104.7763,52.0913
104.8068,51.45457
104.8372,51.07936
104.8677,50.70756
104.8982,50.33344
104.9287,49.96164
104.9592,49.58753
104.9896,48.401
105.0201,47.21998
105.0506,46.0316
105.0811,44.85057
105.1116,43.6622
105.1420,42.88688
105.1725,42.11654
105.2030,41.3414
105.2335,40.57106
105.2640,39.79556
105.2944,38.76354
105.3249,37.72142
105.3554,36.6894
105.3859,35.64729
105.4164,34.61525
105.4468,34.99894
105.4773,35.38699
105.5078,35.77746
105.5383,36.16861
105.5688,36.55597
105.5992,36.88923
105.6297,37.22026
105.6602,37.55336
105.6907,37.88439
105.7212,38.21748
105.7516,38.09661
105.7821,37.97601
105.8126,37.85466
105.8431,37.73407
105.8736,37.61312
105.9040,38.01265
105.9345,38.4161
105.9650,38.81563
105.9955,39.21907
106.0260,39.62089
106.0564,39.66622
106.0869,39.712
106.1174,39.75733
106.1479,39.8031
106.1784,39.84844
106.2088,40.66547
106.2393,41.48016
106.2698,42.29992
106.3003,43.11461
106.3308,43.93436
106.3612,44.73539
106.3917,45.53143
106.4222,46.33241
106.4527,47.12845
106.4832,47.92948
106.5136,48.97282
106.5441,50.02638
106.5746,51.07811
106.6051,52.12331
106.6356,53.17493
106.6660,54.17612
106.6965,55.18711
106.7270,56.18829
106.7575,57.19927
106.7880,58.20047
106.8184,59.01392
106.8489,59.82154
106.8794,60.63419
106.9099,61.44181
106.9404,62.25444
106.9708,62.82458
107.0013,63.39063
107.0318,63.9602
107.0623,64.52625
107.0928,65.09581
107.1232,65.70477
107.1537,66.30997
107.1842,66.91892
107.2147,67.52412
107.2452,68.13193
107.2756,67.89405
107.3061,67.65384
107.3366,67.41596
107.3671,67.17576
107.3976,66.93787
107.4280,66.69923
107.4585,66.46206
107.4890,66.22343
107.5195,65.98436
107.5500,65.74761
107.5804,65.29013
107.6109,64.83484
107.6414,64.37672
107.6719,63.92143
107.7024,63.46331
107.7328,63.64114
107.7633,63.81856
107.7938,63.99708
107.8243,64.17449
107.8548,64.35316
107.8852,64.73199
107.9157,65.11452
107.9462,65.49333
107.9767,65.87585
108.0072,66.25711
108.0376,66.40117
108.0681,66.54665
108.0986,66.6907
108.1291,66.83618
108.1596,66.98024
108.1900,66.80874
108.2205,66.63719
108.2510,66.46458
108.2815,66.29304
108.3120,66.12042
108.3424,65.67489
108.3729,65.23165
108.4034,64.78567
108.4339,64.34242
108.4644,63.89645
108.4948,63.58809
108.5253,63.27671
108.5558,62.96587
108.5863,62.65696
108.6168,62.3472
108.6472,62.57922
108.6777,62.81351
108.7082,63.04553
108.7387,63.27982
108.7692,63.51185
108.7996,63.71225
108.8301,63.91128
108.8606,64.11155
108.8911,64.31058
108.9216,64.51084
108.9520,65.04044
108.9825,65.56751
109.0130,66.09787
109.0435,66.62495
109.0740,67.1553
109.1044,66.93604
109.1349,66.71777
109.1654,66.49815
109.1959,66.27988
109.2264,66.06149
109.2568,66.7372
109.2873,67.41954
109.3178,68.09527
109.3483,68.77759
109.3788,69.45332
109.4092,69.64609
109.4397,69.83534
109.4702,70.02577
109.5007,70.21654
109.5312,70.40546
109.5616,70.33901
109.5921,70.27223
109.6226,70.20504
109.6531,70.13826
109.6836,70.07107
109.7140,69.44146
109.7445,68.81514
109.7750,68.18491
109.8055,67.55859
109.8360,66.92891
109.8664,67.03111
109.8969,67.13432
109.9274,67.23651
109.9579,67.33971
109.9884,67.44278
110.0188,67.56183
110.0493,67.68204
110.0798,67.80109
110.1103,67.92129
110.1408,68.04034
110.1712,68.10072
110.2017,68.16052
110.2322,68.2207
110.2627,68.28049
110.2932,68.34066
110.3236,67.50971
110.3541,66.68238
110.3846,65.84991
110.4151,65.02258
110.4456,64.19028
110.4760,64.87566
110.5065,65.56774
110.5370,66.25863
110.5675,66.94522
110.5980,67.63373
110.6284,67.12499
110.6589,66.61127
110.6894,66.10254
110.7199,65.58883
110.7504,65.08008
110.7808,65.35991
110.8113,65.64131
110.8418,65.92445
110.8723,66.20585
110.9028,66.48898
110.9332,65.91393
110.9637,65.34042
110.9942,64.76337
111.0247,64.18987
111.0552,63.6128
111.0856,64.57614
111.1161,65.53428
111.1466,66.49837
111.1771,67.45651
111.2076,68.41993
111.2380,68.87536
111.2685,69.33526
111.2990,69.7907
111.3295,70.25059
111.3600,70.70604
111.3904,70.45202
111.4209,70.19413
111.4514,69.93875
111.4819,69.68085
111.5124,69.42547
111.5428,68.65353
111.5733,67.88484
111.6038,67.11137
111.6343,66.34269
111.6648,65.56923
111.6952,65.17317
111.7257,64.77998
111.7562,64.38435
111.7867,63.99117
111.8172,63.59554
111.8476,63.20213
111.8781,62.80487
111.9086,62.41145
111.9391,62.0142
111.9696,61.6193
112.0000,61.87401
112.0305,62.13122
112.0610,62.38593
112.0915,62.64314
112.1220,62.89786
112.1524,62.99285
112.1829,63.08667
112.2134,63.18109
112.2439,63.27492
112.2744,63.36933
112.3048,63.84578
112.3353,64.31995
112.3658,64.79705
112.3963,65.27122
112.4268,65.74826
112.4572,65.61491
112.4877,65.48024
112.5182,65.3458
112.5487,65.2122
112.5792,65.07764
112.6096,64.8791
112.6401,64.6786
112.6706,64.48005
112.7011,64.27956
112.7316,64.081
112.7620,64.23349
112.7925,64.38649
112.8230,64.54044
112.8535,64.69345
112.8840,64.8474
112.9144,65.16722
112.9449,65.48545
112.9754,65.80566
113.0059,66.12388
113.0364,66.44408
113.0668,66.09886
113.0973,65.75545
113.1278,65.40989
113.1583,65.06647
113.1888,64.72098
113.2192,64.42324
113.2497,64.12257
113.2802,63.82483
113.3107,63.52418
113.3412,63.22643
113.3716,62.64113
113.4021,62.05343
113.4326,61.47143
113.4631,60.88373
113.4936,60.30172
113.5240,60.77243
113.5545,61.24335
113.5850,61.7172
113.6155,62.18812
113.6460,62.66196
113.6764,62.82722
113.7069,62.99111
113.7374,63.15602
113.7679,63.31992
113.7984,63.48516
113.8288,64.11112
113.8593,64.74322
113.8898,65.36919
113.9203,66.00127
113.9508,66.63053
113.9812,66.57291
114.0117,66.51472
114.0422,66.45709
114.0727,66.3989
114.1032,66.34128
114.1336,66.22629
114.1641,66.1118
114.1946,65.9966
114.2251,65.88212
114.2556,65.76692
114.2860,65.39893
114.3165,65.03276
114.3470,64.66431
114.3775,64.29816
114.4080,63.92977
114.4384,64.13458
114.4689,64.34141
114.4994,64.54787
114.5299,64.75305
114.5604,64.96082
114.5908,65.83514
114.6213,66.71805
114.6518,67.59237
114.6823,68.47525
114.7128,69.3496
114.7432,69.69373
114.7737,70.03349
114.8042,70.37537
114.8347,70.71513
114.8652,71.057
114.8956,71.04235
114.9261,71.02695
114.9566,71.01145
114.9871,70.99606
115.0176,70.98056
115.0480,70.08786
115.0785,69.20022
115.1090,68.30705
115.1395,67.41942
115.1700,66.52693
115.2004,66.15117
115.2309,65.77172
115.2614,65.39595
115.2919,65.01651
115.3224,64.64073
115.3528,65.45731
115.3833,66.28109
115.4138,67.09689
115.4443,67.92067
115.4748,68.73647
115.5052,69.00561
115.5357,69.27144
115.5662,69.53892
115.5967,69.80475
115.6272,70.07224
115.6576,70.37211
115.6881,70.67017
115.7186,70.97008
115.7491,71.26814
115.7796,71.56726
115.8100,70.75396
115.8405,69.93269
115.8710,69.11937
115.9015,68.29812
115.9320,67.48139
115.9624,67.89475
115.9929,68.31216
116.0234,68.72552
116.0539,69.14292
116.0844,69.55628
116.1148,69.73093
116.1453,69.90364
116.1758,70.07742
116.2063,70.25014
116.2368,70.42391
116.2672,70.50439
116.2977,70.58422
116.3282,70.66454
116.3587,70.74436
116.3892,70.82467
116.4196,70.75455
116.4501,70.68375
116.4806,70.61306
116.5111,70.54282
116.5416,70.47161
116.5720,70.13103
116.6025,69.78709
116.6330,69.44651
116.6635,69.10258
116.6940,68.76199
116.7244,69.01606
116.7549,69.27106
116.7854,69.52766
116.8159,69.78471
116.8464,70.03925
116.8768,69.95203
116.9073,69.86454
116.9378,69.7765
116.9683,69.68901
116.9988,69.60097
117.0292,70.3046
117.0597,71.00431
117.0902,71.70838
117.1207,72.40809
117.1512,73.11085
117.1816,72.81345
117.2121,72.51313
117.2426,72.21571
117.2731,71.91541
117.3036,71.61799
117.3340,70.8164
117.3645,70.01097
117.3950,69.21336
117.4255,68.40793
117.4560,67.61031
117.4864,66.75543
117.5169,65.90569
117.5474,65.05067
117.5779,64.20092
117.6084,63.3459
117.6388,63.03649
117.6693,62.72963
117.6998,62.42085
117.7303,62.11398
117.7608,61.80573
117.7912,62.26034
117.8217,62.7194
117.8522,63.17401
117.8827,63.63306
117.9132,64.09084
117.9436,64.35542
117.9741,64.62258
118.0046,64.88715
118.0351,65.15431
118.0656,65.41889
118.0960,65.59809
118.1265,65.77588
118.1570,65.95477
118.1875,66.13256
118.2180,66.31144
118.2484,66.51033
118.2789,66.70804
118.3094,66.90697
118.3399,67.10467
118.3704,67.3036
118.4008,67.50714
118.4313,67.71268
118.4618,67.91787
118.4923,68.12178
118.5228,68.32716
118.5532,68.63509
118.5837,68.94604
118.6142,69.25398
118.6447,69.56493
118.6752,69.87287
118.7056,69.80148
118.7361,69.72892
118.7666,69.65591
118.7971,69.58276
118.8276,69.51034
118.8580,69.18001
118.8885,68.85112
118.9190,68.52018
118.9495,68.19128
118.9800,67.86034
119.0104,68.07112
119.0409,68.28089
119.0714,68.49196
119.1019,68.70173
119.1324,68.91262
119.1628,68.97977
119.1933,69.04757
119.2238,69.11472
119.2543,69.18252
119.2848,69.24966
119.3152,69.47417
119.3457,69.69984
119.3762,69.92332
119.4067,70.14899
119.4372,70.37247
119.4676,70.13319
119.4981,69.89399
119.5286,69.65331
119.5591,69.41411
119.5896,69.17343
119.6200,68.98283
119.6505,68.79346
119.6810,68.60293
119.7115,68.41357
119.7420,68.22308
119.7724,68.12496
119.8029,68.02587
119.8334,67.92775
119.8639,67.82866
119.8944,67.72887
119.9248,67.28117
119.9553,66.82909
119.9858,66.38141
120.0163,65.92934
120.0468,65.48164
120.0772,65.40006
120.1077,65.32034
120.1382,65.2401
120.1687,65.16037
120.1992,65.08014
120.2296,64.93182
120.2601,64.78429
120.2906,64.63586
120.3211,64.48833
120.3516,64.33992
120.3820,64.69666
120.4125,65.05688
120.4430,65.41648
120.4735,65.77386
120.5040,66.13257
120.5344,66.02221
120.5649,65.91077
120.5954,65.80042
120.6259,65.68899
120.6564,65.57864
120.6868,65.48032
120.7173,65.38267
120.7478,65.2844
120.7783,65.18597
120.8088,65.08849
120.8392,64.65561
120.8697,64.22459
120.9002,63.7909
120.9307,63.35989
120.9612,62.9262
120.9916,62.82504
121.0221,62.72468
121.0526,62.6237
121.0831,62.52335
121.1136,62.42225
121.1440,62.22756
121.1745,62.03096
121.2050,61.83627
121.2355,61.63968
121.2660,61.44498
121.2964,61.84415
121.3269,62.24694
121.3574,62.64581
121.3879,63.0486
121.4184,63.44748
121.4488,63.69202
121.4793,63.93458
121.5098,64.17864
121.5403,64.42121
121.5708,64.66528
121.6012,65.17711
121.6317,65.68609
121.6622,66.19823
121.6927,66.70722
121.7232,67.21908
121.7536,67.28844
121.7841,67.35847
121.8146,67.42783
121.8451,67.49786
121.8756,67.56848
121.9060,67.9181
121.9365,68.27113
121.9670,68.62074
121.9975,68.97378
122.0280,69.32339
122.0584,69.43893
122.0889,69.55289
122.1194,69.66756
122.1499,69.78152
122.1804,69.89619
122.2108,69.7686
122.2413,69.64137
122.2718,69.51335
122.3023,69.38612
122.3328,69.2581
122.3632,68.95468
122.3937,68.64829
122.4242,68.34243
122.4547,68.03847
122.4852,67.73323
122.5156,67.75584
122.5461,67.77868
122.5766,67.80129
122.6071,67.82413
122.6376,67.84674
122.6680,67.24859
122.6985,66.65149
122.7290,66.05067
122.7595,65.4488
122.7900,64.85276
122.8204,64.21285
122.8509,63.5768
122.8814,62.93679
122.9119,62.30074
122.9424,61.66073
122.9728,61.41774
123.0033,61.17648
123.0338,60.93371
123.0643,60.69245
123.0948,60.45048
123.1252,60.83848
123.1557,61.23028
123.1862,61.61829
123.2167,62.01008
123.2472,62.39809
123.2776,63.14698
123.3081,63.89893
123.3386,64.64359
123.3691,65.39555
123.3996,66.14022
123.4300,65.85754
123.4605,65.57351
123.4910,65.28769
123.5215,65.00365
123.5520,64.71783
123.5824,64.71608
123.6129,64.71468
123.6434,64.71326
123.6739,64.71185
123.7044,64.71011
123.7348,64.19228
123.7653,63.66938
123.7958,63.15154
123.8263,62.62865
123.8568,62.10898
123.8872,62.52647
123.9177,62.94804
123.9482,63.36552
123.9787,63.7871
124.0092,64.20459
124.0396,64.08276
124.0701,63.9597
124.1006,63.83588
124.1311,63.71283
124.1616,63.58901
124.1920,63.35924
124.2225,63.13069
124.2530,62.90073
124.2835,62.67218
124.3140,62.44221
124.3444,62.02404
124.3749,61.60177
124.4054,61.18024
124.4359,60.76131
124.4664,60.3409
124.4968,60.5182
124.5273,60.69724
124.5578,60.87453
124.5883,61.05357
124.6188,61.23087
124.6492,61.5965
124.6797,61.96067
124.7102,62.3271
124.7407,62.69419
124.7712,63.05771
124.8016,63.67376
124.8321,64.2866
124.8626,64.90326
124.8931,65.51611
124.9236,66.13276
124.9540,66.058
124.9845,65.98328
125.0150,65.90809
125.0455,65.83337
125.0760,65.75829
125.1064,65.76916
125.1369,65.78012
125.1674,65.79099
125.1979,65.80196
125.2284,65.81282
125.2588,65.36743
125.2893,64.91901
125.3198,64.47495
125.3503,64.02654
125.3808,63.58246
125.4112,63.5923
125.4417,63.60348
125.4722,63.61472
125.5027,63.62589
125.5332,63.63713
125.5636,64.34171
125.5941,65.04277
125.6246,65.74819
125.6551,66.44926
125.6856,67.15425
125.7160,67.17455
125.7465,67.19505
125.7770,67.21536
125.8075,67.23586
125.8380,67.25665
125.8684,67.4058
125.8989,67.55642
125.9294,67.70557
125.9599,67.85619
125.9904,68.00535
126.0208,67.76768
126.0513,67.53006
126.0818,67.29097
126.1123,67.05335
126.1428,66.81425
126.1732,67.02482
126.2037,67.2349
126.2342,67.44629
126.2647,67.65637
126.2952,67.86777
126.3256,68.08846
126.3561,68.30777
126.3866,68.52845
126.4171,68.74776
126.4476,68.96767
126.4780,68.76582
126.5085,68.562
126.5390,68.36015
126.5695,68.15633
126.6000,67.95448
126.6304,67.93793
126.6609,67.92229
126.6914,67.90654
126.7219,67.89078
126.7524,67.87515
126.7828,67.39304
126.8133,66.91277
126.8438,66.42952
126.8743,65.94926
126.9048,65.466
126.9352,65.37695
126.9657,65.28868
126.9962,65.19986
127.0267,65.1116
127.0572,65.02254
127.0876,64.73282
127.1181,64.44025
127.1486,64.15054
127.1791,63.85798
127.2096,63.56825
127.2400,64.18787
127.2705,64.81309
127.3010,65.43223
127.3315,66.05743
127.3620,66.67658
127.3924,66.68439
127.4229,66.69028
127.4534,66.69619
127.4839,66.70207
127.5144,66.70799
127.5448,66.649
127.5753,66.5903
127.6058,66.53123
127.6363,66.47253
127.6668,66.41332
127.6972,66.10951
127.7277,65.80273
127.7582,65.49891
127.7887,65.19213
127.8192,64.88622
127.8496,64.72192
127.8801,64.55602
127.9106,64.39173
127.9411,64.22583
127.9716,64.06154
128.0020,64.30107
128.0325,64.54061
128.0630,64.78165
128.0935,65.02119
128.1240,65.26221
128.1544,65.13659
128.1849,65.01106
128.2154,64.88475
128.2459,64.75922
128.2764,64.63291
128.3068,64.12215
128.3373,63.61455
128.3678,63.10379
128.3983,62.59618
128.4288,62.08577
128.4592,61.7688
128.4897,61.44873
128.5202,61.13177
128.5507,60.8117
128.5812,60.49473
128.6116,60.948
128.6421,61.40178
128.6726,61.85838
128.7031,62.31579
128.7336,62.76877
128.7640,63.48876
128.7945,64.20496
128.8250,64.9256
128.8555,65.64178
128.8860,66.36243
128.9164,66.2624
128.9469,66.16247
128.9774,66.06192
129.0079,65.96199
129.0384,65.861
129.0688,65.3994
129.0993,64.93327
129.1298,64.47166
129.1603,64.00555
129.1908,63.54394
129.2212,63.1838
129.2517,62.82355
129.2822,62.4668
129.3127,62.10654
129.3432,61.74978
129.3736,61.82219
129.4041,61.89548
129.4346,61.96923
129.4651,62.04252
129.4956,62.11627
129.5260,61.75113
129.5565,61.3877
129.5870,61.02202
129.6175,60.65859
129.6480,60.29271
129.6784,59.60625
129.7089,58.91307
129.7394,58.2266
129.7699,57.53343
129.8004,56.84266
129.8308,56.65191
129.8613,56.4593
129.8918,56.26856
129.9223,56.07595
129.9528,55.8852
129.9832,55.93317
130.0137,55.98172
130.0442,56.03057
130.0747,56.07912
130.1052,56.12797
130.1356,56.89248
130.1661,57.65359
130.1966,58.41943
130.2271,59.18054
130.2576,59.94638
130.2880,60.00721
130.3185,60.06763
130.3490,60.12843
130.3795,60.18885
130.4100,60.24971
130.4404,60.33952
130.4709,60.43021
130.5014,60.52002
130.5319,60.6107
130.5624,60.70051
130.5928,60.52706
130.6233,60.35355
130.6538,60.17896
130.6843,60.00406
130.7148,59.83085
130.7452,60.07695
130.7757,60.32256
130.8062,60.56969
130.8367,60.8153
130.8672,61.06244
130.8976,61.03254
130.9281,61.00263
130.9586,60.97255
130.9891,60.94265
131.0196,60.91254
131.0500,60.86251
131.0805,60.81201
131.1110,60.76199
131.1415,60.71148
131.1720,60.66145
131.2024,60.55103
131.2329,60.44012
131.2634,60.33028
131.2939,60.21937
131.3244,60.10954
131.3548,60.0186
131.3853,59.92829
131.4158,59.83742
131.4463,59.74711
131.4768,59.65624
131.5072,59.86696
131.5377,60.07676
131.5682,60.28785
131.5987,60.49765
131.6292,60.70843
131.6596,60.35827
131.6901,60.00468
131.7206,59.6517
131.7511,59.30092
131.7816,58.9473
131.8120,58.3259
131.8425,57.69842
131.8730,57.07703
131.9035,56.44956
131.9340,55.82816
131.9644,55.90231
131.9949,55.9786
132.0254,56.05536
132.0559,56.13165
132.0864,56.20841
132.1168,57.08526
132.1473,57.95818
132.1778,58.83653
132.2083,59.70945
132.2388,60.58781
132.2692,62.16172
132.2997,63.72593
132.3302,65.29988
132.3607,66.86409
132.3912,68.43694
132.4216,69.38995
132.4521,70.35229
132.4826,71.3053
132.5131,72.26763
132.5436,73.22066
132.5740,72.86239
132.6045,72.50064
132.6350,72.13663
132.6655,71.77198
132.6960,71.41087
132.7264,70.95074
132.7569,70.49323
132.7874,70.03287
132.8179,69.57535
132.8484,69.11498
132.8788,68.02641
132.9093,66.94415
132.9398,65.85516
132.9703,64.77291
133.0008,63.68468
133.0312,63.24714
133.0617,62.80529
133.0922,62.36774
133.1227,61.92592
133.1532,61.48835
133.1836,61.38257
133.2141,61.27827
133.2446,61.17497
133.2751,61.07067
133.3056,60.96738
133.3360,61.80743
133.3665,62.64523
133.3970,63.48823
133.4275,64.32603
133.4580,65.16902
133.4884,65.57817
133.5189,65.98424
133.5494,66.39282
133.5799,66.79889
133.6104,67.20705
133.6408,66.84187
133.6713,66.47311
133.7018,66.10499
133.7323,65.73915
133.7628,65.37161
133.7932,65.24175
133.8237,65.11063
133.8542,64.98077
133.8847,64.84964
133.9152,64.71978
133.9456,64.821
133.9761,64.92245
134.0066,65.02454
134.0371,65.126
134.0676,65.22808
134.0980,65.70699
134.1285,66.18365
134.1590,66.66326
134.1895,67.13992
134.2200,67.61954
134.2504,67.4343
134.2809,67.25017
134.3114,67.06489
134.3419,66.88075
134.3724,66.69624
134.4028,66.93314
134.4333,67.17239
134.4638,67.40931
134.4943,67.64854
134.5248,67.88546
134.5552,68.49815
134.5857,69.10867
134.6162,69.72299
134.6467,70.3384
134.6772,70.94784
134.7076,71.05267
134.7381,71.15559
134.7686,71.25913
134.7991,71.36205
134.8296,71.4656
134.8600,71.678
134.8905,71.88916
134.9210,72.10164
134.9515,72.3128
134.9820,72.52456
135.0124,72.12566
135.0429,71.72287
135.0734,71.32397
135.1039,70.92119
135.1344,70.52228
135.1648,70.51566
135.1953,70.511
135.2258,70.50638
135.2563,70.50172
135.2868,70.49711
135.3172,70.1248
135.3477,69.75366
135.3782,69.3802
135.4087,69.00906
135.4392,68.63561
135.4696,68.03565
135.5001,67.43911
135.5306,66.83887
135.5611,66.24232
135.5916,65.64257
135.6220,65.9481
135.6525,66.25661
135.6830,66.56459
135.7135,66.87066
135.7440,67.17715
135.7744,66.86183
135.8049,66.54342
135.8354,66.22811
