#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,757.3838
DEPTH_LSF,RES_BD,RES_BIT,RES_BM,RES_BS,RES_RING
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
153.5748,1.530628,1.357796,1.113574,1.305375,1.509806
153.7272,1.522745,1.558042,1.495878,1.346561,1.511741
153.8796,1.531482,1.459896,1.497879,1.328861,1.528049
154.0320,1.563801,1.464581,1.527611,1.359355,1.64144
154.1844,1.574384,1.386271,1.279789,1.620691,1.499761
154.3368,1.528685,1.39299,1.618515,1.448717,1.480806
154.4892,1.752133,1.506008,1.525578,1.441287,1.40263
154.6416,1.545918,1.595044,1.381659,1.360776,1.51343
154.7940,1.537694,1.430799,1.495273,1.474373,1.498717
154.9464,1.515704,1.419716,1.544652,1.442985,1.624313
155.0988,1.573901,1.517622,1.439361,1.412457,1.440926
155.2512,1.497547,1.528292,1.489938,1.388613,1.2955
155.4036,1.481728,1.381284,1.474018,1.316304,1.496743
155.5560,1.468165,1.366033,1.402514,1.386986,1.468401
155.7084,1.418787,1.582049,1.500506,1.267365,1.386317
155.8608,1.478584,1.33367,1.762107,1.606492,1.392534
156.0132,1.349714,1.49173,1.569686,1.481794,1.455554
156.1656,1.701586,1.3342,1.535095,1.462638,1.314094
156.3180,1.676597,1.353878,1.617569,1.441119,1.806849
156.4704,1.584063,1.390403,1.419522,1.306625,1.263621
156.6228,1.548296,1.321087,1.243367,1.144742,1.552725
156.7752,1.400686,1.334883,1.365552,0.9605778,1.503071
156.9276,1.460363,1.26942,1.327655,1.125577,1.053058
157.0800,1.29045,1.367541,1.152451,1.134326,1.086258
157.2324,1.505675,1.289343,1.176452,0.9869759,1.361444
157.3848,1.191697,1.354895,1.282757,0.990237,1.287959
157.5372,1.431252,1.376926,1.461407,1.179214,0.9251984
157.6896,1.354086,1.274854,1.470094,0.7756802,1.379455
157.8420,1.563562,1.263742,1.59262,1.087845,1.419289
157.9944,1.422473,1.267777,1.369735,1.115539,1.170551
158.1468,1.214616,1.204004,1.146006,1.032551,1.225524
158.2992,1.417144,1.168691,1.009032,1.189806,1.258905
158.4516,1.32536,1.208266,1.304067,0.5533186,1.374483
158.6040,0.9963729,1.261633,0.9749509,1.170508,1.404269
158.7564,1.223673,1.272067,1.050884,1.296619,1.026286
158.9088,1.071866,1.11902,1.164085,0.8064905,1.361988
159.0612,1.010538,1.354505,1.018973,1.16634,1.62879
159.2136,1.227442,1.36463,1.206031,0.9158912,1.056682
159.3660,1.266896,1.378843,1.14815,0.9735744,1.380585
159.5184,1.213356,1.296811,1.238294,1.100691,1.261038
159.6708,1.149032,1.341581,1.235213,0.9771322,1.235942
159.8232,1.382463,1.401647,1.273127,1.238532,1.168007
159.9756,1.367621,1.35318,1.27938,1.096815,1.353673
160.1280,1.345305,1.376742,1.300704,1.246522,1.352223
160.2804,1.373901,1.372575,1.272634,1.142671,1.36804
160.4328,1.294359,1.23693,1.379183,1.004216,1.184016
160.5852,1.340003,1.246073,1.301149,1.250651,1.291362
160.7376,1.121341,1.337656,1.406509,1.132045,1.263316
160.8900,1.476515,1.255787,1.294402,1.164807,1.184439
161.0424,1.449588,1.364387,1.318698,1.200001,1.536455
161.1948,1.298826,1.327709,1.237637,1.043851,1.38784
161.3472,1.26336,1.356344,1.400257,1.190176,1.357553
161.4996,1.375606,1.236051,1.364618,1.22599,1.356235
161.6520,1.470029,1.272103,1.302629,1.114778,1.307296
161.8044,1.422005,1.442993,1.200402,1.126249,1.464583
161.9568,1.435618,1.32804,1.194581,1.144655,1.423656
162.1092,1.29353,1.501597,1.355558,1.381479,1.331559
162.2616,1.189409,1.249574,1.431,1.254213,1.278662
162.4140,1.499785,1.297611,1.383211,1.27129,1.256359
162.5664,1.339628,1.341247,1.499919,1.149236,1.474706
162.7188,1.525214,1.281575,1.383258,1.135551,1.319004
162.8712,1.302505,1.363342,1.353263,1.242812,1.477659
163.0236,1.204371,1.364171,1.396132,1.146594,1.312448
163.1760,1.291574,1.357229,1.293137,1.089433,1.162359
163.3284,1.2963,1.217703,1.508641,1.10499,1.354538
163.4808,1.565997,1.254546,1.249743,1.269249,1.383264
163.6332,1.328347,1.300802,1.339557,1.162099,1.479217
163.7856,1.449344,1.318864,1.342632,1.257916,1.1975
163.9380,1.359969,1.390911,1.290557,1.156226,1.498459
164.0904,1.383805,1.233446,1.149743,1.134836,1.557135
164.2428,1.30784,1.23333,1.17451,1.194694,1.372761
164.3952,1.20791,1.27946,1.181038,1.547831,1.332657
164.5476,1.318345,1.291443,1.610768,1.18188,1.279213
164.7000,1.651524,1.396522,1.349065,1.126269,1.290239
164.8524,1.322933,1.343525,1.283841,1.356388,1.415852
165.0048,1.332488,1.342676,1.533065,1.249587,1.347373
165.1572,1.465441,1.255864,1.219009,1.240101,1.280689
165.3096,1.247384,1.453171,1.307801,1.107576,1.396957
165.4620,1.411627,1.240472,1.470487,0.9823519,1.395835
165.6144,1.38719,1.36904,1.176816,1.142489,1.385015
165.7668,1.157777,1.292548,1.339469,1.217462,1.099015
165.9192,1.28211,1.259443,1.378928,1.085025,1.24322
166.0716,1.252529,1.242039,1.315366,1.091409,1.43601
166.2240,1.309246,1.351543,1.359939,1.430642,1.329068
166.3764,1.280447,1.244558,1.543255,1.209996,1.562108
166.5288,1.48562,1.483652,1.336259,1.223895,1.369468
166.6812,1.449418,1.617896,1.466201,1.19971,1.56672
166.8336,1.433739,1.314888,1.346437,1.161937,1.506896
166.9860,1.426177,1.447646,1.36875,1.090612,1.415518
167.1384,1.406832,1.350508,1.568244,1.090379,1.429855
167.2908,1.221094,1.478066,1.27511,1.232422,1.39764
167.4432,1.372253,1.439394,1.337622,1.363958,1.424811
167.5956,1.364203,1.519952,1.609938,1.20826,1.359997
167.7480,1.649755,1.411006,1.196601,1.199766,1.390402
167.9004,1.415036,1.272864,1.229303,1.303334,1.458748
168.0528,1.335724,1.335691,1.305082,1.043619,1.478518
168.2052,1.255989,1.443722,1.198146,1.254222,1.383118
168.3576,1.311133,1.269101,1.3055,1.23207,1.360295
168.5100,1.488601,1.452878,1.310922,1.285512,1.423585
168.6624,1.229299,1.345414,1.280471,1.144483,1.296568
168.8148,1.593447,1.393838,1.219755,1.328595,1.417766
168.9672,1.206239,1.284409,1.56936,1.430825,1.675411
169.1196,1.601314,1.354198,1.414714,1.139665,1.326808
169.2720,1.607708,1.393772,1.275129,1.293289,1.732031
169.4244,1.365492,1.595645,1.361504,1.189156,1.380816
169.5768,1.325737,1.504412,1.514373,1.172307,1.303751
169.7292,1.491158,1.586747,1.395009,1.087254,1.481966
169.8816,1.55618,1.6191,1.482994,1.114796,1.386782
170.0340,1.487291,1.500665,1.416549,1.363192,1.442602
170.1864,1.263291,1.682927,1.468413,1.306153,1.369593
170.3388,1.517612,1.529085,1.292965,1.388362,1.309097
170.4912,1.44114,1.395273,1.347486,1.466531,1.590899
170.6436,1.604485,1.388461,1.430274,1.074055,1.399575
170.7960,1.473976,1.598947,1.509835,1.39729,1.572372
170.9484,1.187622,1.520671,1.336221,1.478263,1.454726
171.1008,1.238934,1.3701,1.404385,1.488586,1.295004
171.2532,1.526401,1.334656,1.624658,1.473487,1.448447
171.4056,1.577909,1.457958,1.493808,0.859498,1.516123
171.5580,1.637492,1.506067,1.37181,1.089248,1.518222
171.7104,1.48464,1.342342,1.397729,1.118296,1.724648
171.8628,1.427342,1.610585,1.237747,1.202893,1.516628
172.0152,1.380496,1.527376,1.214519,1.248069,1.492761
172.1676,1.721271,1.393694,1.421386,1.412185,1.341236
172.3200,1.456261,1.356516,1.395414,1.317552,1.71698
172.4724,1.476268,1.522069,1.281081,1.362022,1.360984
172.6248,1.441343,1.411825,1.320258,1.562614,1.511639
172.7772,1.445989,1.429336,1.55008,1.522651,1.415193
172.9296,1.752388,1.442863,1.485187,1.280431,1.280276
173.0820,1.579508,1.448557,1.336296,1.302616,1.696121
173.2344,1.291558,1.488355,1.550272,1.481445,1.495567
173.3868,1.469561,1.488629,1.559284,1.469544,1.307961
173.5392,1.609794,1.565028,1.579559,1.328336,1.426638
173.6916,1.488199,1.478121,1.411768,1.475903,1.47627
173.8440,1.387186,1.315309,1.527951,1.350537,1.417415
173.9964,1.535855,1.395051,1.40796,1.369203,1.394999
174.1488,1.384936,1.541944,1.326726,1.549574,1.540846
174.3012,1.264984,1.597698,1.434816,1.503388,1.440822
174.4536,1.692968,1.395624,1.750945,1.373407,1.523721
174.6060,1.540829,1.63826,1.592376,1.350313,1.653697
174.7584,1.459032,1.349629,1.505715,1.399504,1.511231
174.9108,1.470063,1.452218,1.423433,1.606954,1.486546
175.0632,1.410712,1.306955,1.514873,1.508717,1.435535
175.2156,1.617973,1.46073,1.566244,1.506609,1.419446
175.3680,1.665494,1.533219,1.580714,1.32402,1.47266
175.5204,1.375929,1.439628,1.511466,1.426503,1.539475
175.6728,1.335727,1.481882,1.5289,1.241884,1.484712
175.8252,1.242842,1.38082,1.348179,1.255858,1.351573
175.9776,1.321027,1.568291,1.458222,1.299262,1.536818
176.1300,1.234892,1.401725,1.162358,1.154655,1.252249
176.2824,1.146115,1.479682,1.32881,1.636552,1.309788
176.4348,1.460006,1.616631,1.490814,1.333429,1.316986
176.5872,1.722707,1.408014,1.253645,1.476262,1.404325
176.7396,1.553639,1.324958,1.554374,1.417818,1.425968
176.8920,1.5282,1.391643,1.566365,1.522128,1.385851
177.0444,1.414036,1.609403,1.682585,1.485839,1.593366
177.1968,1.630643,1.512244,1.572631,1.433868,1.359825
177.3492,1.493067,1.408854,1.717365,1.388536,1.564225
177.5016,1.502152,1.4515,1.380733,1.47518,1.52191
177.6540,1.458089,1.475817,1.157031,1.356082,1.46305
177.8064,1.349477,1.477204,1.514232,1.245698,1.454796
177.9588,1.440293,1.520619,1.540831,1.144932,1.511098
178.1112,1.435154,1.643149,1.492913,1.422964,1.43363
178.2636,1.350757,1.608342,1.737682,1.422305,1.391636
178.4160,1.376629,1.464977,1.41484,1.424736,1.394438
178.5684,1.496863,1.387561,1.519207,1.214049,1.432386
178.7208,1.238266,1.390862,1.115212,1.358433,0.9328858
178.8732,1.035598,1.271322,1.041358,0.7949308,1.478885
179.0256,1.263653,1.541151,1.33383,1.018898,1.360867
179.1780,1.413134,1.57063,1.290012,1.290728,1.753402
179.3304,1.599695,1.576159,1.167899,1.200382,1.390958
179.4828,1.418639,1.435965,1.640824,1.124602,1.484903
179.6352,1.693921,1.622466,1.332839,1.313416,1.252126
179.7876,1.372674,1.553647,1.516577,1.143886,1.621778
179.9400,1.556961,1.611414,1.372727,1.393025,1.396446
180.0924,1.59349,1.440228,1.367644,1.384577,1.411194
180.2448,1.525371,1.594423,1.556143,1.281422,1.370555
180.3972,1.678114,1.536963,1.566029,1.32552,1.340841
180.5496,1.654577,1.560104,1.380055,1.489688,1.559028
180.7020,1.414013,1.337487,1.465573,1.346814,1.47037
180.8544,1.613921,1.538255,1.404757,1.289374,1.388963
181.0068,1.566815,1.441972,1.509458,1.47626,1.561555
181.1592,1.396647,1.437516,1.462118,1.222824,1.418219
181.3116,1.507675,1.510096,1.333341,1.343109,1.396403
181.4640,1.248513,1.53752,1.368324,1.366529,1.427486
181.6164,1.510394,1.501927,1.412925,0.9096715,1.358254
181.7688,1.389769,1.427616,1.163671,1.327565,1.516182
181.9212,1.239143,1.52086,1.414506,1.404449,1.357809
182.0736,1.396662,1.412393,1.527691,1.232105,1.291157
182.2260,1.408224,1.357024,1.329836,1.163151,1.353477
182.3784,1.491619,1.345695,1.347027,1.425367,1.36444
182.5308,1.42726,1.266172,1.715832,1.26093,1.348491
182.6832,1.654899,1.355071,1.46203,1.29639,1.337672
182.8356,1.270069,1.454798,1.372805,1.345897,1.518226
182.9880,1.395127,1.410889,1.161283,0.974463,1.533967
183.1404,1.695086,1.308892,1.418276,1.050459,1.606539
183.2928,1.392672,1.274338,1.549484,1.242053,1.484279
183.4452,1.429449,1.468723,1.463229,1.204018,1.273877
183.5976,1.430859,1.388574,1.416004,1.104785,1.122445
183.7500,1.301888,1.290372,1.50108,1.035864,1.362122
183.9024,1.509707,1.347351,1.41615,0.9739344,1.478725
184.0548,1.409856,1.58331,1.696792,1.149843,1.539446
184.2072,0.9508424,1.536414,1.069994,1.041197,1.359541
184.3596,1.594979,1.59773,1.474554,1.326295,1.323132
184.5120,1.297582,1.383993,1.028695,1.392757,1.517279
184.6644,1.588393,1.483489,1.267817,1.245709,1.359839
184.8168,1.503982,1.553648,1.411625,1.323298,1.55492
184.9692,1.382568,1.565394,1.605432,1.138697,1.520273
185.1216,1.405004,1.565143,1.359984,1.188033,1.33958
185.2740,1.573133,1.460947,1.420043,1.257925,1.419795
185.4264,1.570637,1.360735,1.538741,1.187163,1.54905
185.5788,1.64006,1.501032,1.393307,1.368309,1.236437
185.7312,1.243639,1.484306,1.530699,1.35257,1.255756
185.8836,1.486859,1.265862,1.348354,1.454653,1.306045
186.0360,1.475894,1.374162,1.71089,1.482605,1.515895
186.1884,1.283433,1.25408,1.255461,1.087865,1.206361
186.3408,1.281177,1.260386,1.036138,0.9742497,1.260952
186.4932,1.626538,1.342869,1.170246,1.244532,1.256242
186.6456,1.269167,1.594343,1.421566,1.117337,1.535881
186.7980,1.47823,1.565962,1.328561,1.353173,1.242036
186.9504,1.558696,1.440794,1.474918,1.32438,1.362584
187.1028,1.256064,1.547298,1.084831,1.534869,1.378193
187.2552,1.353162,1.353679,1.145869,1.634984,1.346821
187.4076,1.465589,1.390431,1.351128,1.373121,1.461497
187.5600,1.584894,1.343201,1.256103,1.370087,1.225866
187.7124,1.599452,1.572339,1.482271,1.28366,1.581427
187.8648,1.630038,1.403145,1.503012,1.242069,1.570372
188.0172,1.388621,1.351277,1.624909,1.293453,1.382185
188.1696,1.455207,1.570101,1.50061,1.346087,1.410773
188.3220,1.605779,1.342412,1.694341,1.567944,1.477469
188.4744,1.594365,1.601804,1.649879,1.523035,1.545438
188.6268,1.757466,1.616764,1.466593,1.642603,1.591288
188.7792,1.754584,1.476558,1.570785,1.283716,1.267712
188.9316,1.828053,1.434364,1.48793,1.349835,1.571585
189.0840,1.46904,1.321197,1.494555,1.102924,1.468494
189.2364,1.512543,1.380256,1.335368,1.423067,1.383593
189.3888,1.258119,1.414337,1.542013,1.234592,1.537547
189.5412,1.45833,1.565038,1.627713,1.593709,1.392827
189.6936,1.443264,1.44021,1.516119,1.389078,1.454862
189.8460,1.557481,1.345302,1.489454,1.384965,1.266751
189.9984,1.407019,1.43648,1.669465,1.283815,1.561231
190.1508,1.379388,1.328878,1.471812,1.259801,1.347616
190.3032,1.582875,1.291702,1.397448,1.448923,1.403527
190.4556,1.347704,1.458073,1.4106,1.376279,1.445842
190.6080,1.552377,1.591336,1.720371,1.485558,1.270584
190.7604,1.628672,1.607435,1.558171,1.432866,1.476929
190.9128,1.611723,1.395709,1.330765,1.390983,1.47232
191.0652,1.631486,1.618165,1.604389,1.414008,1.678686
191.2176,1.365158,1.405544,1.729322,1.27152,1.383851
191.3700,1.24077,1.44688,1.664281,1.510657,1.553105
191.5224,1.502908,1.532955,1.533596,1.402172,1.521991
191.6748,1.49163,1.320895,1.34989,1.327963,1.519961
191.8272,0.7291515,1.303986,0.5903332,1.365518,0.6764413
191.9796,1.513739,1.236581,1.416184,1.548364,1.340953
192.1320,1.521758,1.376701,1.533615,1.309532,1.436002
192.2844,1.896629,1.521533,1.22376,1.296024,1.485409
192.4368,1.589989,1.536112,1.399521,1.314943,1.541571
192.5892,1.515558,1.491349,1.464873,1.346028,1.141982
192.7416,1.381967,1.393358,1.315432,1.371608,1.126493
192.8940,1.407854,1.422069,1.480121,1.169975,1.512139
193.0464,1.379801,1.418928,1.20065,1.500709,1.389998
193.1988,1.386518,1.405861,1.478232,1.390875,1.576861
193.3512,1.585628,1.457219,1.370969,1.501377,1.485543
193.5036,1.517674,1.339531,1.6173,1.478486,1.518141
193.6560,1.403611,1.358004,1.329739,1.117154,1.194765
193.8084,1.241405,1.302622,1.140182,1.320507,1.320845
193.9608,1.250309,1.531447,1.674955,1.166663,1.350629
194.1132,1.502819,1.244335,1.315114,1.3556,1.297105
194.2656,1.419666,1.491278,1.334224,1.304838,1.232089
194.4180,1.37822,1.239364,1.380257,1.486213,1.37991
194.5704,1.570139,1.532827,1.390749,1.044577,1.333414
194.7228,1.599496,1.346498,1.578666,1.576017,1.236794
194.8752,1.294143,1.281266,1.555835,1.259361,1.559744
195.0276,1.650221,1.488187,1.294676,1.133804,1.171883
195.1800,1.342839,1.458007,1.317592,1.225364,1.762314
195.3324,1.390145,1.460035,1.384782,1.32972,1.345458
195.4848,1.215126,1.348232,1.381543,1.006661,1.176126
195.6372,1.594037,1.259187,0.9975102,1.331994,1.185453
195.7896,1.493378,1.265757,1.410932,1.385238,1.304325
195.9420,1.294766,1.323987,1.301833,1.208884,0.9441766
196.0944,1.410958,1.280146,1.426491,1.021028,1.227063
196.2468,1.258824,1.217716,1.306151,1.035093,1.390495
196.3992,1.185325,1.189355,1.238125,0.994267,1.374352
196.5516,1.422555,1.390527,1.389861,1.266778,1.371301
196.7040,1.440674,1.289179,1.42929,1.310508,1.29362
196.8564,1.48981,1.424479,1.345915,1.051473,1.402159
197.0088,1.373023,1.382765,1.197661,1.50312,1.339707
197.1612,1.319936,1.327208,1.060099,1.281398,1.405491
197.3136,1.584053,1.348905,1.414884,1.256697,1.269469
197.4660,1.268067,1.38772,1.407152,1.345275,1.419667
197.6184,1.340215,1.460878,1.353457,1.318319,1.561929
197.7708,1.525896,1.324427,1.177477,1.351766,1.304098
197.9232,1.233854,1.404661,1.514367,1.209229,1.350512
198.0756,1.217836,1.46517,1.441515,1.371749,1.422194
198.2280,1.354604,1.448974,1.36028,1.314563,1.55514
198.3804,1.458905,1.412902,1.399999,1.063567,1.273749
198.5328,1.539176,1.367774,1.493982,1.282226,1.504484
198.6852,1.262572,1.447403,1.457318,1.417882,1.338033
198.8376,1.485963,1.43981,1.365678,1.319278,1.332878
198.9900,1.664628,1.476223,1.520309,1.341603,1.304815
199.1424,1.498667,1.531351,1.316275,1.316895,1.534844
199.2948,1.397609,1.337074,1.410121,1.41148,1.436254
199.4472,1.440351,1.370014,1.527467,1.188654,1.161688
199.5996,1.471189,1.411353,1.285169,1.160029,1.445571
199.7520,1.19516,1.510656,1.367937,1.374755,1.444621
199.9044,1.420728,1.386952,1.301191,1.258532,1.341528
200.0568,1.306497,1.426725,1.353748,1.312484,1.352607
200.2092,1.420761,1.568207,1.35173,1.283722,1.427441
200.3616,1.443335,1.360821,1.373921,1.417898,1.257587
200.5140,1.425246,1.441946,1.508997,1.403222,1.364609
200.6664,1.510577,1.527916,1.453795,1.448063,1.408441
200.8188,1.477035,1.528822,1.580804,1.249404,1.452761
200.9712,1.432132,1.4878,1.549741,1.417211,1.569171
201.1236,1.293639,1.53016,1.450714,1.243636,1.6056
201.2760,1.535487,1.406961,1.529674,1.391771,1.432361
201.4284,1.682671,1.525317,1.481188,1.321612,1.684926
201.5808,1.208896,1.420585,1.527036,1.166535,1.668119
201.7332,1.368592,1.476916,1.349539,1.415658,1.407172
201.8856,1.552616,1.306911,1.3633,1.340886,1.281206
202.0380,1.396227,1.539707,1.234918,1.4688,1.439749
202.1904,1.354376,1.520005,1.418317,1.333451,1.413454
202.3428,1.399503,1.426155,1.533574,1.209463,1.333206
202.4952,1.476791,1.534465,1.559998,1.521191,1.306106
202.6476,1.490087,1.472839,1.387491,1.346704,1.304562
202.8000,1.471521,1.323685,1.493431,1.350757,1.376512
202.9524,1.442333,1.415219,1.357639,1.315666,1.545467
203.1048,1.424198,1.504756,1.53574,1.541444,1.472208
203.2572,1.636314,1.468572,1.654571,0.9845272,1.53486
203.4096,1.499113,1.328163,1.477417,0.924664,1.0474
203.5620,1.517913,1.370187,1.647581,1.015463,1.498353
203.7144,1.62861,1.391483,1.355797,1.516938,1.450739
203.8668,1.461951,1.404681,1.270384,1.49235,1.447981
204.0192,1.60733,1.495923,1.155218,1.343701,1.374857
204.1716,1.431746,1.369957,1.314092,1.349747,1.498242
204.3240,1.347067,1.469756,1.581025,1.412833,1.634009
204.4764,1.33331,1.499776,1.441232,1.378458,1.270161
204.6288,1.424481,1.318662,1.579673,1.339267,1.396076
204.7812,1.574031,1.526565,1.311467,1.374927,1.392818
204.9336,1.481052,1.46603,1.473413,1.2916,1.427062
205.0860,1.476463,1.42442,1.438967,1.244878,1.459881
205.2384,1.932881,1.351954,1.490557,1.140048,1.625479
205.3908,1.035614,1.337253,1.508993,1.371954,1.291751
205.5432,1.49964,1.370857,1.487517,1.328881,1.224698
205.6956,1.589866,1.35385,1.310262,1.565608,1.290571
205.8480,1.408578,1.516877,1.569356,1.547183,1.470976
206.0004,1.538673,1.41528,1.525732,1.306409,1.385839
206.1528,1.528886,1.391948,1.305229,1.480077,1.65152
206.3052,1.31912,1.500906,1.444621,1.257926,1.466204
206.4576,1.588445,1.355094,1.439968,1.499077,1.28684
206.6100,1.429058,1.37642,1.515526,1.382241,1.386895
206.7624,1.042882,1.463461,1.237948,1.396665,1.463737
206.9148,1.301193,1.433046,1.476416,1.272104,1.286841
207.0672,1.381914,1.398138,1.176017,1.487978,1.425979
207.2196,1.448449,1.416017,1.568883,1.327917,1.397005
207.3720,1.727864,1.279329,1.446719,1.374267,1.41673
207.5244,1.594114,1.283181,1.446465,1.596194,1.393614
207.6768,1.531078,1.34658,1.503052,1.280514,1.35464
207.8292,1.92818,1.40292,1.60084,1.460254,1.399761
207.9816,1.569127,1.43836,1.735172,1.199607,1.61872
208.1340,1.722131,1.556957,1.713751,1.530934,1.304328
208.2864,1.421498,1.377472,1.407401,1.255114,1.331159
208.4388,1.641299,1.427524,1.427496,1.405537,1.290969
208.5912,1.566724,1.360185,1.654891,1.545892,1.439338
208.7436,1.879662,1.392238,1.537261,1.919229,1.291823
208.8960,1.903375,1.505202,1.376822,1.18848,1.522503
209.0484,1.500913,1.611136,1.288473,1.542847,1.59984
209.2008,1.510642,1.529242,1.590346,1.331126,1.442861
209.3532,1.657757,1.567356,1.563259,1.485729,1.391265
209.5056,1.406243,1.465645,1.872681,1.283514,1.459572
209.6580,1.805254,1.503552,1.558674,1.337564,1.528751
209.8104,1.14439,1.618753,1.25976,1.424582,1.586022
209.9628,1.576306,1.586935,1.234707,1.60913,1.418437
210.1152,1.649267,1.346645,1.369295,1.367505,1.386585
210.2676,1.649878,1.465621,1.536407,1.255967,1.537282
210.4200,1.542476,1.46946,1.364509,1.459855,1.562476
210.5724,1.412198,1.422573,1.375591,1.231197,1.402453
210.7248,1.548234,1.404672,1.194798,1.327275,1.471724
210.8772,1.36875,1.383149,1.406056,1.289765,1.72725
211.0296,1.902805,1.34463,1.378883,1.470233,1.382215
211.1820,1.465297,1.512636,1.465467,1.874347,1.490549
211.3344,1.4938,1.457637,1.82561,1.389541,1.479834
211.4868,1.802112,1.531169,1.465134,1.469267,1.517954
211.6392,1.365978,1.531559,1.55348,1.448912,1.730946
211.7916,1.484996,1.561299,1.347751,1.344644,1.354209
211.9440,1.459777,1.535154,1.846922,1.596461,1.474568
212.0964,1.356713,1.422708,1.664987,1.45142,1.3834
212.2488,1.607049,1.607646,1.5441,1.542932,1.35038
212.4012,1.520339,1.496252,1.539533,1.727404,1.65497
212.5536,1.654992,1.592689,1.706087,1.318877,1.579477
212.7060,1.820691,1.561155,1.486575,1.370467,1.673648
212.8584,1.587265,1.503955,1.449364,1.364831,1.756081
213.0108,1.406109,1.584806,1.678877,1.518487,1.467547
213.1632,1.633611,1.58321,1.613214,1.421355,1.413249
213.3156,1.805701,1.548047,1.521523,1.497566,1.664274
213.4680,1.548298,1.689753,1.47528,1.429662,1.72456
213.6204,1.778142,1.665276,1.486049,1.554825,1.716632
213.7728,1.585212,1.602234,1.460469,1.571428,1.617496
213.9252,1.522559,1.474234,1.654417,1.382607,1.477352
214.0776,1.548097,1.43997,1.584473,1.347485,1.628869
214.2300,1.592606,1.478259,1.519518,1.442328,1.666201
214.3824,1.567267,1.549235,1.729353,1.778917,1.328039
214.5348,1.327758,1.508736,1.686858,1.7243,1.199732
214.6872,1.648535,1.505697,1.616351,1.606186,1.423938
214.8396,1.375432,1.36909,1.379515,1.925005,1.57157
214.9920,1.433576,1.382214,1.520674,1.643608,1.422435
215.1444,1.829381,1.633573,1.637023,1.706741,1.333813
215.2968,1.669447,1.59726,1.74156,1.638655,1.784845
215.4492,1.72892,1.557061,1.441468,1.536462,1.63011
215.6016,1.540143,1.574554,1.257846,1.821176,1.630743
215.7540,1.664234,1.408898,1.580329,1.67034,1.597399
215.9064,1.648525,1.642699,1.61137,1.703447,1.572253
216.0588,1.425577,1.480432,1.457628,1.363179,1.510034
216.2112,1.500262,1.403567,1.436295,1.263861,1.451878
216.3636,1.539511,1.377979,1.62132,1.447253,1.422912
216.5160,1.623897,1.552946,1.687807,1.61724,1.435552
216.6684,1.67415,1.642933,1.899436,1.491762,1.595932
216.8208,1.705947,1.46467,1.531789,1.367509,1.47708
216.9732,1.531175,1.644764,1.16938,1.386115,1.611434
217.1256,1.380959,1.605551,1.676696,1.518671,1.541354
217.2780,1.274551,1.609924,1.514327,1.425564,1.243535
217.4304,1.492929,1.515143,1.571055,1.57357,1.575347
217.5828,1.400174,1.445505,1.494208,1.489374,1.682336
217.7352,1.628975,1.48956,1.430501,1.411486,1.360146
217.8876,1.621255,1.43702,0.9776121,1.075813,1.666699
218.0400,1.496811,1.395176,1.228234,1.167415,0.849181
218.1924,1.619955,1.415365,1.614901,1.362042,1.621811
218.3448,1.534868,1.442701,1.737295,1.56233,1.500934
218.4972,1.504219,1.713728,1.501875,1.528032,1.473052
218.6496,1.62205,1.697625,1.654995,1.321828,1.535336
218.8020,1.683478,1.550624,1.480787,1.016261,1.546476
218.9544,1.593968,1.593029,2.399769,1.24595,1.588324
219.1068,1.052278,1.478135,1.657804,1.391251,1.489153
219.2592,1.425846,1.542463,1.374828,1.350003,1.011075
219.4116,1.519693,1.370941,1.580025,1.437367,1.293811
219.5640,1.391715,1.173161,1.57718,1.434017,1.33554
219.7164,1.674897,1.136774,1.313805,1.242097,1.164777
219.8688,1.339139,1.257405,1.256376,0.9604082,1.235079
220.0212,1.229174,1.292483,0.981834,0.8961709,1.497441
220.1736,0.9051697,1.227019,1.055357,0.6026343,1.241197
220.3260,1.573132,1.421954,0.7596265,1.382014,1.30532
220.4784,1.793354,1.310336,1.493416,1.349551,1.412088
220.6308,1.420242,1.707634,1.371347,1.326778,1.688126
220.7832,1.506523,1.144297,1.288483,1.381828,1.44212
220.9356,1.323739,1.506006,1.707402,1.308176,1.173626
221.0880,1.837363,1.462873,1.542254,1.166502,1.3934
221.2404,1.732017,1.179201,1.57819,1.537054,1.350502
221.3928,1.49863,1.329429,1.591845,1.542565,1.64956
221.5452,1.553211,1.369928,1.555293,1.379807,1.452292
221.6976,1.724518,1.449552,1.46017,1.70951,1.408632
221.8500,1.380318,1.449872,1.577258,1.115022,1.737119
222.0024,1.825529,1.54558,1.484005,1.285804,1.432851
222.1548,1.591584,1.522127,1.298598,1.112398,1.747874
222.3072,1.408861,1.392129,1.408791,1.283434,1.441491
222.4596,1.177541,1.528927,1.631348,1.375609,1.332291
222.6120,1.322276,1.580382,1.539633,1.177522,1.502051
222.7644,1.392453,1.557949,0.9865977,1.536511,1.286314
222.9168,1.290498,1.537904,1.195889,1.505865,1.350347
223.0692,1.20322,1.475048,1.6302,1.458068,1.450042
223.2216,1.61535,1.576378,1.196039,1.549709,1.738377
223.3740,1.940718,1.620973,1.791667,1.573438,1.324672
223.5264,1.510132,1.472144,1.908113,1.423976,1.734799
223.6788,1.454948,1.502645,1.190047,1.23178,1.565245
