#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,325.0921
DEPTH_WMSF,HSGR,HCGR,HFK,HTHO,HURA,HBHK
m,gAPI,gAPI,%,ppm,ppm,%
52.7533,16.52055,9.768855,0.2068533,1.919883,0.7666736,-0.0436
52.9057,16.82857,10.68647,0.2281031,2.089572,0.6639696,-0.0436
53.0581,16.59549,9.976636,0.2001095,2.02596,0.7542768,-0.0436
53.2105,16.44947,9.353808,0.1842691,1.919083,0.8497547,-0.0133
53.3629,17.12487,10.29817,0.2046556,2.102395,0.8223215,0.0337
53.5153,17.95783,11.84679,0.2344195,2.424477,0.7648628,0.0337
53.6677,18.85662,13.22558,0.2558722,2.740783,0.7267219,0.0337
53.8201,18.77422,13.12671,0.2470301,2.76086,0.7136153,0.0337
53.9725,18.6092,12.99938,0.2414532,2.752703,0.6628712,0.0337
54.1249,18.61962,12.90151,0.2518444,2.660498,0.6698229,0.0337
54.2773,18.81354,12.91959,0.2565446,2.638776,0.6769667,0.0337
54.4297,17.97215,12.19688,0.2227224,2.605161,0.6648428,0.0337
54.5821,16.82247,11.83733,0.2057955,2.589026,0.5765697,0.0337
54.7345,17.01127,13.09133,0.2223106,2.894247,0.4357255,0.0337
54.8869,17.55782,15.60938,0.2454247,3.566431,0.2268746,0.0337
55.0393,17.84765,16.26729,0.2424348,3.795198,0.2078398,0.0337
55.1917,17.61736,15.39549,0.2428785,3.513443,0.2688831,0.0337
55.3441,18.18298,15.78816,0.2417208,3.646335,0.3081229,0.0337
55.4965,18.88226,15.51369,0.2396316,3.570643,0.484096,0.0337
55.6489,19.52897,15.471,0.2383837,3.5644,0.6392305,0.0337
55.8013,19.78629,15.18042,0.2334435,3.500402,0.7465209,0.0337
55.9537,19.81779,15.31948,0.2501312,3.44749,0.7959985,0.0337
56.1061,20.22846,15.23097,0.3036997,3.105677,0.8751777,0.0337
56.2585,20.04261,14.92278,0.3253923,2.880105,0.913977,0.0337
56.4109,20.94591,14.74062,0.3368076,2.755186,1.05353,0.0337
56.5633,20.46412,11.41594,0.277369,2.037034,1.371919,0.0337
56.7157,20.33479,10.3678,0.2699836,1.744149,1.451058,0.0337
56.8681,19.85191,9.611725,0.2238155,1.771984,1.5247,0.0337
57.0205,20.53515,10.72488,0.2395439,2.036872,1.498172,0.0337
57.1729,20.51829,12.5636,0.2690937,2.453521,1.234596,0.0337
57.3253,19.7094,12.58566,0.2483334,2.58214,1.104661,0.0337
57.4777,19.45875,11.87409,0.2276608,2.47498,1.155653,0.0337
57.6301,21.25736,12.4626,0.2364652,2.612158,1.313552,0.0337
57.7825,22.42515,13.77999,0.208778,3.196726,1.280193,0.0337
57.9349,22.74338,13.76536,0.2012324,3.236212,1.320886,0.0337
58.0873,21.23348,13.75642,0.1972213,3.256825,1.105907,0.0337
58.2397,20.77983,13.95817,0.2080162,3.258324,1.002125,0.0337
58.3921,20.63433,13.7947,0.2029472,3.235581,1.010762,0.0337
58.5445,19.87784,12.43913,0.1926293,2.861276,1.036867,0.0337
58.6969,18.5826,10.41665,0.1538196,2.439921,1.113659,0.0337
58.8493,16.78959,8.643793,0.1258743,2.035044,1.102371,0.0337
59.0017,16.22726,8.125869,0.1258517,1.869157,1.085194,0.0337
59.1541,15.81963,8.470022,0.1334234,1.935273,0.9459655,0.0337
59.3065,16.52902,9.908915,0.1609723,2.235536,0.8496959,0.0337
59.4589,16.68024,10.05841,0.1863082,2.13519,0.8558116,0.0337
59.6113,16.40678,9.452479,0.1589577,2.101055,0.9081381,0.0337
59.7637,16.83608,9.310909,0.1674957,2.005809,0.993577,0.0337
59.9161,18.1565,10.29402,0.1981869,2.141573,1.018788,0.0337
60.0685,19.44018,12.15064,0.2339714,2.527647,0.9352511,0.0337
60.2209,18.54434,12.21801,0.2350195,2.543159,0.8102829,0.0337
60.3733,18.25351,12.21419,0.2393453,2.516644,0.7482501,0.0337
60.5257,18.48175,12.87799,0.2554299,2.635413,0.6955511,0.0337
60.6781,19.85427,14.63919,0.2806654,3.052564,0.6294445,0.0337
60.8305,20.46713,15.47861,0.2796822,3.327462,0.6225798,0.0337
60.9829,20.99947,14.96778,0.2870635,3.120325,0.7333444,0.0337
61.1353,21.28848,14.54542,0.2484745,3.210763,0.8620602,0.0337
61.2877,21.69186,14.42706,0.235445,3.249034,0.9117846,0.0337
61.4401,20.96678,13.79442,0.2233499,3.116781,0.8751131,0.0337
61.5925,20.15668,12.8736,0.2105217,2.896414,0.9051094,0.0337
61.7449,18.82953,11.02096,0.1797406,2.482323,0.953079,0.0337
61.8973,19.0395,10.42024,0.1555155,2.431403,1.085341,0.0337
62.0497,18.72351,10.37144,0.173896,2.308064,1.05749,0.0337
62.2021,19.04037,10.63125,0.1663398,2.435527,1.045303,0.0337
62.3545,19.49725,9.35007,0.1543414,2.094764,1.287448,0.0337
62.5069,20.9887,9.464433,0.1832935,1.961919,1.454254,0.0337
62.6593,21.76046,9.237892,0.1621761,2.012913,1.558409,0.0337
62.8117,20.82967,9.071422,0.1667629,1.932689,1.388999,0.0337
62.9641,20.37457,9.716435,0.2063983,1.907513,1.205853,0.0337
63.1165,19.48405,9.44711,0.1920005,1.9055,1.105748,0.0337
63.2689,21.31535,10.30185,0.2047055,2.105268,1.204048,0.0337
63.4213,20.75035,10.25466,0.2048447,2.089365,1.1653,0.0337
63.5737,22.03353,11.63235,0.2555104,2.234615,1.106008,0.0337
63.7261,22.15616,11.61303,0.2334988,2.357275,1.128983,0.0337
63.8785,23.32611,11.62735,0.2540029,2.241779,1.274479,0.0337
64.0309,23.04706,11.93279,0.2626106,2.289325,1.176979,0.0337
64.1833,21.97639,11.06403,0.2423371,2.129405,1.171124,0.0337
64.3357,20.94343,11.10904,0.2737371,1.959977,1.022174,0.0337
64.4881,20.51623,11.00996,0.2543234,2.041817,1.022258,0.0337
64.6405,19.63198,10.63268,0.2214262,2.113327,1.010545,0.0337
64.7929,20.81301,11.38104,0.2369379,2.262341,1.094163,0.0337
64.9453,21.73538,11.32088,0.2390749,2.230437,1.238456,0.0337
65.0977,23.00082,12.07358,0.2581554,2.35996,1.317294,0.0337
65.2501,23.35545,12.52613,0.2598209,2.495129,1.354747,0.0337
65.4025,24.67048,13.91313,0.3108616,2.640946,1.34697,0.0337
65.5549,28.99088,17.13211,0.3873044,3.2254,1.454672,0.0337
65.7073,29.97434,19.69607,0.4165179,3.876305,1.309253,0.0337
65.8597,30.2734,20.34525,0.4451468,3.916751,1.202919,0.0337
66.0121,28.94522,18.77656,0.3922389,3.723477,1.317423,0.0337
66.1645,29.32065,19.7935,0.4480872,3.722467,1.250176,0.0337
66.3169,30.744,20.09242,0.4915678,3.563707,1.459305,0.0337
66.4693,31.22633,19.1782,0.4934696,3.259437,1.616861,0.0337
66.6217,33.57428,21.41129,0.5535359,3.623694,1.609634,0.0337
66.7741,33.26242,22.19034,0.5631859,3.81697,1.511275,0.0337
66.9265,33.98643,22.34525,0.6044576,3.625008,1.543598,0.0337
67.0789,31.66663,21.01987,0.5677898,3.414783,1.352545,0.0337
67.2313,32.27067,20.99059,0.5321258,3.614208,1.481022,0.0337
67.3837,32.58915,19.75378,0.5331841,3.211513,1.677167,0.0337
67.5361,33.42455,20.73901,0.5871295,3.211572,1.678713,0.0337
67.6885,34.11644,21.19985,0.6227015,3.151069,1.676159,0.0337
67.8409,33.78245,19.00531,0.5847141,2.6699,1.915284,0.0337
67.9933,34.54996,19.83005,0.5974629,2.859682,1.846919,0.0337
68.1457,33.82934,19.20417,0.5533063,2.917542,1.87328,0.0337
68.2981,33.62627,21.01915,0.58614,3.307182,1.659605,0.0337
68.4505,32.8983,21.18991,0.599688,3.282577,1.458863,0.0337
68.6029,31.83949,21.61901,0.60461,3.391299,1.245083,0.0337
68.7553,31.54209,21.26542,0.5960776,3.327861,1.321077,0.0337
68.9077,32.20797,21.77637,0.6389105,3.240876,1.343119,0.0337
69.0601,33.64312,22.52062,0.6735483,3.276666,1.421508,0.0337
69.2125,32.64415,20.76301,0.5916514,3.192632,1.529013,0.0337
69.3649,32.91739,20.50616,0.5304047,3.468842,1.612875,0.0337
69.5173,32.69648,21.72312,0.5538028,3.721984,1.407992,0.0337
69.6697,34.37505,23.56559,0.619158,3.930003,1.349882,0.0337
69.8221,34.80856,25.19457,0.6941188,4.013351,1.151925,0.0337
69.9745,34.86375,23.39778,0.6640217,3.613495,1.361439,0.0337
70.1269,34.89778,22.15938,0.6519238,3.287286,1.531521,0.0337
70.2793,34.69501,20.42962,0.6491222,2.749132,1.730996,0.0337
70.4317,33.89456,19.51219,0.6402297,2.507066,1.717526,0.0337
70.5841,32.87965,18.60512,0.6029221,2.434684,1.684218,0.0337
70.7365,32.70691,18.56574,0.6043957,2.413442,1.637303,0.0337
70.8889,33.0451,19.38801,0.6634081,2.331578,1.598158,0.0337
71.0413,32.7217,20.13486,0.7178702,2.252174,1.479243,0.0337
71.1937,31.99242,20.07741,0.7080281,2.291413,1.422638,0.0337
71.3461,32.43371,19.90815,0.6937473,2.320793,1.529485,0.0337
71.4985,33.66285,20.8919,0.717599,2.496586,1.596688,0.0337
71.6509,34.65991,21.49979,0.7426006,2.545126,1.635541,0.0337
71.8033,34.1165,21.15131,0.7239442,2.542668,1.610794,0.0337
71.9557,32.64829,21.0244,0.6721909,2.805013,1.480916,0.0337
72.1081,32.87469,21.22181,0.6715314,2.872196,1.503025,0.0337
72.2605,33.09038,21.75553,0.7014244,2.868327,1.496576,0.0337
72.4129,32.894,23.2349,0.724012,3.210398,1.302855,0.0337
72.5653,32.14514,23.24652,0.7244509,3.211569,1.167831,0.0337
72.7177,32.0533,23.31065,0.7190588,3.263707,1.148973,0.0337
72.8701,32.38081,23.14356,0.7036422,3.300407,1.23994,0.0337
73.0225,31.50969,22.26661,0.6834129,3.137692,1.232824,0.0337
73.1749,31.6133,21.58619,0.6725055,2.983404,1.319716,0.0337
73.3273,32.06425,22.53821,0.6950338,3.156719,1.244015,0.0337
73.4797,32.90558,24.42357,0.7300375,3.556204,1.141137,0.0337
73.6321,32.76327,24.51777,0.7330839,3.568528,1.13536,0.0337
73.7845,33.67447,25.64594,0.7630318,3.754857,1.108995,0.0337
73.9369,34.20707,26.55463,0.7812427,3.939533,1.059027,0.0337
74.0893,34.08767,25.62814,0.7463161,3.846943,1.181216,0.0337
74.2417,34.18808,25.26614,0.7076902,3.956997,1.29241,0.0337
74.3941,33.76088,25.53807,0.73188,3.902522,1.209984,0.0337
74.5465,33.39216,25.50605,0.7443298,3.819336,1.149566,0.0337
74.6989,31.91169,25.34658,0.7292886,3.856238,0.9576705,0.0337
74.8513,30.90656,25.74408,0.7159535,4.061703,0.765148,0.0337
75.0037,31.3743,27.27168,0.7398737,4.411356,0.6512161,0.0337
75.1561,32.0989,27.48924,0.7617292,4.353126,0.6993236,0.0337
75.3085,32.24252,27.96919,0.7622414,4.50397,0.6366389,0.0337
75.4609,32.8,28.6573,0.8072821,4.460845,0.6016334,0.0337
75.6133,31.80945,27.31076,0.7844501,4.162806,0.610209,0.0337
75.7657,32.56927,28.15754,0.810123,4.283943,0.589803,0.0337
75.9181,30.0066,25.89863,0.7432131,3.95148,0.5227184,0.0337
76.0705,31.05971,26.83121,0.757943,4.164178,0.5289417,0.0337
76.2229,30.27148,26.92351,0.7632506,4.162673,0.3640145,0.0337
76.3753,30.78947,26.57306,0.7384681,4.195396,0.4972302,0.0337
76.5277,30.45043,26.38454,0.7193877,4.246655,0.5023875,0.0337
76.6801,31.87631,26.99908,0.7340524,4.35779,0.6341973,0.0337
76.8325,32.65907,27.11094,0.7430403,4.341025,0.7132342,0.0337
76.9849,32.42412,27.75154,0.7454019,4.532565,0.566871,0.0337
77.1373,32.10881,26.90863,0.6784813,4.654145,0.6670049,0.0337
77.2897,30.99785,26.84691,0.6530375,4.783327,0.5685201,0.0337
77.4421,31.61439,27.11927,0.6843203,4.687494,0.6415766,0.0337
77.5945,31.37702,29.42062,0.6765659,5.470669,0.3300931,0.0337
77.7469,31.41747,28.09734,0.5957825,5.519412,0.5176924,0.0337
77.8993,28.8355,25.71102,0.5598346,4.964861,0.5354459,0.0337
78.0517,27.86379,24.46367,0.5538808,4.599838,0.5855179,0.0337
78.2041,28.73005,24.64259,0.6137545,4.30664,0.6149501,0.0337
78.3565,30.43019,25.48133,0.6462663,4.385159,0.7418513,0.0337
78.5089,31.86984,27.14332,0.678049,4.731864,0.7488506,0.0337
78.6613,32.32069,26.93062,0.7046558,4.50789,0.8766042,0.0337
78.8137,32.17038,28.37954,0.7209331,4.877079,0.6677772,0.0337
78.9661,31.18795,27.91574,0.7069435,4.810289,0.6052905,0.0337
79.1185,32.68313,29.2181,0.7588509,4.923888,0.5345172,0.0337
79.2709,31.74382,25.01938,0.7246883,3.777861,0.9246052,0.0337
79.4233,32.13802,26.32314,0.782841,3.85534,0.8269161,0.0337
79.5757,29.74624,24.88927,0.7277272,3.718379,0.6868158,0.0337
79.7281,31.83939,27.29405,0.7934294,4.104667,0.6593039,0.0337
79.8805,31.66306,26.25336,0.7528353,4.008743,0.7647159,0.0337
80.0329,31.7457,25.54119,0.7335061,3.893643,0.8897163,0.0337
80.1853,28.73721,21.99594,0.6420294,3.292693,0.9091346,0.0337
80.3377,26.3671,19.05369,0.554778,2.860317,0.9870266,0.0337
80.4901,27.97149,18.37188,0.5763407,2.515535,1.241211,0.0337
80.6425,28.64151,17.30166,0.5839894,2.1277,1.369146,0.0337
80.7949,29.78718,16.92188,0.5607644,2.141966,1.662778,0.0337
80.9473,28.78509,17.11765,0.5492983,2.271891,1.52805,0.0337
81.0997,29.63698,16.40345,0.5464469,2.059692,1.643163,0.0337
81.2521,29.78934,15.10423,0.5239568,1.774891,1.862954,0.0337
81.4045,29.09818,15.40263,0.5087857,1.959463,1.764592,0.0337
81.5569,28.23709,15.25837,0.4760128,2.10514,1.690211,0.0337
81.7093,27.97441,14.59048,0.4602635,1.98325,1.724783,0.0337
81.8617,28.07676,15.44024,0.4717469,2.1885,1.64294,0.0337
82.0141,29.30808,15.93617,0.4939843,2.217358,1.726663,0.0337
82.1665,30.27463,16.94301,0.5001934,2.503858,1.729664,0.0337
82.3189,31.80231,18.86651,0.561522,2.761573,1.717156,0.0337
82.4713,30.67678,17.91326,0.5433002,2.562648,1.643062,0.0337
82.6237,30.73995,19.06618,0.592757,2.642721,1.533454,0.0337
82.7761,30.09772,19.43029,0.5905318,2.772402,1.40981,0.0337
82.9285,31.93349,20.83048,0.6450247,2.902207,1.392103,0.0337
83.0809,32.54737,20.83316,0.6599163,2.815742,1.45009,0.0337
83.2333,32.46939,21.79144,0.6999608,2.888414,1.31925,0.0337
83.3857,31.6837,21.87096,0.6888723,2.978761,1.187389,0.0337
83.5381,31.25472,21.63498,0.6961809,2.860227,1.147114,0.0337
83.6905,32.32961,22.6545,0.7452044,2.899975,1.13381,0.0337
83.8429,32.19755,23.8035,0.7948739,2.977404,1.023431,0.0337
83.9953,32.46667,22.90788,0.7440369,2.987769,1.241898,0.0337
84.1477,31.2119,22.7626,0.7447439,2.936986,1.144116,0.0337
84.3001,32.79092,23.03335,0.7330236,3.092324,1.281245,0.0337
84.4525,33.92907,22.73763,0.7224459,3.059443,1.505235,0.0337
84.6049,34.86332,22.26037,0.6853787,3.12346,1.735789,0.0337
84.7573,34.18465,22.42466,0.7106582,3.028139,1.575164,0.0337
84.9097,33.48323,21.77568,0.690304,2.939273,1.606746,0.0337
85.0621,33.54622,23.1598,0.7514191,3.025198,1.449175,0.0337
85.2145,31.43446,22.85636,0.7098037,3.171584,1.261778,0.0337
85.3669,30.66936,23.483,0.6946799,3.461043,1.077165,0.0337
85.5193,30.46504,23.13668,0.6565945,3.573057,1.089733,0.0337
85.6717,32.67513,25.4756,0.7496948,3.77784,1.084283,0.0337
85.8241,32.24232,24.95046,0.7328867,3.707937,1.129652,0.0337
85.9765,30.03277,23.00143,0.6812801,3.385281,1.118791,0.0337
86.1289,28.8627,22.67935,0.6948021,3.202873,0.9637955,0.0337
86.2813,28.13183,22.89306,0.721284,3.116357,0.8685007,0.0337
86.4337,31.21152,24.75049,0.737017,3.619736,1.075176,0.0337
86.5861,31.94532,25.16666,0.7391017,3.740971,1.107285,0.0337
86.7385,32.83234,24.64113,0.7087703,3.750095,1.267286,0.0337
86.8909,31.79066,22.35703,0.6728365,3.228239,1.390744,0.0337
87.0433,32.38042,21.22662,0.6576722,2.954648,1.601537,0.0337
87.1957,32.63482,21.25863,0.6812091,2.827136,1.559183,0.0337
87.3481,32.32708,21.9152,0.6533998,3.200464,1.403173,0.0337
87.5005,30.34286,20.58972,0.6305708,2.909189,1.261623,0.0337
87.6529,31.0977,22.22025,0.6792061,3.147201,1.116104,0.0337
87.8053,30.59365,21.81637,0.6541707,3.164306,1.137752,0.0337
87.9577,31.21866,22.61066,0.6642744,3.359817,1.115057,0.0337
88.1101,30.83744,22.55076,0.6644968,3.339332,1.01701,0.0337
88.2625,30.74784,22.91685,0.6474836,3.556332,0.9404269,0.0337
88.4149,30.08331,22.29872,0.5953432,3.663446,0.9297177,0.0337
88.5673,28.79168,20.71687,0.5510916,3.415396,0.9693778,0.0337
88.7197,28.63334,20.60188,0.5425776,3.428385,0.9798044,0.0337
88.8721,30.03501,21.62383,0.5542553,3.68767,1.087317,0.0337
89.0245,31.29007,21.49476,0.5961527,3.401008,1.241588,0.0337
89.1769,32.11484,22.56576,0.5885465,3.788924,1.155872,0.0337
89.3293,32.38611,21.4972,0.535928,3.754419,1.327833,0.0337
89.4817,32.57986,21.38576,0.5441562,3.67053,1.388546,0.0337
89.6341,33.05287,21.2605,0.533031,3.695527,1.493461,0.0337
89.7865,34.54221,21.1776,0.5747499,3.424723,1.731255,0.0337
89.9389,34.61206,19.56684,0.57389,2.913354,1.969348,0.0337
90.0913,34.38414,19.7361,0.6055055,2.782531,1.972731,0.0337
90.2437,31.03761,18.74327,0.560282,2.728996,1.678509,0.0337
90.3961,29.55902,18.02685,0.5361111,2.640836,1.58101,0.0337
90.5485,28.04332,16.60318,0.4937097,2.432671,1.589028,0.0337
90.7009,28.74487,17.26676,0.4667618,2.803228,1.614045,0.0337
90.8533,29.75868,16.80746,0.4564627,2.716293,1.816114,0.0337
91.0057,31.6109,19.26406,0.5350206,3.044012,1.736834,0.0337
91.1581,32.21223,21.33597,0.5492632,3.624943,1.525215,0.0337
91.3105,32.51101,21.64898,0.5640134,3.638964,1.487718,0.0337
91.4629,30.56166,20.47683,0.5087789,3.586539,1.404453,0.0337
91.6153,29.58255,20.85444,0.516814,3.660573,1.231461,0.0337
91.7677,28.70224,20.45388,0.5322619,3.441713,1.152241,0.0337
91.9201,29.2833,20.91825,0.5632951,3.408914,1.177529,0.0337
92.0725,30.46131,21.77875,0.5915034,3.519633,1.240403,0.0337
92.2249,31.84172,22.46168,0.6417416,3.444426,1.26591,0.0337
92.3773,32.93691,23.20827,0.6965618,3.362798,1.301082,0.0337
92.5297,32.48844,23.60109,0.7294092,3.296399,1.206215,0.0337
92.6821,32.17971,22.61101,0.709634,3.094694,1.283024,0.0337
92.8345,31.30638,21.86517,0.7006969,2.907836,1.288776,0.0337
92.9869,29.84924,22.29154,0.6992406,3.053012,1.062337,0.0337
93.1393,29.49526,22.32546,0.6985869,3.067679,1.027774,0.0337
93.2917,29.81965,21.54333,0.6893364,2.87104,1.176677,0.0337
93.4441,31.00805,21.64598,0.680937,2.953076,1.288356,0.0337
93.5965,31.34862,22.57522,0.675874,3.280576,1.178127,0.0337
93.7489,30.26168,22.19908,0.6852554,3.105026,1.005292,0.0337
93.9013,29.66054,22.19522,0.6743312,3.16771,0.9228915,0.0337
94.0537,29.05445,22.00738,0.6731198,3.114532,0.8517639,0.0337
94.2061,30.79214,24.10015,0.7268875,3.470607,0.8036339,0.0337
94.3585,30.81939,24.3781,0.7403065,3.481102,0.7401684,0.0337
94.5109,30.14538,22.81999,0.7301794,3.040825,0.8454232,0.0337
94.6633,29.66364,21.10875,0.6953209,2.696246,0.9658771,0.0337
94.8157,31.26567,22.84531,0.7583228,2.884088,0.9288378,0.0337
94.9681,31.74559,24.48144,0.7984071,3.173948,0.7823281,0.0337
95.1205,31.64136,25.49693,0.8221034,3.360786,0.6603679,0.0337
95.2729,31.73375,25.13696,0.8325745,3.184093,0.7248806,0.0337
95.4253,32.33155,25.34457,0.826439,3.286593,0.822208,0.0337
95.5777,32.40228,24.59173,0.8077401,3.154738,0.9421811,0.0337
95.7301,31.66661,24.16599,0.7885894,3.130406,0.92233,0.0337
95.8825,31.58033,24.47641,0.7875385,3.236123,0.9299117,0.0337
96.0349,31.67706,24.98067,0.7886497,3.391313,0.9282659,0.0337
96.1873,31.22678,24.63294,0.7563214,3.469136,0.8457502,0.0337
96.3397,30.98855,24.9959,0.7514506,3.61403,0.7340592,0.0337
96.4921,32.17933,25.75633,0.7330232,3.965702,0.7674862,0.0337
96.6445,33.33139,25.96534,0.7506235,3.929645,0.8426145,0.0337
96.7969,34.03497,26.35666,0.7868268,3.843125,0.8187302,0.0337
96.9493,32.76619,25.17805,0.7720258,3.551914,0.782837,0.0337
97.1017,32.29539,24.38566,0.7489865,3.432743,0.8192483,0.0337
97.2541,30.33792,23.16027,0.718397,3.218971,0.7477654,0.0337
97.4065,29.60143,21.68402,0.6765458,2.990711,0.8738186,0.0337
97.5589,27.73262,18.90145,0.6149797,2.459064,0.9569184,0.0337
97.7113,28.84023,18.70395,0.6202391,2.364913,1.11949,0.0337
97.8637,29.35787,18.46508,0.6155911,2.315514,1.273246,0.0337
98.0161,30.89058,18.75639,0.6428763,2.249119,1.452082,0.0337
98.1685,31.13087,18.7238,0.7034487,1.884007,1.506954,0.0337
98.3209,31.44678,19.24677,0.731352,1.888262,1.54046,0.0337
98.4733,31.50537,19.59931,0.7271659,2.025748,1.522177,0.0337
98.6257,30.86841,19.40983,0.7097982,2.066663,1.483369,0.0337
98.7781,30.1236,19.28099,0.7004731,2.079941,1.417226,0.0337
98.9305,30.2587,19.49878,0.6795378,2.272305,1.410734,0.0337
99.0829,30.33848,19.89679,0.6738764,2.433031,1.362149,0.0337
99.2353,30.60624,20.86056,0.6641892,2.79873,1.296552,0.0337
99.3877,29.99261,20.90377,0.6750619,2.748973,1.206657,0.0337
99.5401,30.35648,21.69715,0.6993054,2.861418,1.111375,0.0337
99.6925,30.06497,21.72163,0.6925941,2.908657,1.063654,0.0337
99.8449,30.24427,21.48527,0.6667901,2.984052,1.067589,0.0337
99.9973,29.06042,20.36818,0.5990143,3.022779,1.012745,0.0337
100.1497,29.18582,20.33337,0.5762318,3.145062,1.03839,0.0337
100.3021,29.78458,20.48304,0.5665632,3.249703,1.12597,0.0337
100.4545,30.59712,21.6554,0.59684,3.448343,1.095941,0.0337
100.6069,30.12761,21.06347,0.6118429,3.170792,1.111483,0.0337
100.7593,29.83999,20.30473,0.5966748,3.016386,1.184748,0.0337
100.9117,30.68249,20.74281,0.609422,3.082235,1.231113,0.0337
101.0641,31.98868,22.21254,0.6475622,3.330138,1.221075,0.0337
101.2165,32.55088,22.32406,0.6789667,3.18204,1.319782,0.0337
101.3689,32.98471,22.27643,0.6971365,3.060366,1.406106,0.0337
101.5213,33.09525,22.98635,0.7425282,3.022173,1.360843,0.0337
101.6737,33.21658,22.70226,0.759881,2.829493,1.422318,0.0337
101.8261,33.18196,21.72982,0.7559401,2.540793,1.566119,0.0337
101.9785,33.75909,22.92269,0.7918057,2.713256,1.477558,0.0337
102.1309,34.35582,24.00122,0.7832753,3.109038,1.382584,0.0337
102.2833,34.48057,25.12425,0.7858733,3.453895,1.249813,0.0337
102.4357,33.94271,25.18645,0.7986391,3.39913,1.142692,0.0337
102.5881,32.72166,24.19368,0.7893383,3.135386,1.065374,0.0337
102.7405,31.55447,22.35393,0.7534625,2.755689,1.159917,0.0337
102.8929,31.05789,22.51148,0.7336294,2.922431,1.085202,0.0337
103.0453,30.73188,23.13126,0.7291493,3.147499,0.9646391,0.0337
103.1977,30.59825,22.15192,0.6754847,3.147781,1.095443,0.0337
103.3501,31.8197,22.70201,0.6820303,3.285872,1.160334,0.0337
103.5025,34.16817,24.8032,0.7360365,3.643395,1.155229,0.0337
103.6549,35.70565,24.74264,0.746771,3.561134,1.384428,0.0337
103.8073,35.32896,22.35462,0.7176127,2.966125,1.701687,0.0337
103.9597,33.12869,20.01833,0.6401171,2.670696,1.731629,0.0337
104.1121,31.55606,18.90814,0.603636,2.528255,1.699321,0.0337
104.2645,32.28865,18.64241,0.6028257,2.447699,1.903934,0.0337
104.4169,34.65261,20.04667,0.5998877,2.91499,2.061252,0.0337
104.5693,36.02243,20.10319,0.5929186,2.973742,2.209725,0.0337
104.7217,34.53187,17.52318,0.5347372,2.487023,2.298559,0.0337
104.8741,33.10531,17.19862,0.5307198,2.406353,2.103545,0.0337
105.0265,32.16759,17.96663,0.5419952,2.58649,1.90089,0.0337
105.1789,32.10008,18.13753,0.5647455,2.508013,1.878705,0.0337
105.3313,32.13661,18.82867,0.5860567,2.604728,1.750546,0.0337
105.4837,34.63708,21.81938,0.655004,3.159751,1.698621,0.0337
105.6361,36.46318,24.35637,0.7242162,3.567774,1.650288,0.0337
105.7885,37.61154,25.43061,0.7606183,3.69899,1.64939,0.0337
105.9409,37.85756,26.14797,0.7744082,3.848175,1.552047,0.0337
106.0933,37.85559,26.30115,0.807952,3.700849,1.478996,0.0337
106.2457,37.8777,26.62981,0.8296709,3.679013,1.447508,0.0337
106.3981,37.22065,26.7733,0.8240746,3.75776,1.39553,0.0337
106.5505,37.28368,26.83239,0.8242373,3.775725,1.457531,0.0337
106.7029,36.7453,25.84812,0.8104759,3.540749,1.536626,0.0337
106.8553,35.4175,24.43439,0.7541338,3.417413,1.544291,0.0337
107.0077,34.85772,23.50873,0.7024,3.423563,1.595066,0.0337
107.1601,36.22254,23.86804,0.7342689,3.352154,1.710099,0.0337
107.3125,37.92869,24.95415,0.7805937,3.429088,1.731934,0.0337
107.4649,39.27528,26.1916,0.8120325,3.641689,1.720807,0.0337
107.6173,39.27674,26.66909,0.8260007,3.712965,1.656689,0.0337
107.7697,39.35215,28.18885,0.8586081,4.009217,1.477027,0.0337
107.9221,39.26366,29.23347,0.8697475,4.278851,1.308844,0.0337
108.0745,39.11531,29.22545,0.8704451,4.272192,1.252185,0.0337
108.2269,38.94479,29.10326,0.8661325,4.258281,1.181754,0.0337
108.3793,37.6879,28.44608,0.8419667,4.189115,1.0767,0.0337
108.5317,36.8738,27.24237,0.8136299,3.969169,1.11742,0.0337
108.6841,36.304,26.73817,0.814944,3.79987,1.080814,0.0337
108.8365,35.30881,25.80201,0.7964761,3.607927,1.033957,0.0337
108.9889,33.47182,23.07381,0.7161326,3.203787,1.173112,0.0337
109.1413,30.85843,20.99837,0.6299375,3.043154,1.130163,0.0337
109.2937,29.46545,20.32825,0.5760497,3.143863,1.072634,0.0337
109.4461,28.84924,19.13807,0.533937,3.00895,1.199374,0.0337
109.5985,28.85837,17.98129,0.5221237,2.707357,1.375747,0.0337
109.7509,28.78075,18.00153,0.51375,2.762894,1.399941,0.0337
109.9033,27.99708,17.59138,0.5046163,2.684905,1.408275,0.0337
110.0557,28.13505,17.51615,0.4937541,2.724421,1.474952,0.0337
110.2081,28.44935,18.64705,0.4941369,3.084758,1.40978,0.0337
110.3605,29.24192,19.35147,0.4861107,3.357596,1.459951,0.0337
110.5129,30.08173,19.79783,0.499557,3.421997,1.547411,0.0337
110.6653,30.70378,20.70207,0.5522409,3.403456,1.518868,0.0337
110.8177,31.39802,20.63282,0.5744082,3.251497,1.633651,0.0337
110.9701,31.07995,19.09527,0.5641458,2.818702,1.72441,0.0337
111.1225,30.30162,18.03325,0.5538099,2.538753,1.676676,0.0337
